rank,team,conference,jkbPower,jkbOffense,jkbDefense,sosPlayedRating,sosPlayedRank,sosRemainingRating,sosRemainingRank,rawPower,rawOffense,rawDefense,games,priorPerformanceSource,sourceClassification,transitionShrinkageApplied,transitionPriorPerformanceWeight,rawYppOffense,rawYppDefenseAllowed,adjustedYppOffense,adjustedYppDefenseAllowed,rawPointsPerPlayOffense,rawPointsPerPlayDefenseAllowed,adjustedPointsPerPlayOffense,adjustedPointsPerPlayDefenseAllowed,standardizedYppOffense,standardizedYppDefense,standardizedPointsPerPlayOffense,standardizedPointsPerPlayDefense,returningProduction,standardizedReturningProduction,sosProvenance
56,South Carolina,sec,75.05797101449275,66.07971014492753,82.32608695652173,,,84.03623188405797,35,0.20580204434635338,-0.160142522798644,0.5717466114913508,11,prior-fbs-opponent-adjusted,fbs,false,,5.487786652961528,5.353707262484023,5.570134583719687,5.309008832758483,0.340031286688876,0.34424010897743695,0.3500306825372775,0.3367821778726067,-0.10957764484641606,0.5034749044365137,-0.46353965646718753,0.6400183185461877,69,0.9776026279247764,complete-current-cfbd-schedule
57,UNLV,mountain-west,74.63043478260869,93.01449275362319,51.11594202898551,,,56.67391304347826,99,0.19841885950154303,1.221236809886729,-0.8243990908836429,13,prior-fbs-opponent-adjusted,fbs,false,,6.80068233347813,6.382200275273168,6.754992723038109,6.399640653401995,0.5273997210503573,0.4374236202930723,0.5244489780838402,0.44121997574753935,1.5658334885001166,-1.1156772679989106,1.3889460853781956,-0.5331209137683752,15.4,-1.084139983585114,complete-current-cfbd-schedule
58,Washington State,pac-12,74.20289855072464,64.79710144927536,81.47101449275362,,,90.44927536231884,20,0.19783445835984206,-0.17201616677518156,0.5676850834948657,12,prior-fbs-opponent-adjusted,fbs,false,,5.27432343515149,5.213255075224527,5.3424224090528885,5.146807863933326,0.35025508736768635,0.3674917533200405,0.35991551178212744,0.35894267628479287,-0.43156683492343717,0.7442784882613684,-0.358553507053909,0.3910916787283629,91.3,1.835379871146242,provisional-pac-12-week-13-flex-unassigned
59,Ohio,mac,73.77536231884058,75.48550724637681,72.92028985507247,,,55.81884057971015,100,0.19061566966085355,0.21735167627758734,0.16387966304411977,12,prior-fbs-opponent-adjusted,fbs,false,,5.956870843927409,5.668956835503149,5.935975977337945,5.734460021155788,0.38685066411720803,0.34547365110963196,0.3855389069151257,0.35317233647418733,0.4077287934244344,-0.12814999676274755,-0.08640903968134533,0.4559093228509871,62.5,0.7275778709319726,complete-current-cfbd-schedule
60,Houston,big-12,73.34782608695652,78.05072463768116,70.78260869565217,,,57.10144927536232,98,0.17935427136268817,0.2562712632768479,0.10243727944852846,12,prior-fbs-opponent-adjusted,fbs,false,,5.650242984928924,5.507036405650635,5.68579441479036,5.55599724890312,0.41091526879683876,0.380389911726053,0.4119400048833532,0.38769865313852797,0.05396747690820429,0.13679586298785035,0.19399536056775668,0.06807869590920655,81.2,1.4468798641266545,complete-current-cfbd-schedule
61,Boise State,pac-12,72.92028985507247,74.20289855072464,72.4927536231884,,,89.16666666666667,23,0.16818727389861443,0.17308533767222972,0.16328921012499914,13,prior-fbs-opponent-adjusted,fbs,false,,5.699195116854832,5.545160959901467,5.710815591418353,5.454826237235931,0.39755402273343177,0.40412227654963045,0.4031954867958345,0.3902353659275132,0.08934787942295917,0.2869943628186768,0.1011203842031761,0.03958405743132147,66.3,0.8737461904046885,provisional-pac-12-week-13-flex-unassigned
62,Louisiana Tech,sun-belt,72.4927536231884,69.5,75.48550724637681,,,48.55072463768116,118,0.15953704594931867,0.033923591830527365,0.28515050006811,12,prior-fbs-opponent-adjusted,fbs,false,,5.49063632628889,5.634968771096435,5.469691394397815,5.673429989594482,0.4109217117839033,0.33557006308035514,0.4081122434798704,0.33964631082551977,-0.2516061561714105,-0.037544802309513674,0.15334094756069366,0.6078458024457336,63.9,0.7814293570534995,complete-current-cfbd-schedule
63,Auburn,sec,72.06521739130434,53.68115942028986,87.45652173913044,,,92.15942028985508,16,0.15466308074304075,-0.6396384738042477,0.9489646352903292,11,prior-fbs-opponent-adjusted,fbs,false,,5.135153791637069,5.024164721846804,5.198719377432613,4.975457308391646,0.3390734147708611,0.3216956171995841,0.3430966647603768,0.3137030597631715,-0.6347655564267173,0.9986655499643968,-0.5371854229572159,0.8992637206162615,14.399999999999999,-1.122605330814776,complete-current-cfbd-schedule
64,Utah State,pac-12,71.6376811594203,86.17391304347827,60.52173913043478,,,84.8913043478261,33,0.13388078130769815,0.6667915765773684,-0.39903001396197213,12,prior-fbs-opponent-adjusted,fbs,false,,6.084547195713912,6.1346112694050525,6.083566365750706,6.080808491237593,0.45819059659014244,0.41399239658456377,0.45775293143244744,0.40762224850722284,0.6164243087068987,-0.6423389899114654,0.6805715706979067,-0.15572103801247883,65.2,0.8314343084520605,provisional-pac-12-week-13-flex-unassigned
65,Arizona State,big-12,71.21014492753623,61.80434782608695,80.18840579710145,,,80.18840579710145,44,0.1265529691068469,-0.2629629190104064,0.5160688572241002,12,prior-fbs-opponent-adjusted,fbs,false,,5.73097657557929,5.255386638454662,5.7601766999375,5.203459373076796,0.3412715586731217,0.3705564280439943,0.3462737101967399,0.360645497008742,0.1591453919039713,0.6601736488782003,-0.5034422232910638,0.3719640655700001,15.5,-1.0802934488621478,complete-current-cfbd-schedule
66,Western Kentucky,conference-usa,70.78260869565217,72.92028985507247,70.35507246376811,,,51.11594202898551,112,0.0968724232738491,0.09560306569078778,0.09814178085691042,12,prior-fbs-opponent-adjusted,fbs,false,,5.606255532173827,5.830952958103708,5.598340921007184,5.843980548100949,0.38908547296149193,0.34763824954396916,0.38795443459444884,0.35040204296130245,-0.06969336675926598,-0.29074418828826043,-0.060753872194719,0.48702775000208126,83.7,1.5430432322008099,complete-current-cfbd-schedule
67,Miami (OH),mac,70.35507246376811,58.38405797101449,84.03623188405797,,,58.38405797101449,95,0.0965464320922585,-0.4222062358727291,0.6152991000572461,13,prior-fbs-opponent-adjusted,fbs,false,,5.398136122258976,5.116713862494587,5.408870314350935,5.160720429729167,0.3561000103326392,0.342119190528028,0.3610140480531484,0.3486263162080987,-0.33760827851098496,0.7236238908930317,-0.3468860224440558,0.5069743092214604,13.900000000000002,-1.141838004429607,complete-current-cfbd-schedule
68,Kansas,big-12,69.92753623188406,82.7536231884058,60.094202898550726,,,73.77536231884058,59,0.00767395365887702,0.4446400862158465,-0.42929217889809246,11,prior-fbs-opponent-adjusted,fbs,false,,5.980716296690323,6.022059589979535,6.070629932660529,6.002662554790031,0.4390823305668805,0.42695795200271563,0.45090102591662806,0.42333856536026176,0.5981319551281454,-0.5263235203725208,0.6077979133659637,-0.3322608374236641,18.099999999999998,-0.9802835460650263,complete-current-cfbd-schedule
69,Jacksonville State,conference-usa,69.5,72.4927536231884,67.36231884057972,,,44.27536231884058,128,0.0017875711734205019,0.09341295113668459,-0.08983780878984358,13,prior-fbs-opponent-adjusted,fbs,false,,5.82849031461325,5.724294926373138,5.781608820180003,5.743393373537736,0.3944825796773736,0.3938941720979488,0.3906213883546166,0.3971656536560927,0.18945080288436644,-0.14141245311380865,-0.03242832412425957,-0.038263164465878526,49.5,0.2275283569463648,complete-current-cfbd-schedule
70,Nebraska,big-ten,69.07246376811594,74.63043478260869,65.22463768115942,,,90.8768115942029,19,-0.005678230600746209,0.17603296733038445,-0.18738942853187687,12,prior-fbs-opponent-adjusted,fbs,false,,5.650715661302633,5.711233003860726,5.679626662668111,5.679550743449927,0.4175372798035147,0.42919366681824284,0.424060792978341,0.42297235047519516,0.0452461623217331,-0.046631674445830516,0.32272948823213315,-0.32814718261792325,46.300000000000004,0.10443924581144613,complete-current-cfbd-schedule
71,Arkansas,sec,68.64492753623188,94.29710144927536,44.70289855072464,,,98.57246376811594,1,-0.008081995107340645,1.2934814493501994,-1.3096454395648807,11,prior-fbs-opponent-adjusted,fbs,false,,6.967462751069823,6.527915976837281,7.059145063670381,6.439387815092749,0.48734585092273053,0.5372229720344719,0.4997957604141039,0.522364127154442,1.9959104747812308,-1.1746859104954708,1.1271058117951696,-1.4446049686342906,14.499999999999998,-1.11875879609181,complete-current-cfbd-schedule
72,NC State,acc,68.21739130434783,81.04347826086956,59.23913043478261,,,69.5,68,-0.0325492316778174,0.4036935348883496,-0.4687919982439844,12,prior-fbs-opponent-adjusted,fbs,false,,5.7472512999236285,6.2841618585227,5.835672714791828,6.201943526833846,0.4286298057835283,0.41640524753179786,0.43997366066221605,0.4040334043064219,0.26589814112591303,-0.8221760828068366,0.491739054596008,-0.11540791368113211,59.9,0.6275679681348509,complete-current-cfbd-schedule
73,Army,american,67.78985507246377,55.81884057971015,77.6231884057971,,,60.94927536231884,89,-0.04069574631861769,-0.49373633789363475,0.41234484525639936,12,prior-fbs-opponent-adjusted,fbs,false,,4.997533388877936,5.62655588185007,4.945688306851748,5.5624548598101065,0.359055141910049,0.3399877162994316,0.35435449313392703,0.331666625841598,-0.9925561295476778,0.12720889281984213,-0.41761673619306433,0.6974807976929566,80.2,1.4084145168969924,complete-current-cfbd-schedule
74,Iowa State,big-12,67.36231884057972,60.094202898550726,74.20289855072464,,,78.05072463768116,49,-0.056567346425248924,-0.3149022635735226,0.20176757072302473,11,prior-fbs-opponent-adjusted,fbs,false,,5.574728406325469,5.832014497567263,5.603726975314742,5.816708666097915,0.3608524240122153,0.34009637642333385,0.36734175814769904,0.3355560321632093,-0.0620773872151808,-0.25025634797789736,-0.2796798116967616,0.6537914894239468,1.7000000000000002,-1.611115240631485,complete-current-cfbd-schedule
75,Northwestern,big-ten,66.93478260869566,60.52173913043478,73.34782608695652,,,78.90579710144928,47,-0.06381462744948585,-0.29566803401038966,0.16803877911141796,12,prior-fbs-opponent-adjusted,fbs,false,,5.224848773735332,5.772939227711153,5.259456746233505,5.724761657511269,0.3440502495768866,0.3585259419751255,0.3473428956366936,0.35371360013842135,-0.5488818033238131,-0.11375180457097281,-0.49208647201109457,0.44982936279380875,88.5,1.727676898903188,complete-current-cfbd-schedule
76,Duke,acc,66.5072463768116,84.8913043478261,52.39855072463768,,,79.76086956521739,45,-0.08029925584161074,0.6288241221595917,-0.7894226338428132,13,prior-fbs-opponent-adjusted,fbs,false,,5.993895628185374,6.361721402145179,6.030609423280979,6.343217559013514,0.4900242342915836,0.44456224518697607,0.49557085525941746,0.4424496512530006,0.5415422210902237,-1.031911533196918,1.0822333599965777,-0.5469337344887085,17.1,-1.0187488932946882,complete-current-cfbd-schedule
77,Kennesaw State,conference-usa,66.07971014492753,70.35507246376811,63.94202898550725,,,41.28260869565217,135,-0.08702654146399029,0.04271700049775817,-0.21677008342573875,13,prior-fbs-opponent-adjusted,fbs,false,,5.893212384494813,5.9779759423556404,5.912347638791934,5.974816634544164,0.39375165241916515,0.39050184668701005,0.39753717640345243,0.3891796065421511,0.37431788949525996,-0.48498346279657684,0.04102382557108531,0.051443295945099325,6.1,-1.4418677128209718,complete-current-cfbd-schedule
78,Buffalo,mac,65.65217391304347,51.54347826086956,80.6159420289855,,,49.405797101449274,116,-0.08714694899515568,-0.6987753568819339,0.5244814588916226,11,prior-fbs-opponent-adjusted,fbs,false,,5.161452467556721,5.084705340039188,5.1344057258481675,5.16509052665822,0.333662283204983,0.35664395356841405,0.3304180234229279,0.3642186789802196,-0.7257062389566383,0.7171360443049369,-0.6718444748072294,0.33182687347830814,,,complete-current-cfbd-schedule
79,Liberty,conference-usa,65.22463768115942,67.78985507246377,66.5072463768116,,,40.427536231884055,137,-0.09789487890395365,-0.048311110672690276,-0.14747864713521702,11,prior-fbs-opponent-adjusted,fbs,false,,5.723609313480218,5.68563876288736,5.739067093344735,5.671925727498678,0.3745956084533631,0.41882262142733406,0.3756460993222749,0.41687406159286694,0.1292960211375864,-0.03531157456552876,-0.19147992662670896,-0.2596457197049053,38.3,-0.2032835320258512,complete-current-cfbd-schedule
80,UCF,big-12,64.79710144927536,54.53623188405797,77.19565217391305,,,60.094202898550726,91,-0.10801613535704249,-0.5973088410041105,0.38127657029002554,11,prior-fbs-opponent-adjusted,fbs,false,,5.416943514529592,5.2871328936582245,5.453430345349342,5.271917838156464,0.30575570345785574,0.37830024417176755,0.30967232405165807,0.37559721394970685,-0.27459957767196025,0.5585402008554405,-0.8921832424202208,0.20401293972461054,24.8,-0.7225657196262899,complete-current-cfbd-schedule
81,Hawaii,mountain-west,64.36956521739131,76.34057971014492,59.666666666666664,,,52.826086956521735,108,-0.1089154937779099,0.23845756004944296,-0.4562885476052628,12,prior-fbs-opponent-adjusted,fbs,false,,5.7397615089282,6.023068935280406,5.706244035363232,6.034713028108918,0.4203383431424323,0.4216542678479562,0.41893063399285074,0.4239092639574252,0.08288361534162997,-0.5739056581018601,0.2682423924590662,-0.33867143710866543,64.5,0.8045085653912968,complete-current-cfbd-schedule
82,Marshall,sun-belt,63.94202898550725,83.6086956521739,50.26086956521739,,,43.84782608695652,129,-0.16098821141490088,0.5239547900749456,-0.8459312129047474,11,prior-fbs-opponent-adjusted,fbs,false,,5.93101770688688,6.2822888357517686,5.9116592015007505,6.243928760498362,0.42638348128357767,0.4689643248813095,0.4237123263183866,0.46563345488895236,0.3733444265430432,-0.884507367307595,0.3190284457637895,-0.8073550585018997,98.8,2.123869975368708,complete-current-cfbd-schedule
83,Baylor,big-12,63.51449275362319,80.18840579710145,53.2536231884058,,,81.04347826086956,42,-0.19939407792890834,0.3650578858440555,-0.7638460417018722,11,prior-fbs-opponent-adjusted,fbs,false,,5.946058879452042,5.90271054741788,6.009463226967717,5.852223788463174,0.3984341119736046,0.508399187672718,0.40851086951302484,0.5027881485919516,0.5116411117881842,-0.30298210422631683,0.15757472957555027,-1.2247099791774276,60.199999999999996,0.6391075723037495,complete-current-cfbd-schedule
84,Maryland,big-ten,63.08695652173913,58.81159420289855,68.64492753623188,,,64.79710144927536,80,-0.20920488183102506,-0.414447952265399,-0.003961811396651152,11,prior-fbs-opponent-adjusted,fbs,false,,5.426814063229919,5.749248164445235,5.437276656637171,5.733932840484088,0.32521184455046753,0.3862966029047534,0.32658248715889293,0.38312592212017277,-0.2974411896885294,-0.1273673442546399,-0.7125814641189894,0.11944372146133761,54,0.4006224194798444,complete-current-cfbd-schedule
85,Central Michigan,mac,62.65942028985507,56.67391304347826,69.07246376811594,,,67.78985507246377,73,-0.23966622658566553,-0.47872807933778194,-0.00060437383354911,12,prior-fbs-opponent-adjusted,fbs,false,,5.211426139398572,5.713041974643559,5.243663179467693,5.75671077485129,0.33825951980156255,0.37309033800089253,0.33890986268673595,0.3795176817030503,-0.5712141963054027,-0.16118346919814774,-0.5816531843296336,0.15997472153104952,54,0.4006224194798444,complete-current-cfbd-schedule
86,Florida,sec,62.231884057971016,57.10144927536232,68.21739130434783,,,97.71739130434783,3,-0.24077454441336302,-0.45624672671214167,-0.025302362114584365,11,prior-fbs-opponent-adjusted,fbs,false,,5.293491618473268,5.954271239557621,5.393169667037246,5.853986033490833,0.29751540536805565,0.38589428302977835,0.31155644172636576,0.3710586999251473,-0.3598092816835952,-0.3055983334715023,-0.8721721471539956,0.25499360924233355,69.1,0.9814491626477424,complete-current-cfbd-schedule
87,North Carolina,acc,61.80434782608695,45.130434782608695,78.90579710144928,,,95.15217391304348,9,-0.2782222227669609,-1.0341921768208882,0.47774773128696635,11,prior-fbs-opponent-adjusted,fbs,false,,4.854778228559601,5.055174774709122,4.850612783572453,5.096768197996036,0.2964746136553381,0.37771761024012723,0.29610475123173674,0.38156939098993015,-1.1269946626724185,0.8185673841808905,-1.0362835796101546,0.13692807839304227,27.800000000000004,-0.6071696779373034,complete-current-cfbd-schedule
88,Eastern Michigan,mac,61.3768115942029,70.78260869565217,53.68115942028986,,,49.83333333333333,115,-0.3507477606224931,0.05665030445285073,-0.7581458256978368,11,prior-fbs-opponent-adjusted,fbs,false,,5.7650052321846745,6.143327871329407,5.78370542692818,6.207032945720353,0.36122021020999656,0.448556763485878,0.36446165023974775,0.45487975343566756,0.19241544326753138,-0.8297318348860847,-0.3102692565582473,-0.6865598165095889,72.1,1.0968452043367287,complete-current-cfbd-schedule
89,FIU,conference-usa,60.94927536231884,66.93478260869566,55.391304347826086,,,43.42028985507246,130,-0.35880237875697296,-0.07079666541978961,-0.6468080920941564,12,prior-fbs-opponent-adjusted,fbs,false,,5.654814047717649,6.05805565503145,5.601322341096583,6.0152285574525015,0.40087980940253787,0.46434598119448167,0.39467232388664036,0.46040614140871083,-0.06547758408857816,-0.5449790099013004,0.010596407258953992,-0.7486371742870124,31.6,-0.46100135846458734,complete-current-cfbd-schedule
90,Minnesota,big-ten,60.52173913043478,50.26086956521739,69.5,,,72.92028985507247,60,-0.3731629329042198,-0.7964347080679391,0.05010884225949956,12,prior-fbs-opponent-adjusted,fbs,false,,4.658162686059463,5.59539903079893,4.693039994733811,5.595089862833888,0.33116602197740835,0.39478361404625567,0.33697076161390915,0.39184895963625416,-1.3498054751841904,0.07875896219869645,-0.6022482548074882,0.021458722320302673,64.9,0.8198947042831619,complete-current-cfbd-schedule
91,Missouri State,conference-usa,60.094202898550726,69.92753623188406,52.826086956521735,,,60.094202898550726,90,-0.3744633833958826,0.03475466232051064,-0.7836814291122758,12,prior-fbs-opponent-adjusted,fbs,false,,5.967770664471723,6.116658264001482,5.948947157640978,6.0932324190923906,0.3689886158577614,0.4774750279456501,0.37071728113441815,0.47446681525458057,0.42607028019925486,-0.6607835551584312,-0.24382859445734545,-0.9065793030661204,31.3,-0.472540962633486,complete-current-cfbd-schedule
92,Troy,sun-belt,59.666666666666664,45.55797101449275,75.05797101449275,,,50.68840579710145,113,-0.3822139680861517,-1.0314198564300743,0.2669919202577709,13,prior-fbs-opponent-adjusted,fbs,false,,4.473311954107472,5.585789071993616,4.493225201629917,5.5595335155759935,0.3374516825256855,0.35917508388378033,0.3382295082379733,0.3579325861124375,-1.6323472562333308,0.13154592092920422,-0.5888791861190926,0.4024379195863376,35.3,-0.3186795737148376,complete-current-cfbd-schedule
93,California,acc,59.23913043478261,59.666666666666664,60.94927536231884,,,66.07971014492753,76,-0.39185710143033536,-0.38841803642046163,-0.39529616644020904,12,prior-fbs-opponent-adjusted,fbs,false,,5.127611916545399,5.728573851087226,5.144202905247429,5.75565916503753,0.3643785922870535,0.4482220523890031,0.367586415160281,0.4499309211819055,-0.7118528476549942,-0.15962224910326825,-0.2770813249610074,-0.6309700837771498,58.3,0.5660234125673914,complete-current-cfbd-schedule
94,Delaware,conference-usa,58.81159420289855,71.6376811594203,48.97826086956522,,,57.528985507246375,97,-0.40586866732012455,0.08138174686455753,-0.8931190815048067,12,prior-fbs-opponent-adjusted,fbs,false,,5.622970094711711,6.145807280440177,5.590779243919109,6.156884213478473,0.387409387195502,0.48504639882827255,0.3850198529859641,0.4855394547528632,-0.08038571680500137,-0.7552810191136163,-0.09192187880184946,-1.030957143895997,84.89999999999999,1.589201648876404,complete-current-cfbd-schedule
95,South Alabama,sun-belt,58.38405797101449,63.94202898550725,55.81884057971015,,,46.84057971014493,122,-0.4294065127930596,-0.23505451809036293,-0.6237585074957562,11,prior-fbs-opponent-adjusted,fbs,false,,5.384958325452204,5.830975258572613,5.365536579644245,5.83023202592559,0.3563080188421644,0.48193493424517087,0.3538697807920685,0.48075233264426537,-0.39888297390940336,-0.2703331301046896,-0.4227648354757437,-0.9771838848868228,78.60000000000001,1.3468699613295332,complete-current-cfbd-schedule
96,Louisiana,sun-belt,57.95652173913044,60.94927536231884,56.2463768115942,,,40,138,-0.4435421317321353,-0.2727455142536872,-0.6143387492105834,12,prior-fbs-opponent-adjusted,fbs,false,,5.0919371591704685,6.1152959239039815,5.08777875798668,6.119578843984555,0.37694611107495146,0.44073547255504014,0.37225896916250956,0.44083353258137525,-0.791637626417305,-0.6998974616964637,-0.2274544229206753,-0.5287800367247032,91.9,1.8584590794840394,complete-current-cfbd-schedule
97,Kentucky,sec,57.528985507246375,48.97826086956522,67.78985507246377,,,98.14492753623189,2,-0.45022917398857865,-0.8332567059194826,-0.06720164205767466,11,prior-fbs-opponent-adjusted,fbs,false,,4.884508560248995,5.714291098356541,4.976377550289395,5.616500462559845,0.3142167480962366,0.42233571148212534,0.32824375621736146,0.4099061672575839,-0.9491609766401808,0.04697278247860154,-0.6949372299832403,-0.18137606659395086,19.3,-0.9341251293894316,complete-current-cfbd-schedule
98,Kent State,mac,57.10144927536232,62.231884057971016,54.96376811594203,,,74.63043478260869,57,-0.478445692837971,-0.2585910875836908,-0.6983002980922512,11,prior-fbs-opponent-adjusted,fbs,false,,5.129921662036431,5.83329756441778,5.202995136761479,5.915642166806572,0.3750341249416881,0.47401415615175163,0.38225493994972426,0.4827361190796976,-0.6287195543397386,-0.39713303868782657,-0.121287846179448,-0.999467557496676,64.1,0.7891224264994318,complete-current-cfbd-schedule
99,Wisconsin,big-ten,56.67391304347826,42.565217391304344,81.04347826086956,,,63.51449275362319,83,-0.4848945278631383,-1.500852147224526,0.5310630914982494,12,prior-fbs-opponent-adjusted,fbs,false,,4.399289552115103,5.378805878205839,4.534054615272732,5.3094249966144575,0.21974504986849533,0.3571244830850056,0.23803489978616815,0.34397081219278225,-1.5746137167359084,0.5028570675104896,-1.6530398178069527,0.5592691154860091,31,-0.4840805668023847,complete-current-cfbd-schedule
100,Mississippi State,sec,56.2463768115942,61.3768115942029,54.53623188405797,,,96.43478260869566,6,-0.4893295957114292,-0.2701047350675007,-0.7085544563553576,12,prior-fbs-opponent-adjusted,fbs,false,,5.293273479978299,6.183022872651279,5.37533893331856,6.10031450115196,0.3716098387397065,0.46990382447148366,0.38120626107289385,0.460154569941605,-0.385022266087963,-0.6712976152977657,-0.13242579854284645,-0.7458112974129495,33.900000000000006,-0.37253105983636425,complete-current-cfbd-schedule
101,Wyoming,mountain-west,55.81884057971015,42.992753623188406,79.33333333333333,,,53.2536231884058,107,-0.49147878729855143,-1.4750379128359843,0.4920803382388814,11,prior-fbs-opponent-adjusted,fbs,false,,4.754217653856672,5.480042363832166,4.714220389987326,5.465272506883616,0.22703104802150023,0.3308732913212153,0.22588814634662546,0.33031398752742525,-1.3198560079535964,0.2714858292569889,-1.7820497217619948,0.7126748472207739,23,-0.7918033446396817,complete-current-cfbd-schedule
102,Tulsa,american,55.391304347826086,51.11594202898551,63.08695652173913,,,45.98550724637681,124,-0.5044519207921925,-0.7532654605320729,-0.25563838105231196,11,prior-fbs-opponent-adjusted,fbs,false,,5.265519975139094,5.6625191729149345,5.227953628358816,5.684896500050881,0.29920015480975876,0.4307823421176307,0.29378091456600935,0.4344174453059129,-0.5934277896076601,-0.054567985536256906,-1.0609649026109764,-0.456708776568367,41.3,-0.08788749033686481,complete-current-cfbd-schedule
103,Northern Illinois,mountain-west,54.96376811594203,44.27536231884058,71.6376811594203,,,54.53623188405797,104,-0.5198007889627128,-1.1609191074934695,0.12131752956804409,11,prior-fbs-opponent-adjusted,fbs,false,,4.651909590297015,5.532722054661944,4.681934340258152,5.589078751201167,0.27584626327019834,0.3729794540816572,0.27925012887574663,0.3799648255687352,-1.3655090742347238,0.08768305947391535,-1.2152954630872803,0.15495199966217285,43.7,0.004429343014324528,complete-current-cfbd-schedule
104,Florida Atlantic,american,54.53623188405797,69.07246376811594,46.41304347826087,,,66.93478260869566,75,-0.5212024379931992,0.028340888224048663,-1.070745764210447,11,prior-fbs-opponent-adjusted,fbs,false,,5.724045916965909,6.1319773088474925,5.712013645029128,6.081769214690443,0.3715283220690244,0.5311793624259232,0.37106094962446573,0.5270932073163543,0.09104194919488397,-0.6437652801006454,-0.24017851304966015,-1.4977262483202485,68.4,0.9545234195869794,complete-current-cfbd-schedule
105,Middle Tennessee,conference-usa,54.108695652173914,62.65942028985507,51.54347826086956,,,41.710144927536234,134,-0.5412744325591083,-0.25834039534916325,-0.8242084697690534,11,prior-fbs-opponent-adjusted,fbs,false,,5.767354516489302,6.165062278487622,5.714827774832972,6.196007948317918,0.3449833756930337,0.46286429546964347,0.3395966112645763,0.46809922611134813,0.09502118033453302,-0.813364122008687,-0.5743592708975865,-0.8350528175294197,32.5,-0.4263825459578915,complete-current-cfbd-schedule
106,Appalachian State,sun-belt,53.68115942028986,54.108695652173914,57.95652173913044,,,44.70289855072464,127,-0.5723279697567218,-0.6357140107074148,-0.5089419288060287,12,prior-fbs-opponent-adjusted,fbs,false,,5.178676345558617,5.997314489946299,5.1266255128955045,6.011041010147303,0.3397312283627005,0.43237421988335484,0.334602921219066,0.4364127365114566,-0.7367076027217526,-0.5387621765134871,-0.6273969386463435,-0.4791216810985704,37.9,-0.218669670917716,complete-current-cfbd-schedule
107,Michigan State,big-ten,53.2536231884058,57.95652173913044,54.108695652173914,,,87.02898550724638,28,-0.5867601452213023,-0.42239130874230896,-0.7511289817002955,11,prior-fbs-opponent-adjusted,fbs,false,,5.254318401566417,6.057313216713234,5.304256226381747,6.019537887041677,0.3598942696532768,0.48712958751571755,0.36926943834856063,0.478410767671547,-0.48553451699662736,-0.5513766412870572,-0.2592060415813987,-0.9508813221135337,20.9,-0.8725805738219723,complete-current-cfbd-schedule
108,UTEP,mountain-west,52.826086956521735,45.98550724637681,65.65217391304347,,,58.81159420289855,94,-0.6010447747172716,-1.0147625725144613,-0.1873269769200818,11,prior-fbs-opponent-adjusted,fbs,false,,4.7848620390500365,5.51065677449975,4.748658609971692,5.506742687647758,0.32596225911199544,0.4447841308874345,0.32227176136209,0.44580047029096503,-1.2711597334716287,0.20991919237312057,-0.7583654115572939,-0.5845731462132842,,,complete-current-cfbd-schedule
109,New Mexico State,conference-usa,52.39855072463768,46.41304347826087,63.51449275362319,,,55.391304347826086,102,-0.6145012957523429,-0.9937961143233907,-0.23520647718129511,11,prior-fbs-opponent-adjusted,fbs,false,,4.804028113445688,5.7852640876201535,4.772638742095978,5.7798789525436005,0.32035435727109135,0.41787585970518676,0.3176742659775691,0.41822618674355205,-1.237251386972645,-0.19557894944348014,-0.8071951207419666,-0.2748340049191101,24.4,-0.7379518585181548,complete-current-cfbd-schedule
110,Nevada,mountain-west,51.971014492753625,47.69565217391305,62.65942028985507,,,47.69565217391305,120,-0.6171289267796098,-0.9668133502525306,-0.267444503306689,11,prior-fbs-opponent-adjusted,fbs,false,,4.87929157123428,5.722593310910799,4.907992067580613,5.692312271174718,0.28963088707110046,0.43838907795906734,0.29636620490712273,0.4355393987361298,-1.0458593030368555,-0.06557744051287717,-1.0335066965756778,-0.46931156610050084,35.5,-0.31098650426890506,complete-current-cfbd-schedule
111,Colorado,big-12,51.54347826086956,52.39855072463768,56.67391304347826,,,83.6086956521739,36,-0.6378855851335483,-0.6691309409011797,-0.6066402293659168,12,prior-fbs-opponent-adjusted,fbs,false,,5.149773467019309,6.184677670901671,5.187719132823168,6.147447273459892,0.32989017397102594,0.4405140451274237,0.33895383165323084,0.4357795821616379,-0.6503201039937371,-0.7412709364780181,-0.5811861927032093,-0.4720095222538154,13.700000000000001,-1.1495310738755395,complete-current-cfbd-schedule
112,Bowling Green,mac,51.11594202898551,49.83333333333333,58.81159420289855,,,70.78260869565217,66,-0.6414807706173526,-0.7980701011606951,-0.4848914400740101,11,prior-fbs-opponent-adjusted,fbs,false,,4.9774506418817275,5.928429276017486,4.992486328581623,5.943866100662883,0.33016074762286857,0.4369374697302367,0.33061453539280516,0.4410087810278418,-0.9263828687808426,-0.43903429532928034,-0.6697573335405476,-0.5307485848187399,,,complete-current-cfbd-schedule
