team,season,week,game_id,pregame_prior8,pregame_percentile,pregame_prior4,pregame_prior16,pregame_season_to_date,pregame_ewma,prior4_at_game,next4_from_game,prior8_at_game,next8_from_game
dal,2025,14,2025_14_DAL_DET,0.183139534884,0.921875,0.203296703297,0.154545454545,0.156746031746,0.168167949048,0.203296703297,0.157480314961,0.183139534884,
dal,2025,15,2025_15_MIN_DAL,0.175384615385,0.828125,0.185792349727,0.152207001522,0.160220994475,0.173218624367,0.185792349727,0.159090909091,0.175384615385,
dal,2025,16,2025_16_LAC_DAL,0.163580246914,0.703125,0.15,0.153238546603,0.15411558669,0.158114081046,0.15,,0.163580246914,
dal,2025,17,2025_17_DAL_WAS,0.165079365079,0.703125,0.157534246575,0.156832298137,0.153973509934,0.157839046257,0.157534246575,,0.165079365079,
dal,2025,18,2025_18_DAL_NYG,0.184466019417,0.890625,0.157480314961,0.156893819334,0.156893819334,0.165375152644,0.157480314961,,0.184466019417,
den,2022,1,2022_01_DEN_SEA,,,,,,,,0.136363636364,,0.138728323699
den,2022,2,2022_02_HOU_DEN,,,,,,,,0.170588235294,,0.137142857143
den,2022,3,2022_03_SF_DEN,,,,,,,,0.159793814433,,0.132183908046
den,2022,4,2022_04_DEN_LV,,,,,,,,0.155440414508,,0.126126126126
den,2022,5,2022_05_IND_DEN,0.136363636364,0.46875,0.136363636364,,0.136363636364,0.137463403625,0.136363636364,0.140625,,0.122807017544
den,2022,6,2022_06_DEN_LAC,0.160194174757,0.765625,0.170588235294,,0.160194174757,0.168978978446,0.170588235294,0.105555555556,,0.104790419162
den,2022,7,2022_07_NYJ_DEN,0.150183150183,0.734375,0.159793814433,,0.150183150183,0.152071603296,0.159793814433,0.0974025974026,,0.109324758842
den,2022,8,2022_08_DEN_JAX,0.14983713355,0.765625,0.155440414508,,0.14983713355,0.151216012435,0.155440414508,0.0857142857143,,0.0977198697068
den,2022,10,2022_10_DEN_TEN,0.138728323699,0.515625,0.140625,0.138728323699,0.138728323699,0.132342959198,0.140625,0.1,0.138728323699,0.0987261146497
den,2022,11,2022_11_LV_DEN,0.137142857143,0.453125,0.105555555556,0.134715025907,0.134715025907,0.126287679626,0.105555555556,0.103896103896,0.137142857143,0.090625
den,2022,12,2022_12_DEN_CAR,0.132183908046,0.359375,0.0974025974026,0.131147540984,0.131147540984,0.12095004589,0.0974025974026,0.12101910828,0.132183908046,
den,2022,13,2022_13_DEN_BAL,0.126126126126,0.359375,0.0857142857143,0.129753914989,0.129753914989,0.118911618246,0.0857142857143,0.107784431138,0.126126126126,
den,2022,14,2022_14_KC_DEN,0.122807017544,0.234375,0.1,0.127016129032,0.127016129032,0.115185316758,0.1,0.0975609756098,0.122807017544,
den,2022,15,2022_15_ARI_DEN,0.104790419162,0.109375,0.103896103896,0.125925925926,0.125925925926,0.114889702782,0.103896103896,0.078313253012,0.104790419162,
den,2022,16,2022_16_DEN_LA,0.109324758842,0.140625,0.12101910828,0.128424657534,0.128424657534,0.123065852868,0.12101910828,,0.109324758842,
den,2022,17,2022_17_DEN_KC,0.0977198697068,0.078125,0.107784431138,0.123778501629,0.123778501629,0.111362793397,0.107784431138,,0.0977198697068,
den,2022,18,2022_18_LAC_DEN,0.0987261146497,0.078125,0.0975609756098,0.119696969697,0.119696969697,0.102497043469,0.0975609756098,,0.0987261146497,
den,2023,1,2023_01_LV_DEN,0.090625,0.046875,0.078313253012,0.114925373134,,0.0913406013109,,0.141935483871,,0.14375
den,2023,2,2023_02_WAS_DEN,0.0900321543408,0.046875,0.0584415584416,0.112291350531,,0.0911179118691,,0.151898734177,,0.145569620253
den,2023,3,2023_03_DEN_MIA,0.0994152046784,0.046875,0.0914285714286,0.112592592593,,0.103993983675,,0.135483870968,,0.156862745098
den,2023,4,2023_04_DEN_CHI,0.0931677018634,0.046875,0.0886075949367,0.10843373494,,0.0951549246636,,0.142857142857,,0.165644171779
den,2023,5,2023_05_NYJ_DEN,0.109034267913,0.109375,0.141935483871,0.106870229008,0.141935483871,0.118271767201,0.141935483871,0.145454545455,,0.15625
den,2023,6,2023_06_DEN_KC,0.105769230769,0.109375,0.151898734177,0.107544141252,0.142105263158,0.121997264707,0.151898734177,0.139240506329,,0.161676646707
den,2023,7,2023_07_GB_DEN,0.112121212121,0.171875,0.135483870968,0.105180533752,0.134453781513,0.118193872232,0.135483870968,0.17880794702,,0.173374613003
den,2023,8,2023_08_KC_DEN,0.115987460815,0.171875,0.142857142857,0.107424960506,0.128205128205,0.114025007247,0.142857142857,0.187878787879,,0.179012345679
den,2023,10,2023_10_DEN_BUF,0.14375,0.546875,0.145454545455,0.1171875,0.14375,0.137586050524,0.145454545455,0.167741935484,0.14375,0.154574132492
den,2023,11,2023_11_MIN_DEN,0.145569620253,0.484375,0.139240506329,0.118022328549,0.140804597701,0.134297408613,0.139240506329,0.181818181818,0.145569620253,0.157407407407
den,2023,12,2023_12_CLE_DEN,0.156862745098,0.671875,0.17880794702,0.126543209877,0.151670951157,0.153895705158,0.17880794702,0.168604651163,0.156862745098,
den,2023,13,2023_13_DEN_HOU,0.165644171779,0.765625,0.187878787879,0.12962962963,0.150684931507,0.152307599136,0.187878787879,0.169811320755,0.165644171779,
den,2023,14,2023_14_DEN_LAC,0.15625,0.765625,0.167741935484,0.132605304212,0.151578947368,0.154298470769,0.167741935484,0.141975308642,0.15625,
