team,season,week,game_id,pregame_prior8,pregame_percentile,pregame_prior4,pregame_prior16,pregame_season_to_date,pregame_ewma,prior4_at_game,next4_from_game,prior8_at_game,next8_from_game
det,2025,7,2025_07_TB_DET,0.168539325843,0.828125,0.183333333333,0.144827586207,0.180412371134,0.15951234327,0.183333333333,0.206451612903,,0.196825396825
det,2025,9,2025_09_MIN_DET,0.187265917603,0.890625,0.196850393701,0.150084317032,0.190476190476,0.174636970941,0.196850393701,0.182926829268,,0.182352941176
det,2025,10,2025_10_DET_WAS,0.200729927007,0.890625,0.221428571429,0.157545605307,0.200729927007,0.191281106699,0.221428571429,0.169934640523,0.200729927007,0.178247734139
det,2025,11,2025_11_DET_PHI,0.191729323308,0.890625,0.195945945946,0.16306156406,0.193548387097,0.183950971272,0.195945945946,0.185897435897,0.191729323308,0.182352941176
det,2025,12,2025_12_NYG_DET,0.196363636364,0.921875,0.206451612903,0.16,0.191977077364,0.182664518338,0.206451612903,0.1875,0.196363636364,
det,2025,13,2025_13_GB_DET,0.189003436426,0.859375,0.182926829268,0.16393442623,0.187341772152,0.177415404226,0.182926829268,0.181818181818,0.189003436426,
det,2025,14,2025_14_DAL_DET,0.194539249147,0.859375,0.169934640523,0.174204355109,0.189695550351,0.184909192845,0.169934640523,0.185393258427,0.194539249147,
det,2025,15,2025_15_DET_LA,0.190789473684,0.859375,0.185897435897,0.178321678322,0.190987124464,0.18904507445,0.185897435897,0.179347826087,0.190789473684,
det,2025,16,2025_16_PIT_DET,0.196825396825,0.828125,0.1875,0.183848797251,0.190569744597,0.18937222187,0.1875,,0.196825396825,
det,2025,17,2025_17_DET_MIN,0.182352941176,0.828125,0.181818181818,0.184514003295,0.185639229422,0.179099075058,0.181818181818,,0.182352941176,
det,2025,18,2025_18_DET_CHI,0.178247734139,0.734375,0.185393258427,0.188429752066,0.188429752066,0.18715191551,0.185393258427,,0.178247734139,
gb,2022,1,2022_01_GB_MIN,,,,,,,,0.122448979592,,0.119122257053
gb,2022,2,2022_02_CHI_GB,,,,,,,,0.128378378378,,0.115853658537
gb,2022,3,2022_03_GB_TB,,,,,,,,0.140350877193,,0.111455108359
gb,2022,4,2022_04_NE_GB,,,,,,,,0.109195402299,,0.101226993865
gb,2022,5,2022_05_NYG_GB,0.122448979592,0.296875,0.122448979592,,0.122448979592,0.12009416309,0.122448979592,0.116279069767,,0.110759493671
gb,2022,6,2022_06_NYJ_GB,0.126315789474,0.328125,0.128378378378,,0.126315789474,0.126067156281,0.128378378378,0.105555555556,,0.0944625407166
gb,2022,7,2022_07_GB_WAS,0.135802469136,0.359375,0.140350877193,,0.135802469136,0.139650091101,0.140350877193,0.0789473684211,,0.0862068965517
gb,2022,8,2022_08_GB_BUF,0.120141342756,0.234375,0.109195402299,,0.120141342756,0.114662429587,0.109195402299,0.0921052631579,,0.0921501706485
gb,2022,9,2022_09_GB_DET,0.119122257053,0.234375,0.116279069767,0.119122257053,0.119122257053,0.113990716016,0.116279069767,0.104166666667,0.119122257053,0.0909090909091
gb,2022,10,2022_10_DAL_GB,0.115853658537,0.265625,0.105555555556,0.116216216216,0.116216216216,0.110136018675,0.105555555556,0.0787401574803,0.115853658537,0.10447761194
gb,2022,11,2022_11_TEN_GB,0.111455108359,0.203125,0.0789473684211,0.113924050633,0.113924050633,0.106414963623,0.0789473684211,0.0942028985507,0.111455108359,
gb,2022,12,2022_12_GB_PHI,0.101226993865,0.109375,0.0921052631579,0.110344827586,0.110344827586,0.10043844518,0.0921052631579,0.0921985815603,0.101226993865,
gb,2022,13,2022_13_GB_CHI,0.110759493671,0.109375,0.104166666667,0.114470842333,0.114470842333,0.111120507903,0.104166666667,0.0774647887324,0.110759493671,
gb,2022,15,2022_15_LA_GB,0.0944625407166,0.109375,0.0787401574803,0.106639839034,0.106639839034,0.0927996629383,0.0787401574803,0.127659574468,0.0944625407166,
gb,2022,16,2022_16_GB_MIA,0.0862068965517,0.046875,0.0942028985507,0.108818011257,0.108818011257,0.100722994179,0.0942028985507,,0.0862068965517,
gb,2022,17,2022_17_MIN_GB,0.0921501706485,0.046875,0.0921985815603,0.105902777778,0.105902777778,0.0946474816343,0.0921985815603,,0.0921501706485,
gb,2022,18,2022_18_DET_GB,0.0909090909091,0.046875,0.0774647887324,0.105785123967,0.105785123967,0.095844404508,0.0774647887324,,0.0909090909091,
gb,2023,1,2023_01_GB_CHI,0.10447761194,0.046875,0.127659574468,0.110738255034,,0.113853742384,,0.129032258065,,0.122580645161
gb,2023,2,2023_02_GB_ATL,0.106227106227,0.109375,0.118518518519,0.109060402685,,0.111642216328,,0.11875,,0.123076923077
gb,2023,3,2023_03_NO_GB,0.110687022901,0.140625,0.132231404959,0.105442176871,,0.109857509494,,0.114457831325,,0.129032258065
gb,2023,4,2023_04_DET_GB,0.0940766550523,0.015625,0.110344827586,0.102819237148,,0.0972258816815,,0.14371257485,,0.139751552795
gb,2023,5,2023_05_GB_LV,0.128378378378,0.265625,0.129032258065,0.111111111111,0.129032258065,0.12725296223,0.129032258065,0.116129032258,,0.119122257053
