game_id,season,week,team,opponent,off_epa,off_plays,pass_epa,pass_plays,rush_epa,rush_plays
2020_01_ARI_SF,2020,1,ari,sf,7.0409191421441175,79,10.415268239545261,51,-3.374349097401142,28
2020_01_ARI_SF,2020,1,sf,ari,-0.015328799871527465,62,3.640842927413723,38,-3.656171727285252,24
2020_01_CHI_DET,2020,1,chi,det,7.238187745730963,65,4.823192337492351,39,2.4149954082386107,26
2020_01_CHI_DET,2020,1,det,chi,-0.5060670238453024,77,4.898934152355742,50,-5.40500117620104,27
2020_01_CLE_BAL,2020,1,bal,cle,10.173508032824996,58,15.397051609139108,31,-5.2235435763141105,27
2020_01_CLE_BAL,2020,1,cle,bal,-13.659615208306445,73,-7.908246690493631,48,-5.751368517812815,25
2020_01_DAL_LA,2020,1,dal,lar,-2.138272175059696,72,-2.6714193868865643,48,0.5331472118268693,24
2020_01_DAL_LA,2020,1,lar,dal,3.508109893351555,72,4.034373214240197,35,-0.5262633208886477,37
2020_01_GB_MIN,2020,1,gb,min,22.789088004394692,76,18.295651465198283,45,4.493436539196411,31
2020_01_GB_MIN,2020,1,min,gb,12.960012062283855,49,8.386434830672737,31,4.57357723161112,18
2020_01_HOU_KC,2020,1,hou,kc,9.78399233160196,57,4.5116896230716215,40,5.27230270853034,17
2020_01_HOU_KC,2020,1,kc,hou,16.989715679251393,69,16.65493727257725,35,0.33477840667413883,34
2020_01_IND_JAX,2020,1,ind,jax,4.206272383535255,74,12.199430254690089,51,-7.993157871154834,23
2020_01_IND_JAX,2020,1,jax,ind,7.5121676693167405,49,9.284797369859634,29,-1.7726297005428937,20
2020_01_LAC_CIN,2020,1,cin,lac,-15.751612188884819,67,-8.631984378568665,43,-7.119627810316156,24
2020_01_LAC_CIN,2020,1,lac,cin,-5.995074689184622,73,0.5356372565264056,37,-6.530711945711027,36
2020_01_LV_CAR,2020,1,car,lv,9.304573952179972,66,8.209741619549794,40,1.0948323326301805,26
2020_01_LV_CAR,2020,1,lv,car,18.171967929996267,63,13.873763826657033,32,4.298204103339232,31
2020_01_MIA_NE,2020,1,mia,ne,-3.906112750433643,60,-1.3885005991268295,37,-2.517612151306814,23
2020_01_MIA_NE,2020,1,ne,mia,10.632146421187873,63,-2.256186982849604,23,12.888333404037478,40
2020_01_NYJ_BUF,2020,1,buf,nyj,8.263603048209267,85,24.02860380176857,56,-15.765000753559299,29
2020_01_NYJ_BUF,2020,1,nyj,buf,-5.006527088815367,54,-6.81914913488437,39,1.8126220460689995,15
2020_01_PHI_WAS,2020,1,phi,wsh,-19.561749462627528,68,-18.646836945619626,51,-0.9149125170079029,17
2020_01_PHI_WAS,2020,1,wsh,phi,-10.50584793519045,67,-1.7689396158424229,36,-8.736908319348021,31
2020_01_PIT_NYG,2020,1,nyg,pit,-5.983420570313322,66,4.029268794469682,50,-10.012689364783004,16
2020_01_PIT_NYG,2020,1,pit,nyg,11.630091239819366,63,15.394767602153653,35,-3.76467636233429,28
2020_01_SEA_ATL,2020,1,atl,sea,0.11555277219294036,79,7.120616781075125,58,-7.0050640088821865,21
2020_01_SEA_ATL,2020,1,sea,atl,21.529036665490544,61,23.697700526400407,42,-2.1686638609098674,19
2020_01_TB_NO,2020,1,no,tb,-8.640270021360028,67,5.466469036915689,36,-14.106739058275716,31
2020_01_TB_NO,2020,1,tb,no,-1.2123261093488462,69,-1.5586969548580683,44,0.34637084550922176,25
2020_01_TEN_DEN,2020,1,den,ten,-5.006883322494111,59,-6.075465559290034,34,1.068582236795924,25
2020_01_TEN_DEN,2020,1,ten,den,12.928788516934187,81,15.44339643675082,48,-2.5146079198166285,33
2020_02_ATL_DAL,2020,2,atl,dal,11.388232280204612,74,15.650807918859734,44,-4.262575638655115,30
2020_02_ATL_DAL,2020,2,dal,atl,5.422189216101197,82,8.986823043612183,51,-3.5646338275109826,31
2020_02_BAL_HOU,2020,2,bal,hou,13.052970957324055,62,5.077323494523282,31,7.9756474628007705,31
