game_id,season,week,team,opponent,off_epa,off_plays,pass_epa,pass_plays,rush_epa,rush_plays
2022_01_BAL_NYJ,2022,1,bal,nyj,2.6443173372489217,54,7.8265593649074265,35,-5.182242027658504,19
2022_01_BAL_NYJ,2022,1,nyj,bal,-13.214579327722035,84,-7.983361825047485,66,-5.231217502674552,18
2022_01_BUF_LA,2022,1,buf,lar,9.994808049062824,57,20.126097839039844,38,-10.131289789977018,19
2022_01_BUF_LA,2022,1,lar,buf,-16.843344232254637,67,-15.416431326489867,50,-1.4269129057647674,17
2022_01_CLE_CAR,2022,1,car,cle,2.6983991591485488,52,2.927500609337585,35,-0.22910145018903538,17
2022_01_CLE_CAR,2022,1,cle,car,6.381976983933048,78,-2.0373262339676925,41,8.419303217900737,37
2022_01_DEN_SEA,2022,1,den,sea,10.655354624321905,66,20.007159902887636,47,-9.351805278565724,19
2022_01_DEN_SEA,2022,1,sea,den,3.185980995397135,52,6.767721689226616,36,-3.5817406938294836,16
2022_01_GB_MIN,2022,1,gb,min,-11.300722266576496,59,-11.947978531505228,42,0.6472562649287346,17
2022_01_GB_MIN,2022,1,min,gb,5.964392550532285,62,7.393691923770167,34,-1.429299373237881,28
2022_01_IND_HOU,2022,1,hou,ind,-7.704413610437449,69,-1.364655061610068,43,-6.339758548827378,26
2022_01_IND_HOU,2022,1,ind,hou,0.20287308231637693,92,5.620058981535848,56,-5.417185899219472,36
2022_01_JAX_WAS,2022,1,jax,wsh,5.207741194286196,69,3.8040180325022064,49,1.403723161783991,20
2022_01_JAX_WAS,2022,1,wsh,jax,6.290106890257437,72,11.970572117192201,50,-5.680465226934767,22
2022_01_KC_ARI,2022,1,ari,kc,0.3451251894002896,62,1.0600934571120912,44,-0.7149682677118017,18
2022_01_KC_ARI,2022,1,kc,ari,30.446551977386545,70,30.729777921914188,44,-0.2832259445276468,26
2022_01_LV_LAC,2022,1,lac,lv,4.298711850070948,64,15.84105268917801,36,-11.542340839107066,28
2022_01_LV_LAC,2022,1,lv,lac,-7.007499304605551,57,-6.350522948725513,44,-0.6569763558800366,13
2022_01_NE_MIA,2022,1,mia,ne,2.981403800517519,58,5.856331228428255,36,-2.874927427910735,22
2022_01_NE_MIA,2022,1,ne,mia,-11.082144106156203,55,-7.374971603392628,35,-3.707172502763577,20
2022_01_NO_ATL,2022,1,atl,no,0.19639612716548416,74,1.791589950790356,39,-1.5951938236248733,35
2022_01_NO_ATL,2022,1,no,atl,7.461324276251818,57,-0.8244901778287284,39,8.285814454080551,18
2022_01_NYG_TEN,2022,1,nyg,ten,0.6746846536989237,59,-7.895281984936449,31,8.569966638635375,28
2022_01_NYG_TEN,2022,1,ten,nyg,3.8992090059837574,64,12.757848649569539,38,-8.858639643585779,26
2022_01_PHI_DET,2022,1,det,phi,8.815587032353513,68,1.5092280393873754,41,7.306358992966139,27
2022_01_PHI_DET,2022,1,phi,det,19.851073256203357,74,13.422305073971776,46,6.428768182231578,28
2022_01_PIT_CIN,2022,1,cin,pit,-17.268029915798742,99,-10.671357190487957,70,-6.59667272531078,29
2022_01_PIT_CIN,2022,1,pit,cin,-7.162412610513782,61,-3.6276954231410405,42,-3.534717187372745,19
2022_01_SF_CHI,2022,1,chi,sf,-0.2142137944465491,55,2.456214274396191,24,-2.6704280688427433,31
2022_01_SF_CHI,2022,1,sf,chi,-13.13793544642095,69,-10.973384910749065,36,-2.1645505356718857,33
2022_01_TB_DAL,2022,1,dal,tb,-22.92380176656398,68,-20.312881190767353,50,-2.6109205757966247,18
2022_01_TB_DAL,2022,1,tb,dal,0.8207166909501993,60,1.050853554774249,29,-0.23013686382404686,31
2022_02_ARI_LV,2022,2,ari,lv,4.726529774838137,85,2.0112651874078544,58,2.715264587430284,27
2022_02_ARI_LV,2022,2,lv,ari,-3.2277675962132566,67,0.3942370892445446,44,-3.622004685457802,23
2022_02_ATL_LA,2022,2,atl,lar,-6.787159277876176,60,4.051280878432762,34,-10.83844015630894,26
2022_02_ATL_LA,2022,2,lar,atl,0.7171673693579255,63,1.3792115290185065,37,-0.6620441596605819,26
2022_02_CAR_NYG,2022,2,car,nyg,-3.4737071627559004,58,-12.082098858004336,40,8.608391695248432,18
2022_02_CAR_NYG,2022,2,nyg,car,-9.36420056877429,71,-1.349070139129236,46,-8.015130429645058,25
2022_02_CHI_GB,2022,2,chi,gb,-3.1378908882585437,41,-7.541164602502246,16,4.403273714243702,25
2022_02_CHI_GB,2022,2,gb,chi,14.029433469544493,67,14.391119603847955,30,-0.3616861343034593,37
2022_02_CIN_DAL,2022,2,cin,dal,1.1840244195644845,67,6.120604483863533,45,-4.936580064299049,22
2022_02_CIN_DAL,2022,2,dal,cin,1.635645849321342,60,4.005126843123771,34,-2.3694809938024313,26
2022_02_HOU_DEN,2022,2,den,hou,2.2260566180797587,71,4.677434811472647,41,-2.4513781933928875,30
2022_02_HOU_DEN,2022,2,hou,den,-10.04958887149009,61,-11.756811645125378,43,1.7072227736352874,18
2022_02_IND_JAX,2022,2,ind,jax,-20.964136952155968,50,-20.879952826246146,36,-0.08418412590981689,14
2022_02_IND_JAX,2022,2,jax,ind,7.265364848949861,70,17.998340435121825,32,-10.732975586171966,38
2022_02_LAC_KC,2022,2,kc,lac,5.3173843451869915,55,5.788074248491434,39,-0.47068990330444527,16
2022_02_LAC_KC,2022,2,lac,kc,1.9254736104689911,74,0.3395989398181811,51,1.5858746706508116,23
2022_02_MIA_BAL,2022,2,bal,mia,16.41697130386807,58,22.596649171751654,34,-6.179677867883586,24
2022_02_MIA_BAL,2022,2,mia,bal,29.102501317160197,71,25.06308077313587,53,4.039420544024333,18
2022_02_MIN_PHI,2022,2,min,phi,-12.467470391886298,61,-12.500676690193348,52,0.03320629830705235,9
2022_02_MIN_PHI,2022,2,phi,min,11.944693076723182,73,7.317573415123316,43,4.627119661599862,30
2022_02_NE_PIT,2022,2,ne,pit,7.127653759967532,65,3.6241777451992943,40,3.5034760147682382,25
2022_02_NE_PIT,2022,2,pit,ne,-4.746348020952857,58,-5.6288018232274,37,0.8824538022745456,21
2022_02_NYJ_CLE,2022,2,cle,nyj,19.265130839114228,66,16.267017765472794,33,2.99811307364143,33
2022_02_NYJ_CLE,2022,2,nyj,cle,14.58416186819072,70,16.204383475170328,50,-1.6202216069796098,20
2022_02_SEA_SF,2022,2,sea,sf,-13.863306705548883,49,-10.068357318086777,35,-3.7949493874621067,14
2022_02_SEA_SF,2022,2,sf,sea,11.434451471140777,76,10.393320980906669,29,1.0411304902341048,47
2022_02_TB_NO,2022,2,no,tb,-25.730852612639698,68,-20.424415209676052,49,-5.306437402963644,19
2022_02_TB_NO,2022,2,tb,no,-13.893085548730962,65,5.083413093157646,37,-18.97649864188861,28
2022_02_TEN_BUF,2022,2,buf,ten,16.988434937844804,66,19.044254708049632,45,-2.0558197702048293,21
2022_02_TEN_BUF,2022,2,ten,buf,-22.20616565330417,56,-14.47793920233378,30,-7.728226450970392,26
2022_02_WAS_DET,2022,2,det,wsh,3.5053670215643105,59,1.22053312216768,37,2.28483389939663,22
2022_02_WAS_DET,2022,2,wsh,det,3.638846774003467,72,5.111997885978777,53,-1.4731511119753091,19
2022_03_ATL_SEA,2022,3,atl,sea,17.05236208493228,55,15.236804560312184,28,1.8155575246200937,27
2022_03_ATL_SEA,2022,3,sea,atl,11.071936063879201,71,10.588944304621348,47,0.4829917592578504,24
2022_03_BAL_NE,2022,3,bal,ne,12.444915047054666,56,3.0214788306267026,34,9.423436216427962,22
2022_03_BAL_NE,2022,3,ne,bal,-0.6437683257336528,65,-2.2988637807957666,41,1.655095455062115,24
