game_id,season,week,team,opponent,eligible_plays,pass_plays,rush_plays,neutral_eligible_plays,neutral_pass_plays,pass_oe_sum,pass_oe_count
2023_02_SF_LA,2023,2,sf,lar,57,28,29,31,13,-506.814455613494,57
2023_02_WAS_DEN,2023,2,den,wsh,64,43,21,23,13,-123.78050982952121,64
2023_02_WAS_DEN,2023,2,wsh,den,72,51,21,35,23,701.1260449886322,72
2023_03_ATL_DET,2023,3,atl,det,67,48,19,18,9,-343.71320903301273,67
2023_03_ATL_DET,2023,3,det,atl,67,37,30,17,8,-215.62895104289063,67
2023_03_BUF_WAS,2023,3,buf,wsh,66,38,28,19,11,3.7152357399465856,66
2023_03_BUF_WAS,2023,3,wsh,buf,54,41,13,15,11,506.45719319582014,54
2023_03_CAR_SEA,2023,3,car,sea,79,66,13,28,17,601.3882860541344,79
2023_03_CAR_SEA,2023,3,sea,car,70,40,30,42,23,133.8369205594062,70
2023_03_CHI_KC,2023,3,chi,kc,51,29,22,8,3,-423.73468875885027,51
2023_03_CHI_KC,2023,3,kc,chi,75,43,32,15,9,114.74372036755085,75
2023_03_DAL_ARI,2023,3,ari,dal,57,29,28,25,10,-282.3650702834132,57
2023_03_DAL_ARI,2023,3,dal,ari,81,50,31,31,16,-569.3839624524114,81
2023_03_DEN_MIA,2023,3,den,mia,62,42,20,4,1,-249.87999498844167,62
2023_03_DEN_MIA,2023,3,mia,den,72,29,43,14,9,-418.27983036637346,72
2023_03_HOU_JAX,2023,3,hou,jax,56,31,25,18,8,52.170941233634956,56
2023_03_HOU_JAX,2023,3,jax,hou,73,48,25,22,9,-211.50036752223986,73
2023_03_IND_BAL,2023,3,bal,ind,72,40,32,44,22,-329.82629686594004,72
2023_03_IND_BAL,2023,3,ind,bal,84,49,35,51,26,-574.3593409657477,84
2023_03_LA_CIN,2023,3,cin,lar,73,53,20,42,31,619.1445395350459,73
2023_03_LA_CIN,2023,3,lar,cin,55,43,12,27,18,692.1354860067366,55
2023_03_LAC_MIN,2023,3,lac,min,65,51,14,43,34,1204.9761772155762,65
2023_03_LAC_MIN,2023,3,min,lac,83,58,25,52,29,202.71459221839936,83
2023_03_NE_NYJ,2023,3,ne,nyj,71,31,40,29,10,-1130.6425645947456,71
2023_03_NE_NYJ,2023,3,nyj,ne,62,41,21,25,8,-442.2198250889778,62
2023_03_NO_GB,2023,3,gb,no,74,53,21,25,16,107.75680840015443,74
2023_03_NO_GB,2023,3,no,gb,61,38,23,18,10,26.48259401321425,61
2023_03_NYG_SF,2023,3,nyg,sf,49,39,10,13,8,422.1560001373292,49
2023_03_NYG_SF,2023,3,sf,nyg,80,43,37,30,18,-71.89706638455431,80
2023_03_PHI_TB,2023,3,phi,tb,80,42,38,22,16,326.90612114965927,80
2023_03_PHI_TB,2023,3,tb,phi,46,30,16,21,11,-33.17768275737777,46
2023_03_PIT_LV,2023,3,lv,pit,71,53,18,23,14,386.41632646322256,70
2023_03_PIT_LV,2023,3,pit,lv,61,32,29,29,13,-170.12132927775372,61
2023_03_TEN_CLE,2023,3,cle,ten,71,41,30,26,18,314.81496654450893,71
2023_03_TEN_CLE,2023,3,ten,cle,47,32,15,12,7,-174.3581682443621,47
2023_04_ARI_SF,2023,4,ari,sf,71,49,22,11,6,-39.38152194023144,71
2023_04_ARI_SF,2023,4,sf,ari,53,24,29,10,6,46.79181203246126,53
2023_04_ATL_JAX,2023,4,atl,jax,58,37,21,14,7,-266.7322918772701,58
2023_04_ATL_JAX,2023,4,jax,atl,63,38,25,18,10,499.60294365882896,63
2023_04_BAL_CLE,2023,4,bal,cle,58,29,29,21,7,-534.642931073904,58
2023_04_BAL_CLE,2023,4,cle,bal,68,46,22,21,10,-111.07929944992067,68
2023_04_CIN_TEN,2023,4,cin,ten,52,36,16,21,12,85.99848151206994,52
2023_04_CIN_TEN,2023,4,ten,cin,65,34,31,17,9,-217.56781600415724,65
2023_04_DEN_CHI,2023,4,chi,den,72,43,29,24,11,6.933824717998318,72
2023_04_DEN_CHI,2023,4,den,chi,47,31,16,16,10,-59.87558364868144,47
2023_04_DET_GB,2023,4,det,gb,74,32,42,16,6,-568.6662759631876,74
2023_04_DET_GB,2023,4,gb,det,55,43,12,6,4,397.7399230003357,55
2023_04_KC_NYJ,2023,4,kc,nyj,68,39,29,39,21,226.37257128953962,68
2023_04_KC_NYJ,2023,4,nyj,kc,58,43,15,31,19,443.9901709556582,58
2023_04_LA_IND,2023,4,ind,lar,61,33,28,8,3,-1231.2579363584518,61
2023_04_LA_IND,2023,4,lar,ind,82,47,35,20,10,-367.3116073012356,82
2023_04_LV_LAC,2023,4,lac,lv,60,32,28,24,12,-175.16921013593674,60
2023_04_LV_LAC,2023,4,lv,lac,73,49,24,21,12,-22.46005237102488,73
2023_04_MIA_BUF,2023,4,buf,mia,54,30,24,27,16,260.3591158986092,54
2023_04_MIA_BUF,2023,4,mia,buf,64,46,18,19,13,344.144430756569,64
2023_04_MIN_CAR,2023,4,car,min,72,43,29,22,10,-541.2090823054316,72
2023_04_MIN_CAR,2023,4,min,car,48,25,23,26,10,-135.09173430502398,48
2023_04_NE_DAL,2023,4,dal,ne,66,39,27,18,12,501.30077973008144,66
2023_04_NE_DAL,2023,4,ne,dal,55,34,21,12,5,-450.8911639451983,55
2023_04_PIT_HOU,2023,4,hou,pit,69,33,36,19,8,-344.3469505757094,69
2023_04_PIT_HOU,2023,4,pit,hou,59,35,24,8,4,-724.8341679573059,59
2023_04_SEA_NYG,2023,4,nyg,sea,75,52,23,32,19,-148.6423730850219,75
2023_04_SEA_NYG,2023,4,sea,nyg,55,31,24,17,13,139.0265535563228,55
2023_04_TB_NO,2023,4,no,tb,64,47,17,31,20,250.4666343331338,64
2023_04_TB_NO,2023,4,tb,no,67,41,26,22,14,243.84562559425817,67
2023_04_WAS_PHI,2023,4,phi,wsh,70,46,24,42,26,344.7695344686511,70
2023_04_WAS_PHI,2023,4,wsh,phi,78,54,24,42,24,513.5434612631794,78
2023_05_BAL_PIT,2023,5,bal,pit,70,47,23,39,25,190.32554477453232,70
2023_05_BAL_PIT,2023,5,pit,bal,60,36,24,44,22,-311.0387906432153,60
2023_05_CAR_DET,2023,5,car,det,71,48,23,11,5,-2.3759663105008713,71
2023_05_CAR_DET,2023,5,det,car,57,30,27,7,5,-16.42807200550978,57
2023_05_CHI_WAS,2023,5,chi,wsh,64,33,31,16,9,-59.79561526328325,64
2023_05_CHI_WAS,2023,5,wsh,chi,68,62,6,4,2,1218.6892971396446,68
2023_05_CIN_ARI,2023,5,ari,cin,57,35,22,30,13,-416.29972755908966,57
2023_05_CIN_ARI,2023,5,cin,ari,81,53,28,46,31,993.8207335770129,81
2023_05_DAL_SF,2023,5,dal,sf,48,30,18,7,5,-113.56788575649257,48
2023_05_DAL_SF,2023,5,sf,dal,70,30,40,23,13,-416.46127253770834,70
2023_05_GB_LV,2023,5,gb,lv,58,35,23,37,17,-507.9560250043868,58
2023_05_GB_LV,2023,5,lv,gb,61,35,26,34,18,-162.31409460306185,61
2023_05_HOU_ATL,2023,5,atl,hou,73,39,34,48,21,-633.3024680614474,73
2023_05_HOU_ATL,2023,5,hou,atl,59,36,23,35,15,-544.4283828139302,59
2023_05_JAX_BUF,2023,5,buf,jax,58,47,11,26,18,447.92118072509754,58
2023_05_JAX_BUF,2023,5,jax,buf,86,52,34,44,27,421.11030742526066,86
2023_05_KC_MIN,2023,5,kc,min,65,43,22,28,20,465.34555256366735,65
2023_05_KC_MIN,2023,5,min,kc,71,53,18,29,18,209.19202864170094,71
2023_05_NO_NE,2023,5,ne,no,54,35,19,8,3,-406.87812268733967,54
2023_05_NO_NE,2023,5,no,ne,68,30,38,15,7,-571.6001883149149,68
2023_05_NYG_MIA,2023,5,mia,nyg,52,31,21,13,11,324.47249889373785,52
2023_05_NYG_MIA,2023,5,nyg,mia,73,46,27,15,6,-726.5862673521043,73
2023_05_NYJ_DEN,2023,5,den,nyj,61,43,18,34,20,-59.46454107761383,60
2023_05_NYJ_DEN,2023,5,nyj,den,65,35,30,31,11,-577.1223656833172,65
2023_05_PHI_LA,2023,5,lar,phi,56,42,14,28,19,298.87788146734243,56
2023_05_PHI_LA,2023,5,phi,lar,79,44,35,45,29,-47.28863388299963,79
2023_05_TEN_IND,2023,5,ind,ten,65,32,33,37,18,-648.4560497105122,65
2023_05_TEN_IND,2023,5,ten,ind,59,38,21,42,23,84.8661690950394,59
2023_06_ARI_LA,2023,6,ari,lar,75,48,27,35,15,-351.1655256152154,75
2023_06_ARI_LA,2023,6,lar,ari,55,27,28,25,13,-428.2551422715187,55
2023_06_BAL_TEN,2023,6,bal,ten,70,38,32,30,15,-284.89474058151296,69
2023_06_BAL_TEN,2023,6,ten,bal,55,37,18,22,11,-104.56708669662447,55
2023_06_CAR_MIA,2023,6,car,mia,69,44,25,29,13,-162.2779369354255,69
2023_06_CAR_MIA,2023,6,mia,car,64,33,31,26,14,91.22011959552768,64
2023_06_DAL_LAC,2023,6,dal,lac,62,41,21,41,23,39.616638422012386,62
2023_06_DAL_LAC,2023,6,lac,dal,72,53,19,44,29,582.5239375233646,72
2023_06_DEN_KC,2023,6,den,kc,51,31,20,14,5,-186.20234578847905,51
2023_06_DEN_KC,2023,6,kc,den,69,48,21,24,13,809.0570680797101,69
2023_06_DET_TB,2023,6,det,tb,69,48,21,32,18,906.01350478828,69
2023_06_DET_TB,2023,6,tb,det,56,42,14,24,13,144.87039893865563,56
2023_06_IND_JAX,2023,6,ind,jax,78,63,15,12,10,634.8978951573373,78
2023_06_IND_JAX,2023,6,jax,ind,60,37,23,11,5,491.7751774191854,60
2023_06_MIN_CHI,2023,6,chi,min,65,33,32,35,15,-1030.1915943622587,65
2023_06_MIN_CHI,2023,6,min,chi,56,34,22,21,11,71.91437687724837,56
2023_06_NE_LV,2023,6,lv,ne,67,36,31,35,16,-730.5809780955312,67
2023_06_NE_LV,2023,6,ne,lv,59,39,20,31,19,49.51432049274441,59
2023_06_NO_HOU,2023,6,hou,no,62,33,29,32,13,-8.861328661442126,62
2023_06_NO_HOU,2023,6,no,hou,82,57,25,41,22,-22.2439020872113,82
2023_06_NYG_BUF,2023,6,buf,nyg,61,34,27,47,24,-116.55744053423393,61
2023_06_NYG_BUF,2023,6,nyg,buf,75,46,29,40,16,-479.4580996036532,75
2023_06_PHI_NYJ,2023,6,nyj,phi,62,44,18,37,24,322.5214049220083,62
2023_06_PHI_NYJ,2023,6,phi,nyj,70,51,19,47,34,893.0336236953735,70
2023_06_SEA_CIN,2023,6,cin,sea,53,40,13,38,28,1185.8384773135185,53
2023_06_SEA_CIN,2023,6,sea,cin,73,51,22,51,32,228.6052659153937,73
2023_06_SF_CLE,2023,6,cle,sf,75,41,34,54,27,-482.2661161422729,75
2023_06_SF_CLE,2023,6,sf,cle,60,35,25,38,19,-550.5060285329819,60
2023_06_WAS_ATL,2023,6,atl,wsh,81,54,27,32,16,-504.6507507562636,80
2023_06_WAS_ATL,2023,6,wsh,atl,49,30,19,22,14,373.0854347348215,49
2023_07_ARI_SEA,2023,7,ari,sea,67,43,24,29,12,-573.6708387732507,67
2023_07_ARI_SEA,2023,7,sea,ari,58,29,29,26,14,-220.2450476586819,58
2023_07_ATL_TB,2023,7,atl,tb,65,29,36,40,20,-870.4735204577445,65
2023_07_ATL_TB,2023,7,tb,atl,72,52,20,52,36,349.5138794183733,72
2023_07_BUF_NE,2023,7,buf,ne,70,49,21,39,23,404.6791069209574,70
2023_07_BUF_NE,2023,7,ne,buf,59,37,22,23,11,155.58128505945206,58
2023_07_CLE_IND,2023,7,cle,ind,72,41,31,40,15,-1073.953664302826,72
2023_07_CLE_IND,2023,7,ind,cle,70,33,37,43,16,-995.2136531472208,70
2023_07_DET_BAL,2023,7,bal,det,59,37,22,9,7,794.6078825742006,59
2023_07_DET_BAL,2023,7,det,bal,74,60,14,2,1,431.7309707403182,74
2023_07_GB_DEN,2023,7,den,gb,59,34,25,32,16,-117.09669008851043,59
2023_07_GB_DEN,2023,7,gb,den,64,35,29,33,14,-641.8411791324615,64
2023_07_JAX_NO,2023,7,jax,no,54,36,18,23,15,322.0341026782993,54
2023_07_JAX_NO,2023,7,no,jax,89,61,28,38,22,87.45296299457507,89
2023_07_LAC_KC,2023,7,kc,lac,66,48,18,27,19,886.388695985079,66
2023_07_LAC_KC,2023,7,lac,kc,62,38,24,35,16,-472.7842181921005,62
2023_07_LV_CHI,2023,7,chi,lv,69,33,36,20,8,-400.78150816261734,69
2023_07_LV_CHI,2023,7,lv,chi,64,49,15,13,8,230.13479411602012,64
2023_07_MIA_PHI,2023,7,mia,phi,49,37,12,26,14,123.53807687759398,49
2023_07_MIA_PHI,2023,7,phi,mia,69,38,31,35,23,96.18767052888876,69
2023_07_PIT_LA,2023,7,lar,pit,67,37,30,36,17,-796.6242343187333,67
2023_07_PIT_LA,2023,7,pit,lar,54,29,25,36,18,-170.27964890003167,54
2023_07_SF_MIN,2023,7,min,sf,68,47,21,26,16,730.1829203963276,68
2023_07_SF_MIN,2023,7,sf,min,51,32,19,25,15,78.50244343280791,51
2023_07_WAS_NYG,2023,7,nyg,wsh,65,39,26,23,9,1.0213732719420783,65
2023_07_WAS_NYG,2023,7,wsh,nyg,69,50,19,23,13,221.17224335670446,69
2023_08_ATL_TEN,2023,8,atl,ten,67,45,22,24,14,-6.493818759918412,67
2023_08_ATL_TEN,2023,8,ten,atl,66,34,32,30,14,-260.4212284088135,66
2023_08_BAL_ARI,2023,8,ari,bal,73,43,30,34,9,-341.32989943027457,72
2023_08_BAL_ARI,2023,8,bal,ari,64,37,27,26,20,184.45474654436083,64
2023_08_CHI_LAC,2023,8,chi,lac,63,39,24,6,3,-580.9938594698908,63
2023_08_CHI_LAC,2023,8,lac,chi,69,45,24,9,6,240.294433385134,69
2023_08_CIN_SF,2023,8,cin,sf,62,39,23,32,20,697.4207770079377,62
2023_08_CIN_SF,2023,8,sf,cin,59,40,19,30,16,137.19343245029467,59
2023_08_CLE_SEA,2023,8,cle,sea,77,40,37,48,18,-472.2890779376031,77
2023_08_CLE_SEA,2023,8,sea,cle,56,39,17,22,14,103.1693860888481,56
2023_08_HOU_CAR,2023,8,car,hou,67,44,23,40,27,410.29917448759085,67
2023_08_HOU_CAR,2023,8,hou,car,57,28,29,42,16,-591.2175133824346,57
2023_08_JAX_PIT,2023,8,jax,pit,70,39,31,32,17,-32.10235126316537,70
2023_08_JAX_PIT,2023,8,pit,jax,66,52,14,24,12,332.118859887123,66
2023_08_KC_DEN,2023,8,den,kc,71,34,37,28,11,-397.4522698670625,71
2023_08_KC_DEN,2023,8,kc,den,60,47,13,24,15,516.7081326246259,60
2023_08_LA_DAL,2023,8,dal,lar,62,43,19,15,11,982.3553197085862,62
2023_08_LA_DAL,2023,8,lar,dal,60,36,24,8,5,-735.7596963644028,60
2023_08_LV_DET,2023,8,det,lv,84,39,45,40,18,-877.0674839615822,84
2023_08_LV_DET,2023,8,lv,det,46,29,17,19,7,-87.97572851181037,46
2023_08_MIN_GB,2023,8,gb,min,68,54,14,16,11,358.46170485019695,68
2023_08_MIN_GB,2023,8,min,gb,70,42,28,24,13,578.5305436700588,70
2023_08_NE_MIA,2023,8,mia,ne,74,51,23,25,15,740.5202418565747,74
2023_08_NE_MIA,2023,8,ne,mia,52,33,19,21,9,-180.3956449031828,52
2023_08_NO_IND,2023,8,ind,no,71,47,24,37,17,-88.67053687572452,71
2023_08_NO_IND,2023,8,no,ind,65,31,34,34,17,-129.5050673186784,65
2023_08_NYJ_NYG,2023,8,nyg,nyj,75,26,49,48,13,-1949.4112968444824,75
2023_08_NYJ_NYG,2023,8,nyj,nyg,63,44,19,41,25,160.9984487295149,63
2023_08_PHI_WAS,2023,8,phi,wsh,61,42,19,30,19,226.8839552998545,61
2023_08_PHI_WAS,2023,8,wsh,phi,72,57,15,39,29,1223.459279537201,72
2023_08_TB_BUF,2023,8,buf,tb,68,46,22,27,18,1109.3457467854023,68
2023_08_TB_BUF,2023,8,tb,buf,66,52,14,16,9,149.47107434272777,66
2023_09_ARI_CLE,2023,9,ari,cle,51,34,17,12,6,-44.63000297546365,51
2023_09_ARI_CLE,2023,9,cle,ari,72,35,37,20,9,-1036.6240005940203,72
2023_09_BUF_CIN,2023,9,buf,cin,57,46,11,14,10,913.9790803194046,57
2023_09_BUF_CIN,2023,9,cin,buf,67,49,18,24,16,1221.980918943882,67
2023_09_CHI_NO,2023,9,chi,no,68,39,29,39,16,-518.0449202656745,68
2023_09_CHI_NO,2023,9,no,chi,62,37,25,32,16,-20.053829997777576,62
2023_09_DAL_PHI,2023,9,dal,phi,73,56,17,31,20,633.7522223591805,73
2023_09_DAL_PHI,2023,9,phi,dal,62,35,27,33,17,-40.00052921473988,62
2023_09_IND_CAR,2023,9,car,ind,71,48,23,18,8,-265.1852637529372,71
2023_09_IND_CAR,2023,9,ind,car,58,32,26,24,9,-123.66248741745974,58
2023_09_LA_GB,2023,9,gb,lar,69,31,38,20,9,-490.78929368406534,69
2023_09_LA_GB,2023,9,lar,gb,58,35,23,31,13,-405.00488877296465,58
2023_09_LAC_NYJ,2023,9,lac,nyj,56,38,18,11,6,120.76302766799937,56
2023_09_LAC_NYJ,2023,9,nyj,lac,81,60,21,23,10,-4.552042484283695,81
2023_09_MIA_KC,2023,9,kc,mia,57,38,19,26,15,571.0943847894671,57
2023_09_MIA_KC,2023,9,mia,kc,63,41,22,15,9,-507.19562172889727,63
2023_09_MIN_ATL,2023,9,atl,min,68,42,26,41,21,-469.9409902095797,68
2023_09_MIN_ATL,2023,9,min,atl,73,48,25,43,22,-144.674399495125,73
2023_09_NYG_LV,2023,9,lv,nyg,60,25,35,9,3,-703.0188389122485,60
2023_09_NYG_LV,2023,9,nyg,lv,62,42,20,18,11,-266.9297441840171,62
2023_09_SEA_BAL,2023,9,bal,sea,73,37,36,18,9,-34.599576145410765,73
2023_09_SEA_BAL,2023,9,sea,bal,48,34,14,14,6,-106.43913745880121,48
2023_09_TB_HOU,2023,9,hou,tb,67,49,18,43,27,299.76596683263733,67
2023_09_TB_HOU,2023,9,tb,hou,66,37,29,41,17,-535.445147752762,66
2023_09_TEN_PIT,2023,9,pit,ten,63,34,29,47,22,-339.48643505573284,63
2023_09_TEN_PIT,2023,9,ten,pit,73,48,25,40,19,-366.08973294496525,73
2023_09_WAS_NE,2023,9,ne,wsh,63,47,16,41,26,389.050906896591,63
2023_09_WAS_NE,2023,9,wsh,ne,77,52,25,53,32,634.1852128505706,77
2023_10_ATL_ARI,2023,10,ari,atl,63,39,24,40,26,4.302833974361519,63
2023_10_ATL_ARI,2023,10,atl,ari,69,31,38,51,21,-1396.9438031315804,69
2023_10_CAR_CHI,2023,10,car,chi,60,47,13,37,26,558.0747500061987,60
2023_10_CAR_CHI,2023,10,chi,car,71,39,32,44,17,-469.60001140832856,71
2023_10_CLE_BAL,2023,10,bal,cle,54,34,20,7,4,44.94709670543689,54
2023_10_CLE_BAL,2023,10,cle,bal,76,48,28,9,5,-314.98337984085106,76
2023_10_DEN_BUF,2023,10,buf,den,53,28,25,42,19,-415.2277424931528,53
2023_10_DEN_BUF,2023,10,den,buf,72,41,31,42,16,-772.8189200162888,72
2023_10_DET_LAC,2023,10,det,lac,63,35,28,39,21,-52.603411674499625,63
2023_10_DET_LAC,2023,10,lac,det,72,45,27,38,21,76.64687633514441,72
2023_10_GB_PIT,2023,10,gb,pit,67,45,22,41,21,-167.90124922990805,67
2023_10_GB_PIT,2023,10,pit,gb,65,30,35,43,18,-541.6021242737768,65
2023_10_HOU_CIN,2023,10,cin,hou,63,51,12,22,17,710.683059692383,63
2023_10_HOU_CIN,2023,10,hou,cin,75,42,33,41,19,-53.47418114542966,75
2023_10_IND_NE,2023,10,ind,ne,56,31,25,34,16,-267.85352975130104,56
2023_10_IND_NE,2023,10,ne,ind,69,34,35,47,16,-1050.3505975008004,69
2023_10_NO_MIN,2023,10,min,no,73,44,29,22,14,222.65691496431862,73
2023_10_NO_MIN,2023,10,no,min,65,50,15,16,9,278.5648867487907,65
2023_10_NYG_DAL,2023,10,dal,nyg,77,47,30,21,11,748.3636021614077,77
2023_10_NYG_DAL,2023,10,nyg,dal,56,39,17,10,4,-16.01887345314015,56
2023_10_NYJ_LV,2023,10,lv,nyj,64,32,32,35,15,-894.6807824075222,64
2023_10_NYJ_LV,2023,10,nyj,lv,66,47,19,37,20,22.574624419212192,66
2023_10_SF_JAX,2023,10,jax,sf,57,42,15,24,13,471.6163039207462,57
2023_10_SF_JAX,2023,10,sf,jax,59,32,27,17,11,-76.08069851994492,59
2023_10_TEN_TB,2023,10,tb,ten,64,37,27,24,14,-18.596180155873444,64
2023_10_TEN_TB,2023,10,ten,tb,63,47,16,25,14,187.64669895172116,63
2023_10_WAS_SEA,2023,10,sea,wsh,79,54,25,49,28,179.60225939750632,79
2023_10_WAS_SEA,2023,10,wsh,sea,61,47,14,34,25,683.5779681801797,61
2023_11_ARI_HOU,2023,11,ari,hou,60,39,21,33,19,-274.1959512233735,60
2023_11_ARI_HOU,2023,11,hou,ari,66,42,24,31,16,136.89108937978742,66
2023_11_CHI_DET,2023,11,chi,det,74,33,41,41,18,-782.3720753192902,74
2023_11_CHI_DET,2023,11,det,chi,60,39,21,27,12,-607.2005242109299,60
2023_11_CIN_BAL,2023,11,bal,cin,65,37,28,21,12,-51.297330111265296,65
2023_11_CIN_BAL,2023,11,cin,bal,61,43,18,25,17,87.14966028928734,61
2023_11_DAL_CAR,2023,11,car,dal,58,37,21,20,7,-147.38198071718213,58
2023_11_DAL_CAR,2023,11,dal,car,69,45,24,26,18,367.0778311789039,69
2023_11_LAC_GB,2023,11,gb,lac,71,45,26,47,29,147.94123396277428,71
2023_11_LAC_GB,2023,11,lac,gb,63,46,17,42,27,345.23936361074465,63
2023_11_LV_MIA,2023,11,lv,mia,61,44,17,25,15,183.2493051886561,61
2023_11_LV_MIA,2023,11,mia,lv,69,42,27,43,24,363.149997591972,69
2023_11_MIN_DEN,2023,11,den,min,53,38,15,30,18,18.693694472312814,53
2023_11_MIN_DEN,2023,11,min,den,75,41,34,42,19,-197.0868349075318,75
2023_11_NYG_WAS,2023,11,nyg,wsh,55,37,18,31,22,441.2097454071043,55
2023_11_NYG_WAS,2023,11,wsh,nyg,81,55,26,38,19,-203.5511493682864,81
