game_id,season,week,team,opponent,eligible_plays,pass_plays,rush_plays,neutral_eligible_plays,neutral_pass_plays,pass_oe_sum,pass_oe_count
2024_02_LA_ARI,2024,2,lar,ari,52,32,20,4,1,-575.892911851406,52
2024_02_LAC_CAR,2024,2,car,lac,48,31,17,9,4,-564.0772849321369,48
2024_02_LAC_CAR,2024,2,lac,car,66,24,42,25,9,-873.0246111750603,66
2024_02_LV_BAL,2024,2,bal,lv,63,39,24,36,17,-423.09383451938646,63
2024_02_LV_BAL,2024,2,lv,bal,62,46,16,33,24,651.9020065665246,62
2024_02_NO_DAL,2024,2,dal,no,69,49,20,21,11,-228.90298366546648,69
2024_02_NO_DAL,2024,2,no,dal,56,19,37,14,5,-645.5366738140585,56
2024_02_NYG_WAS,2024,2,nyg,wsh,54,31,23,33,13,-542.3237413167955,54
2024_02_NYG_WAS,2024,2,wsh,nyg,70,41,29,48,27,-309.2536970973015,70
2024_02_NYJ_TEN,2024,2,nyj,ten,56,34,22,42,23,120.26710510253906,56
2024_02_NYJ_TEN,2024,2,ten,nyj,66,38,28,35,16,-706.174138188362,66
2024_02_PIT_DEN,2024,2,den,pit,61,44,17,21,11,-92.08533167839023,61
2024_02_PIT_DEN,2024,2,pit,den,66,33,33,24,10,-796.835653483868,66
2024_02_SEA_NE,2024,2,ne,sea,68,33,35,46,18,-776.533381640911,68
2024_02_SEA_NE,2024,2,sea,ne,68,51,17,42,31,845.8218246698384,68
2024_02_SF_MIN,2024,2,min,sf,51,31,20,15,9,278.4792512655257,51
2024_02_SF_MIN,2024,2,sf,min,70,44,26,28,10,-473.19050133228296,70
2024_02_TB_DET,2024,2,det,tb,84,58,26,49,28,-188.05657923221594,84
2024_02_TB_DET,2024,2,tb,det,47,28,19,35,18,144.26946975290775,47
2024_03_BAL_DAL,2024,3,bal,dal,61,18,43,16,4,-1380.7804971933365,61
2024_03_BAL_DAL,2024,3,dal,bal,78,62,16,17,11,255.11646270751933,78
2024_03_CAR_LV,2024,3,car,lv,71,42,29,26,14,424.9844767153265,71
2024_03_CAR_LV,2024,3,lv,car,63,48,15,17,6,-17.76471734046959,63
2024_03_CHI_IND,2024,3,chi,ind,88,59,29,36,20,-282.3268517851826,88
2024_03_CHI_IND,2024,3,ind,chi,53,23,30,26,12,-864.1665004193783,53
2024_03_DEN_TB,2024,3,den,tb,67,43,24,10,5,792.3085747286677,67
2024_03_DEN_TB,2024,3,tb,den,57,41,16,8,4,78.295449912548,57
2024_03_DET_ARI,2024,3,ari,det,59,42,17,24,12,41.53519868850741,59
2024_03_DET_ARI,2024,3,det,ari,66,26,40,25,8,-944.0076068043711,66
2024_03_GB_TEN,2024,3,gb,ten,63,26,37,19,6,-752.4545172229411,63
2024_03_GB_TEN,2024,3,ten,gb,54,45,9,14,8,618.6608925461771,54
2024_03_HOU_MIN,2024,3,hou,min,66,55,11,10,7,491.7044386267666,66
2024_03_HOU_MIN,2024,3,min,hou,62,35,27,4,2,179.09837961196905,62
2024_03_JAX_BUF,2024,3,buf,jax,63,39,24,15,11,189.86558914184548,63
2024_03_JAX_BUF,2024,3,jax,buf,71,53,18,5,3,161.72801330685581,71
2024_03_KC_ATL,2024,3,atl,kc,60,36,24,37,18,-507.42330998182325,60
2024_03_KC_ATL,2024,3,kc,atl,71,42,29,53,28,363.46302032470726,71
2024_03_LAC_PIT,2024,3,lac,pit,46,26,20,26,10,-570.5723583698272,46
2024_03_LAC_PIT,2024,3,pit,lac,66,37,29,38,20,-353.6759879440068,66
2024_03_MIA_SEA,2024,3,mia,sea,61,42,19,10,5,59.11450833082171,61
2024_03_MIA_SEA,2024,3,sea,mia,62,38,24,14,8,572.9331992566586,62
2024_03_NE_NYJ,2024,3,ne,nyj,52,39,13,7,5,-143.77316385507618,52
2024_03_NE_NYJ,2024,3,nyj,ne,73,43,30,22,14,114.87702280282974,73
2024_03_NYG_CLE,2024,3,cle,nyg,65,50,15,17,10,447.5095033645629,65
2024_03_NYG_CLE,2024,3,nyg,cle,68,41,27,26,13,278.9616476744414,68
2024_03_PHI_NO,2024,3,no,phi,54,27,27,38,17,-683.1675946712492,54
2024_03_PHI_NO,2024,3,phi,no,67,46,21,39,22,56.60127699375164,67
2024_03_SF_LA,2024,3,lar,sf,59,33,26,17,9,-575.8437633514404,59
2024_03_SF_LA,2024,3,sf,lar,71,43,28,28,16,115.42333513498309,71
2024_03_WAS_CIN,2024,3,cin,wsh,61,42,19,20,12,9.266327321529722,61
2024_03_WAS_CIN,2024,3,wsh,cin,56,30,26,23,12,323.20425212383213,56
2024_04_BUF_BAL,2024,4,bal,buf,57,22,35,9,5,-667.3874318599699,57
2024_04_BUF_BAL,2024,4,buf,bal,59,38,21,13,8,-64.46656733751286,59
2024_04_CIN_CAR,2024,4,car,cin,70,44,26,27,14,-118.7218725681304,70
2024_04_CIN_CAR,2024,4,cin,car,67,36,31,17,10,-205.1873333752162,67
2024_04_CLE_LV,2024,4,cle,lv,59,44,15,37,26,376.3918325304981,59
2024_04_CLE_LV,2024,4,lv,cle,57,29,28,38,19,-528.0253529548644,57
2024_04_DAL_NYG,2024,4,dal,nyg,55,32,23,33,18,163.96456435322762,55
2024_04_DAL_NYG,2024,4,nyg,dal,67,44,23,43,23,-215.5116483569144,67
2024_04_DEN_NYJ,2024,4,den,nyj,59,29,30,42,17,-815.1397734880446,59
2024_04_DEN_NYJ,2024,4,nyj,den,74,54,20,42,25,470.62845677137364,74
2024_04_JAX_HOU,2024,4,hou,jax,75,51,24,49,27,-294.97282803058613,75
2024_04_JAX_HOU,2024,4,jax,hou,57,35,22,42,22,192.55248606204987,57
2024_04_KC_LAC,2024,4,kc,lac,59,37,22,30,16,-142.7208721637726,59
2024_04_KC_LAC,2024,4,lac,kc,56,30,26,29,12,-444.22276765108114,56
2024_04_LA_CHI,2024,4,chi,lar,58,32,26,34,17,-368.42752546072006,58
2024_04_LA_CHI,2024,4,lar,chi,59,34,25,36,19,-225.28116703033407,59
2024_04_MIN_GB,2024,4,gb,min,75,57,18,9,3,11.226966977119673,75
2024_04_MIN_GB,2024,4,min,gb,65,36,29,13,8,678.5326283425095,65
2024_04_NE_SF,2024,4,ne,sf,64,40,24,9,2,-432.12816566228867,64
2024_04_NE_SF,2024,4,sf,ne,61,31,30,13,4,1.712951436639079,61
2024_04_NO_ATL,2024,4,atl,no,56,40,16,37,23,471.6335490345954,56
2024_04_NO_ATL,2024,4,no,atl,74,41,33,47,23,-589.3282577395436,74
2024_04_PHI_TB,2024,4,phi,tb,56,38,18,2,1,-47.848255932331114,56
2024_04_PHI_TB,2024,4,tb,phi,76,52,24,11,10,1111.506611853838,76
2024_04_PIT_IND,2024,4,ind,pit,65,35,30,13,6,-314.17491436004616,65
2024_04_PIT_IND,2024,4,pit,ind,69,43,26,8,4,-631.8300932645799,69
2024_04_SEA_DET,2024,4,det,sea,50,24,26,16,7,2.546961791813416,50
2024_04_SEA_DET,2024,4,sea,det,89,72,17,10,7,812.7908974885938,88
2024_04_TEN_MIA,2024,4,mia,ten,59,30,29,24,9,-1229.306596517563,59
2024_04_TEN_MIA,2024,4,ten,mia,64,24,40,31,9,-1270.3796565532687,64
2024_04_WAS_ARI,2024,4,ari,wsh,59,28,31,18,8,-1244.1601157188413,59
2024_04_WAS_ARI,2024,4,wsh,ari,70,38,32,24,11,291.9131577014923,70
2024_05_ARI_SF,2024,5,ari,sf,55,33,22,30,15,-322.5513994693755,55
2024_05_ARI_SF,2024,5,sf,ari,64,41,23,29,16,168.28301101922983,64
2024_05_BAL_CIN,2024,5,bal,cin,77,48,29,38,20,-55.27820587158171,77
2024_05_BAL_CIN,2024,5,cin,bal,66,44,22,35,22,581.5340846776961,65
2024_05_BUF_HOU,2024,5,buf,hou,61,35,26,23,9,-627.7051746845245,61
2024_05_BUF_HOU,2024,5,hou,buf,68,42,26,23,12,-217.59482473134975,68
2024_05_CAR_CHI,2024,5,car,chi,59,42,17,13,6,-231.62348121404654,59
2024_05_CAR_CHI,2024,5,chi,car,70,38,32,24,10,-65.88527560234053,70
2024_05_CLE_WAS,2024,5,cle,wsh,62,41,21,16,12,-251.24141201376898,62
2024_05_CLE_WAS,2024,5,wsh,cle,66,37,29,18,9,-256.91510662436457,66
2024_05_DAL_PIT,2024,5,dal,pit,76,46,30,50,28,-232.8551307320598,76
2024_05_DAL_PIT,2024,5,pit,dal,58,32,26,40,21,-12.659810483455495,58
2024_05_GB_LA,2024,5,gb,lar,57,30,27,27,11,-353.4934788942339,57
2024_05_GB_LA,2024,5,lar,gb,77,49,28,38,20,-108.2569509744645,77
2024_05_IND_JAX,2024,5,ind,jax,69,51,18,31,21,564.0562921762464,69
2024_05_IND_JAX,2024,5,jax,ind,58,35,23,29,17,79.02974188327747,58
2024_05_LV_DEN,2024,5,den,lv,57,33,24,22,12,72.31814339756963,57
2024_05_LV_DEN,2024,5,lv,den,69,46,23,26,12,-173.3248993754385,69
2024_05_MIA_NE,2024,5,mia,ne,78,38,40,56,23,-1049.5670922100544,78
2024_05_MIA_NE,2024,5,ne,mia,59,40,19,32,17,-136.1678645014761,59
2024_05_NO_KC,2024,5,kc,no,81,47,34,23,12,214.9885609745983,81
2024_05_NO_KC,2024,5,no,kc,53,39,14,18,10,164.00085836648952,53
2024_05_NYG_SEA,2024,5,nyg,sea,69,39,30,39,22,187.93146908283234,69
2024_05_NYG_SEA,2024,5,sea,nyg,58,51,7,22,17,681.4150840044025,58
2024_05_NYJ_MIN,2024,5,min,nyj,71,43,28,14,6,261.8959665298461,71
2024_05_NYJ_MIN,2024,5,nyj,min,72,58,14,14,11,518.3524638414384,72
2024_05_TB_ATL,2024,5,atl,tb,85,65,20,54,35,301.84947848319985,85
2024_05_TB_ATL,2024,5,tb,atl,52,31,21,35,21,446.9635974615817,52
2024_06_ARI_GB,2024,6,ari,gb,58,39,19,6,2,-338.28294724226,58
2024_06_ARI_GB,2024,6,gb,ari,71,37,34,13,6,-50.291838124394694,71
2024_06_ATL_CAR,2024,6,atl,car,65,31,34,30,16,-205.24734258651753,65
2024_06_ATL_CAR,2024,6,car,atl,66,44,22,35,18,-300.60601532459293,66
2024_06_BUF_NYJ,2024,6,buf,nyj,65,37,28,44,21,-250.66674649715358,65
2024_06_BUF_NYJ,2024,6,nyj,buf,63,41,22,46,26,-162.29983568191523,63
2024_06_CIN_NYG,2024,6,cin,nyg,51,34,17,33,22,492.9275922477244,51
2024_06_CIN_NYG,2024,6,nyg,cin,76,48,28,50,30,212.05096542835287,76
2024_06_CLE_PHI,2024,6,cle,phi,57,33,24,41,21,-340.60181230306614,57
2024_06_CLE_PHI,2024,6,phi,cle,58,26,32,35,13,-688.2685780525208,58
2024_06_DET_DAL,2024,6,dal,det,69,53,16,17,10,204.1180223226547,69
2024_06_DET_DAL,2024,6,det,dal,66,34,32,16,7,-111.70189864933509,66
2024_06_HOU_NE,2024,6,hou,ne,65,39,26,17,8,89.70612436532991,65
2024_06_HOU_NE,2024,6,ne,hou,66,45,21,9,4,-564.3754929304124,66
2024_06_IND_TEN,2024,6,ind,ten,70,43,27,43,24,29.49162647128141,70
2024_06_IND_TEN,2024,6,ten,ind,58,32,26,43,22,-514.5517885684967,58
2024_06_JAX_CHI,2024,6,chi,jax,63,39,24,20,7,229.09717559814442,63
2024_06_JAX_CHI,2024,6,jax,chi,60,43,17,18,9,41.7227685451507,60
2024_06_LAC_DEN,2024,6,den,lac,55,43,12,8,2,-17.564079165458594,55
2024_06_LAC_DEN,2024,6,lac,den,75,41,34,17,12,114.10750821232851,75
2024_06_PIT_LV,2024,6,lv,pit,62,43,19,25,13,-29.996252059936545,62
2024_06_PIT_LV,2024,6,pit,lv,64,34,30,25,14,-227.7460888028149,64
2024_06_SF_SEA,2024,6,sea,sf,77,57,20,17,5,-307.61874914169323,77
2024_06_SF_SEA,2024,6,sf,sea,63,33,30,16,8,-56.449087709188575,62
2024_06_TB_NO,2024,6,no,tb,70,51,19,28,17,42.80847609043143,70
2024_06_TB_NO,2024,6,tb,no,75,43,32,34,20,205.78546188771728,75
2024_06_WAS_BAL,2024,6,bal,wsh,66,33,33,31,17,-399.7348912060261,66
2024_06_WAS_BAL,2024,6,wsh,bal,59,44,15,24,15,350.8942872285842,59
2024_07_BAL_TB,2024,7,bal,tb,59,29,30,21,11,-447.18839954584837,59
2024_07_BAL_TB,2024,7,tb,bal,79,54,25,27,11,-155.29841780662537,79
2024_07_CAR_WAS,2024,7,car,wsh,42,21,21,9,4,-375.7788196206093,42
2024_07_CAR_WAS,2024,7,wsh,car,67,32,35,1,0,-501.4249052852392,67
2024_07_CIN_CLE,2024,7,cin,cle,51,29,22,20,11,-232.42531903088107,51
2024_07_CIN_CLE,2024,7,cle,cin,82,60,22,35,26,391.21652692556364,82
2024_07_DEN_NO,2024,7,den,no,63,36,27,27,16,175.89657753706004,63
2024_07_DEN_NO,2024,7,no,den,69,52,17,10,6,122.56673127412782,69
2024_07_DET_MIN,2024,7,det,min,56,29,27,30,15,-599.834296107292,56
2024_07_DET_MIN,2024,7,min,det,58,41,17,25,15,271.4674383401873,58
2024_07_HOU_GB,2024,7,gb,hou,58,38,20,39,21,-10.268892347812459,58
2024_07_HOU_GB,2024,7,hou,gb,62,32,30,42,17,-764.7288605570793,61
2024_07_KC_SF,2024,7,kc,sf,68,33,35,39,17,-110.16783900558961,68
2024_07_KC_SF,2024,7,sf,kc,62,41,21,27,13,-136.08901351690315,62
2024_07_LAC_ARI,2024,7,ari,lac,55,31,24,41,23,-46.334786713123385,55
2024_07_LAC_ARI,2024,7,lac,ari,65,45,20,44,29,229.61873263120629,65
2024_07_LV_LA,2024,7,lar,lv,53,26,27,19,10,-293.64132955670357,53
2024_07_LV_LA,2024,7,lv,lar,79,48,31,27,16,-796.1181074380873,79
2024_07_MIA_IND,2024,7,ind,mia,61,30,31,40,18,-641.6347250342368,61
2024_07_MIA_IND,2024,7,mia,ind,68,32,36,42,11,-1296.3899627327917,68
2024_07_NE_JAX,2024,7,jax,ne,60,22,38,17,7,-742.9521366953854,60
2024_07_NE_JAX,2024,7,ne,jax,59,45,14,25,15,206.84759616851787,59
2024_07_NYJ_PIT,2024,7,nyj,pit,56,40,16,31,20,408.50556343793914,56
2024_07_NYJ_PIT,2024,7,pit,nyj,68,33,35,30,14,-507.15416986495256,68
2024_07_PHI_NYG,2024,7,nyg,phi,57,42,15,16,12,-13.37620913982375,57
2024_07_PHI_NYG,2024,7,phi,nyg,65,23,42,21,7,-971.9738591462371,65
2024_07_SEA_ATL,2024,7,atl,sea,72,41,31,31,12,-680.7273000478743,72
2024_07_SEA_ATL,2024,7,sea,atl,60,36,24,31,18,-7.105010002851735,60
2024_07_TEN_BUF,2024,7,buf,ten,55,35,20,24,13,566.7299151420593,55
2024_07_TEN_BUF,2024,7,ten,buf,72,46,26,37,19,-0.8618175983426184,72
2024_08_ARI_MIA,2024,8,ari,mia,64,39,25,36,20,-132.3801487684247,64
2024_08_ARI_MIA,2024,8,mia,ari,65,41,24,37,21,51.4455214142798,65
2024_08_ATL_TB,2024,8,atl,tb,62,33,29,25,14,-246.29030637443037,62
2024_08_ATL_TB,2024,8,tb,atl,72,52,20,35,19,244.88270729780228,72
2024_08_BAL_CLE,2024,8,bal,cle,66,46,20,44,26,194.60196644067761,66
2024_08_BAL_CLE,2024,8,cle,bal,68,44,24,41,22,326.76459699869184,68
2024_08_BUF_SEA,2024,8,buf,sea,73,41,32,24,14,7.074462249875402,73
2024_08_BUF_SEA,2024,8,sea,buf,50,36,14,17,10,292.508381605148,50
2024_08_CAR_DEN,2024,8,car,den,62,44,18,17,8,-118.1386619806288,62
2024_08_CAR_DEN,2024,8,den,car,72,42,30,22,14,358.4999695420265,72
2024_08_CHI_WAS,2024,8,chi,wsh,62,34,28,32,15,-623.507173359394,62
2024_08_CHI_WAS,2024,8,wsh,chi,74,48,26,23,10,188.11384290456766,74
2024_08_DAL_SF,2024,8,dal,sf,61,43,18,26,16,-50.99418461322797,61
2024_08_DAL_SF,2024,8,sf,dal,67,34,33,23,11,-548.5107123851772,67
2024_08_GB_JAX,2024,8,gb,jax,67,32,35,36,14,-955.5763289332391,67
2024_08_GB_JAX,2024,8,jax,gb,57,35,22,29,14,-347.36852049827564,57
2024_08_IND_HOU,2024,8,hou,ind,71,41,30,33,20,93.25376302003897,71
2024_08_IND_HOU,2024,8,ind,hou,62,39,23,31,16,-392.18212366104126,62
2024_08_KC_LV,2024,8,kc,lv,68,43,25,38,18,187.25284785032272,68
2024_08_KC_LV,2024,8,lv,kc,55,36,19,29,12,-386.38510406017326,55
2024_08_MIN_LA,2024,8,lar,min,68,39,29,44,26,-214.28019925951935,68
2024_08_MIN_LA,2024,8,min,lar,49,29,20,36,19,-88.28075975179645,49
2024_08_NO_LAC,2024,8,lac,no,66,41,25,33,19,359.9867597222333,66
2024_08_NO_LAC,2024,8,no,lac,73,52,21,21,11,-196.4907944202423,73
2024_08_NYG_PIT,2024,8,nyg,pit,71,46,25,27,11,-707.1438282728197,71
2024_08_NYG_PIT,2024,8,pit,nyg,63,33,30,31,14,-386.6694346070288,63
2024_08_NYJ_NE,2024,8,ne,nyj,66,38,28,44,23,-489.4247502088546,66
2024_08_NYJ_NE,2024,8,nyj,ne,61,33,28,47,22,-226.4259278774262,61
2024_08_PHI_CIN,2024,8,cin,phi,57,40,17,34,22,491.1358729004862,57
2024_08_PHI_CIN,2024,8,phi,cin,61,23,38,26,12,-822.7345719933512,61
2024_08_TEN_DET,2024,8,det,ten,48,24,24,11,6,-49.782562255859354,48
2024_08_TEN_DET,2024,8,ten,det,76,47,29,21,14,-182.17189908027643,76
2024_09_CHI_ARI,2024,9,ari,chi,58,23,35,21,7,-731.5467778593302,58
2024_09_CHI_ARI,2024,9,chi,ari,73,54,19,25,14,-40.188170969486364,73
2024_09_DAL_ATL,2024,9,atl,dal,54,26,28,22,9,-630.8242410421375,54
2024_09_DAL_ATL,2024,9,dal,atl,75,56,19,18,12,44.5536240935328,75
2024_09_DEN_BAL,2024,9,bal,den,56,24,32,13,6,-688.7232240289452,56
2024_09_DEN_BAL,2024,9,den,bal,71,46,25,23,12,-28.174364566802836,71
2024_09_DET_GB,2024,9,det,gb,54,24,30,17,9,-275.6916966289282,54
2024_09_DET_GB,2024,9,gb,det,64,41,23,22,10,-314.12899792194366,64
2024_09_HOU_NYJ,2024,9,hou,nyj,78,48,30,44,18,-460.9572783112524,78
2024_09_HOU_NYJ,2024,9,nyj,hou,57,36,21,36,19,243.9837843179701,57
2024_09_IND_MIN,2024,9,ind,min,53,35,18,34,18,-147.46766686439517,53
2024_09_IND_MIN,2024,9,min,ind,72,42,30,42,23,154.87531125545485,72
2024_09_JAX_PHI,2024,9,jax,phi,51,36,15,16,9,-29.169596731662725,51
2024_09_JAX_PHI,2024,9,phi,jax,73,35,38,17,7,-926.3727754354477,73
2024_09_LA_SEA,2024,9,lar,sea,77,48,29,46,27,198.6187264323237,77
2024_09_LA_SEA,2024,9,sea,lar,79,48,31,43,23,-500.2264842391015,79
2024_09_LAC_CLE,2024,9,cle,lac,79,59,20,19,12,297.3781645298005,79
2024_09_LAC_CLE,2024,9,lac,cle,55,35,20,15,8,160.52684634923952,55
2024_09_LV_CIN,2024,9,cin,lv,71,43,28,24,15,760.1560302078723,71
2024_09_LV_CIN,2024,9,lv,cin,61,41,20,19,9,-175.52931755781174,61
2024_09_MIA_BUF,2024,9,buf,mia,64,46,18,36,20,383.54145437479053,64
2024_09_MIA_BUF,2024,9,mia,buf,60,31,29,41,18,-415.6003370881078,60
2024_09_NE_TEN,2024,9,ne,ten,68,54,14,39,28,551.7436057329181,68
2024_09_NE_TEN,2024,9,ten,ne,77,37,40,47,21,-1018.0955618619921,77
2024_09_NO_CAR,2024,9,car,no,50,31,19,38,21,-178.92717570066452,50
2024_09_NO_CAR,2024,9,no,car,79,37,42,50,17,-1231.2360145151617,79
2024_09_TB_KC,2024,9,kc,tb,85,51,34,50,24,111.33939772844323,85
2024_09_TB_KC,2024,9,tb,kc,55,37,18,28,16,-78.55443656444527,55
2024_09_WAS_NYG,2024,9,nyg,wsh,63,33,30,22,6,-652.6906415820122,63
2024_09_WAS_NYG,2024,9,wsh,nyg,59,27,32,20,8,-261.6314880549908,59
2024_10_ATL_NO,2024,10,atl,no,78,44,34,39,17,-831.8691149353983,78
2024_10_ATL_NO,2024,10,no,atl,52,27,25,27,12,-309.2568427324294,52
2024_10_BUF_IND,2024,10,buf,ind,73,43,30,28,15,162.32262402772906,73
2024_10_BUF_IND,2024,10,ind,buf,64,42,22,36,17,-21.578319370746367,64
2024_10_CIN_BAL,2024,10,bal,cin,61,39,22,32,20,73.8723456859592,61
2024_10_CIN_BAL,2024,10,cin,bal,81,65,16,36,24,1089.4122473895548,81
2024_10_DEN_KC,2024,10,den,kc,57,34,23,35,17,-221.56786322593683,57
2024_10_DEN_KC,2024,10,kc,den,68,51,17,48,33,648.7541899085044,68
2024_10_DET_HOU,2024,10,det,hou,64,33,31,21,10,-877.9019832611084,64
2024_10_DET_HOU,2024,10,hou,det,68,39,29,19,7,-434.74037796258926,68
2024_10_MIA_LA,2024,10,lar,mia,69,49,20,28,12,-154.14478480815907,69
2024_10_MIA_LA,2024,10,mia,lar,52,31,21,25,12,36.735285073518654,52
2024_10_MIN_JAX,2024,10,jax,min,44,28,16,28,16,-165.9518629312517,44
2024_10_MIN_JAX,2024,10,min,jax,82,44,38,57,29,-332.1896046400071,82
2024_10_NE_CHI,2024,10,chi,ne,60,42,18,24,11,-378.63728255033504,60
2024_10_NE_CHI,2024,10,ne,chi,62,31,31,20,8,-51.5510553494094,62
2024_10_NYG_CAR,2024,10,car,nyg,60,29,31,26,10,-440.8107817173003,60
2024_10_NYG_CAR,2024,10,nyg,car,73,41,32,40,18,-751.172035932541,73
2024_10_NYJ_ARI,2024,10,ari,nyj,58,27,31,17,10,-26.996761187911407,58
2024_10_NYJ_ARI,2024,10,nyj,ari,58,41,17,17,7,189.22242820262903,58
2024_10_PHI_DAL,2024,10,dal,phi,60,35,25,25,9,-594.7313398122789,60
2024_10_PHI_DAL,2024,10,phi,dal,67,33,34,21,13,-281.21791481971724,67
2024_10_PIT_WAS,2024,10,pit,wsh,76,36,40,49,20,-1053.79264652729,76
2024_10_PIT_WAS,2024,10,wsh,pit,64,41,23,34,24,151.10552608966867,64
2024_10_SF_TB,2024,10,sf,tb,62,44,18,41,24,269.8563769459722,62
2024_10_SF_TB,2024,10,tb,sf,61,34,27,36,14,-694.2851513624195,61
2024_10_TEN_LAC,2024,10,lac,ten,56,24,32,25,11,-546.5735480189326,56
2024_10_TEN_LAC,2024,10,ten,lac,54,34,20,26,14,-413.63235712051375,54
2024_11_ATL_DEN,2024,11,atl,den,58,36,22,18,11,-304.10042926669104,58
2024_11_ATL_DEN,2024,11,den,atl,62,36,26,18,9,148.09776321053496,62
2024_11_BAL_PIT,2024,11,bal,pit,59,38,21,37,19,-244.4559276103972,59
2024_11_BAL_PIT,2024,11,pit,bal,75,42,33,37,19,-38.844239711761944,75
2024_11_CIN_LAC,2024,11,cin,lac,82,59,23,40,25,420.11560201644915,82
2024_11_CIN_LAC,2024,11,lac,cin,66,45,21,16,11,161.9915813207629,66
2024_11_CLE_NO,2024,11,cle,no,70,51,19,27,13,-40.008468925952684,70
2024_11_CLE_NO,2024,11,no,cle,58,31,27,21,11,128.74071821570408,58
2024_11_GB_CHI,2024,11,chi,gb,71,41,30,41,22,-258.5944876074794,71
2024_11_GB_CHI,2024,11,gb,chi,44,22,22,37,15,-313.65753710269894,44
2024_11_HOU_DAL,2024,11,dal,hou,84,67,17,32,20,483.6038798093796,84
