game_id,season,week,team,opponent,eligible_plays,pass_plays,rush_plays,neutral_eligible_plays,neutral_pass_plays,pass_oe_sum,pass_oe_count
2022_02_CAR_NYG,2022,2,car,nyg,58,40,18,42,26,324.1724014282225,58
2022_02_CAR_NYG,2022,2,nyg,car,71,46,25,45,27,413.0202226340771,71
2022_02_CHI_GB,2022,2,chi,gb,41,16,25,11,3,-1017.0590162277226,41
2022_02_CHI_GB,2022,2,gb,chi,67,30,37,29,14,-660.1526673883204,67
2022_02_CIN_DAL,2022,2,cin,dal,67,45,22,13,8,-377.7821987867355,67
2022_02_CIN_DAL,2022,2,dal,cin,60,34,26,18,8,-501.4905244112012,60
2022_02_HOU_DEN,2022,2,den,hou,71,41,30,45,24,147.6371064782141,71
2022_02_HOU_DEN,2022,2,hou,den,61,43,18,40,26,539.2772048711769,61
2022_02_IND_JAX,2022,2,ind,jax,50,36,14,9,4,-173.2369571924209,50
2022_02_IND_JAX,2022,2,jax,ind,70,32,38,14,5,-314.40526880323864,70
2022_02_LAC_KC,2022,2,kc,lac,55,39,16,31,22,881.09270632267,55
2022_02_LAC_KC,2022,2,lac,kc,74,51,23,42,28,817.4032434821131,74
2022_02_MIA_BAL,2022,2,bal,mia,58,34,24,16,10,111.80226504802673,58
2022_02_MIA_BAL,2022,2,mia,bal,71,53,18,18,13,472.06617817282677,71
2022_02_MIN_PHI,2022,2,min,phi,61,52,9,8,5,670.4993665218353,61
2022_02_MIN_PHI,2022,2,phi,min,73,43,30,27,16,281.30621761083574,73
2022_02_NE_PIT,2022,2,ne,pit,65,40,25,40,23,65.30956104397761,65
2022_02_NE_PIT,2022,2,pit,ne,58,37,21,36,20,-57.77020454406731,58
2022_02_NYJ_CLE,2022,2,cle,nyj,66,33,33,42,20,-331.82980958372366,66
2022_02_NYJ_CLE,2022,2,nyj,cle,70,50,20,34,16,-230.4277464747429,70
2022_02_SEA_SF,2022,2,sea,sf,49,35,14,8,3,-50.25360584259013,49
2022_02_SEA_SF,2022,2,sf,sea,76,29,47,18,5,-1209.1617353260515,76
2022_02_TB_NO,2022,2,no,tb,68,49,19,35,18,37.363630533217844,68
2022_02_TB_NO,2022,2,tb,no,65,37,28,40,20,-180.7745937258005,65
2022_02_TEN_BUF,2022,2,buf,ten,66,45,21,24,17,1205.272825807333,66
2022_02_TEN_BUF,2022,2,ten,buf,56,30,26,16,8,-495.14846354722977,56
2022_02_WAS_DET,2022,2,det,wsh,59,37,22,12,5,485.2035915479065,59
2022_02_WAS_DET,2022,2,wsh,det,72,53,19,6,3,34.11962836980811,72
2022_03_ATL_SEA,2022,3,atl,sea,55,28,27,41,20,-121.40409164130683,55
2022_03_ATL_SEA,2022,3,sea,atl,71,47,24,45,27,2.2989407181738315,71
2022_03_BAL_NE,2022,3,bal,ne,56,34,22,33,19,292.8666070103644,56
2022_03_BAL_NE,2022,3,ne,bal,65,41,24,43,21,-99.29406940937054,65
2022_03_BUF_MIA,2022,3,buf,mia,90,71,19,56,39,1257.6026841998098,90
2022_03_BUF_MIA,2022,3,mia,buf,43,25,18,30,16,150.43629482388502,43
2022_03_CIN_NYJ,2022,3,cin,nyj,66,41,25,19,13,657.1383871138096,66
2022_03_CIN_NYJ,2022,3,nyj,cin,78,58,20,20,11,87.94700503349276,78
2022_03_DAL_NYG,2022,3,dal,nyg,62,31,31,40,20,-229.54699620604467,62
2022_03_DAL_NYG,2022,3,nyg,dal,72,54,18,40,26,455.72091042995453,72
2022_03_DET_MIN,2022,3,det,min,77,44,33,36,15,143.22855025529873,77
2022_03_DET_MIN,2022,3,min,det,70,46,24,39,19,-84.69349890947336,70
2022_03_GB_TB,2022,3,gb,tb,61,37,24,17,8,65.19277840852716,61
2022_03_GB_TB,2022,3,tb,gb,63,49,14,15,9,266.38643741607666,63
2022_03_HOU_CHI,2022,3,chi,hou,61,26,35,43,16,-1140.726126730442,61
2022_03_HOU_CHI,2022,3,hou,chi,60,35,25,42,19,49.007590115070634,60
2022_03_JAX_LAC,2022,3,jax,lac,73,40,33,31,18,324.4081750512125,73
2022_03_JAX_LAC,2022,3,lac,jax,61,50,11,22,15,513.1722986698154,61
2022_03_KC_IND,2022,3,ind,kc,70,45,25,42,23,103.52839082479487,70
2022_03_KC_IND,2022,3,kc,ind,63,44,19,37,26,664.4640550017356,63
2022_03_LA_ARI,2022,3,ari,lar,83,63,20,23,15,273.3410492539406,83
2022_03_LA_ARI,2022,3,lar,ari,46,27,19,24,11,52.800101041794015,46
2022_03_LV_TEN,2022,3,lv,ten,69,52,17,14,9,63.30534815788279,69
2022_03_LV_TEN,2022,3,ten,lv,55,30,25,23,10,-0.0776886939999244,55
2022_03_NO_CAR,2022,3,car,no,59,28,31,12,5,-146.12327106297033,59
2022_03_NO_CAR,2022,3,no,car,69,46,23,16,7,-332.921266555786,69
2022_03_PHI_WAS,2022,3,phi,wsh,68,43,25,17,9,414.49607424437977,68
2022_03_PHI_WAS,2022,3,wsh,phi,76,57,19,19,10,351.3626307249068,76
2022_03_PIT_CLE,2022,3,cle,pit,72,34,38,37,21,-497.25964218378095,72
2022_03_PIT_CLE,2022,3,pit,cle,59,37,22,35,14,-306.2970340251924,59
2022_03_SF_DEN,2022,3,den,sf,70,43,27,46,23,-267.238003015518,70
2022_03_SF_DEN,2022,3,sf,den,56,35,21,40,21,105.3250119090079,56
2022_04_ARI_CAR,2022,4,ari,car,72,39,33,45,23,-68.12833212316059,72
2022_04_ARI_CAR,2022,4,car,ari,52,39,13,21,11,431.66134059429197,52
2022_04_BUF_BAL,2022,4,bal,buf,69,43,26,30,15,275.7402956485747,69
2022_04_BUF_BAL,2022,4,buf,bal,61,43,18,28,17,447.3247945308682,61
2022_04_CHI_NYG,2022,4,chi,nyg,62,36,26,39,17,-657.0978701114656,62
2022_04_CHI_NYG,2022,4,nyg,chi,65,26,39,35,15,-1097.0268461853266,65
2022_04_CLE_ATL,2022,4,atl,cle,52,20,32,43,13,-1002.6974663138392,52
2022_04_CLE_ATL,2022,4,cle,atl,73,40,33,43,21,-618.2656124234202,73
2022_04_DEN_LV,2022,4,den,lv,53,36,17,25,11,-231.10396862030007,53
2022_04_DEN_LV,2022,4,lv,den,73,40,33,35,18,-165.80355241894765,73
2022_04_JAX_PHI,2022,4,jax,phi,47,28,19,25,12,-160.17041206359886,47
2022_04_JAX_PHI,2022,4,phi,jax,78,31,47,35,18,-1271.727778762579,78
2022_04_KC_TB,2022,4,kc,tb,80,44,36,15,9,901.9739683717489,80
2022_04_KC_TB,2022,4,tb,kc,64,57,7,8,5,1004.8706263303758,64
2022_04_LA_SF,2022,4,lar,sf,74,57,17,33,23,486.23135685920715,74
2022_04_LA_SF,2022,4,sf,lar,50,28,22,18,9,-140.4375314712522,50
2022_04_LAC_HOU,2022,4,hou,lac,57,43,14,14,8,237.7898693084717,57
2022_04_LAC_HOU,2022,4,lac,hou,66,41,25,15,7,-59.98473837971622,66
2022_04_MIA_CIN,2022,4,cin,mia,61,36,25,39,23,350.2245247364044,61
2022_04_MIA_CIN,2022,4,mia,cin,64,42,22,42,22,-225.5147337913511,64
2022_04_MIN_NO,2022,4,min,no,73,47,26,43,26,-48.07845801115044,73
2022_04_MIN_NO,2022,4,no,min,59,31,28,43,17,-706.1896800994871,59
2022_04_NE_GB,2022,4,gb,ne,73,38,35,49,21,-714.2210140824317,73
2022_04_NE_GB,2022,4,ne,gb,58,25,33,42,16,-916.70154184103,58
2022_04_NYJ_PIT,2022,4,nyj,pit,70,43,27,35,17,-698.7861305475236,70
2022_04_NYJ_PIT,2022,4,pit,nyj,64,37,27,41,18,-345.2084869146348,64
2022_04_SEA_DET,2022,4,det,sea,73,48,25,17,9,-664.6922558546066,72
2022_04_SEA_DET,2022,4,sea,det,65,35,30,27,15,-27.21059694886258,65
2022_04_TEN_IND,2022,4,ind,ten,65,42,23,31,17,-322.48221933841756,65
2022_04_TEN_IND,2022,4,ten,ind,51,28,23,13,6,-37.27378137409694,51
2022_04_WAS_DAL,2022,4,dal,wsh,61,33,28,28,13,-282.2538394480946,61
2022_04_WAS_DAL,2022,4,wsh,dal,74,47,27,31,12,-744.7815835475924,74
2022_05_ATL_TB,2022,5,atl,tb,65,36,29,17,7,-1038.9569588005543,65
2022_05_ATL_TB,2022,5,tb,atl,75,54,21,28,19,1350.419229269028,75
2022_05_CHI_MIN,2022,5,chi,min,49,31,18,20,11,-415.2910679578778,49
2022_05_CHI_MIN,2022,5,min,chi,75,46,29,42,21,-64.80027735233261,75
2022_05_CIN_BAL,2022,5,bal,cin,64,37,27,37,20,-146.94573432207096,64
2022_05_CIN_BAL,2022,5,cin,bal,63,42,21,31,18,16.85806661844239,63
2022_05_DAL_LA,2022,5,dal,lar,52,19,33,21,7,-818.1487489491702,52
2022_05_DAL_LA,2022,5,lar,dal,66,50,16,30,16,24.992191791534257,66
2022_05_DET_NE,2022,5,det,ne,65,41,24,20,7,-390.6581059098246,65
2022_05_DET_NE,2022,5,ne,det,58,26,32,16,7,-415.31074307858944,58
2022_05_HOU_JAX,2022,5,hou,jax,57,26,31,42,17,-600.8614368736744,57
2022_05_HOU_JAX,2022,5,jax,hou,73,50,23,39,20,-144.51228976249755,73
2022_05_IND_DEN,2022,5,den,ind,71,46,25,46,30,634.6592649817467,71
2022_05_IND_DEN,2022,5,ind,den,78,52,26,48,23,-341.91422909498186,78
2022_05_LAC_CLE,2022,5,cle,lac,67,38,29,38,17,-486.46293953061104,67
2022_05_LAC_CLE,2022,5,lac,cle,69,40,29,54,28,109.12500098347633,69
2022_05_LV_KC,2022,5,kc,lv,70,50,20,42,26,907.3679491877558,70
2022_05_LV_KC,2022,5,lv,kc,63,37,26,29,12,-384.56300422549225,63
2022_05_MIA_NYJ,2022,5,mia,nyj,67,40,27,26,10,-546.3435083627701,67
2022_05_MIA_NYJ,2022,5,nyj,mia,56,26,30,35,17,-277.38242968916893,56
2022_05_NYG_GB,2022,5,gb,nyg,63,43,20,30,18,98.83335232734646,63
2022_05_NYG_GB,2022,5,nyg,gb,59,33,26,33,15,-255.7192750275137,59
2022_05_PHI_ARI,2022,5,ari,phi,68,42,26,34,17,-590.3496712446216,68
2022_05_PHI_ARI,2022,5,phi,ari,72,41,31,44,26,448.41300696134556,72
2022_05_PIT_BUF,2022,5,buf,pit,53,40,13,17,10,1074.5729833841322,53
2022_05_PIT_BUF,2022,5,pit,buf,75,59,16,13,6,534.637853503227,75
2022_05_SEA_NO,2022,5,no,sea,71,29,42,37,12,-1325.6775088608265,71
2022_05_SEA_NO,2022,5,sea,no,52,33,19,29,17,-218.3379381895064,52
2022_05_SF_CAR,2022,5,car,sf,69,51,18,18,11,52.62649357318903,69
2022_05_SF_CAR,2022,5,sf,car,64,36,28,26,14,-6.432887166738627,63
2022_05_TEN_WAS,2022,5,ten,wsh,64,33,31,43,19,-821.6806463897229,64
2022_05_TEN_WAS,2022,5,wsh,ten,62,47,15,39,26,354.87020015716547,62
2022_06_ARI_SEA,2022,6,ari,sea,71,47,24,29,10,-564.1967415809635,71
2022_06_ARI_SEA,2022,6,sea,ari,69,41,28,27,19,250.31569059938167,69
2022_06_BAL_NYG,2022,6,bal,nyg,59,36,23,42,23,92.24765747785585,59
2022_06_BAL_NYG,2022,6,nyg,bal,61,34,27,31,14,-612.6403257250786,61
2022_06_BUF_KC,2022,6,buf,kc,71,45,26,48,31,346.00328132510174,71
2022_06_BUF_KC,2022,6,kc,buf,67,53,14,47,34,1074.9433115124702,67
2022_06_CAR_LA,2022,6,car,lar,43,23,20,23,8,-677.4957507848742,43
2022_06_CAR_LA,2022,6,lar,car,63,35,28,36,20,-33.97128842771026,63
2022_06_CIN_NO,2022,6,cin,no,55,44,11,37,29,1128.8166165351868,55
2022_06_CIN_NO,2022,6,no,cin,72,38,34,34,10,-805.3550690412525,72
2022_06_DAL_PHI,2022,6,dal,phi,67,41,26,12,6,-475.9155884385108,67
2022_06_DAL_PHI,2022,6,phi,dal,68,30,38,20,12,-498.34077060222626,68
2022_06_DEN_LAC,2022,6,den,lac,58,36,22,37,16,-202.2873595356942,58
2022_06_DEN_LAC,2022,6,lac,den,93,67,26,57,39,576.6997501254076,93
2022_06_JAX_IND,2022,6,ind,jax,79,63,16,50,37,838.0553483963015,79
2022_06_JAX_IND,2022,6,jax,ind,61,30,31,42,18,-420.46699076890934,61
2022_06_MIN_MIA,2022,6,mia,min,78,59,19,42,29,637.584222108126,78
2022_06_MIN_MIA,2022,6,min,mia,49,34,15,19,11,516.3296785205605,49
2022_06_NE_CLE,2022,6,cle,ne,69,51,18,20,9,-159.32357311248794,69
2022_06_NE_CLE,2022,6,ne,cle,67,40,27,30,17,311.51186451315914,67
2022_06_NYJ_GB,2022,6,gb,nyj,73,53,20,29,16,137.32831180095698,73
2022_06_NYJ_GB,2022,6,nyj,gb,52,22,30,25,12,-332.1150593459608,52
2022_06_SF_ATL,2022,6,atl,sf,58,19,39,21,8,-1012.8053871914741,58
2022_06_SF_ATL,2022,6,sf,atl,60,45,15,10,6,329.29884195327753,60
2022_06_TB_PIT,2022,6,pit,tb,62,36,26,39,20,-6.473999843001154,62
2022_06_TB_PIT,2022,6,tb,pit,70,43,27,42,22,-173.5871762037278,70
2022_06_WAS_CHI,2022,6,chi,wsh,72,45,27,44,20,-384.93256270885456,72
2022_06_WAS_CHI,2022,6,wsh,chi,56,27,29,33,12,-651.4327272772789,56
2022_07_ATL_CIN,2022,7,atl,cin,47,21,26,4,2,-876.2858182191849,47
2022_07_ATL_CIN,2022,7,cin,atl,67,47,20,9,7,1545.2626522630453,67
2022_07_CHI_NE,2022,7,chi,ne,70,27,43,25,10,-1115.1388611644506,70
2022_07_CHI_NE,2022,7,ne,chi,51,36,15,22,13,-82.80998170375842,51
2022_07_CLE_BAL,2022,7,bal,cle,63,22,41,25,10,-1219.7578050196173,63
2022_07_CLE_BAL,2022,7,cle,bal,60,38,22,28,14,-306.157676875591,60
2022_07_DET_DAL,2022,7,dal,det,61,31,30,35,18,-13.276590034365626,61
2022_07_DET_DAL,2022,7,det,dal,59,33,26,39,19,-382.7996820211413,59
2022_07_GB_WAS,2022,7,gb,wsh,53,40,13,28,16,366.23976975679386,53
2022_07_GB_WAS,2022,7,wsh,gb,74,36,38,42,15,-578.5702243447303,74
2022_07_HOU_LV,2022,7,hou,lv,65,42,23,32,16,-118.86148154735542,65
2022_07_HOU_LV,2022,7,lv,hou,54,29,25,37,18,-378.3575743436815,54
2022_07_IND_TEN,2022,7,ind,ten,64,48,16,21,13,438.16793560981773,64
2022_07_IND_TEN,2022,7,ten,ind,57,23,34,18,7,-777.0705575123428,57
2022_07_KC_SF,2022,7,kc,sf,61,42,19,32,19,778.6684960126878,61
2022_07_KC_SF,2022,7,sf,kc,77,56,21,34,18,237.80583888292279,77
2022_07_NO_ARI,2022,7,ari,no,62,35,27,21,10,28.502678126096924,61
2022_07_NO_ARI,2022,7,no,ari,71,53,18,20,7,119.05440539121615,71
2022_07_NYG_JAX,2022,7,jax,nyg,70,47,23,39,22,164.5411908626554,70
2022_07_NYG_JAX,2022,7,nyg,jax,76,42,34,50,26,-328.531699255109,76
2022_07_NYJ_DEN,2022,7,den,nyj,79,50,29,52,25,-172.9487106204029,79
2022_07_NYJ_DEN,2022,7,nyj,den,58,34,24,31,18,-88.26808743178825,58
2022_07_PIT_MIA,2022,7,mia,pit,61,38,23,19,11,35.25411188602452,61
2022_07_PIT_MIA,2022,7,pit,mia,74,52,22,35,21,124.84225183725326,74
2022_07_SEA_LAC,2022,7,lac,sea,71,59,12,23,16,505.4002851247793,71
2022_07_SEA_LAC,2022,7,sea,lac,69,37,32,29,16,-4.207963123917617,69
2022_07_TB_CAR,2022,7,car,tb,50,23,27,21,10,-431.2558509409426,50
2022_07_TB_CAR,2022,7,tb,car,67,52,15,31,20,774.1973355412483,67
2022_08_ARI_MIN,2022,8,ari,min,76,58,18,27,17,312.25345432758337,76
2022_08_ARI_MIN,2022,8,min,ari,71,44,27,37,22,306.5244175493718,71
2022_08_BAL_TB,2022,8,bal,tb,73,44,29,48,28,228.82304638624166,73
2022_08_BAL_TB,2022,8,tb,bal,66,52,14,27,17,549.4879961013796,65
2022_08_CAR_ATL,2022,8,atl,car,66,31,35,50,22,-923.1863006949422,66
2022_08_CAR_ATL,2022,8,car,atl,79,42,37,45,20,-1120.453053712845,79
2022_08_CHI_DAL,2022,8,chi,dal,77,36,41,8,3,-2034.3332439661028,77
2022_08_CHI_DAL,2022,8,dal,chi,55,28,27,20,13,-35.554212331771936,55
2022_08_CIN_CLE,2022,8,cin,cle,53,43,10,20,14,618.9447849988936,53
2022_08_CIN_CLE,2022,8,cle,cin,67,25,42,20,8,-1021.3046975433829,67
2022_08_DEN_JAX,2022,8,den,jax,60,34,26,33,17,-15.766931883990608,60
2022_08_DEN_JAX,2022,8,jax,den,72,39,33,41,21,-307.7849745750427,72
2022_08_GB_BUF,2022,8,buf,gb,58,34,24,16,6,472.0249094069007,58
2022_08_GB_BUF,2022,8,gb,buf,66,36,30,8,5,-834.17913466692,66
2022_08_LV_NO,2022,8,lv,no,58,44,14,12,6,5.368956923484899,58
2022_08_LV_NO,2022,8,no,lv,64,32,32,11,6,-304.16946783661865,64
2022_08_MIA_DET,2022,8,det,mia,61,42,19,37,22,195.2046379446984,61
2022_08_MIA_DET,2022,8,mia,det,65,42,23,35,18,283.5802920162676,65
2022_08_NE_NYJ,2022,8,ne,nyj,74,45,29,37,22,1.349715143441749,74
2022_08_NE_NYJ,2022,8,nyj,ne,59,43,16,23,13,54.95451390743263,59
2022_08_NYG_SEA,2022,8,nyg,sea,65,40,25,33,12,-690.9452632069588,65
2022_08_NYG_SEA,2022,8,sea,nyg,63,41,22,38,25,730.6797694414856,63
2022_08_PIT_PHI,2022,8,phi,pit,56,36,20,15,12,616.5561884641648,56
2022_08_PIT_PHI,2022,8,pit,phi,77,57,20,19,15,803.8072198629377,77
2022_08_SF_LA,2022,8,lar,sf,57,38,19,32,21,223.1585800647734,57
2022_08_SF_LA,2022,8,sf,lar,53,29,24,35,21,-60.9023060649635,53
2022_08_TEN_HOU,2022,8,hou,ten,53,37,16,22,11,-200.06436109542852,53
2022_08_TEN_HOU,2022,8,ten,hou,57,15,42,24,6,-2039.8085415363316,57
2022_08_WAS_IND,2022,8,ind,wsh,57,31,26,39,21,-374.6006235480308,57
2022_08_WAS_IND,2022,8,wsh,ind,61,38,23,29,13,-215.2207732200622,61
2022_09_BAL_NO,2022,9,bal,no,68,27,41,22,12,-465.56965075433254,68
2022_09_BAL_NO,2022,9,no,bal,51,36,15,11,6,-123.76434206962571,51
2022_09_BUF_NYJ,2022,9,buf,nyj,62,43,19,41,27,334.69494581222534,62
2022_09_BUF_NYJ,2022,9,nyj,buf,60,29,31,39,17,-412.2252315282822,60
2022_09_CAR_CIN,2022,9,car,cin,49,32,17,4,1,-210.09208858013181,49
2022_09_CAR_CIN,2022,9,cin,car,72,35,37,16,8,-126.33137255907022,72
2022_09_GB_DET,2022,9,det,gb,60,29,31,26,10,-496.4293956756592,60
2022_09_GB_DET,2022,9,gb,det,72,51,21,38,23,358.24941992759705,72
2022_09_IND_NE,2022,9,ind,ne,62,44,18,12,3,-44.813811779022195,62
2022_09_IND_NE,2022,9,ne,ind,62,34,28,17,7,-142.15435981750537,62
2022_09_LA_TB,2022,9,lar,tb,56,33,23,35,20,-107.57031142711627,56
2022_09_LA_TB,2022,9,tb,lar,83,61,22,45,25,4.792374372482211,83
2022_09_LAC_ATL,2022,9,atl,lac,61,27,34,42,14,-576.5873908996583,61
2022_09_LAC_ATL,2022,9,lac,atl,69,45,24,37,17,-86.99414730072039,69
2022_09_LV_JAX,2022,9,jax,lv,67,32,35,34,15,-350.94329081475746,67
2022_09_LV_JAX,2022,9,lv,jax,59,39,20,35,21,-254.36962991952925,59
2022_09_MIA_CHI,2022,9,chi,mia,72,40,32,42,21,-732.7908962965013,72
2022_09_MIA_CHI,2022,9,mia,chi,53,34,19,32,20,170.22606730461126,53
2022_09_MIN_WAS,2022,9,min,wsh,66,44,22,38,22,198.67518544197088,66
2022_09_MIN_WAS,2022,9,wsh,min,62,36,26,36,17,-315.59464335441555,62
2022_09_PHI_HOU,2022,9,hou,phi,60,31,29,33,10,-887.445253133774,60
2022_09_PHI_HOU,2022,9,phi,hou,62,35,27,38,24,170.1796531677249,62
2022_09_SEA_ARI,2022,9,ari,sea,63,45,18,25,15,-339.8027688264844,63
2022_09_SEA_ARI,2022,9,sea,ari,71,41,30,45,23,84.73136425018316,71
2022_09_TEN_KC,2022,9,kc,ten,99,84,15,47,35,1826.8577799201012,97
2022_09_TEN_KC,2022,9,ten,kc,50,23,27,26,8,-991.6965603828429,50
2022_10_ARI_LA,2022,10,ari,lar,67,42,25,24,18,286.50746196508396,67
2022_10_ARI_LA,2022,10,lar,ari,60,41,19,17,10,-390.0475412607196,60
2022_10_ATL_CAR,2022,10,atl,car,62,38,24,19,4,-884.7482666373256,62
2022_10_ATL_CAR,2022,10,car,atl,66,17,49,25,7,-1532.301219180226,66
2022_10_CLE_MIA,2022,10,cle,mia,66,46,20,20,12,194.48482990264893,66
2022_10_CLE_MIA,2022,10,mia,cle,66,36,30,18,8,353.36718633770977,66
2022_10_DAL_GB,2022,10,dal,gb,83,50,33,46,25,-159.60841476917238,83
2022_10_DAL_GB,2022,10,gb,dal,63,25,38,33,10,-1449.9215349555016,63
2022_10_DEN_TEN,2022,10,den,ten,79,55,24,48,28,107.0126041769982,79
2022_10_DEN_TEN,2022,10,ten,den,62,40,22,28,15,-180.1337627694009,62
2022_10_DET_CHI,2022,10,chi,det,61,27,34,31,12,-955.769456923008,61
2022_10_DET_CHI,2022,10,det,chi,61,33,28,30,14,-316.88607409596443,61
2022_10_HOU_NYG,2022,10,hou,nyg,64,45,19,18,7,-248.6356198787695,64
2022_10_HOU_NYG,2022,10,nyg,hou,68,24,44,26,7,-1381.9388397037983,68
2022_10_IND_LV,2022,10,ind,lv,60,32,28,35,15,-411.46658957004536,60
2022_10_IND_LV,2022,10,lv,ind,69,43,26,44,23,-573.1218516826639,69
2022_10_JAX_KC,2022,10,jax,kc,64,51,13,14,9,560.7798069715502,64
2022_10_JAX_KC,2022,10,kc,jax,62,41,21,17,11,965.7572519034147,62
2022_10_LAC_SF,2022,10,lac,sf,58,44,14,30,18,381.85634315013874,58
2022_10_LAC_SF,2022,10,sf,lac,70,30,40,47,18,-961.6253547370435,70
2022_10_MIN_BUF,2022,10,buf,min,75,52,23,24,14,693.2407662272457,75
2022_10_MIN_BUF,2022,10,min,buf,82,60,22,29,19,529.0891259908676,82
2022_10_NO_PIT,2022,10,no,pit,47,33,14,24,13,-127.32738852500913,47
2022_10_NO_PIT,2022,10,pit,no,83,45,38,44,25,87.22767755389182,83
2022_10_SEA_TB,2022,10,sea,tb,51,41,10,12,6,718.4619426727298,51
2022_10_SEA_TB,2022,10,tb,sea,69,31,38,25,10,-567.7227064967157,69
2022_10_WAS_PHI,2022,10,phi,wsh,50,29,21,39,20,-223.0144113302232,50
2022_10_WAS_PHI,2022,10,wsh,phi,79,33,46,41,15,-1044.5265866816044,79
2022_11_CAR_BAL,2022,11,bal,car,68,39,29,35,20,-235.6955692172048,68
2022_11_CAR_BAL,2022,11,car,bal,57,42,15,31,18,145.88275253772727,57
2022_11_CHI_ATL,2022,11,atl,chi,50,24,26,35,15,-550.1982755959035,50
2022_11_CHI_ATL,2022,11,chi,atl,69,33,36,45,16,-1245.0117602944376,69
2022_11_CIN_PIT,2022,11,cin,pit,64,42,22,40,28,570.3708246350288,64
2022_11_CIN_PIT,2022,11,pit,cin,73,48,25,39,18,-560.2805823087693,73
2022_11_CLE_BUF,2022,11,buf,cle,63,32,31,21,11,-334.44272018969,63
2022_11_CLE_BUF,2022,11,cle,buf,73,51,22,34,17,80.97466528415684,73
2022_11_DAL_MIN,2022,11,dal,min,72,32,40,22,8,-323.10379520058626,72
2022_11_DAL_MIN,2022,11,min,dal,57,40,17,16,7,-143.56553256511677,57
2022_11_DET_NYG,2022,11,det,nyg,64,30,34,19,10,-202.01105587184415,64
2022_11_DET_NYG,2022,11,nyg,det,75,51,24,24,12,-339.68025892972935,75
2022_11_KC_LAC,2022,11,kc,lac,64,41,23,43,22,62.58260458707781,64
2022_11_KC_LAC,2022,11,lac,kc,65,37,28,42,24,11.349709331989331,65
2022_11_LA_NO,2022,11,lar,no,63,36,27,21,8,-947.8936403989792,63
