game_id,play_id,drive,season,week,team,opponent,player_id,player_name,opportunity_type,yardline_100,rz_opportunity,inside_10_opportunity,goal_line_opportunity,touchdown
2023_01_ARI_WAS,55,1,2023,1,wsh,ari,00-0037746,B.Robinson,carry,75,0,0,0,0
2023_01_ARI_WAS,77,1,2023,1,wsh,ari,00-0037741,J.Dotson,target,72,0,0,0,0
2023_01_ARI_WAS,102,1,2023,1,wsh,ari,00-0038611,C.Rodriguez,carry,66,0,0,0,0
2023_01_ARI_WAS,124,1,2023,1,wsh,ari,00-0031260,L.Thomas,target,64,0,0,0,0
2023_01_ARI_WAS,147,1,2023,1,wsh,ari,00-0037741,J.Dotson,target,64,0,0,0,0
2023_01_ARI_WAS,172,1,2023,1,wsh,ari,00-0033282,C.Samuel,target,52,0,0,0,0
2023_01_ARI_WAS,197,1,2023,1,wsh,ari,00-0031260,L.Thomas,target,51,0,0,0,0
2023_01_ARI_WAS,220,1,2023,1,wsh,ari,00-0033282,C.Samuel,target,51,0,0,0,0
2023_01_ARI_WAS,276,2,2023,1,ari,wsh,00-0033553,J.Conner,carry,83,0,0,0,0
2023_01_ARI_WAS,310,2,2023,1,ari,wsh,00-0033553,J.Conner,carry,84,0,0,0,0
2023_01_ARI_WAS,332,2,2023,1,ari,wsh,00-0030061,Z.Ertz,target,78,0,0,0,0
2023_01_ARI_WAS,357,2,2023,1,ari,wsh,00-0033251,Z.Pascal,target,72,0,0,0,0
2023_01_ARI_WAS,380,2,2023,1,ari,wsh,00-0030061,Z.Ertz,target,72,0,0,0,0
2023_01_ARI_WAS,405,2,2023,1,ari,wsh,00-0033553,J.Conner,carry,75,0,0,0,0
2023_01_ARI_WAS,526,3,2023,1,wsh,ari,00-0031260,L.Thomas,target,76,0,0,0,0
2023_01_ARI_WAS,558,3,2023,1,wsh,ari,00-0036328,A.Gibson,carry,70,0,0,0,0
2023_01_ARI_WAS,580,3,2023,1,wsh,ari,00-0037741,J.Dotson,target,67,0,0,0,0
