game_id,season,week,team,opponent,eligible_plays,off_epa_sum,success_num,success_den,explosive_count
2023_02_MIN_PHI,2023,2,min,phi,58,4.735927853907941,27,58,9
2023_02_NO_CAR,2023,2,no,car,74,3.9532131453678767,38,74,7
2023_02_NO_CAR,2023,2,car,no,59,-7.3845107064953766,23,59,6
2023_02_NYG_ARI,2023,2,ari,nyg,63,11.224394427599066,29,63,12
2023_02_NYG_ARI,2023,2,nyg,ari,68,13.631831213601282,35,68,10
2023_02_NYJ_DAL,2023,2,dal,nyj,82,7.02918181636096,40,82,10
2023_02_NYJ_DAL,2023,2,nyj,dal,47,-20.29392987145986,19,47,4
2023_02_SEA_DET,2023,2,sea,det,70,15.291104974408325,38,69,13
2023_02_SEA_DET,2023,2,det,sea,66,-2.152613236730253,36,66,9
2023_02_SF_LA,2023,2,sf,lar,57,7.873216814282671,27,57,9
2023_02_SF_LA,2023,2,lar,sf,79,-5.697749930003306,43,79,6
2023_02_WAS_DEN,2023,2,wsh,den,72,14.943123194510434,34,72,12
2023_02_WAS_DEN,2023,2,den,wsh,64,9.475345341962285,31,64,9
2023_03_ATL_DET,2023,3,atl,det,67,-18.91593815230751,21,67,6
2023_03_ATL_DET,2023,3,det,atl,67,-3.6088564281192763,26,66,9
2023_03_BUF_WAS,2023,3,buf,wsh,66,10.438133751513119,28,66,9
2023_03_BUF_WAS,2023,3,wsh,buf,54,-28.918946116101036,25,54,9
2023_03_CAR_SEA,2023,3,sea,car,70,11.86805226518866,37,70,13
2023_03_CAR_SEA,2023,3,car,sea,79,6.79999522812429,30,79,9
2023_03_CHI_KC,2023,3,kc,chi,75,16.977442710465986,38,75,12
2023_03_CHI_KC,2023,3,chi,kc,51,-15.385450914709878,21,51,5
2023_03_DAL_ARI,2023,3,ari,dal,57,14.850236035154044,26,57,8
2023_03_DAL_ARI,2023,3,dal,ari,81,4.5290567060958145,41,80,7
2023_03_DEN_MIA,2023,3,mia,den,72,44.445161462208475,45,72,18
2023_03_DEN_MIA,2023,3,den,mia,62,-16.890289532686282,25,62,8
2023_03_HOU_JAX,2023,3,hou,jax,56,12.327212955922786,29,56,7
2023_03_HOU_JAX,2023,3,jax,hou,73,-1.547909093979411,37,73,8
2023_03_IND_BAL,2023,3,ind,bal,84,-12.957003933434352,33,84,7
2023_03_IND_BAL,2023,3,bal,ind,72,-10.425225342506408,38,72,11
2023_03_LAC_MIN,2023,3,lac,min,65,10.36554505341486,35,65,9
2023_03_LAC_MIN,2023,3,min,lac,83,1.2187599379978993,39,83,12
2023_03_LA_CIN,2023,3,cin,lar,73,-5.835632850076932,27,73,5
2023_03_LA_CIN,2023,3,lar,cin,55,-7.700615428166342,24,54,8
2023_03_NE_NYJ,2023,3,nyj,ne,62,-20.1750336208265,19,62,3
2023_03_NE_NYJ,2023,3,ne,nyj,71,-2.6345312130827727,31,71,10
2023_03_NO_GB,2023,3,no,gb,61,-4.633709011415962,27,61,5
2023_03_NO_GB,2023,3,gb,no,74,-0.31527157821142593,29,74,8
2023_03_NYG_SF,2023,3,sf,nyg,80,16.435344891024016,38,79,13
2023_03_NYG_SF,2023,3,nyg,sf,49,-9.689649930163965,16,48,2
2023_03_PHI_TB,2023,3,tb,phi,46,-8.782434591029062,17,46,6
2023_03_PHI_TB,2023,3,phi,tb,80,6.8422217693867715,45,80,12
2023_03_PIT_LV,2023,3,pit,lv,61,2.385660693645338,28,61,6
2023_03_PIT_LV,2023,3,lv,pit,71,-9.130085048170876,34,70,8
2023_03_TEN_CLE,2023,3,cle,ten,71,9.820090951342545,34,71,5
2023_03_TEN_CLE,2023,3,ten,cle,47,-18.079512878211947,11,47,3
2023_04_ARI_SF,2023,4,ari,sf,71,11.154003135405492,33,71,5
2023_04_ARI_SF,2023,4,sf,ari,53,27.583319416968145,38,53,10
2023_04_ATL_JAX,2023,4,jax,atl,63,2.4323683098006317,29,63,5
2023_04_ATL_JAX,2023,4,atl,jax,58,-17.099088898277827,26,57,6
2023_04_BAL_CLE,2023,4,bal,cle,58,0.9269027133705277,24,58,9
2023_04_BAL_CLE,2023,4,cle,bal,68,-29.900282817089828,24,68,5
2023_04_CIN_TEN,2023,4,cin,ten,52,-10.048011937955394,27,52,4
2023_04_CIN_TEN,2023,4,ten,cin,65,14.207373388874903,31,65,10
2023_04_DEN_CHI,2023,4,chi,den,72,8.434061750012914,37,72,13
2023_04_DEN_CHI,2023,4,den,chi,47,16.410756083577528,22,47,7
2023_04_DET_GB,2023,4,det,gb,74,7.868283046033978,36,74,9
2023_04_DET_GB,2023,4,gb,det,55,-11.857673293403906,21,55,6
2023_04_KC_NYJ,2023,4,kc,nyj,68,10.192620818460465,34,68,11
2023_04_KC_NYJ,2023,4,nyj,kc,58,-0.5232928481505406,22,58,6
2023_04_LA_IND,2023,4,lar,ind,82,12.782345084632908,42,82,10
2023_04_LA_IND,2023,4,ind,lar,61,0.6093383398255973,27,61,10
2023_04_LV_LAC,2023,4,lac,lv,60,-0.8268981311599384,20,60,9
2023_04_LV_LAC,2023,4,lv,lac,73,-12.315724901370217,34,73,5
2023_04_MIA_BUF,2023,4,buf,mia,54,24.572525867373347,35,54,9
2023_04_MIA_BUF,2023,4,mia,buf,64,-0.8494026391417875,28,64,15
2023_04_MIN_CAR,2023,4,min,car,48,-6.20025088079277,22,48,9
2023_04_MIN_CAR,2023,4,car,min,72,-16.696642974896545,27,72,3
2023_04_NE_DAL,2023,4,dal,ne,66,5.789501554826318,35,66,9
2023_04_NE_DAL,2023,4,ne,dal,55,-26.29200938619079,18,55,5
2023_04_PIT_HOU,2023,4,hou,pit,69,10.328533258501235,34,69,12
2023_04_PIT_HOU,2023,4,pit,hou,59,-14.66273095314298,26,59,5
2023_04_SEA_NYG,2023,4,nyg,sea,75,-34.467832634433854,27,75,4
2023_04_SEA_NYG,2023,4,sea,nyg,55,-8.602647998504052,21,54,6
2023_04_TB_NO,2023,4,no,tb,64,-20.177423873615833,23,64,2
2023_04_TB_NO,2023,4,tb,no,67,5.616900769058392,32,67,8
2023_04_WAS_PHI,2023,4,wsh,phi,78,17.029788750913742,31,78,10
2023_04_WAS_PHI,2023,4,phi,wsh,70,12.285529323848785,34,70,8
2023_05_BAL_PIT,2023,5,bal,pit,70,-16.251734616538197,29,70,8
2023_05_BAL_PIT,2023,5,pit,bal,60,-0.7764359046723817,25,60,8
2023_05_CAR_DET,2023,5,car,det,71,-2.220299959786114,35,71,6
2023_05_CAR_DET,2023,5,det,car,57,14.412369766272606,34,57,10
2023_05_CHI_WAS,2023,5,chi,wsh,64,19.77261652472225,29,64,10
2023_05_CHI_WAS,2023,5,wsh,chi,68,-4.357337759879993,33,68,6
2023_05_CIN_ARI,2023,5,ari,cin,57,-16.80447255849138,21,57,7
2023_05_CIN_ARI,2023,5,cin,ari,81,-0.43408183900928643,40,81,3
2023_05_DAL_SF,2023,5,sf,dal,70,15.47133325162577,45,70,10
2023_05_DAL_SF,2023,5,dal,sf,48,-21.440626894814038,20,48,5
2023_05_GB_LV,2023,5,gb,lv,58,-11.700162175082294,28,58,4
2023_05_GB_LV,2023,5,lv,gb,61,-4.878331287216072,30,61,7
2023_05_HOU_ATL,2023,5,atl,hou,73,-3.0689385078131375,39,73,13
2023_05_HOU_ATL,2023,5,hou,atl,59,-3.7351919040233734,26,59,8
2023_05_JAX_BUF,2023,5,jax,buf,86,16.383831268803004,40,86,13
2023_05_JAX_BUF,2023,5,buf,jax,58,7.63734508675407,29,58,9
2023_05_KC_MIN,2023,5,min,kc,71,0.8770961014031067,30,71,7
2023_05_KC_MIN,2023,5,kc,min,65,13.3397766993934,30,65,5
2023_05_NO_NE,2023,5,no,ne,68,0.6529112741319049,29,67,4
2023_05_NO_NE,2023,5,ne,no,54,-38.67951615906647,12,54,3
2023_05_NYG_MIA,2023,5,nyg,mia,73,-7.400085255381816,27,73,6
2023_05_NYG_MIA,2023,5,mia,nyg,52,5.068625471962138,34,52,11
2023_05_NYJ_DEN,2023,5,nyj,den,65,-1.5875731471862045,30,65,6
2023_05_NYJ_DEN,2023,5,den,nyj,61,-14.38587200207754,23,60,10
2023_05_PHI_LA,2023,5,phi,lar,79,12.538576559987005,41,79,9
2023_05_PHI_LA,2023,5,lar,phi,56,-0.939664559147773,24,56,7
2023_05_TEN_IND,2023,5,ind,ten,65,13.590692498262303,31,65,12
2023_05_TEN_IND,2023,5,ten,ind,59,5.52387710288894,28,59,6
2023_06_ARI_LA,2023,6,ari,lar,75,-20.282505276621876,29,75,10
2023_06_ARI_LA,2023,6,lar,ari,55,5.924952218458184,29,55,10
2023_06_BAL_TEN,2023,6,bal,ten,70,1.5583555552301704,34,69,9
2023_06_BAL_TEN,2023,6,ten,bal,55,-2.586158872671267,18,55,5
2023_06_CAR_MIA,2023,6,car,mia,69,-9.610971540224385,34,69,7
2023_06_CAR_MIA,2023,6,mia,car,64,12.516674986574785,32,64,9
2023_06_DAL_LAC,2023,6,dal,lac,62,4.317302878832344,24,61,10
2023_06_DAL_LAC,2023,6,lac,dal,72,-8.63143540589783,24,72,7
2023_06_DEN_KC,2023,6,den,kc,51,-14.289128138218059,22,51,4
2023_06_DEN_KC,2023,6,kc,den,69,-1.6959705870291009,35,69,7
2023_06_DET_TB,2023,6,tb,det,56,-13.835994210637697,22,56,6
2023_06_DET_TB,2023,6,det,tb,69,8.202534406582924,32,69,8
2023_06_IND_JAX,2023,6,ind,jax,78,-15.207967001287129,29,78,6
2023_06_IND_JAX,2023,6,jax,ind,60,-1.953728093040871,27,60,5
2023_06_MIN_CHI,2023,6,chi,min,65,-19.52104416820076,31,65,8
2023_06_MIN_CHI,2023,6,min,chi,56,-12.235664847855613,21,56,3
2023_06_NE_LV,2023,6,lv,ne,67,-0.9599865051595469,26,67,6
2023_06_NE_LV,2023,6,ne,lv,59,0.3004643688621136,30,59,6
2023_06_NO_HOU,2023,6,hou,no,62,2.8515568242400438,27,62,10
2023_06_NO_HOU,2023,6,no,hou,82,2.3311095994073607,40,82,9
2023_06_NYG_BUF,2023,6,buf,nyg,61,-0.7225378546754739,33,61,9
2023_06_NYG_BUF,2023,6,nyg,buf,75,-9.11017455417751,32,75,5
2023_06_PHI_NYJ,2023,6,nyj,phi,62,-7.260435246757648,22,62,5
2023_06_PHI_NYJ,2023,6,phi,nyj,70,-9.020697995581855,32,70,4
2023_06_SEA_CIN,2023,6,sea,cin,73,-5.112068060764656,33,73,9
2023_06_SEA_CIN,2023,6,cin,sea,53,-4.658334043313264,28,53,2
2023_06_SF_CLE,2023,6,sf,cle,60,-8.491960987548381,18,60,6
2023_06_SF_CLE,2023,6,cle,sf,75,-13.666282897148587,29,75,7
2023_06_WAS_ATL,2023,6,wsh,atl,49,-1.4139269579209786,18,49,6
2023_06_WAS_ATL,2023,6,atl,wsh,81,-8.943965186368004,34,80,9
2023_07_ARI_SEA,2023,7,ari,sea,67,-14.683437966621726,21,67,7
2023_07_ARI_SEA,2023,7,sea,ari,58,0.38588808964735166,28,58,7
2023_07_ATL_TB,2023,7,tb,atl,72,-4.794530861840784,24,72,7
2023_07_ATL_TB,2023,7,atl,tb,65,-1.833398440334,31,65,11
2023_07_BUF_NE,2023,7,ne,buf,59,10.584324720112251,34,58,9
2023_07_BUF_NE,2023,7,buf,ne,70,10.425404539974345,35,70,6
2023_07_CLE_IND,2023,7,cle,ind,72,-8.562902670943497,26,72,8
2023_07_CLE_IND,2023,7,ind,cle,70,-4.558208946226319,30,69,10
2023_07_DET_BAL,2023,7,bal,det,59,23.4468309648129,32,58,12
2023_07_DET_BAL,2023,7,det,bal,74,-11.57489037432244,31,74,7
2023_07_GB_DEN,2023,7,den,gb,59,5.706303400383032,29,59,12
2023_07_GB_DEN,2023,7,gb,den,64,9.56695751650488,32,64,9
2023_07_JAX_NO,2023,7,jax,no,54,0.41805641435858565,26,54,8
2023_07_JAX_NO,2023,7,no,jax,89,-13.24004432977516,39,89,10
2023_07_LAC_KC,2023,7,lac,kc,62,2.932619992069349,23,62,9
2023_07_LAC_KC,2023,7,kc,lac,66,15.947552000781641,33,66,10
2023_07_LV_CHI,2023,7,chi,lv,69,10.70385072662588,39,69,7
2023_07_LV_CHI,2023,7,lv,chi,64,-6.115818770140332,25,64,4
2023_07_MIA_PHI,2023,7,phi,mia,69,10.118837631615438,32,68,7
2023_07_MIA_PHI,2023,7,mia,phi,49,-7.82452808156263,20,49,9
2023_07_PIT_LA,2023,7,pit,lar,54,1.3738995996570889,26,53,8
2023_07_PIT_LA,2023,7,lar,pit,67,-3.872740632857259,25,67,10
2023_07_SF_MIN,2023,7,min,sf,68,11.448538055255993,32,68,11
2023_07_SF_MIN,2023,7,sf,min,51,3.99539402848019,32,51,7
2023_07_WAS_NYG,2023,7,nyg,wsh,65,-3.1595228611276607,27,65,10
2023_07_WAS_NYG,2023,7,wsh,nyg,69,-15.62909539723838,23,69,6
2023_08_ATL_TEN,2023,8,ten,atl,66,2.635707875248067,31,66,6
2023_08_ATL_TEN,2023,8,atl,ten,67,-3.3867729312888657,28,67,6
2023_08_BAL_ARI,2023,8,ari,bal,73,-10.189315502211684,38,72,6
2023_08_BAL_ARI,2023,8,bal,ari,64,6.071277327502002,29,64,5
2023_08_CHI_LAC,2023,8,chi,lac,63,-10.74760628747753,28,63,7
2023_08_CHI_LAC,2023,8,lac,chi,69,0.6750069451569305,29,69,5
2023_08_CIN_SF,2023,8,sf,cin,59,-2.5087852010746747,34,59,13
2023_08_CIN_SF,2023,8,cin,sf,62,15.503489192769482,38,62,11
2023_08_CLE_SEA,2023,8,cle,sea,77,-1.462248551712316,34,77,9
2023_08_CLE_SEA,2023,8,sea,cle,56,3.626396526257147,28,56,9
2023_08_HOU_CAR,2023,8,hou,car,57,-1.7119660120224656,27,57,5
2023_08_HOU_CAR,2023,8,car,hou,67,-7.019249742907955,26,67,4
2023_08_JAX_PIT,2023,8,pit,jax,66,-12.753959700725378,30,66,3
2023_08_JAX_PIT,2023,8,jax,pit,70,-6.228801365987772,31,69,9
2023_08_KC_DEN,2023,8,kc,den,60,-16.064038795653143,26,60,6
2023_08_KC_DEN,2023,8,den,kc,71,-3.0753159614766226,30,71,5
2023_08_LA_DAL,2023,8,dal,lar,62,12.845225185605717,33,62,11
2023_08_LA_DAL,2023,8,lar,dal,60,-9.923735619744123,26,60,7
2023_08_LV_DET,2023,8,det,lv,84,-9.342323385489102,42,83,11
2023_08_LV_DET,2023,8,lv,det,46,-21.645020301628403,21,46,4
2023_08_MIN_GB,2023,8,gb,min,68,-14.263927707273938,26,68,6
2023_08_MIN_GB,2023,8,min,gb,70,14.942146104813396,29,70,9
2023_08_NE_MIA,2023,8,ne,mia,52,-11.005087898845034,20,52,5
2023_08_NE_MIA,2023,8,mia,ne,74,6.20142575671176,34,74,11
2023_08_NO_IND,2023,8,ind,no,71,5.267264780664979,27,71,8
2023_08_NO_IND,2023,8,no,ind,65,21.646551154342077,39,65,14
2023_08_NYJ_NYG,2023,8,nyj,nyg,63,-22.953509886587664,20,63,6
2023_08_NYJ_NYG,2023,8,nyg,nyj,75,-22.760806030145357,17,75,3
2023_08_PHI_WAS,2023,8,wsh,phi,72,3.4839020584477183,37,72,13
2023_08_PHI_WAS,2023,8,phi,wsh,61,16.067388560435177,30,61,11
2023_08_TB_BUF,2023,8,tb,buf,66,3.6280317036995373,24,66,7
2023_08_TB_BUF,2023,8,buf,tb,68,5.9905077399275335,39,68,10
2023_09_ARI_CLE,2023,9,ari,cle,51,-39.105498212040395,12,51,1
2023_09_ARI_CLE,2023,9,cle,ari,72,-5.377731364705079,24,72,6
2023_09_BUF_CIN,2023,9,cin,buf,67,12.42146919099007,33,67,10
2023_09_BUF_CIN,2023,9,buf,cin,57,2.333732149845379,34,57,6
2023_09_CHI_NO,2023,9,chi,no,68,-11.252876768285208,30,68,9
2023_09_CHI_NO,2023,9,no,chi,62,-2.6264840798464246,27,62,6
2023_09_DAL_PHI,2023,9,dal,phi,73,11.362419147939224,31,73,10
2023_09_DAL_PHI,2023,9,phi,dal,62,14.979433114116555,30,62,7
2023_09_IND_CAR,2023,9,car,ind,71,-21.197984882696733,31,71,4
2023_09_IND_CAR,2023,9,ind,car,58,-2.2827332583362576,22,58,3
2023_09_LAC_NYJ,2023,9,lac,nyj,56,-6.158800676135014,19,56,5
2023_09_LAC_NYJ,2023,9,nyj,lac,81,-27.715983678711517,26,81,5
2023_09_LA_GB,2023,9,lar,gb,58,-23.197377927929715,18,58,3
2023_09_LA_GB,2023,9,gb,lar,69,-3.37413271128434,39,69,8
2023_09_MIA_KC,2023,9,kc,mia,57,-0.1544135756557783,27,56,6
2023_09_MIA_KC,2023,9,mia,kc,63,-10.03920890076552,24,63,8
2023_09_MIN_ATL,2023,9,atl,min,68,-10.01378738654386,26,68,8
2023_09_MIN_ATL,2023,9,min,atl,73,-1.961225186159819,29,73,8
2023_09_NYG_LV,2023,9,nyg,lv,62,-23.632692907645854,27,62,4
2023_09_NYG_LV,2023,9,lv,nyg,60,-1.0807351194566315,29,60,7
2023_09_SEA_BAL,2023,9,sea,bal,48,-21.48540306098137,13,48,3
2023_09_SEA_BAL,2023,9,bal,sea,73,14.26801180991916,39,73,11
2023_09_TB_HOU,2023,9,hou,tb,67,16.006630465654638,28,67,14
2023_09_TB_HOU,2023,9,tb,hou,66,11.164010104076734,24,66,11
2023_09_TEN_PIT,2023,9,pit,ten,63,10.485838707253139,31,63,8
2023_09_TEN_PIT,2023,9,ten,pit,73,2.599542711162121,28,73,10
2023_09_WAS_NE,2023,9,wsh,ne,77,3.47381796059053,38,77,9
2023_09_WAS_NE,2023,9,ne,wsh,63,-3.0966855324247664,26,63,4
2023_10_ATL_ARI,2023,10,ari,atl,63,-0.5246260818912059,30,63,9
2023_10_ATL_ARI,2023,10,atl,ari,69,2.5425950194210634,27,69,7
2023_10_CAR_CHI,2023,10,chi,car,71,-6.040436465941513,36,71,5
2023_10_CAR_CHI,2023,10,car,chi,60,-8.795485044971782,15,60,1
2023_10_CLE_BAL,2023,10,cle,bal,76,5.380187580576371,35,76,11
2023_10_CLE_BAL,2023,10,bal,cle,54,-0.8446839663983834,24,54,7
2023_10_DEN_BUF,2023,10,buf,den,53,-5.543309413129455,29,53,10
2023_10_DEN_BUF,2023,10,den,buf,72,0.8161910555034719,27,72,5
2023_10_DET_LAC,2023,10,lac,det,72,19.257301956598997,35,71,9
2023_10_DET_LAC,2023,10,det,lac,63,26.999270528018403,31,63,12
2023_10_GB_PIT,2023,10,pit,gb,65,4.15777084828357,30,65,9
2023_10_GB_PIT,2023,10,gb,pit,67,4.0717113270666605,27,66,8
2023_10_HOU_CIN,2023,10,cin,hou,63,1.8746710929256472,21,63,10
2023_10_HOU_CIN,2023,10,hou,cin,75,10.38882630337936,40,75,19
2023_10_IND_NE,2023,10,ne,ind,69,-0.44149339885700456,38,69,6
2023_10_IND_NE,2023,10,ind,ne,56,-2.381130366368334,27,56,4
2023_10_NO_MIN,2023,10,min,no,73,5.5737620885695325,31,73,9
2023_10_NO_MIN,2023,10,no,min,65,-4.328834273731636,25,65,7
2023_10_NYG_DAL,2023,10,dal,nyg,77,22.76524372967835,44,77,18
2023_10_NYG_DAL,2023,10,nyg,dal,56,-13.387979965467704,17,55,6
2023_10_NYJ_LV,2023,10,lv,nyj,64,-14.1715700224538,29,64,5
2023_10_NYJ_LV,2023,10,nyj,lv,66,-12.464378520868994,23,66,8
2023_10_SF_JAX,2023,10,jax,sf,57,-20.392230453647844,17,57,6
2023_10_SF_JAX,2023,10,sf,jax,59,16.23032786831466,32,59,13
2023_10_TEN_TB,2023,10,ten,tb,63,-13.282750113531034,19,63,6
2023_10_TEN_TB,2023,10,tb,ten,64,2.813657351585734,23,64,11
2023_10_WAS_SEA,2023,10,wsh,sea,61,6.6585238678917635,26,61,9
2023_10_WAS_SEA,2023,10,sea,wsh,79,9.704712283047755,35,79,14
2023_11_ARI_HOU,2023,11,ari,hou,60,-3.3591088131755322,25,60,8
2023_11_ARI_HOU,2023,11,hou,ari,66,-3.4900501820011645,33,66,14
2023_11_CHI_DET,2023,11,chi,det,74,3.600016733512988,36,74,7
2023_11_CHI_DET,2023,11,det,chi,60,4.189459478948263,36,60,6
2023_11_CIN_BAL,2023,11,bal,cin,65,11.133393389966454,31,65,8
2023_11_CIN_BAL,2023,11,cin,bal,61,5.980906516239296,25,61,6
2023_11_DAL_CAR,2023,11,dal,car,69,13.56733942152312,27,69,8
2023_11_DAL_CAR,2023,11,car,dal,58,-17.142594274385974,21,58,6
2023_11_LAC_GB,2023,11,gb,lac,71,8.78698511931013,34,71,11
2023_11_LAC_GB,2023,11,lac,gb,63,3.1499973857256403,25,63,8
2023_11_LV_MIA,2023,11,lv,mia,61,-16.88829601413727,22,61,7
2023_11_LV_MIA,2023,11,mia,lv,69,-6.3792090989751475,33,69,10
2023_11_MIN_DEN,2023,11,min,den,75,-2.6225520052375986,36,75,9
2023_11_MIN_DEN,2023,11,den,min,53,-3.387637650231195,24,53,7
2023_11_NYG_WAS,2023,11,nyg,wsh,55,-1.988619025059408,19,55,9
2023_11_NYG_WAS,2023,11,wsh,nyg,81,-8.639975397570163,42,81,9
2023_11_NYJ_BUF,2023,11,buf,nyj,74,6.7786029036694355,35,74,9
2023_11_NYJ_BUF,2023,11,nyj,buf,57,-17.55352774180937,15,57,6
2023_11_PHI_KC,2023,11,kc,phi,78,-7.131161701458032,32,78,8
2023_11_PHI_KC,2023,11,phi,kc,53,-0.9224748384440308,22,53,7
2023_11_PIT_CLE,2023,11,cle,pit,73,-10.742040751205826,27,73,4
2023_11_PIT_CLE,2023,11,pit,cle,57,-7.014873705468794,20,57,5
2023_11_SEA_LA,2023,11,lar,sea,66,-4.651612469859237,25,66,5
2023_11_SEA_LA,2023,11,sea,lar,63,-2.7719437994785627,27,63,4
2023_11_TB_SF,2023,11,sf,tb,58,12.823702505305679,30,58,10
2023_11_TB_SF,2023,11,tb,sf,70,-3.4444395522005005,32,70,4
2023_11_TEN_JAX,2023,11,ten,jax,38,2.5263383267447326,16,38,4
2023_11_TEN_JAX,2023,11,jax,ten,71,17.620464311687666,31,71,8
2023_12_BAL_LAC,2023,12,lac,bal,66,-19.91028747222009,29,66,5
2023_12_BAL_LAC,2023,12,bal,lac,69,-0.11197955730938958,37,69,7
2023_12_BUF_PHI,2023,12,buf,phi,94,12.83503262805505,44,93,13
2023_12_BUF_PHI,2023,12,phi,buf,65,3.9256654555871524,30,65,10
2023_12_CAR_TEN,2023,12,ten,car,49,2.0135667683789595,25,49,8
2023_12_CAR_TEN,2023,12,car,ten,74,-6.984932668109138,27,74,7
2023_12_CHI_MIN,2023,12,chi,min,65,-7.859972252658551,29,65,8
2023_12_CHI_MIN,2023,12,min,chi,55,-20.027260182524586,18,55,7
2023_12_CLE_DEN,2023,12,cle,den,71,-14.303375528851397,25,71,8
2023_12_CLE_DEN,2023,12,den,cle,63,2.5503503992804077,26,63,10
2023_12_GB_DET,2023,12,gb,det,54,7.532474695712652,28,54,8
2023_12_GB_DET,2023,12,det,gb,83,-10.853920731402482,38,83,11
2023_12_JAX_HOU,2023,12,hou,jax,60,1.9775881807663391,31,60,12
2023_12_JAX_HOU,2023,12,jax,hou,74,5.971967530583739,29,74,8
2023_12_KC_LV,2023,12,lv,kc,58,-1.53244218841563,26,58,8
2023_12_KC_LV,2023,12,kc,lv,58,12.819254115624327,32,58,7
2023_12_LA_ARI,2023,12,lar,ari,67,20.79309443853881,39,67,8
2023_12_LA_ARI,2023,12,ari,lar,70,-7.718469327908354,26,70,9
2023_12_MIA_NYJ,2023,12,nyj,mia,58,-19.678721416741606,21,57,1
