game_id,team,opponent,kickoff_utc,season,week,opponent_pregame_rush_rate,league_model_prior_rows,league_intercept,league_rush_slope,expected_hit_rate_given_opponent,actual_hit_rate,actual_hits_allowed,actual_dropbacks,current_game_residual,prior8_games,prior8_valid_residual_games,adjusted_protection_raw,adjusted_protection_prior4,adjusted_protection_z,adjusted_protection_percentile
2022_01_BUF_LA,buf,lar,2022-09-09T00:20:00.000Z,2022,1,,0,,,,0.0526315789474,2,38,,0,0,,,,
2022_01_BUF_LA,lar,buf,2022-09-09T00:20:00.000Z,2022,1,,0,,,,0.32,16,50,,0,0,,,,
2022_01_BAL_NYJ,bal,nyj,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.114285714286,4,35,,0,0,,,,
2022_01_BAL_NYJ,nyj,bal,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.151515151515,10,66,,0,0,,,,
2022_01_CLE_CAR,car,cle,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.171428571429,6,35,,0,0,,,,
2022_01_CLE_CAR,cle,car,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.121951219512,5,41,,0,0,,,,
2022_01_IND_HOU,hou,ind,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.116279069767,5,43,,0,0,,,,
2022_01_IND_HOU,ind,hou,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.125,7,56,,0,0,,,,
2022_01_JAX_WAS,jax,wsh,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.204081632653,10,49,,0,0,,,,
2022_01_JAX_WAS,wsh,jax,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.08,4,50,,0,0,,,,
2022_01_NE_MIA,mia,ne,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.194444444444,7,36,,0,0,,,,
2022_01_NE_MIA,ne,mia,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.0857142857143,3,35,,0,0,,,,
2022_01_NO_ATL,atl,no,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.025641025641,1,39,,0,0,,,,
2022_01_NO_ATL,no,atl,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.205128205128,8,39,,0,0,,,,
2022_01_PHI_DET,det,phi,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.146341463415,6,41,,0,0,,,,
2022_01_PHI_DET,phi,det,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.108695652174,5,46,,0,0,,,,
2022_01_PIT_CIN,cin,pit,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.157142857143,11,70,,0,0,,,,
2022_01_PIT_CIN,pit,cin,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.119047619048,5,42,,0,0,,,,
2022_01_SF_CHI,chi,sf,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.125,3,24,,0,0,,,,
2022_01_SF_CHI,sf,chi,2022-09-11T17:00:00.000Z,2022,1,,0,,,,0.111111111111,4,36,,0,0,,,,
2022_01_GB_MIN,gb,min,2022-09-11T20:25:00.000Z,2022,1,,0,,,,0.119047619048,5,42,,0,0,,,,
2022_01_GB_MIN,min,gb,2022-09-11T20:25:00.000Z,2022,1,,0,,,,0.235294117647,8,34,,0,0,,,,
2022_01_KC_ARI,ari,kc,2022-09-11T20:25:00.000Z,2022,1,,0,,,,0.136363636364,6,44,,0,0,,,,
2022_01_KC_ARI,kc,ari,2022-09-11T20:25:00.000Z,2022,1,,0,,,,0.136363636364,6,44,,0,0,,,,
2022_01_LV_LAC,lac,lv,2022-09-11T20:25:00.000Z,2022,1,,0,,,,0.0833333333333,3,36,,0,0,,,,
2022_01_LV_LAC,lv,lac,2022-09-11T20:25:00.000Z,2022,1,,0,,,,0.204545454545,9,44,,0,0,,,,
2022_01_NYG_TEN,nyg,ten,2022-09-11T20:25:00.000Z,2022,1,,0,,,,0.258064516129,8,31,,0,0,,,,
2022_01_NYG_TEN,ten,nyg,2022-09-11T20:25:00.000Z,2022,1,,0,,,,0.131578947368,5,38,,0,0,,,,
2022_01_TB_DAL,dal,tb,2022-09-12T00:20:00.000Z,2022,1,,0,,,,0.16,8,50,,0,0,,,,
2022_01_TB_DAL,tb,dal,2022-09-12T00:20:00.000Z,2022,1,,0,,,,0.137931034483,4,29,,0,0,,,,
2022_01_DEN_SEA,den,sea,2022-09-13T00:15:00.000Z,2022,1,,0,,,,0.170212765957,8,47,,0,0,,,,
2022_01_DEN_SEA,sea,den,2022-09-13T00:15:00.000Z,2022,1,,0,,,,0.111111111111,4,36,,0,0,,,,
2022_02_LAC_KC,kc,lac,2022-09-16T00:15:00.000Z,2022,2,,0,,,,0.102564102564,4,39,,1,0,,,,
2022_02_LAC_KC,lac,kc,2022-09-16T00:15:00.000Z,2022,2,,0,,,,0.156862745098,8,51,,1,0,,,,
2022_02_CAR_NYG,car,nyg,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.1,4,40,,1,0,,,,
2022_02_CAR_NYG,nyg,car,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.195652173913,9,46,,1,0,,,,
2022_02_IND_JAX,ind,jax,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.305555555556,11,36,,1,0,,,,
2022_02_IND_JAX,jax,ind,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.0625,2,32,,1,0,,,,
2022_02_MIA_BAL,bal,mia,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0,0,34,,1,0,,,,
2022_02_MIA_BAL,mia,bal,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.0377358490566,2,53,,1,0,,,,
2022_02_NE_PIT,ne,pit,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.075,3,40,,1,0,,,,
2022_02_NE_PIT,pit,ne,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.0810810810811,3,37,,1,0,,,,
2022_02_NYJ_CLE,cle,nyj,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.151515151515,5,33,,1,0,,,,
2022_02_NYJ_CLE,nyj,cle,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.1,5,50,,1,0,,,,
2022_02_TB_NO,no,tb,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.183673469388,9,49,,1,0,,,,
2022_02_TB_NO,tb,no,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.0810810810811,3,37,,1,0,,,,
2022_02_WAS_DET,det,wsh,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.27027027027,10,37,,1,0,,,,
2022_02_WAS_DET,wsh,det,2022-09-18T17:00:00.000Z,2022,2,,0,,,,0.207547169811,11,53,,1,0,,,,
2022_02_ATL_LA,atl,lar,2022-09-18T20:05:00.000Z,2022,2,,0,,,,0.176470588235,6,34,,1,0,,,,
2022_02_ATL_LA,lar,atl,2022-09-18T20:05:00.000Z,2022,2,,0,,,,0.0540540540541,2,37,,1,0,,,,
2022_02_SEA_SF,sea,sf,2022-09-18T20:05:00.000Z,2022,2,,0,,,,0.257142857143,9,35,,1,0,,,,
2022_02_SEA_SF,sf,sea,2022-09-18T20:05:00.000Z,2022,2,,0,,,,0.137931034483,4,29,,1,0,,,,
2022_02_ARI_LV,ari,lv,2022-09-18T20:25:00.000Z,2022,2,,0,,,,0.0862068965517,5,58,,1,0,,,,
2022_02_ARI_LV,lv,ari,2022-09-18T20:25:00.000Z,2022,2,,0,,,,0.159090909091,7,44,,1,0,,,,
2022_02_CIN_DAL,cin,dal,2022-09-18T20:25:00.000Z,2022,2,,0,,,,0.2,9,45,,1,0,,,,
2022_02_CIN_DAL,dal,cin,2022-09-18T20:25:00.000Z,2022,2,,0,,,,0.147058823529,5,34,,1,0,,,,
2022_02_HOU_DEN,den,hou,2022-09-18T20:25:00.000Z,2022,2,,0,,,,0.170731707317,7,41,,1,0,,,,
2022_02_HOU_DEN,hou,den,2022-09-18T20:25:00.000Z,2022,2,,0,,,,0.139534883721,6,43,,1,0,,,,
2022_02_CHI_GB,chi,gb,2022-09-19T00:20:00.000Z,2022,2,,0,,,,0.3125,5,16,,1,0,,,,
2022_02_CHI_GB,gb,chi,2022-09-19T00:20:00.000Z,2022,2,,0,,,,0.133333333333,4,30,,1,0,,,,
2022_02_TEN_BUF,buf,ten,2022-09-19T23:15:00.000Z,2022,2,,0,,,,0.0666666666667,3,45,,1,0,,,,
2022_02_TEN_BUF,ten,buf,2022-09-19T23:15:00.000Z,2022,2,,0,,,,0.1,3,30,,1,0,,,,
2022_02_MIN_PHI,min,phi,2022-09-20T00:30:00.000Z,2022,2,,0,,,,0.134615384615,7,52,,1,0,,,,
2022_02_MIN_PHI,phi,min,2022-09-20T00:30:00.000Z,2022,2,,0,,,,0.139534883721,6,43,,1,0,,,,
2022_03_PIT_CLE,cle,pit,2022-09-23T00:15:00.000Z,2022,3,,0,,,,0.117647058824,4,34,,2,0,,,,
2022_03_PIT_CLE,pit,cle,2022-09-23T00:15:00.000Z,2022,3,,0,,,,0.0540540540541,2,37,,2,0,,,,
2022_03_BAL_NE,bal,ne,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.147058823529,5,34,,2,0,,,,
2022_03_BAL_NE,ne,bal,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.0975609756098,4,41,,2,0,,,,
2022_03_BUF_MIA,buf,mia,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.154929577465,11,71,,2,0,,,,
2022_03_BUF_MIA,mia,buf,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.12,3,25,,2,0,,,,
2022_03_CIN_NYJ,cin,nyj,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.219512195122,9,41,,2,0,,,,
2022_03_CIN_NYJ,nyj,cin,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.172413793103,10,58,,2,0,,,,
2022_03_DET_MIN,det,min,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.0454545454545,2,44,,2,0,,,,
2022_03_DET_MIN,min,det,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.152173913043,7,46,,2,0,,,,
2022_03_HOU_CHI,chi,hou,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.307692307692,8,26,,2,0,,,,
2022_03_HOU_CHI,hou,chi,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.0857142857143,3,35,,2,0,,,,
2022_03_KC_IND,ind,kc,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.222222222222,10,45,,2,0,,,,
2022_03_KC_IND,kc,ind,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.113636363636,5,44,,2,0,,,,
2022_03_LV_TEN,lv,ten,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.0961538461538,5,52,,2,0,,,,
2022_03_LV_TEN,ten,lv,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.166666666667,5,30,,2,0,,,,
2022_03_NO_CAR,car,no,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.214285714286,6,28,,2,0,,,,
2022_03_NO_CAR,no,car,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.130434782609,6,46,,2,0,,,,
2022_03_PHI_WAS,phi,wsh,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.139534883721,6,43,,2,0,,,,
2022_03_PHI_WAS,wsh,phi,2022-09-25T17:00:00.000Z,2022,3,,0,,,,0.298245614035,17,57,,2,0,,,,
2022_03_JAX_LAC,jax,lac,2022-09-25T20:05:00.000Z,2022,3,,0,,,,0.05,2,40,,2,0,,,,
2022_03_JAX_LAC,lac,jax,2022-09-25T20:05:00.000Z,2022,3,,0,,,,0.12,6,50,,2,0,,,,
2022_03_ATL_SEA,atl,sea,2022-09-25T20:25:00.000Z,2022,3,,0,,,,0.214285714286,6,28,,2,0,,,,
2022_03_ATL_SEA,sea,atl,2022-09-25T20:25:00.000Z,2022,3,,0,,,,0.106382978723,5,47,,2,0,,,,
2022_03_GB_TB,gb,tb,2022-09-25T20:25:00.000Z,2022,3,,0,,,,0.162162162162,6,37,,2,0,,,,
2022_03_GB_TB,tb,gb,2022-09-25T20:25:00.000Z,2022,3,,0,,,,0.0816326530612,4,49,,2,0,,,,
2022_03_LA_ARI,ari,lar,2022-09-25T20:25:00.000Z,2022,3,,0,,,,0.0793650793651,5,63,,2,0,,,,
2022_03_LA_ARI,lar,ari,2022-09-25T20:25:00.000Z,2022,3,,0,,,,0.185185185185,5,27,,2,0,,,,
2022_03_SF_DEN,den,sf,2022-09-26T00:20:00.000Z,2022,3,,0,,,,0.209302325581,9,43,,2,0,,,,
2022_03_SF_DEN,sf,den,2022-09-26T00:20:00.000Z,2022,3,,0,,,,0.171428571429,6,35,,2,0,,,,
2022_03_DAL_NYG,dal,nyg,2022-09-27T00:15:00.000Z,2022,3,,0,,,,0.0645161290323,2,31,,2,0,,,,
2022_03_DAL_NYG,nyg,dal,2022-09-27T00:15:00.000Z,2022,3,,0,,,,0.222222222222,12,54,,2,0,,,,
2022_04_MIA_CIN,cin,mia,2022-09-30T00:15:00.000Z,2022,4,,0,,,,0.0833333333333,3,36,,3,0,,,,
2022_04_MIA_CIN,mia,cin,2022-09-30T00:15:00.000Z,2022,4,,0,,,,0.214285714286,9,42,,3,0,,,,
2022_04_MIN_NO,min,no,2022-10-02T13:30:00.000Z,2022,4,,0,,,,0.170212765957,8,47,,3,0,,,,
2022_04_MIN_NO,no,min,2022-10-02T13:30:00.000Z,2022,4,,0,,,,0.0967741935484,3,31,,3,0,,,,
2022_04_BUF_BAL,bal,buf,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.116279069767,5,43,,3,0,,,,
2022_04_BUF_BAL,buf,bal,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.116279069767,5,43,,3,0,,,,
2022_04_CHI_NYG,chi,nyg,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.25,9,36,,3,0,,,,
2022_04_CHI_NYG,nyg,chi,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.0769230769231,2,26,,3,0,,,,
2022_04_CLE_ATL,atl,cle,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.25,5,20,,3,0,,,,
2022_04_CLE_ATL,cle,atl,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.175,7,40,,3,0,,,,
2022_04_JAX_PHI,jax,phi,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.107142857143,3,28,,3,0,,,,
2022_04_JAX_PHI,phi,jax,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.161290322581,5,31,,3,0,,,,
2022_04_LAC_HOU,hou,lac,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.232558139535,10,43,,3,0,,,,
2022_04_LAC_HOU,lac,hou,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.0487804878049,2,41,,3,0,,,,
2022_04_NYJ_PIT,nyj,pit,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.139534883721,6,43,,3,0,,,,
2022_04_NYJ_PIT,pit,nyj,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.189189189189,7,37,,3,0,,,,
2022_04_SEA_DET,det,sea,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.0625,3,48,,3,0,,,,
2022_04_SEA_DET,sea,det,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.0857142857143,3,35,,3,0,,,,
2022_04_TEN_IND,ind,ten,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.119047619048,5,42,,3,0,,,,
2022_04_TEN_IND,ten,ind,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.178571428571,5,28,,3,0,,,,
2022_04_WAS_DAL,dal,wsh,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.121212121212,4,33,,3,0,,,,
2022_04_WAS_DAL,wsh,dal,2022-10-02T17:00:00.000Z,2022,4,,0,,,,0.234042553191,11,47,,3,0,,,,
2022_04_ARI_CAR,ari,car,2022-10-02T20:05:00.000Z,2022,4,,0,,,,0.025641025641,1,39,,3,0,,,,
2022_04_ARI_CAR,car,ari,2022-10-02T20:05:00.000Z,2022,4,,0,,,,0.0769230769231,3,39,,3,0,,,,
2022_04_DEN_LV,den,lv,2022-10-02T20:25:00.000Z,2022,4,,0,,,,0.111111111111,4,36,,3,0,,,,
2022_04_DEN_LV,lv,den,2022-10-02T20:25:00.000Z,2022,4,,0,,,,0.125,5,40,,3,0,,,,
2022_04_NE_GB,gb,ne,2022-10-02T20:25:00.000Z,2022,4,,0,,,,0.0789473684211,3,38,,3,0,,,,
2022_04_NE_GB,ne,gb,2022-10-02T20:25:00.000Z,2022,4,,0,,,,0.24,6,25,,3,0,,,,
2022_04_KC_TB,kc,tb,2022-10-03T00:20:00.000Z,2022,4,,0,,,,0.136363636364,6,44,,3,0,,,,
2022_04_KC_TB,tb,kc,2022-10-03T00:20:00.000Z,2022,4,,0,,,,0.0877192982456,5,57,,3,0,,,,
2022_04_LA_SF,lar,sf,2022-10-04T00:15:00.000Z,2022,4,,0,,,,0.19298245614,11,57,,3,0,,,,
2022_04_LA_SF,sf,lar,2022-10-04T00:15:00.000Z,2022,4,,0,,,,0.0357142857143,1,28,,3,0,,,,
2022_05_IND_DEN,den,ind,2022-10-07T00:15:00.000Z,2022,5,0.115646258503,0,,,,0.173913043478,8,46,,4,0,,,,
2022_05_IND_DEN,ind,den,2022-10-07T00:15:00.000Z,2022,5,0.136363636364,0,,,,0.230769230769,12,52,,4,0,,,,
2022_05_NYG_GB,gb,nyg,2022-10-09T13:30:00.000Z,2022,5,0.137931034483,2,,,,0.139534883721,6,43,,4,0,,,,
2022_05_NYG_GB,nyg,gb,2022-10-09T13:30:00.000Z,2022,5,0.185483870968,2,,,,0.121212121212,4,33,,4,0,,,,
2022_05_ATL_TB,atl,tb,2022-10-09T17:00:00.000Z,2022,5,0.161111111111,4,,,,0.277777777778,10,36,,4,0,,,,
2022_05_ATL_TB,tb,atl,2022-10-09T17:00:00.000Z,2022,5,0.134969325153,4,,,,0.0740740740741,4,54,,4,0,,,,
2022_05_CHI_MIN,chi,min,2022-10-09T17:00:00.000Z,2022,5,0.1,4,,,,0.0967741935484,3,31,,4,0,,,,
2022_05_CHI_MIN,min,chi,2022-10-09T17:00:00.000Z,2022,5,0.102362204724,4,,,,0.0652173913043,3,46,,4,0,,,,
2022_05_DET_NE,det,ne,2022-10-09T17:00:00.000Z,2022,5,0.124137931034,4,,,,0.146341463415,6,41,,4,0,,,,
2022_05_DET_NE,ne,det,2022-10-09T17:00:00.000Z,2022,5,0.144444444444,4,,,,0,0,26,,4,0,,,,
2022_05_HOU_JAX,hou,jax,2022-10-09T17:00:00.000Z,2022,5,0.155688622754,4,,,,0.192307692308,5,26,,4,0,,,,
2022_05_HOU_JAX,jax,hou,2022-10-09T17:00:00.000Z,2022,5,0.146341463415,4,,,,0.02,1,50,,4,0,,,,
2022_05_LAC_CLE,cle,lac,2022-10-09T17:00:00.000Z,2022,5,0.150602409639,4,,,,0.0789473684211,3,38,,4,0,,,,
2022_05_LAC_CLE,lac,cle,2022-10-09T17:00:00.000Z,2022,5,0.12676056338,4,,,,0.05,2,40,,4,0,,,,
2022_05_MIA_NYJ,mia,nyj,2022-10-09T17:00:00.000Z,2022,5,0.171232876712,4,,,,0.4,16,40,,4,0,,,,
2022_05_MIA_NYJ,nyj,mia,2022-10-09T17:00:00.000Z,2022,5,0.0965909090909,4,,,,0.115384615385,3,26,,4,0,,,,
2022_05_PIT_BUF,buf,pit,2022-10-09T17:00:00.000Z,2022,5,0.128342245989,4,,,,0.025,1,40,,4,0,,,,
2022_05_PIT_BUF,pit,buf,2022-10-09T17:00:00.000Z,2022,5,0.182432432432,4,,,,0.118644067797,7,59,,4,0,,,,
2022_05_SEA_NO,no,sea,2022-10-09T17:00:00.000Z,2022,5,0.138157894737,4,,,,0.172413793103,5,29,,4,0,,,,
2022_05_SEA_NO,sea,no,2022-10-09T17:00:00.000Z,2022,5,0.119205298013,4,,,,0.121212121212,4,33,,4,0,,,,
2022_05_TEN_WAS,ten,wsh,2022-10-09T17:00:00.000Z,2022,5,0.185185185185,4,,,,0.393939393939,13,33,,4,0,,,,
2022_05_TEN_WAS,wsh,ten,2022-10-09T17:00:00.000Z,2022,5,0.123529411765,4,,,,0.148936170213,7,47,,4,0,,,,
2022_05_SF_CAR,car,sf,2022-10-09T20:05:00.000Z,2022,5,0.201257861635,22,,,,0.21568627451,11,51,,4,0,,,,
2022_05_SF_CAR,sf,car,2022-10-09T20:05:00.000Z,2022,5,0.122093023256,22,,,,0.138888888889,5,36,,4,0,,,,
2022_05_DAL_LA,dal,lar,2022-10-09T20:25:00.000Z,2022,5,0.0858895705521,24,,,,0.315789473684,6,19,,4,0,,,,
2022_05_DAL_LA,lar,dal,2022-10-09T20:25:00.000Z,2022,5,0.205714285714,24,,,,0.22,11,50,,4,0,,,,
2022_05_PHI_ARI,ari,phi,2022-10-09T20:25:00.000Z,2022,5,0.185393258427,24,,,,0.047619047619,2,42,,4,0,,,,
2022_05_PHI_ARI,phi,ari,2022-10-09T20:25:00.000Z,2022,5,0.136363636364,24,,,,0.146341463415,6,41,,4,0,,,,
2022_05_CIN_BAL,bal,cin,2022-10-10T00:20:00.000Z,2022,5,0.164772727273,28,,,,0.108108108108,4,37,,4,0,,,,
2022_05_CIN_BAL,cin,bal,2022-10-10T00:20:00.000Z,2022,5,0.103448275862,28,,,,0.119047619048,5,42,,4,0,,,,
2022_05_LV_KC,kc,lv,2022-10-11T00:15:00.000Z,2022,5,0.10625,30,,,,0.12,6,50,,4,0,,,,
2022_05_LV_KC,lv,kc,2022-10-11T00:15:00.000Z,2022,5,0.147208121827,30,,,,0.189189189189,7,37,,4,0,,,,
2022_06_WAS_CHI,chi,wsh,2022-10-14T00:15:00.000Z,2022,6,0.220512820513,32,,,,0.266666666667,12,45,,5,0,,,,
2022_06_WAS_CHI,wsh,chi,2022-10-14T00:15:00.000Z,2022,6,0.0924855491329,32,,,,0.111111111111,3,27,,5,0,,,,
2022_06_BAL_NYG,bal,nyg,2022-10-16T17:00:00.000Z,2022,6,0.13829787234,34,,,,0.0555555555556,2,36,,5,0,,,,
2022_06_BAL_NYG,nyg,bal,2022-10-16T17:00:00.000Z,2022,6,0.10612244898,34,,,,0.147058823529,5,34,,5,0,,,,
2022_06_CIN_NO,cin,no,2022-10-16T17:00:00.000Z,2022,6,0.119565217391,34,,,,0.136363636364,6,44,,5,0,,,,
2022_06_CIN_NO,no,cin,2022-10-16T17:00:00.000Z,2022,6,0.154929577465,34,,,,0.131578947368,5,38,,5,0,,,,
2022_06_JAX_IND,ind,jax,2022-10-16T17:00:00.000Z,2022,6,0.160621761658,34,,,,0.0952380952381,6,63,,5,0,,,,
2022_06_JAX_IND,jax,ind,2022-10-16T17:00:00.000Z,2022,6,0.129533678756,34,,,,0.133333333333,4,30,,5,0,,,,
2022_06_MIN_MIA,mia,min,2022-10-16T17:00:00.000Z,2022,6,0.0994764397906,34,,,,0.220338983051,13,59,,5,0,,,,
2022_06_MIN_MIA,min,mia,2022-10-16T17:00:00.000Z,2022,6,0.0990099009901,34,,,,0.205882352941,7,34,,5,0,,,,
2022_06_NE_CLE,cle,ne,2022-10-16T17:00:00.000Z,2022,6,0.129032258065,34,,,,0.176470588235,9,51,,5,0,,,,
2022_06_NE_CLE,ne,cle,2022-10-16T17:00:00.000Z,2022,6,0.10989010989,34,,,,0.05,2,40,,5,0,,,,
2022_06_NYJ_GB,gb,nyj,2022-10-16T17:00:00.000Z,2022,6,0.220430107527,34,,,,0.169811320755,9,53,,5,0,,,,
2022_06_NYJ_GB,nyj,gb,2022-10-16T17:00:00.000Z,2022,6,0.171974522293,34,,,,0.0909090909091,2,22,,5,0,,,,
2022_06_SF_ATL,atl,sf,2022-10-16T17:00:00.000Z,2022,6,0.204761904762,34,,,,0.105263157895,2,19,,5,0,,,,
2022_06_SF_ATL,sf,atl,2022-10-16T17:00:00.000Z,2022,6,0.119815668203,34,,,,0.0888888888889,4,45,,5,0,,,,
2022_06_TB_PIT,pit,tb,2022-10-16T17:00:00.000Z,2022,6,0.180555555556,34,,,,0.0555555555556,2,36,,5,0,,,,
2022_06_TB_PIT,tb,pit,2022-10-16T17:00:00.000Z,2022,6,0.11013215859,34,,,,0.116279069767,5,43,,5,0,,,,
2022_06_ARI_SEA,ari,sea,2022-10-16T20:05:00.000Z,2022,6,0.14364640884,50,,,,0.148936170213,7,47,,5,0,,,,
2022_06_ARI_SEA,sea,ari,2022-10-16T20:05:00.000Z,2022,6,0.138461538462,50,,,,0.170731707317,7,41,,5,0,,,,
2022_06_CAR_LA,car,lar,2022-10-16T20:05:00.000Z,2022,6,0.10989010989,50,,,,0.130434782609,3,23,,5,0,,,,
2022_06_CAR_LA,lar,car,2022-10-16T20:05:00.000Z,2022,6,0.125,50,,,,0.0857142857143,3,35,,5,0,,,,
2022_06_BUF_KC,buf,kc,2022-10-16T20:25:00.000Z,2022,6,0.153846153846,54,,,,0.0888888888889,4,45,,5,0,,,,
2022_06_BUF_KC,kc,buf,2022-10-16T20:25:00.000Z,2022,6,0.164251207729,54,,,,0.169811320755,9,53,,5,0,,,,
2022_06_DAL_PHI,dal,phi,2022-10-17T00:20:00.000Z,2022,6,0.159090909091,56,,,,0.0975609756098,4,41,,5,0,,,,
2022_06_DAL_PHI,phi,dal,2022-10-17T00:20:00.000Z,2022,6,0.208888888889,56,,,,0.133333333333,4,30,,5,0,,,,
2022_06_DEN_LAC,den,lac,2022-10-18T00:15:00.000Z,2022,6,0.137254901961,58,,,,0.166666666667,6,36,,5,0,,,,
2022_06_DEN_LAC,lac,den,2022-10-18T00:15:00.000Z,2022,6,0.160194174757,58,,,,0.119402985075,8,67,,5,0,,,,
2022_07_NO_ARI,ari,no,2022-10-21T00:15:00.000Z,2022,7,0.122807017544,60,,,,0.0571428571429,2,35,,6,0,,,,
2022_07_NO_ARI,no,ari,2022-10-21T00:15:00.000Z,2022,7,0.14406779661,60,,,,0.0566037735849,3,53,,6,0,,,,
2022_07_ATL_CIN,atl,cin,2022-10-23T17:00:00.000Z,2022,7,0.151394422311,62,,,,0.238095238095,5,21,,6,0,,,,
2022_07_ATL_CIN,cin,atl,2022-10-23T17:00:00.000Z,2022,7,0.114503816794,62,,,,0.127659574468,6,47,,6,0,,,,
2022_07_CLE_BAL,bal,cle,2022-10-23T17:00:00.000Z,2022,7,0.0990990990991,62,,,,0.227272727273,5,22,,6,0,,,,
2022_07_CLE_BAL,cle,bal,2022-10-23T17:00:00.000Z,2022,7,0.111111111111,62,,,,0.131578947368,5,38,,6,0,,,,
2022_07_DET_DAL,dal,det,2022-10-23T17:00:00.000Z,2022,7,0.126213592233,62,,,,0.193548387097,6,31,,6,0,,,,
2022_07_DET_DAL,det,dal,2022-10-23T17:00:00.000Z,2022,7,0.2,62,,,,0.151515151515,5,33,,5,0,,,,
2022_07_GB_WAS,gb,wsh,2022-10-23T17:00:00.000Z,2022,7,0.229166666667,62,,,,0.025,1,40,,6,0,,,,
2022_07_GB_WAS,wsh,gb,2022-10-23T17:00:00.000Z,2022,7,0.162011173184,62,,,,0.25,9,36,,6,0,,,,
2022_07_IND_TEN,ind,ten,2022-10-23T17:00:00.000Z,2022,7,0.129032258065,62,,,,0.208333333333,10,48,,6,0,,,,
2022_07_IND_TEN,ten,ind,2022-10-23T17:00:00.000Z,2022,7,0.130044843049,62,,,,0.304347826087,7,23,,5,0,,,,
2022_07_NYG_JAX,jax,nyg,2022-10-23T17:00:00.000Z,2022,7,0.125,62,,,,0.0425531914894,2,47,,6,0,,,,
2022_07_NYG_JAX,nyg,jax,2022-10-23T17:00:00.000Z,2022,7,0.14453125,62,,,,0.0714285714286,3,42,,6,0,,,,
