team,season,transition_week,qb_changed,old_qb_id,old_qb_name,new_qb_id,new_qb_name,old_games,new_games,before_games,before_hit_rate,before_sack_rate,before_pass_epa_db,before_opponent_pregame_rush_rate,before_opponent_adjusted_hit_residual,before_pregame_raw_protection_rate,before_pregame_adjusted_protection_rate,after_games,after_hit_rate,after_sack_rate,after_pass_epa_db,after_opponent_pregame_rush_rate,after_opponent_adjusted_hit_residual,after_pregame_raw_protection_rate,after_pregame_adjusted_protection_rate,change_hit_rate,change_sack_rate,change_pass_epa_db,change_opponent_pregame_rush_rate,change_opponent_adjusted_hit_residual
car,2024,12,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2024_09_NO_CAR;2024_10_NYG_CAR,2024_12_KC_CAR;2024_13_TB_CAR,2,0.133333333333,0.0333333333333,-0.0184397577827,0.155683089587,-0.0141388603709,0.110022656166,-0.0364950742471,2,0.189473684211,0.0315789473684,0.178484756848,0.172429378531,0.0365052773578,0.121003095836,-0.0286879096713,0.0561403508772,-0.00175438596491,0.196924514631,0.016746288944,0.0506441377287
car,2024,13,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2024_10_NYG_CAR;2024_12_KC_CAR,2024_13_TB_CAR;2024_14_CAR_PHI,2,0.152777777778,0.0416666666667,0.059497100195,0.198144329897,-0.00870104930852,0.114106505411,-0.0336213577201,2,0.2,0.0210526315789,0.113620062703,0.164001705575,0.0499654284683,0.137243935606,-0.0126996258909,0.0472222222222,-0.0206140350877,0.0541229625082,-0.034142624322,0.0586664777768
car,2024,14,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2024_12_KC_CAR;2024_13_TB_CAR,2024_14_CAR_PHI;2024_15_DAL_CAR,2,0.189473684211,0.0315789473684,0.178484756848,0.172429378531,0.0365052773578,0.121003095836,-0.0286879096713,2,0.211764705882,0.0823529411765,-0.0332422818536,0.169321244793,0.0601388693987,0.146824636478,-0.00311606500194,0.0222910216718,0.050773993808,-0.211727038702,-0.003108133738,0.023633592041
car,2024,15,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2024_13_TB_CAR;2024_14_CAR_PHI,2024_15_DAL_CAR;2024_16_ARI_CAR,2,0.2,0.0210526315789,0.113620062703,0.164001705575,0.0499654284683,0.137243935606,-0.0126996258909,2,0.168831168831,0.116883116883,0.0411505265225,0.154509042359,0.0212305996865,0.155267795162,0.00426937789354,-0.0311688311688,0.0958304853042,-0.0724695361807,-0.0094926632155,-0.0287348287817
car,2024,16,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2024_14_CAR_PHI;2024_15_DAL_CAR,2024_16_ARI_CAR;2024_17_CAR_TB,2,0.211764705882,0.0823529411765,-0.0332422818536,0.169321244793,0.0601388693987,0.146824636478,-0.00311606500194,2,0.140845070423,0.112676056338,0.121801676188,0.153908486846,-0.00614300005044,0.165111259571,0.0135429814744,-0.0709196354598,0.0303231151616,0.155043958041,-0.0154127579475,-0.0662818694492
car,2024,17,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2024_15_DAL_CAR;2024_16_ARI_CAR,2024_17_CAR_TB;2024_18_CAR_ATL,2,0.168831168831,0.116883116883,0.0411505265225,0.154509042359,0.0212305996865,0.155267795162,0.00426937789354,2,0.0909090909091,0.0649350649351,0.287244778832,0.151299691478,-0.0544248829112,0.168321422452,0.0174777504935,-0.0779220779221,-0.0519480519481,0.24609425231,-0.0032093508815,-0.0756554825977
car,2025,11,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2025_09_CAR_GB;2025_10_NO_CAR,2025_11_CAR_ATL;2025_12_CAR_SF,2,0.0909090909091,0.0545454545455,-0.0697359228653,0.15074730227,-0.0542228504699,0.161233115283,0.028482429979,2,0.149425287356,0.0689655172414,0.0543358080897,0.120535714286,0.0110713383494,0.162157294377,0.0247562489926,0.0585161964472,0.0144200626959,0.124071730955,-0.0302115879841,0.0652941888193
car,2025,12,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2025_10_NO_CAR;2025_11_CAR_ATL,2025_12_CAR_SF;2025_13_LA_CAR,2,0.16049382716,0.0864197530864,0.103188124766,0.15236318408,0.0131119149118,0.158483680812,0.0232774501298,2,0.0833333333333,0.05,0.0832370306817,0.10964556277,-0.0464481990696,0.168139097745,0.0301246223562,-0.0771604938272,-0.0364197530864,-0.019951094084,-0.0427176213096,-0.0595601139814
car,2025,13,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2025_11_CAR_ATL;2025_12_CAR_SF,2025_13_LA_CAR;2025_15_CAR_NO,2,0.149425287356,0.0689655172414,0.0543358080897,0.120535714286,0.0110713383494,0.162157294377,0.0247562489926,2,0.0892857142857,0.0535714285714,0.443472322374,0.132684145674,-0.0499576052505,0.160996240602,0.0225492240124,-0.0601395730706,-0.01539408867,0.389136514284,0.0121484313876,-0.0610289435999
car,2025,15,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2025_12_CAR_SF;2025_13_LA_CAR,2025_15_CAR_NO;2025_16_TB_CAR,2,0.0833333333333,0.05,0.0832370306817,0.10964556277,-0.0464481990696,0.168139097745,0.0301246223562,2,0.176470588235,0.0441176470588,0.202499702248,0.12545835516,0.0388868084478,0.149558375493,0.0104760817538,0.093137254902,-0.00588235294118,0.119262671567,0.0158127923896,0.0853350075174
car,2025,16,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2025_13_LA_CAR;2025_15_CAR_NO,2025_16_TB_CAR;2025_17_SEA_CAR,2,0.0892857142857,0.0535714285714,0.443472322374,0.132684145674,-0.0499576052505,0.160996240602,0.0225492240124,2,0.191176470588,0.0588235294118,-0.193228183361,0.146257146656,0.0468369586142,0.148983243633,0.0092641309137,0.101890756303,0.00525210084034,-0.636700505735,0.0135730009825,0.0967945638647
car,2025,17,False,00-0039150,Bryce Young,00-0039150,Bryce Young,2025_15_CAR_NO;2025_16_TB_CAR,2025_17_SEA_CAR;2025_18_CAR_TB,2,0.176470588235,0.0441176470588,0.202499702248,0.12545835516,0.0388868084478,0.149558375493,0.0104760817538,2,0.0735294117647,0.0294117647059,-0.168949087757,0.145725070037,-0.070688696251,0.144161710246,0.00318259924556,-0.102941176471,-0.0147058823529,-0.371448790005,0.020266714877,-0.109575504699
chi,2022,3,False,00-0036945,Justin Fields,00-0036945,Justin Fields,2022_01_SF_CHI;2022_02_CHI_GB,2022_03_HOU_CHI;2022_04_CHI_NYG,2,0.2,0.125,-0.127123758202,,,,,2,0.274193548387,0.177419354839,-0.0339617524355,,,,,0.0741935483871,0.0524193548387,0.093162005767,,
chi,2022,4,False,00-0036945,Justin Fields,00-0036945,Justin Fields,2022_02_CHI_GB;2022_03_HOU_CHI,2022_04_CHI_NYG;2022_05_CHI_MIN,2,0.309523809524,0.190476190476,-0.26271390704,,,,,2,0.179104477612,0.119402985075,0.156490753946,0.1,,0.245098039216,,-0.130419331912,-0.0710732054016,0.419204660987,,
chi,2022,5,False,00-0036945,Justin Fields,00-0036945,Justin Fields,2022_03_HOU_CHI;2022_04_CHI_NYG,2022_05_CHI_MIN;2022_06_WAS_CHI,2,0.274193548387,0.177419354839,-0.0339617524355,,,,,2,0.197368421053,0.0921052631579,0.0128306339833,0.160256410257,,0.227812177502,,-0.0768251273345,-0.0853140916808,0.0467923864188,,
chi,2022,6,False,00-0036945,Justin Fields,00-0036945,Justin Fields,2022_04_CHI_NYG;2022_05_CHI_MIN,2022_06_WAS_CHI;2022_07_CHI_NE,2,0.179104477612,0.119402985075,0.156490753946,0.1,,0.245098039216,,2,0.222222222222,0.125,-0.0523446371332,0.179876663421,0.0134973249842,0.217622708457,,0.0431177446103,0.00559701492537,-0.208835391079,0.079876663421,
chi,2023,3,False,00-0036945,Justin Fields,00-0036945,Justin Fields,2023_01_GB_CHI;2023_02_CHI_TB,2023_03_CHI_KC;2023_04_DEN_CHI,2,0.183908045977,0.114942528736,-0.165813131508,0.155951138932,0.0347470545017,0.153680900071,0.0105757020439,2,0.208333333333,0.0972222222222,-0.110113459793,0.123819623289,0.0722578651395,0.166365824308,0.0200433438947,0.0244252873563,-0.0177203065134,0.0556996717149,-0.0321315156428,0.0375108106378
chi,2023,4,False,00-0036945,Justin Fields,00-0036945,Justin Fields,2023_02_CHI_TB;2023_03_CHI_KC,2023_04_DEN_CHI;2023_05_CHI_WAS,2,0.227272727273,0.136363636364,-0.405216347731,0.157482685937,0.0776665163308,0.158700980392,0.0129755948689,2,0.25,0.0921052631579,0.303989887232,0.122597364445,0.113090957687,0.174097783071,0.0295206040572,0.0227272727273,-0.0442583732057,0.709206234963,-0.0348853214923,0.0354244413562
chi,2023,9,False,00-0038416,Tyson Bagent,00-0038416,Tyson Bagent,2023_07_LV_CHI;2023_08_CHI_LAC,2023_09_CHI_NO;2023_10_CAR_CHI,2,0.0694444444444,0.0416666666667,-0.0224705334925,0.119522222568,-0.0680526403241,0.197556228374,0.0550461099935,2,0.102564102564,0.025641025641,-0.100561823148,0.1322605638,-0.0384366472647,0.178386428386,0.0367713153337,0.0331196581197,-0.0160256410256,-0.0780912896556,0.012738341232,0.0296159930594
chi,2023,14,False,00-0036945,Justin Fields,00-0036945,Justin Fields,2023_11_CHI_DET;2023_12_CHI_MIN,2023_14_DET_CHI;2023_15_CHI_CLE,2,0.142857142857,0.0649350649351,-0.0255312481621,0.142295873573,-0.00139680371359,0.153467465754,0.0136708329528,2,0.166666666667,0.0666666666667,-0.0368005502456,0.144330709548,0.0219678724933,0.135755343991,-0.00603605885307,0.0238095238095,0.0017316017316,-0.0112693020835,0.002034835975,0.0233646762069
chi,2023,15,False,00-0036945,Justin Fields,00-0036945,Justin Fields,2023_12_CHI_MIN;2023_14_DET_CHI,2023_15_CHI_CLE;2023_16_ARI_CHI,2,0.170454545455,0.0681818181818,-0.000230547940909,0.143009035092,0.0266033211795,0.14530833606,0.00447191171569,2,0.0975609756098,0.0487804878049,-0.162213071071,0.13923883025,-0.0461002533235,0.127303669268,-0.0143902545923,-0.0728935698448,-0.0194013303769,-0.16198252313,-0.003770204842,-0.072703574503
chi,2023,16,False,00-0036945,Justin Fields,00-0036945,Justin Fields,2023_14_DET_CHI;2023_15_CHI_CLE,2023_16_ARI_CHI;2023_17_ATL_CHI,2,0.166666666667,0.0666666666667,-0.0368005502456,0.144330709548,0.0219678724933,0.135755343991,-0.00603605885307,2,0.0921052631579,0.0526315789474,0.113598684316,0.128985252809,-0.047353271191,0.119326695584,-0.0230315187998,-0.0745614035088,-0.0140350877193,0.150399234562,-0.015345456739,-0.0693211436843
chi,2023,17,False,00-0036945,Justin Fields,00-0036945,Justin Fields,2023_15_CHI_CLE;2023_16_ARI_CHI,2023_17_ATL_CHI;2023_18_CHI_GB,2,0.0975609756098,0.0487804878049,-0.162213071071,0.13923883025,-0.0461002533235,0.127303669268,-0.0143902545923,2,0.171875,0.125,0.136965339808,0.158959651899,0.0241751389376,0.121675428349,-0.0208866460686,0.0743140243902,0.0762195121951,0.299178410879,0.0197208216485,0.0702753922611
chi,2024,3,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2024_01_TEN_CHI;2024_02_CHI_HOU,2024_03_CHI_IND;2024_04_LA_CHI,2,0.174418604651,0.104651162791,-0.261339980471,0.148589846898,0.0255356274255,0.138394892841,-0.0053917646605,2,0.0989010989011,0.0769230769231,0.0108260364549,0.133228908324,-0.0445881235214,0.148204291045,0.00207243789759,-0.0755175057501,-0.0277280858676,0.272166016926,-0.0153609385745,-0.0701237509469
chi,2024,4,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2024_02_CHI_HOU;2024_03_CHI_IND,2024_04_LA_CHI;2024_05_CAR_CHI,2,0.153153153153,0.0990990990991,-0.129557871315,0.172192266589,-0.000917080133726,0.146329941861,0.00189029910956,2,0.0714285714286,0.0571428571429,0.299722379278,0.105602320826,-0.0603202465994,0.138205258537,-0.00786597209846,-0.0817245817246,-0.0419562419562,0.429280250593,-0.0665899457635,-0.0594031664657
chi,2024,5,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2024_03_CHI_IND;2024_04_LA_CHI,2024_05_CAR_CHI;2024_06_JAX_CHI,2,0.0989010989011,0.0769230769231,0.0108260364549,0.133228908324,-0.0445881235214,0.148204291045,0.00207243789759,2,0.0909090909091,0.0519480519481,0.490641925362,0.114185816483,-0.0440224767283,0.12688092781,-0.0178034916093,-0.00799200799201,-0.024975024975,0.479815888907,-0.01904309184,0.000565646793117
chi,2024,6,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2024_04_LA_CHI;2024_05_CAR_CHI,2024_06_JAX_CHI;2024_08_CHI_WAS,2,0.0714285714286,0.0571428571429,0.299722379278,0.105602320826,-0.0603202465994,0.138205258537,-0.00786597209846,2,0.178082191781,0.0821917808219,0.189685277452,0.13131646776,0.0377379264126,0.126355196166,-0.0172891705089,0.106653620352,0.0250489236791,-0.110037101826,0.025714146934,0.098058173012
chi,2024,8,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2024_05_CAR_CHI;2024_06_JAX_CHI,2024_08_CHI_WAS;2024_09_CHI_ARI,2,0.0909090909091,0.0519480519481,0.490641925362,0.114185816483,-0.0440224767283,0.12688092781,-0.0178034916093,2,0.227272727273,0.102272727273,-0.247742276136,0.122312768723,0.09087127745,0.136550556362,-0.00721717468241,0.136363636364,0.0503246753247,-0.738384201499,0.0081269522395,0.134893754178
chi,2024,9,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2024_06_JAX_CHI;2024_08_CHI_WAS,2024_09_CHI_ARI;2024_10_NE_CHI,2,0.178082191781,0.0821917808219,0.189685277452,0.13131646776,0.0377379264126,0.126355196166,-0.0172891705089,2,0.260416666667,0.15625,-0.34663164153,0.110916969527,0.126721022986,0.145074224022,0.00262055772248,0.0823344748858,0.0740582191781,-0.536316918982,-0.020399498232,0.0889830965738
chi,2024,10,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2024_08_CHI_WAS;2024_09_CHI_ARI,2024_10_NE_CHI;2024_11_GB_CHI,2,0.227272727273,0.102272727273,-0.247742276136,0.122312768723,0.09087127745,0.136550556362,-0.00721717468241,2,0.228915662651,0.144578313253,-0.130282496278,0.129947952335,0.0888599108769,0.160275689223,0.0191508314405,0.00164293537788,0.0423055859803,0.117459779858,0.007635183612,-0.00201136657305
chi,2024,11,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2024_09_CHI_ARI;2024_10_NE_CHI,2024_11_GB_CHI;2024_12_MIN_CHI,2,0.260416666667,0.15625,-0.34663164153,0.110916969527,0.126721022986,0.145074224022,0.00262055772248,2,0.103092783505,0.0618556701031,0.140017277051,0.158620824993,-0.046776058664,0.166835229668,0.0268254507008,-0.157323883162,-0.0943943298969,0.486648918581,0.0477038554655,-0.17349708165
chi,2024,12,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2024_10_NE_CHI;2024_11_GB_CHI,2024_12_MIN_CHI;2024_13_CHI_DET,2,0.228915662651,0.144578313253,-0.130282496278,0.129947952335,0.0888599108769,0.160275689223,0.0191508314405,2,0.127272727273,0.0727272727273,0.0772145723228,0.151461988304,-0.0197152684683,0.159989991572,0.0208557381287,-0.101642935378,-0.0718510405257,0.207497068601,0.021514035969,-0.108575179345
chi,2025,6,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2025_03_DAL_CHI;2025_04_CHI_LV,2025_06_CHI_WAS;2025_07_NO_CHI,2,0.0405405405405,0.0135135135135,0.21292378278,0.150343950058,-0.103790842009,0.120276501998,-0.0206768475183,2,0.153846153846,0.0615384615385,0.0702857759925,0.12249125639,0.017320951189,0.0952430391694,-0.0463127861578,0.113305613306,0.0480249480249,-0.142638006788,-0.027852693668,0.121111793198
chi,2025,7,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2025_04_CHI_LV;2025_06_CHI_WAS,2025_07_NO_CHI;2025_08_CHI_BAL,2,0.0875,0.05,0.0399321533415,0.134260568914,-0.052532868993,0.101392016774,-0.0400310645299,2,0.128571428571,0.0285714285714,0.0708736564549,0.115212897891,-0.00544860255758,0.101689785624,-0.039474527994,0.0410714285714,-0.0214285714286,0.0309415031133,-0.0190476710225,0.0470842664354
chi,2025,12,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2025_10_NYG_CHI;2025_11_CHI_MIN,2025_12_PIT_CHI;2025_13_CHI_PHI,2,0.0975609756098,0.0243902439024,0.0552166793918,0.153250112461,-0.047896983082,0.0979465319651,-0.0402567984126,2,0.0853658536585,0.0365853658537,-0.0360151282168,0.154937816228,-0.0614895741595,0.102094400684,-0.037252757833,-0.0121951219512,0.0121951219512,-0.0912318076086,0.0016877037675,-0.0135925910775
chi,2025,13,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2025_11_CHI_MIN;2025_12_PIT_CHI,2025_13_CHI_PHI;2025_14_CHI_GB,2,0.0779220779221,0.038961038961,0.0259539597654,0.174751861042,-0.075535058252,0.100830568186,-0.0378104651995,2,0.146341463415,0.0365853658537,-0.0552524545714,0.15099015099,0.000690355039759,0.107096799794,-0.0326421219139,0.0684193854926,-0.00237567310738,-0.0812064143368,-0.023761710052,0.0762254132918
chi,2025,14,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2025_12_PIT_CHI;2025_13_CHI_PHI,2025_14_CHI_GB;2025_15_CLE_CHI,2,0.0853658536585,0.0365853658537,-0.0360151282168,0.154937816228,-0.0614895741595,0.102094400684,-0.037252757833,2,0.178082191781,0.0547945205479,0.0829240593801,0.195527494089,0.0186237962824,0.114594834385,-0.0258654685112,0.0927163381223,0.0182091546943,0.118939187597,0.0405896778605,0.0801133704419
chi,2025,15,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2025_13_CHI_PHI;2025_14_CHI_GB,2025_15_CLE_CHI;2025_16_GB_CHI,2,0.146341463415,0.0365853658537,-0.0552524545714,0.15099015099,0.000690355039759,0.107096799794,-0.0326421219139,2,0.148648648649,0.0405405405405,0.204353948022,0.186268962358,-0.00745950347058,0.1178125,-0.0251813591699,0.00230718523401,0.00395517468688,0.259606402593,0.035278811368,-0.00814985851034
chi,2025,16,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2025_14_CHI_GB;2025_15_CLE_CHI,2025_16_GB_CHI;2025_17_CHI_SF,2,0.178082191781,0.0547945205479,0.0829240593801,0.195527494089,0.0186237962824,0.114594834385,-0.0258654685112,2,0.0804597701149,0,0.321142923792,0.12288518662,-0.0557667952583,0.120185185185,-0.0252881110448,-0.0976224216659,-0.0547945205479,0.238218864412,-0.0726423074685,-0.0743905915407
chi,2025,17,False,00-0039918,Caleb Williams,00-0039918,Caleb Williams,2025_15_CLE_CHI;2025_16_GB_CHI,2025_17_CHI_SF;2025_18_DET_CHI,2,0.148648648649,0.0405405405405,0.204353948022,0.186268962358,-0.00745950347058,0.1178125,-0.0251813591699,2,0.0853658536585,0.0121951219512,0.221075882781,0.125623509,-0.0513058486549,0.114197530864,-0.0320162682999,-0.0632827949901,-0.0283454185893,0.016721934759,-0.060645453358,-0.0438463451843
cin,2022,3,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2022_01_PIT_CIN;2022_02_CIN_DAL,2022_03_CIN_NYJ;2022_04_MIA_CIN,2,0.173913043478,0.113043478261,-0.0395717626664,,,,,2,0.155844155844,0.038961038961,0.362920934017,,,,,-0.0180688876341,-0.0740824392998,0.402492696683,,
cin,2022,4,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2022_02_CIN_DAL;2022_03_CIN_NYJ,2022_04_MIA_CIN;2022_05_CIN_BAL,2,0.209302325581,0.093023255814,0.222802611938,,,,,2,0.102564102564,0.0512820512821,0.156567791338,0.103448275862,,0.166666666667,,-0.106738223017,-0.0417412045319,-0.0662348206001,,
cin,2022,5,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2022_03_CIN_NYJ;2022_04_MIA_CIN,2022_05_CIN_BAL;2022_06_CIN_NO,2,0.155844155844,0.038961038961,0.362920934017,,,,,2,0.127906976744,0.0697674418605,0.146116906602,0.111506746627,,0.162393162393,,-0.0279371791,0.0308064028994,-0.216804027415,,
cin,2022,6,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2022_04_MIA_CIN;2022_05_CIN_BAL,2022_06_CIN_NO;2022_07_ATL_CIN,2,0.102564102564,0.0512820512821,0.156567791338,0.103448275862,,0.166666666667,,2,0.131868131868,0.0659340659341,0.461485728596,0.117034517092,,0.156397958557,,0.029304029304,0.014652014652,0.304917937258,0.0135862412305,
cin,2022,7,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2022_05_CIN_BAL;2022_06_CIN_NO,2022_07_ATL_CIN;2022_08_CIN_CLE,2,0.127906976744,0.0697674418605,0.146116906602,0.111506746627,,0.162393162393,,2,0.144444444444,0.0888888888889,0.221637762735,0.112579777249,0.0347019303621,0.152722744881,,0.0165374677003,0.0191214470284,0.0755208561331,0.001073030623,
cin,2022,13,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2022_11_CIN_PIT;2022_12_CIN_TEN,2022_13_KC_CIN;2022_14_CLE_CIN,2,0.126436781609,0.0344827586207,0.229466949993,0.120123054651,-0.0102725228171,0.141769041769,,2,0.0588235294118,0.0352941176471,0.22577902631,0.122421617162,-0.0760284174487,0.118730186686,-0.0178134337548,-0.0676132521974,0.000811359026369,-0.00368792368358,0.0022985625106,-0.0657558946315
cin,2022,14,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2022_12_CIN_TEN;2022_13_KC_CIN,2022_14_CLE_CIN;2022_15_CIN_TB,2,0.0574712643678,0.0229885057471,0.301176246143,0.150694444445,-0.0881551504376,0.131074215206,-0.00626708813497,2,0.129411764706,0.0470588235294,0.0683177508878,0.119927485707,-0.00417327354774,0.11307141625,-0.0296728597381,0.0719405003381,0.0240703177823,-0.232858495255,-0.0307669587379,0.0839818768899
cin,2022,15,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2022_13_KC_CIN;2022_14_CLE_CIN,2022_15_CIN_TB;2022_16_CIN_NE,2,0.0588235294118,0.0352941176471,0.22577902631,0.122421617162,-0.0760284174487,0.118730186686,-0.0178134337548,2,0.09,0.04,0.111339872209,0.143817030625,-0.0529706228521,0.113240598967,-0.0260070155681,0.0311764705882,0.00470588235294,-0.1144391541,0.021395413463,0.0230577945966
cin,2022,16,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2022_14_CLE_CIN;2022_15_CIN_TB,2022_16_CIN_NE;2022_18_BAL_CIN,2,0.129411764706,0.0470588235294,0.0683177508878,0.119927485707,-0.00417327354774,0.11307141625,-0.0296728597381,2,0.0769230769231,0.0384615384615,-0.0110376464125,0.155562327581,-0.070469258892,0.107522123894,-0.0292905416753,-0.0524886877828,-0.00859728506787,-0.0793553973003,0.0356348418744,-0.0662959853442
cin,2023,4,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2023_02_BAL_CIN;2023_03_LA_CIN,2023_04_CIN_TEN;2023_05_CIN_ARI,2,0.112244897959,0.030612244898,-0.0318415566403,0.159423296338,-0.0376887745352,0.112531453259,-0.0281480294268,2,0.157303370787,0.0674157303371,-0.00080389565618,0.123306986729,0.0183457366591,0.12580226657,-0.016556506279,0.0450584728273,0.0368034854391,0.0310376609841,-0.0361163096095,0.0560345111942
cin,2023,5,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2023_03_LA_CIN;2023_04_CIN_TEN,2023_05_CIN_ARI;2023_06_SEA_CIN,2,0.179775280899,0.0561797752809,-0.177715711497,0.141657066053,0.0346978828782,0.110786232301,-0.0316309105919,2,0.0967741935484,0.0645161290323,0.0842703439512,0.145868568999,-0.0493575959245,0.137388560516,-0.00542289101393,-0.0830010873505,0.00833635375136,0.261986055448,0.004211502946,-0.0840554788027
cin,2023,6,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2023_04_CIN_TEN;2023_05_CIN_ARI,2023_06_SEA_CIN;2023_08_CIN_SF,2,0.157303370787,0.0674157303371,-0.00080389565618,0.123306986729,0.0183457366591,0.12580226657,-0.016556506279,2,0.164556962025,0.0759493670886,0.131684996935,0.169043572501,0.0101749033823,0.133145772875,-0.0111633107804,0.0072535912388,0.00853363675153,0.132488892591,0.0457365857725,-0.00817083327679
cin,2023,8,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2023_05_CIN_ARI;2023_06_SEA_CIN,2023_08_CIN_SF;2023_09_BUF_CIN,2,0.0967741935484,0.0645161290323,0.0842703439512,0.145868568999,-0.0493575959245,0.137388560516,-0.00542289101393,2,0.170454545455,0.0454545454545,0.308096685156,0.178742256724,0.0134120501061,0.142981302265,-0.00264172185863,0.0736803519062,-0.0190615835777,0.223826341204,0.0328736877255,0.0627696460306
cin,2023,9,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2023_06_SEA_CIN;2023_08_CIN_SF,2023_09_BUF_CIN;2023_10_HOU_CIN,2,0.164556962025,0.0759493670886,0.131684996935,0.169043572501,0.0101749033823,0.133145772875,-0.0111633107804,2,0.16,0.05,0.188892567993,0.162758576088,0.00899211673,0.155933785244,0.00915493024947,-0.00455696202532,-0.0259493670886,0.0572075710583,-0.0062849964135,-0.00118278665228
cin,2024,3,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2024_01_NE_CIN;2024_02_CIN_KC,2024_03_WAS_CIN;2024_04_CIN_CAR,2,0.121951219512,0.0731707317073,-0.0741309446062,0.142051476522,-0.0221078986916,0.165352712956,0.0185257774928,2,0.0897435897436,0.025641025641,0.397157886578,0.0994901106132,-0.0392323903831,0.158369126051,0.0134436914147,-0.0322076297686,-0.0475297060663,0.471288831184,-0.0425613659093,-0.0171244916914
cin,2024,4,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2024_02_CIN_KC;2024_03_WAS_CIN,2024_04_CIN_CAR;2024_05_BAL_CIN,2,0.127906976744,0.0581395348837,0.265649338738,0.114747722256,-0.0070092606433,0.160816161844,0.0144025005998,2,0.1375,0.0375,0.423378197954,0.134526678141,-0.00468543917376,0.154217504729,0.0118801747121,0.00959302325581,-0.0206395348837,0.157728859216,0.0197789558848,0.00232382146954
cin,2024,5,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2024_03_WAS_CIN;2024_04_CIN_CAR,2024_05_BAL_CIN;2024_06_CIN_NYG,2,0.0897435897436,0.025641025641,0.397157886578,0.0994901106132,-0.0392323903831,0.158369126051,0.0134436914147,2,0.205128205128,0.0897435897436,0.398795289738,0.158383573612,0.0556909667175,0.155247235366,0.0137844948767,0.115384615385,0.0641025641026,0.00163740315962,0.0588934629993,0.0949233571006
cin,2024,6,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2024_04_CIN_CAR;2024_05_BAL_CIN,2024_06_CIN_NYG;2024_07_CIN_CLE,2,0.1375,0.0375,0.423378197954,0.134526678141,-0.00468543917376,0.154217504729,0.0118801747121,2,0.222222222222,0.111111111111,0.109784261083,0.151665426894,0.0744632845572,0.16082957958,0.0187149807185,0.0847222222222,0.0736111111111,-0.31359393687,0.0171387487535,0.079148723731
cin,2024,7,False,00-0036442,Joe Burrow,00-0036442,Joe Burrow,2024_05_BAL_CIN;2024_06_CIN_NYG,2024_07_CIN_CLE;2024_08_PHI_CIN,2,0.205128205128,0.0897435897436,0.398795289738,0.158383573612,0.0556909667175,0.155247235366,0.0137844948767,2,0.159420289855,0.0579710144928,0.0539016897952,0.132714147372,0.0187387464825,0.155753311259,0.0139673454772,-0.0457079152731,-0.0317725752508,-0.344893599943,-0.0256694262405,-0.036952220235
