game_id,season,week,team,opponent,eligible_plays,off_epa_sum,success_num,success_den,explosive_count
2024_14_NYJ_MIA,2024,14,nyj,mia,68,16.59126539702079,32,68,9
2024_14_SEA_ARI,2024,14,ari,sea,69,-8.141175017685123,30,69,8
2024_14_SEA_ARI,2024,14,sea,ari,63,7.905234004105406,33,63,11
2024_15_ATL_LV,2024,15,lv,atl,66,-18.040246012130496,27,66,5
2024_15_ATL_LV,2024,15,atl,lv,58,-10.52474245588978,21,58,6
2024_15_BAL_NYG,2024,15,bal,nyg,58,25.70929710479687,37,58,13
2024_15_BAL_NYG,2024,15,nyg,bal,67,-0.3058257142547509,23,67,6
2024_15_BUF_DET,2024,15,det,buf,77,17.406105005262933,38,77,11
2024_15_BUF_DET,2024,15,buf,det,69,30.25975224150974,44,69,13
2024_15_CHI_MIN,2024,15,chi,min,66,-17.653985762305222,25,66,6
2024_15_CHI_MIN,2024,15,min,chi,77,3.878987674993777,36,77,8
2024_15_CIN_TEN,2024,15,cin,ten,68,16.02321048999857,36,68,9
2024_15_CIN_TEN,2024,15,ten,cin,69,-3.3429697488318215,39,69,7
2024_15_DAL_CAR,2024,15,dal,car,70,12.191132958614848,44,70,13
2024_15_DAL_CAR,2024,15,car,dal,55,-9.557041702093537,18,55,6
2024_15_GB_SEA,2024,15,gb,sea,64,7.590997158673087,36,64,6
2024_15_GB_SEA,2024,15,sea,gb,59,-20.136287311997716,22,59,6
2024_15_IND_DEN,2024,15,ind,den,76,-33.295927618580095,23,76,11
2024_15_IND_DEN,2024,15,den,ind,60,-17.354651119489613,24,60,4
2024_15_KC_CLE,2024,15,kc,cle,73,-5.652057848733637,33,73,7
2024_15_KC_CLE,2024,15,cle,kc,61,-29.931949218094836,27,61,4
2024_15_LA_SF,2024,15,sf,lar,54,-16.12981684656474,16,54,5
2024_15_LA_SF,2024,15,lar,sf,65,-6.213298132189631,30,65,2
2024_15_MIA_HOU,2024,15,mia,hou,68,-14.860480805298854,26,68,3
2024_15_MIA_HOU,2024,15,hou,mia,48,-10.386842557315127,23,48,4
2024_15_NE_ARI,2024,15,ne,ari,51,1.1941743005610816,28,51,11
2024_15_NE_ARI,2024,15,ari,ne,69,12.99443518358032,36,69,6
2024_15_NYJ_JAX,2024,15,jax,nyj,83,10.94976165030613,42,83,7
2024_15_NYJ_JAX,2024,15,nyj,jax,57,23.092148498314682,26,57,11
2024_15_PIT_PHI,2024,15,pit,phi,43,-12.9105518546863,17,43,3
2024_15_PIT_PHI,2024,15,phi,pit,77,11.831199921156966,36,77,12
2024_15_TB_LAC,2024,15,tb,lac,72,13.150738766322023,40,72,11
2024_15_TB_LAC,2024,15,lac,tb,52,-15.194075865213822,19,52,2
2024_15_WAS_NO,2024,15,no,wsh,53,-2.2345529491441756,19,53,8
2024_15_WAS_NO,2024,15,wsh,no,78,1.5177530495308786,37,78,6
2024_16_ARI_CAR,2024,16,ari,car,70,10.54783513957494,33,70,8
2024_16_ARI_CAR,2024,16,car,ari,67,17.530418913186068,29,67,11
2024_16_CLE_CIN,2024,16,cle,cin,66,-14.486800381971973,24,66,6
2024_16_CLE_CIN,2024,16,cin,cle,55,6.2728067176197015,32,55,9
2024_16_DEN_LAC,2024,16,lac,den,60,14.753151416285554,32,60,11
2024_16_DEN_LAC,2024,16,den,lac,64,10.797099671950209,33,64,6
2024_16_DET_CHI,2024,16,chi,det,63,0.3690549968759913,27,63,9
2024_16_DET_CHI,2024,16,det,chi,64,20.689370254153907,41,64,12
2024_16_HOU_KC,2024,16,hou,kc,59,4.389260170348572,25,59,9
2024_16_HOU_KC,2024,16,kc,hou,72,11.529139416014916,35,72,8
2024_16_JAX_LV,2024,16,jax,lv,67,-15.716379660065282,22,67,7
2024_16_JAX_LV,2024,16,lv,jax,70,-4.300607618286585,31,70,6
2024_16_LA_NYJ,2024,16,lar,nyj,49,5.2530784464345635,24,49,4
2024_16_LA_NYJ,2024,16,nyj,lar,69,-7.017432231073576,30,68,4
2024_16_MIN_SEA,2024,16,min,sea,63,7.007210039617295,29,63,6
2024_16_MIN_SEA,2024,16,sea,min,64,2.9188759503345296,32,64,12
2024_16_NE_BUF,2024,16,ne,buf,74,3.551408021448894,36,74,7
2024_16_NE_BUF,2024,16,buf,ne,59,1.688503660780519,32,59,6
2024_16_NO_GB,2024,16,gb,no,67,17.68370149141799,37,67,10
2024_16_NO_GB,2024,16,no,gb,55,-18.49632529594237,19,55,5
2024_16_NYG_ATL,2024,16,atl,nyg,65,6.326357948659833,31,65,10
2024_16_NYG_ATL,2024,16,nyg,atl,58,-26.254925862071097,27,58,5
2024_16_PHI_WAS,2024,16,wsh,phi,65,-3.7990737355430615,30,65,6
2024_16_PHI_WAS,2024,16,phi,wsh,74,8.983204671757095,24,74,8
2024_16_PIT_BAL,2024,16,bal,pit,59,10.508006002194252,35,59,12
2024_16_PIT_BAL,2024,16,pit,bal,59,-10.55868399085013,33,59,7
2024_16_SF_MIA,2024,16,sf,mia,62,4.977800790916615,32,62,11
2024_16_SF_MIA,2024,16,mia,sf,66,7.96801696258035,33,66,6
2024_16_TB_DAL,2024,16,dal,tb,57,-0.29777977493308727,21,56,6
2024_16_TB_DAL,2024,16,tb,dal,72,3.1160049942474415,41,72,10
2024_16_TEN_IND,2024,16,ten,ind,58,3.863563396522279,27,58,8
2024_16_TEN_IND,2024,16,ind,ten,62,13.5295838352198,35,62,7
2024_17_ARI_LA,2024,17,lar,ari,56,-3.782395982552454,24,56,8
2024_17_ARI_LA,2024,17,ari,lar,79,-2.7729213154130927,40,78,9
2024_17_ATL_WAS,2024,17,atl,wsh,64,7.085611191557926,29,64,8
2024_17_ATL_WAS,2024,17,wsh,atl,82,13.118991797814637,40,82,9
2024_17_BAL_HOU,2024,17,bal,hou,63,19.425763442104934,37,63,9
2024_17_BAL_HOU,2024,17,hou,bal,56,-20.09240670205327,20,56,5
2024_17_CAR_TB,2024,17,tb,car,74,33.72024087422789,48,74,18
2024_17_CAR_TB,2024,17,car,tb,47,-4.669118508186092,17,47,7
2024_17_DAL_PHI,2024,17,dal,phi,62,-17.33236894043096,27,62,7
2024_17_DAL_PHI,2024,17,phi,dal,63,18.37008003069046,27,63,9
2024_17_DEN_CIN,2024,17,den,cin,60,10.300521959973532,28,60,8
2024_17_DEN_CIN,2024,17,cin,den,89,16.00979439260658,49,89,10
2024_17_DET_SF,2024,17,sf,det,63,19.715006857875075,38,63,10
2024_17_DET_SF,2024,17,det,sf,67,23.953880722443774,39,67,9
2024_17_GB_MIN,2024,17,gb,min,61,-3.9736027632267517,31,61,6
2024_17_GB_MIN,2024,17,min,gb,69,6.106225903338062,38,69,10
2024_17_IND_NYG,2024,17,ind,nyg,76,8.261423327868998,41,76,8
2024_17_IND_NYG,2024,17,nyg,ind,52,17.061278597994118,21,52,10
2024_17_KC_PIT,2024,17,pit,kc,75,-10.242494525562487,35,75,11
2024_17_KC_PIT,2024,17,kc,pit,61,16.959329678020357,35,60,6
2024_17_LAC_NE,2024,17,lac,ne,79,23.653764686417723,43,79,7
2024_17_LAC_NE,2024,17,ne,lac,53,-23.622970611148055,18,53,4
2024_17_LV_NO,2024,17,lv,no,75,7.128309188222041,32,75,10
2024_17_LV_NO,2024,17,no,lv,60,-19.276710864546736,22,60,7
2024_17_MIA_CLE,2024,17,mia,cle,58,-6.907928200466754,22,58,4
2024_17_MIA_CLE,2024,17,cle,mia,79,-28.146983355175166,29,79,6
2024_17_NYJ_BUF,2024,17,buf,nyj,68,11.126525845926533,31,68,4
2024_17_NYJ_BUF,2024,17,nyj,buf,61,-12.850676625850605,30,61,9
2024_17_SEA_CHI,2024,17,sea,chi,51,-9.15797845744572,25,51,7
2024_17_SEA_CHI,2024,17,chi,sea,61,-13.23097349666756,22,61,7
2024_17_TEN_JAX,2024,17,jax,ten,57,7.625020612120547,29,57,6
2024_17_TEN_JAX,2024,17,ten,jax,69,2.373332521039874,32,69,10
2024_18_BUF_NE,2024,18,ne,buf,61,0.8405201397174337,30,61,5
2024_18_BUF_NE,2024,18,buf,ne,67,-5.933013107647858,30,67,3
2024_18_CAR_ATL,2024,18,atl,car,79,20.10384359231126,50,79,16
2024_18_CAR_ATL,2024,18,car,atl,66,25.55587497691507,39,66,9
2024_18_CHI_GB,2024,18,gb,chi,64,-6.901273828117228,32,64,13
2024_18_CHI_GB,2024,18,chi,gb,61,-11.088740901090205,24,60,5
2024_18_CIN_PIT,2024,18,cin,pit,73,-1.0016243899022226,37,73,5
2024_18_CIN_PIT,2024,18,pit,cin,61,-7.4587323609973515,22,61,5
2024_18_CLE_BAL,2024,18,cle,bal,58,-20.124504191334914,14,58,6
2024_18_CLE_BAL,2024,18,bal,cle,69,8.873591338197006,35,68,11
2024_18_HOU_TEN,2024,18,hou,ten,59,8.40895880650316,30,59,9
2024_18_HOU_TEN,2024,18,ten,hou,61,-13.156456211255113,25,61,8
2024_18_JAX_IND,2024,18,ind,jax,78,3.9695601478241374,44,78,9
2024_18_JAX_IND,2024,18,jax,ind,67,0.6433956261601683,33,67,7
2024_18_KC_DEN,2024,18,den,kc,73,26.869839550221435,47,73,8
2024_18_KC_DEN,2024,18,kc,den,34,-14.123139349116478,6,34,3
2024_18_LAC_LV,2024,18,lv,lac,50,-3.892147424855138,24,50,7
2024_18_LAC_LV,2024,18,lac,lv,72,21.526780076830004,40,72,12
2024_18_MIA_NYJ,2024,18,mia,nyj,70,-10.013409549179451,30,70,9
2024_18_MIA_NYJ,2024,18,nyj,mia,63,3.8049097479580554,29,63,11
2024_18_MIN_DET,2024,18,det,min,68,-1.5884869231341845,35,68,8
2024_18_MIN_DET,2024,18,min,det,64,-16.611831813278243,19,64,5
2024_18_NO_TB,2024,18,no,tb,66,0.6622727780251836,29,66,5
2024_18_NO_TB,2024,18,tb,no,66,11.32770722241092,33,66,8
2024_18_NYG_PHI,2024,18,nyg,phi,54,-6.41218205452453,22,54,4
2024_18_NYG_PHI,2024,18,phi,nyg,67,-2.7074142723428447,25,67,5
2024_18_SEA_LA,2024,18,lar,sea,65,2.537328014316978,32,65,8
2024_18_SEA_LA,2024,18,sea,lar,53,14.246476207326012,30,53,10
2024_18_SF_ARI,2024,18,sf,ari,74,-0.037933677390378895,37,74,9
2024_18_SF_ARI,2024,18,ari,sf,65,19.716859150314466,36,65,6
2024_18_WAS_DAL,2024,18,wsh,dal,55,5.740927350344306,27,55,5
2024_18_WAS_DAL,2024,18,dal,wsh,78,0.15975884862836254,34,78,8
