game_id,season,week,team,opponent,off_success,off_plays,pass_success,pass_plays,rush_success,rush_plays
2022_03_DAL_NYG,2022,3,nyg,dal,33,72,26,54,7,18
2022_03_DET_MIN,2022,3,det,min,34,77,21,44,13,33
2022_03_DET_MIN,2022,3,min,det,40,70,24,46,16,24
2022_03_GB_TB,2022,3,gb,tb,25,61,19,37,6,24
2022_03_GB_TB,2022,3,tb,gb,27,63,21,49,6,14
2022_03_HOU_CHI,2022,3,chi,hou,25,61,10,26,15,35
2022_03_HOU_CHI,2022,3,hou,chi,25,60,15,35,10,25
2022_03_JAX_LAC,2022,3,jax,lac,36,73,24,40,12,33
2022_03_JAX_LAC,2022,3,lac,jax,23,61,20,50,3,11
2022_03_KC_IND,2022,3,ind,kc,30,70,20,45,10,25
2022_03_KC_IND,2022,3,kc,ind,26,63,21,44,5,19
2022_03_LA_ARI,2022,3,ari,lar,32,83,22,63,10,20
2022_03_LA_ARI,2022,3,lar,ari,23,46,14,27,9,19
2022_03_LV_TEN,2022,3,lv,ten,30,69,24,52,6,17
2022_03_LV_TEN,2022,3,ten,lv,27,55,16,30,11,25
2022_03_NO_CAR,2022,3,car,no,19,59,7,28,12,31
2022_03_NO_CAR,2022,3,no,car,31,69,23,46,8,23
2022_03_PHI_WAS,2022,3,phi,wsh,26,68,19,43,7,25
2022_03_PHI_WAS,2022,3,wsh,phi,29,76,21,57,8,19
2022_03_PIT_CLE,2022,3,cle,pit,34,72,16,34,18,38
2022_03_PIT_CLE,2022,3,pit,cle,30,59,17,37,13,22
2022_03_SF_DEN,2022,3,den,sf,22,70,13,43,9,27
2022_03_SF_DEN,2022,3,sf,den,22,56,14,35,8,21
2022_04_ARI_CAR,2022,4,ari,car,32,72,19,39,13,33
2022_04_ARI_CAR,2022,4,car,ari,19,52,15,39,4,13
2022_04_BUF_BAL,2022,4,bal,buf,32,69,19,43,13,26
2022_04_BUF_BAL,2022,4,buf,bal,31,61,23,43,8,18
2022_04_CHI_NYG,2022,4,chi,nyg,20,62,13,36,7,26
2022_04_CHI_NYG,2022,4,nyg,chi,27,65,13,26,14,39
2022_04_CLE_ATL,2022,4,atl,cle,24,52,6,20,18,32
2022_04_CLE_ATL,2022,4,cle,atl,32,73,14,40,18,33
2022_04_DEN_LV,2022,4,den,lv,16,53,10,36,6,17
2022_04_DEN_LV,2022,4,lv,den,34,73,20,40,14,33
2022_04_JAX_PHI,2022,4,jax,phi,20,47,11,28,9,19
2022_04_JAX_PHI,2022,4,phi,jax,35,78,14,31,21,47
2022_04_KC_TB,2022,4,kc,tb,43,80,22,44,21,36
2022_04_KC_TB,2022,4,tb,kc,35,64,33,57,2,7
2022_04_LA_SF,2022,4,lar,sf,32,74,27,57,5,17
2022_04_LA_SF,2022,4,sf,lar,17,50,12,28,5,22
2022_04_LAC_HOU,2022,4,hou,lac,19,57,14,43,5,14
2022_04_LAC_HOU,2022,4,lac,hou,29,66,19,41,10,25
2022_04_MIA_CIN,2022,4,cin,mia,26,61,16,36,10,25
2022_04_MIA_CIN,2022,4,mia,cin,27,64,20,42,7,22
2022_04_MIN_NO,2022,4,min,no,33,73,23,47,10,26
2022_04_MIN_NO,2022,4,no,min,34,59,17,31,17,28
2022_04_NE_GB,2022,4,gb,ne,34,73,15,38,19,35
2022_04_NE_GB,2022,4,ne,gb,31,58,10,25,21,33
2022_04_NYJ_PIT,2022,4,nyj,pit,27,70,17,43,10,27
2022_04_NYJ_PIT,2022,4,pit,nyj,27,64,14,37,13,27
2022_04_SEA_DET,2022,4,det,sea,30,73,22,48,8,25
2022_04_SEA_DET,2022,4,sea,det,35,65,22,35,13,30
2022_04_TEN_IND,2022,4,ind,ten,24,65,21,42,3,23
2022_04_TEN_IND,2022,4,ten,ind,25,51,14,28,11,23
2022_04_WAS_DAL,2022,4,dal,wsh,23,61,14,33,9,28
2022_04_WAS_DAL,2022,4,wsh,dal,22,74,14,47,8,27
2022_05_ATL_TB,2022,5,atl,tb,26,65,13,36,13,29
2022_05_ATL_TB,2022,5,tb,atl,40,75,31,54,9,21
2022_05_CHI_MIN,2022,5,chi,min,19,49,16,31,3,18
2022_05_CHI_MIN,2022,5,min,chi,43,75,29,46,14,29
2022_05_CIN_BAL,2022,5,bal,cin,30,64,15,37,15,27
2022_05_CIN_BAL,2022,5,cin,bal,30,63,20,42,10,21
2022_05_DAL_LA,2022,5,dal,lar,19,52,6,19,13,33
2022_05_DAL_LA,2022,5,lar,dal,22,66,19,50,3,16
2022_05_DET_NE,2022,5,det,ne,25,65,15,41,10,24
2022_05_DET_NE,2022,5,ne,det,26,58,15,26,11,32
2022_05_HOU_JAX,2022,5,hou,jax,23,57,11,26,12,31
2022_05_HOU_JAX,2022,5,jax,hou,30,73,20,50,10,23
2022_05_IND_DEN,2022,5,den,ind,29,71,20,46,9,25
2022_05_IND_DEN,2022,5,ind,den,29,78,22,52,7,26
2022_05_LAC_CLE,2022,5,cle,lac,33,67,20,38,13,29
2022_05_LAC_CLE,2022,5,lac,cle,32,69,20,40,12,29
2022_05_LV_KC,2022,5,kc,lv,36,70,28,50,8,20
2022_05_LV_KC,2022,5,lv,kc,27,63,15,37,12,26
2022_05_MIA_NYJ,2022,5,mia,nyj,34,67,18,40,16,27
2022_05_MIA_NYJ,2022,5,nyj,mia,28,56,14,26,14,30
2022_05_NYG_GB,2022,5,gb,nyg,33,63,22,43,11,20
2022_05_NYG_GB,2022,5,nyg,gb,31,59,20,33,11,26
2022_05_PHI_ARI,2022,5,ari,phi,32,68,22,42,10,26
2022_05_PHI_ARI,2022,5,phi,ari,42,72,23,41,19,31
2022_05_PIT_BUF,2022,5,buf,pit,26,53,20,40,6,13
2022_05_PIT_BUF,2022,5,pit,buf,32,75,29,59,3,16
2022_05_SEA_NO,2022,5,no,sea,32,71,14,29,18,42
2022_05_SEA_NO,2022,5,sea,no,19,52,15,33,4,19
2022_05_SF_CAR,2022,5,car,sf,25,69,19,51,6,18
2022_05_SF_CAR,2022,5,sf,car,30,64,16,36,14,28
2022_05_TEN_WAS,2022,5,ten,wsh,26,64,14,33,12,31
2022_05_TEN_WAS,2022,5,wsh,ten,25,62,23,47,2,15
2022_06_ARI_SEA,2022,6,ari,sea,23,71,15,47,8,24
2022_06_ARI_SEA,2022,6,sea,ari,29,69,22,41,7,28
2022_06_BAL_NYG,2022,6,bal,nyg,28,59,18,36,10,23
2022_06_BAL_NYG,2022,6,nyg,bal,29,61,17,34,12,27
2022_06_BUF_KC,2022,6,buf,kc,35,71,22,45,13,26
2022_06_BUF_KC,2022,6,kc,buf,27,67,23,53,4,14
2022_06_CAR_LA,2022,6,car,lar,14,43,7,23,7,20
2022_06_CAR_LA,2022,6,lar,car,27,63,20,35,7,28
2022_06_CIN_NO,2022,6,cin,no,33,55,26,44,7,11
2022_06_CIN_NO,2022,6,no,cin,33,72,16,38,17,34
2022_06_DAL_PHI,2022,6,dal,phi,30,67,17,41,13,26
2022_06_DAL_PHI,2022,6,phi,dal,32,68,13,30,19,38
2022_06_DEN_LAC,2022,6,den,lac,21,58,14,36,7,22
2022_06_DEN_LAC,2022,6,lac,den,35,93,25,67,10,26
2022_06_JAX_IND,2022,6,ind,jax,38,79,33,63,5,16
2022_06_JAX_IND,2022,6,jax,ind,36,61,17,30,19,31
2022_06_MIN_MIA,2022,6,mia,min,31,78,26,59,5,19
2022_06_MIN_MIA,2022,6,min,mia,18,49,15,34,3,15
2022_06_NE_CLE,2022,6,cle,ne,22,69,16,51,6,18
2022_06_NE_CLE,2022,6,ne,cle,27,67,20,40,7,27
2022_06_NYJ_GB,2022,6,gb,nyj,33,73,24,53,9,20
2022_06_NYJ_GB,2022,6,nyj,gb,21,52,6,22,15,30
2022_06_SF_ATL,2022,6,atl,sf,29,58,12,19,17,39
2022_06_SF_ATL,2022,6,sf,atl,31,60,24,45,7,15
2022_06_TB_PIT,2022,6,pit,tb,26,62,18,36,8,26
2022_06_TB_PIT,2022,6,tb,pit,35,70,23,43,12,27
2022_06_WAS_CHI,2022,6,chi,wsh,31,72,19,45,12,27
2022_06_WAS_CHI,2022,6,wsh,chi,23,56,9,27,14,29
2022_07_ATL_CIN,2022,7,atl,cin,19,47,9,21,10,26
2022_07_ATL_CIN,2022,7,cin,atl,38,67,30,47,8,20
2022_07_CHI_NE,2022,7,chi,ne,38,70,14,27,24,43
2022_07_CHI_NE,2022,7,ne,chi,20,51,15,36,5,15
2022_07_CLE_BAL,2022,7,bal,cle,28,63,10,22,18,41
2022_07_CLE_BAL,2022,7,cle,bal,29,60,17,38,12,22
2022_07_DET_DAL,2022,7,dal,det,33,61,19,31,14,30
2022_07_DET_DAL,2022,7,det,dal,28,59,17,33,11,26
2022_07_GB_WAS,2022,7,gb,wsh,22,53,18,40,4,13
2022_07_GB_WAS,2022,7,wsh,gb,27,74,16,36,11,38
2022_07_HOU_LV,2022,7,hou,lv,30,65,21,42,9,23
2022_07_HOU_LV,2022,7,lv,hou,32,54,17,29,15,25
2022_07_IND_TEN,2022,7,ind,ten,31,64,22,48,9,16
2022_07_IND_TEN,2022,7,ten,ind,23,57,11,23,12,34
2022_07_KC_SF,2022,7,kc,sf,35,61,26,42,9,19
2022_07_KC_SF,2022,7,sf,kc,36,77,27,56,9,21
2022_07_NO_ARI,2022,7,ari,no,28,62,18,35,10,27
2022_07_NO_ARI,2022,7,no,ari,39,71,31,53,8,18
2022_07_NYG_JAX,2022,7,jax,nyg,31,70,21,47,10,23
2022_07_NYG_JAX,2022,7,nyg,jax,41,76,22,42,19,34
2022_07_NYJ_DEN,2022,7,den,nyj,28,79,17,50,11,29
2022_07_NYJ_DEN,2022,7,nyj,den,19,58,11,34,8,24
2022_07_PIT_MIA,2022,7,mia,pit,26,61,17,38,9,23
2022_07_PIT_MIA,2022,7,pit,mia,29,74,24,52,5,22
2022_07_SEA_LAC,2022,7,lac,sea,26,71,24,59,2,12
2022_07_SEA_LAC,2022,7,sea,lac,32,69,20,37,12,32
2022_07_TB_CAR,2022,7,car,tb,19,50,10,23,9,27
2022_07_TB_CAR,2022,7,tb,car,25,67,20,52,5,15
2022_08_ARI_MIN,2022,8,ari,min,36,76,29,58,7,18
2022_08_ARI_MIN,2022,8,min,ari,36,71,23,44,13,27
2022_08_BAL_TB,2022,8,bal,tb,38,73,22,44,16,29
2022_08_BAL_TB,2022,8,tb,bal,31,66,25,52,6,14
2022_08_CAR_ATL,2022,8,atl,car,30,66,18,31,12,35
2022_08_CAR_ATL,2022,8,car,atl,33,79,15,42,18,37
2022_08_CHI_DAL,2022,8,chi,dal,34,77,17,36,17,41
2022_08_CHI_DAL,2022,8,dal,chi,31,55,19,28,12,27
2022_08_CIN_CLE,2022,8,cin,cle,25,53,19,43,6,10
2022_08_CIN_CLE,2022,8,cle,cin,37,67,16,25,21,42
2022_08_DEN_JAX,2022,8,den,jax,27,60,17,34,10,26
2022_08_DEN_JAX,2022,8,jax,den,35,72,17,39,18,33
2022_08_GB_BUF,2022,8,buf,gb,30,58,18,34,12,24
2022_08_GB_BUF,2022,8,gb,buf,32,66,15,36,17,30
2022_08_LV_NO,2022,8,lv,no,19,58,15,44,4,14
2022_08_LV_NO,2022,8,no,lv,34,64,19,32,15,32
2022_08_MIA_DET,2022,8,det,mia,33,61,23,42,10,19
2022_08_MIA_DET,2022,8,mia,det,32,65,23,42,9,23
2022_08_NE_NYJ,2022,8,ne,nyj,28,74,19,45,9,29
2022_08_NE_NYJ,2022,8,nyj,ne,20,59,18,43,2,16
2022_08_NYG_SEA,2022,8,nyg,sea,21,65,16,40,5,25
2022_08_NYG_SEA,2022,8,sea,nyg,23,63,18,41,5,22
2022_08_PIT_PHI,2022,8,phi,pit,27,56,16,36,11,20
2022_08_PIT_PHI,2022,8,pit,phi,31,77,21,57,10,20
2022_08_SF_LA,2022,8,lar,sf,23,57,21,38,2,19
2022_08_SF_LA,2022,8,sf,lar,29,53,21,29,8,24
2022_08_TEN_HOU,2022,8,hou,ten,13,53,8,37,5,16
2022_08_TEN_HOU,2022,8,ten,hou,27,57,5,15,22,42
2022_08_WAS_IND,2022,8,ind,wsh,23,57,14,31,9,26
2022_08_WAS_IND,2022,8,wsh,ind,27,61,17,38,10,23
2022_09_BAL_NO,2022,9,bal,no,34,68,12,27,22,41
2022_09_BAL_NO,2022,9,no,bal,22,51,17,36,5,15
2022_09_BUF_NYJ,2022,9,buf,nyj,29,62,18,43,11,19
2022_09_BUF_NYJ,2022,9,nyj,buf,34,60,18,29,16,31
2022_09_CAR_CIN,2022,9,car,cin,20,49,13,32,7,17
2022_09_CAR_CIN,2022,9,cin,car,47,72,21,35,26,37
2022_09_GB_DET,2022,9,det,gb,27,60,14,29,13,31
2022_09_GB_DET,2022,9,gb,det,29,72,20,51,9,21
2022_09_IND_NE,2022,9,ind,ne,15,62,13,44,2,18
2022_09_IND_NE,2022,9,ne,ind,18,62,10,34,8,28
2022_09_LA_TB,2022,9,lar,tb,13,56,9,33,4,23
2022_09_LA_TB,2022,9,tb,lar,32,83,29,61,3,22
2022_09_LAC_ATL,2022,9,atl,lac,32,61,11,27,21,34
2022_09_LAC_ATL,2022,9,lac,atl,30,69,23,45,7,24
2022_09_LV_JAX,2022,9,jax,lv,37,67,24,32,13,35
2022_09_LV_JAX,2022,9,lv,jax,21,59,13,39,8,20
2022_09_MIA_CHI,2022,9,chi,mia,32,72,18,40,14,32
2022_09_MIA_CHI,2022,9,mia,chi,26,53,21,34,5,19
2022_09_MIN_WAS,2022,9,min,wsh,23,66,17,44,6,22
2022_09_MIN_WAS,2022,9,wsh,min,25,62,12,36,13,26
2022_09_PHI_HOU,2022,9,hou,phi,27,60,13,31,14,29
2022_09_PHI_HOU,2022,9,phi,hou,36,62,20,35,16,27
2022_09_SEA_ARI,2022,9,ari,sea,22,63,16,45,6,18
2022_09_SEA_ARI,2022,9,sea,ari,34,71,21,41,13,30
2022_09_TEN_KC,2022,9,kc,ten,40,99,39,84,1,15
2022_09_TEN_KC,2022,9,ten,kc,14,50,5,23,9,27
2022_10_ARI_LA,2022,10,ari,lar,28,67,19,42,9,25
2022_10_ARI_LA,2022,10,lar,ari,26,60,19,41,7,19
2022_10_ATL_CAR,2022,10,atl,car,25,62,17,38,8,24
2022_10_ATL_CAR,2022,10,car,atl,28,66,6,17,22,49
2022_10_CLE_MIA,2022,10,cle,mia,31,66,22,46,9,20
2022_10_CLE_MIA,2022,10,mia,cle,41,66,23,36,18,30
2022_10_DAL_GB,2022,10,dal,gb,38,83,22,50,16,33
2022_10_DAL_GB,2022,10,gb,dal,29,63,14,25,15,38
2022_10_DEN_TEN,2022,10,den,ten,30,79,21,55,9,24
2022_10_DEN_TEN,2022,10,ten,den,25,62,19,40,6,22
2022_10_DET_CHI,2022,10,chi,det,30,61,14,27,16,34
2022_10_DET_CHI,2022,10,det,chi,31,61,19,33,12,28
2022_10_HOU_NYG,2022,10,hou,nyg,29,64,21,45,8,19
2022_10_HOU_NYG,2022,10,nyg,hou,29,68,13,24,16,44
2022_10_IND_LV,2022,10,ind,lv,32,60,18,32,14,28
2022_10_IND_LV,2022,10,lv,ind,26,69,18,43,8,26
2022_10_JAX_KC,2022,10,jax,kc,27,64,23,51,4,13
2022_10_JAX_KC,2022,10,kc,jax,34,62,27,41,7,21
2022_10_LAC_SF,2022,10,lac,sf,18,58,14,44,4,14
2022_10_LAC_SF,2022,10,sf,lac,37,70,14,30,23,40
2022_10_MIN_BUF,2022,10,buf,min,40,75,31,52,9,23
2022_10_MIN_BUF,2022,10,min,buf,37,82,27,60,10,22
2022_10_NO_PIT,2022,10,no,pit,13,47,12,33,1,14
2022_10_NO_PIT,2022,10,pit,no,39,83,21,45,18,38
2022_10_SEA_TB,2022,10,sea,tb,28,51,25,41,3,10
2022_10_SEA_TB,2022,10,tb,sea,34,69,20,31,14,38
2022_10_WAS_PHI,2022,10,phi,wsh,25,50,12,29,13,21
2022_10_WAS_PHI,2022,10,wsh,phi,42,79,18,33,24,46
2022_11_CAR_BAL,2022,11,bal,car,32,68,16,39,16,29
2022_11_CAR_BAL,2022,11,car,bal,18,57,14,42,4,15
2022_11_CHI_ATL,2022,11,atl,chi,24,50,12,24,12,26
2022_11_CHI_ATL,2022,11,chi,atl,30,69,18,33,12,36
2022_11_CIN_PIT,2022,11,cin,pit,31,64,23,42,8,22
2022_11_CIN_PIT,2022,11,pit,cin,28,73,19,48,9,25
2022_11_CLE_BUF,2022,11,buf,cle,32,63,19,32,13,31
2022_11_CLE_BUF,2022,11,cle,buf,38,73,31,51,7,22
2022_11_DAL_MIN,2022,11,dal,min,34,72,19,32,15,40
2022_11_DAL_MIN,2022,11,min,dal,16,57,13,40,3,17
2022_11_DET_NYG,2022,11,det,nyg,29,64,14,30,15,34
2022_11_DET_NYG,2022,11,nyg,det,34,75,25,51,9,24
2022_11_KC_LAC,2022,11,kc,lac,33,64,20,41,13,23
2022_11_KC_LAC,2022,11,lac,kc,35,65,20,37,15,28
2022_11_LA_NO,2022,11,lar,no,24,63,14,36,10,27
2022_11_LA_NO,2022,11,no,lar,28,55,18,32,10,23
2022_11_LV_DEN,2022,11,den,lv,30,64,19,37,11,27
2022_11_LV_DEN,2022,11,lv,den,28,66,16,41,12,25
2022_11_NYJ_NE,2022,11,ne,nyj,24,63,15,34,9,29
2022_11_NYJ_NE,2022,11,nyj,ne,11,50,8,30,3,20
2022_11_PHI_IND,2022,11,ind,phi,22,65,12,37,10,28
2022_11_PHI_IND,2022,11,phi,ind,31,66,15,35,16,31
2022_11_SF_ARI,2022,11,ari,sf,28,71,20,49,8,22
2022_11_SF_ARI,2022,11,sf,ari,31,56,17,30,14,26
2022_11_TEN_GB,2022,11,gb,ten,20,60,14,40,6,20
2022_11_TEN_GB,2022,11,ten,gb,32,63,22,34,10,29
2022_11_WAS_HOU,2022,11,hou,wsh,16,55,15,42,1,13
2022_11_WAS_HOU,2022,11,wsh,hou,29,68,15,29,14,39
2022_12_ATL_WAS,2022,12,atl,wsh,27,57,10,26,17,31
2022_12_ATL_WAS,2022,12,wsh,atl,31,61,11,24,20,37
2022_12_BAL_JAX,2022,12,bal,jax,33,70,17,39,16,31
2022_12_BAL_JAX,2022,12,jax,bal,25,62,22,43,3,19
2022_12_BUF_DET,2022,12,buf,det,38,77,25,53,13,24
2022_12_BUF_DET,2022,12,det,buf,33,70,20,41,13,29
2022_12_CHI_NYJ,2022,12,chi,nyj,21,56,10,28,11,28
2022_12_CHI_NYJ,2022,12,nyj,chi,31,62,18,30,13,32
2022_12_CIN_TEN,2022,12,cin,ten,29,66,21,45,8,21
2022_12_CIN_TEN,2022,12,ten,cin,23,57,17,38,6,19
2022_12_DEN_CAR,2022,12,car,den,27,66,8,20,19,46
2022_12_DEN_CAR,2022,12,den,car,22,60,15,43,7,17
2022_12_GB_PHI,2022,12,gb,phi,24,48,15,28,9,20
2022_12_GB_PHI,2022,12,phi,gb,41,79,15,36,26,43
2022_12_HOU_MIA,2022,12,hou,mia,17,58,13,46,4,12
2022_12_HOU_MIA,2022,12,mia,hou,28,72,23,50,5,22
2022_12_LA_KC,2022,12,kc,lar,39,76,29,50,10,26
2022_12_LA_KC,2022,12,lar,kc,17,54,10,30,7,24
2022_12_LAC_ARI,2022,12,ari,lac,27,65,16,33,11,32
2022_12_LAC_ARI,2022,12,lac,ari,29,64,26,54,3,10
2022_12_LV_SEA,2022,12,lv,sea,39,77,23,39,16,38
2022_12_LV_SEA,2022,12,sea,lv,34,64,27,44,7,20
2022_12_NE_MIN,2022,12,min,ne,31,67,25,41,6,26
2022_12_NE_MIN,2022,12,ne,min,23,54,18,41,5,13
2022_12_NO_SF,2022,12,no,sf,21,57,17,39,4,18
2022_12_NO_SF,2022,12,sf,no,27,68,17,39,10,29
2022_12_NYG_DAL,2022,12,dal,nyg,34,74,19,36,15,38
2022_12_NYG_DAL,2022,12,nyg,dal,26,61,17,40,9,21
2022_12_PIT_IND,2022,12,ind,pit,27,64,19,41,8,23
2022_12_PIT_IND,2022,12,pit,ind,35,67,17,34,18,33
2022_12_TB_CLE,2022,12,cle,tb,29,79,16,46,13,33
2022_12_TB_CLE,2022,12,tb,cle,26,69,19,49,7,20
2022_13_BUF_NE,2022,13,buf,ne,32,71,21,40,11,31
2022_13_BUF_NE,2022,13,ne,buf,21,54,15,41,6,13
2022_13_CLE_HOU,2022,13,cle,hou,23,60,10,24,13,36
2022_13_CLE_HOU,2022,13,hou,cle,27,64,16,41,11,23
2022_13_DEN_BAL,2022,13,bal,den,28,71,21,49,7,22
2022_13_DEN_BAL,2022,13,den,bal,19,53,12,27,7,26
2022_13_GB_CHI,2022,13,chi,gb,22,51,10,29,12,22
2022_13_GB_CHI,2022,13,gb,chi,31,63,16,34,15,29
2022_13_IND_DAL,2022,13,dal,ind,31,67,15,32,16,35
2022_13_IND_DAL,2022,13,ind,dal,27,69,16,41,11,28
2022_13_JAX_DET,2022,13,det,jax,40,74,28,45,12,29
2022_13_JAX_DET,2022,13,jax,det,22,55,16,39,6,16
2022_13_KC_CIN,2022,13,cin,kc,39,70,27,42,12,28
2022_13_KC_CIN,2022,13,kc,cin,29,55,15,32,14,23
2022_13_LAC_LV,2022,13,lac,lv,30,75,23,56,7,19
2022_13_LAC_LV,2022,13,lv,lac,26,61,14,32,12,29
2022_13_MIA_SF,2022,13,mia,sf,19,46,15,37,4,9
2022_13_MIA_SF,2022,13,sf,mia,35,81,22,48,13,33
2022_13_NO_TB,2022,13,no,tb,23,58,17,33,6,25
2022_13_NO_TB,2022,13,tb,no,36,79,28,59,8,20
2022_13_NYJ_MIN,2022,13,min,nyj,28,66,19,41,9,25
2022_13_NYJ_MIN,2022,13,nyj,min,35,85,25,62,10,23
2022_13_PIT_ATL,2022,13,atl,pit,27,54,11,25,16,29
2022_13_PIT_ATL,2022,13,pit,atl,35,64,15,31,20,33
2022_13_SEA_LA,2022,13,lar,sea,29,64,14,36,15,28
2022_13_SEA_LA,2022,13,sea,lar,36,66,27,46,9,20
2022_13_TEN_PHI,2022,13,phi,ten,37,73,26,46,11,27
2022_13_TEN_PHI,2022,13,ten,phi,16,55,12,36,4,19
2022_13_WAS_NYG,2022,13,nyg,wsh,28,63,19,39,9,24
2022_13_WAS_NYG,2022,13,wsh,nyg,37,84,21,48,16,36
2022_14_BAL_PIT,2022,14,bal,pit,25,57,8,23,17,34
2022_14_BAL_PIT,2022,14,pit,bal,27,55,21,37,6,18
2022_14_CAR_SEA,2022,14,car,sea,37,71,13,28,24,43
