game_id,season,week,team,opponent,off_success,off_plays,pass_success,pass_plays,rush_success,rush_plays
2025_02_NE_MIA,2025,2,ne,mia,27,56,19,32,8,24
2025_02_NYG_DAL,2025,2,dal,nyg,42,89,31,62,11,27
2025_02_NYG_DAL,2025,2,nyg,dal,31,67,25,46,6,21
2025_02_PHI_KC,2025,2,kc,phi,24,60,18,41,6,19
2025_02_PHI_KC,2025,2,phi,kc,25,58,8,26,17,32
2025_02_SEA_PIT,2025,2,pit,sea,20,61,13,41,7,20
2025_02_SEA_PIT,2025,2,sea,pit,28,65,18,36,10,29
2025_02_SF_NO,2025,2,no,sf,31,71,20,44,11,27
2025_02_SF_NO,2025,2,sf,no,33,67,22,44,11,23
2025_02_TB_HOU,2025,2,hou,tb,19,47,14,31,5,16
2025_02_TB_HOU,2025,2,tb,hou,43,79,26,51,17,28
2025_02_WAS_GB,2025,2,gb,wsh,33,66,20,37,13,29
2025_02_WAS_GB,2025,2,wsh,gb,25,67,21,54,4,13
2025_03_ARI_SF,2025,3,ari,sf,26,66,18,41,8,25
2025_03_ARI_SF,2025,3,sf,ari,32,63,25,44,7,19
2025_03_ATL_CAR,2025,3,atl,car,24,66,14,45,10,21
2025_03_ATL_CAR,2025,3,car,atl,27,57,13,29,14,28
2025_03_CIN_MIN,2025,3,cin,min,18,56,11,34,7,22
2025_03_CIN_MIN,2025,3,min,cin,30,60,15,30,15,30
2025_03_DAL_CHI,2025,3,chi,dal,27,57,13,31,14,26
2025_03_DAL_CHI,2025,3,dal,chi,36,73,23,50,13,23
2025_03_DEN_LAC,2025,3,den,lac,13,51,9,35,4,16
2025_03_DEN_LAC,2025,3,lac,den,36,86,24,58,12,28
2025_03_DET_BAL,2025,3,bal,det,27,56,21,40,6,16
2025_03_DET_BAL,2025,3,det,bal,39,67,17,30,22,37
2025_03_GB_CLE,2025,3,cle,gb,21,65,15,45,6,20
2025_03_GB_CLE,2025,3,gb,cle,25,64,16,35,9,29
2025_03_HOU_JAX,2025,3,hou,jax,21,61,18,45,3,16
2025_03_HOU_JAX,2025,3,jax,hou,26,69,17,45,9,24
2025_03_IND_TEN,2025,3,ind,ten,31,54,18,29,13,25
2025_03_IND_TEN,2025,3,ten,ind,32,70,23,50,9,20
2025_03_KC_NYG,2025,3,kc,nyg,35,69,23,46,12,23
2025_03_KC_NYG,2025,3,nyg,kc,27,66,15,42,12,24
2025_03_LA_PHI,2025,3,lar,phi,33,66,15,35,18,31
2025_03_LA_PHI,2025,3,phi,lar,28,65,17,39,11,26
2025_03_LV_WAS,2025,3,lv,wsh,22,64,15,35,7,29
2025_03_LV_WAS,2025,3,wsh,lv,27,57,14,25,13,32
2025_03_MIA_BUF,2025,3,buf,mia,32,60,20,34,12,26
2025_03_MIA_BUF,2025,3,mia,buf,24,61,14,37,10,24
2025_03_NO_SEA,2025,3,no,sea,32,73,24,48,8,25
2025_03_NO_SEA,2025,3,sea,no,25,56,15,21,10,35
2025_03_NYJ_TB,2025,3,nyj,tb,31,67,26,50,5,17
2025_03_NYJ_TB,2025,3,tb,nyj,23,71,18,38,5,33
2025_03_PIT_NE,2025,3,ne,pit,35,74,29,50,6,24
2025_03_PIT_NE,2025,3,pit,ne,27,51,15,27,12,24
2025_04_BAL_KC,2025,4,bal,kc,24,54,19,41,5,13
2025_04_BAL_KC,2025,4,kc,bal,31,71,22,43,9,28
2025_04_CAR_NE,2025,4,car,ne,34,69,21,41,13,28
2025_04_CAR_NE,2025,4,ne,car,19,46,13,23,6,23
2025_04_CHI_LV,2025,4,chi,lv,28,66,20,43,8,23
2025_04_CHI_LV,2025,4,lv,chi,27,51,14,22,13,29
2025_04_CIN_DEN,2025,4,cin,den,18,47,11,33,7,14
2025_04_CIN_DEN,2025,4,den,cin,39,78,21,44,18,34
2025_04_CLE_DET,2025,4,cle,det,19,66,11,40,8,26
2025_04_CLE_DET,2025,4,det,cle,23,58,14,30,9,28
2025_04_GB_DAL,2025,4,dal,gb,38,69,24,42,14,27
2025_04_GB_DAL,2025,4,gb,dal,46,82,30,50,16,32
2025_04_IND_LA,2025,4,ind,lar,26,60,18,40,8,20
2025_04_IND_LA,2025,4,lar,ind,37,72,23,48,14,24
2025_04_JAX_SF,2025,4,jax,sf,29,63,17,33,12,30
2025_04_JAX_SF,2025,4,sf,jax,29,65,23,42,6,23
2025_04_LAC_NYG,2025,4,lac,nyg,26,62,19,48,7,14
2025_04_LAC_NYG,2025,4,nyg,lac,33,75,16,34,17,41
2025_04_MIN_PIT,2025,4,min,pit,32,74,25,56,7,18
2025_04_MIN_PIT,2025,4,pit,min,30,51,14,25,16,26
2025_04_NO_BUF,2025,4,buf,no,26,56,13,29,13,27
2025_04_NO_BUF,2025,4,no,buf,29,66,15,35,14,31
2025_04_NYJ_MIA,2025,4,mia,nyj,23,58,14,29,9,29
2025_04_NYJ_MIA,2025,4,nyj,mia,36,62,23,40,13,22
2025_04_PHI_TB,2025,4,phi,tb,24,58,15,31,9,27
2025_04_PHI_TB,2025,4,tb,phi,28,71,19,46,9,25
2025_04_SEA_ARI,2025,4,ari,sea,26,67,22,54,4,13
2025_04_SEA_ARI,2025,4,sea,ari,29,66,18,32,11,34
2025_04_TEN_HOU,2025,4,hou,ten,28,70,16,34,12,36
2025_04_TEN_HOU,2025,4,ten,hou,17,49,11,33,6,16
2025_04_WAS_ATL,2025,4,atl,wsh,32,62,20,29,12,33
2025_04_WAS_ATL,2025,4,wsh,atl,27,55,17,34,10,21
2025_05_DAL_NYJ,2025,5,dal,nyj,27,57,15,33,12,24
2025_05_DAL_NYJ,2025,5,nyj,dal,37,77,28,58,9,19
2025_05_DEN_PHI,2025,5,den,phi,35,73,23,45,12,28
2025_05_DEN_PHI,2025,5,phi,den,24,60,21,50,3,10
2025_05_DET_CIN,2025,5,cin,det,28,62,23,49,5,13
2025_05_DET_CIN,2025,5,det,cin,31,60,19,28,12,32
2025_05_HOU_BAL,2025,5,bal,hou,17,43,12,23,5,20
2025_05_HOU_BAL,2025,5,hou,bal,41,68,27,38,14,30
2025_05_KC_JAX,2025,5,jax,kc,29,58,21,39,8,19
2025_05_KC_JAX,2025,5,kc,jax,41,64,32,46,9,18
2025_05_LV_IND,2025,5,ind,lv,33,62,20,35,13,27
2025_05_LV_IND,2025,5,lv,ind,33,68,21,43,12,25
2025_05_MIA_CAR,2025,5,car,mia,32,67,18,38,14,29
2025_05_MIA_CAR,2025,5,mia,car,20,55,19,42,1,13
2025_05_MIN_CLE,2025,5,cle,min,26,69,12,35,14,34
2025_05_MIN_CLE,2025,5,min,cle,31,64,23,45,8,19
2025_05_NE_BUF,2025,5,buf,ne,33,68,24,43,9,25
2025_05_NE_BUF,2025,5,ne,buf,28,60,21,40,7,20
2025_05_NYG_NO,2025,5,no,nyg,31,65,20,35,11,30
2025_05_NYG_NO,2025,5,nyg,no,34,72,22,48,12,24
2025_05_SF_LA,2025,5,lar,sf,39,67,30,50,9,17
2025_05_SF_LA,2025,5,sf,lar,43,85,30,52,13,33
2025_05_TB_SEA,2025,5,sea,tb,35,60,27,39,8,21
2025_05_TB_SEA,2025,5,tb,sea,30,59,22,40,8,19
2025_05_TEN_ARI,2025,5,ari,ten,25,68,17,40,8,28
2025_05_TEN_ARI,2025,5,ten,ari,29,63,19,44,10,19
2025_05_WAS_LAC,2025,5,lac,wsh,25,65,15,41,10,24
2025_05_WAS_LAC,2025,5,wsh,lac,33,58,20,34,13,24
2025_06_ARI_IND,2025,6,ari,ind,34,73,24,50,10,23
2025_06_ARI_IND,2025,6,ind,ari,31,57,18,33,13,24
2025_06_BUF_ATL,2025,6,atl,buf,35,69,19,38,16,31
2025_06_BUF_ATL,2025,6,buf,atl,27,57,17,37,10,20
2025_06_CHI_WAS,2025,6,chi,wsh,32,62,16,37,16,25
2025_06_CHI_WAS,2025,6,wsh,chi,30,64,22,40,8,24
2025_06_CIN_GB,2025,6,cin,gb,31,62,22,46,9,16
2025_06_CIN_GB,2025,6,gb,cin,35,60,22,33,13,27
2025_06_CLE_PIT,2025,6,cle,pit,32,82,24,65,8,17
2025_06_CLE_PIT,2025,6,pit,cle,23,56,15,31,8,25
2025_06_DAL_CAR,2025,6,car,dal,38,64,15,29,23,35
2025_06_DAL_CAR,2025,6,dal,car,23,54,20,36,3,18
2025_06_DEN_NYJ,2025,6,den,nyj,19,58,13,36,6,22
2025_06_DEN_NYJ,2025,6,nyj,den,14,57,4,29,10,28
2025_06_DET_KC,2025,6,det,kc,28,54,19,32,9,22
2025_06_DET_KC,2025,6,kc,det,34,60,24,40,10,20
2025_06_LA_BAL,2025,6,bal,lar,29,77,15,41,14,36
2025_06_LA_BAL,2025,6,lar,bal,24,51,16,30,8,21
2025_06_LAC_MIA,2025,6,lac,mia,29,64,21,39,8,25
2025_06_LAC_MIA,2025,6,mia,lac,25,59,16,39,9,20
2025_06_NE_NO,2025,6,ne,no,29,60,20,35,9,25
2025_06_NE_NO,2025,6,no,ne,26,56,18,35,8,21
2025_06_PHI_NYG,2025,6,nyg,phi,33,66,19,35,14,31
2025_06_PHI_NYG,2025,6,phi,nyg,26,57,19,39,7,18
2025_06_SEA_JAX,2025,6,jax,sea,26,72,19,53,7,19
2025_06_SEA_JAX,2025,6,sea,jax,20,52,13,29,7,23
2025_06_SF_TB,2025,6,sf,tb,31,69,22,48,9,21
2025_06_SF_TB,2025,6,tb,sf,28,51,15,26,13,25
2025_06_TEN_LV,2025,6,lv,ten,26,58,16,29,10,29
2025_06_TEN_LV,2025,6,ten,lv,24,60,19,45,5,15
2025_07_ATL_SF,2025,7,atl,sf,28,65,20,47,8,18
2025_07_ATL_SF,2025,7,sf,atl,32,64,15,28,17,36
2025_07_CAR_NYJ,2025,7,car,nyj,27,69,14,37,13,32
2025_07_CAR_NYJ,2025,7,nyj,car,18,61,15,45,3,16
2025_07_GB_ARI,2025,7,ari,gb,33,76,23,51,10,25
2025_07_GB_ARI,2025,7,gb,ari,28,55,18,36,10,19
2025_07_HOU_SEA,2025,7,hou,sea,29,75,25,60,4,15
2025_07_HOU_SEA,2025,7,sea,hou,26,70,12,38,14,32
2025_07_IND_LAC,2025,7,ind,lac,29,55,18,35,11,20
2025_07_IND_LAC,2025,7,lac,ind,36,76,32,63,4,13
2025_07_LA_JAX,2025,7,jax,lar,32,77,22,59,10,18
2025_07_LA_JAX,2025,7,lar,jax,33,66,25,42,8,24
2025_07_LV_KC,2025,7,kc,lv,41,78,28,44,13,34
2025_07_LV_KC,2025,7,lv,kc,5,35,4,23,1,12
2025_07_MIA_CLE,2025,7,cle,mia,17,56,11,26,6,30
2025_07_MIA_CLE,2025,7,mia,cle,14,58,10,37,4,21
2025_07_NE_TEN,2025,7,ne,ten,30,62,20,36,10,26
2025_07_NE_TEN,2025,7,ten,ne,22,53,19,40,3,13
2025_07_NO_CHI,2025,7,chi,no,29,66,12,28,17,38
2025_07_NO_CHI,2025,7,no,chi,23,56,16,39,7,17
2025_07_NYG_DEN,2025,7,den,nyg,30,78,19,55,11,23
2025_07_NYG_DEN,2025,7,nyg,den,30,76,19,43,11,33
2025_07_PHI_MIN,2025,7,min,phi,35,69,25,48,10,21
2025_07_PHI_MIN,2025,7,phi,min,19,49,11,26,8,23
2025_07_PIT_CIN,2025,7,cin,pit,38,73,27,52,11,21
2025_07_PIT_CIN,2025,7,pit,cin,28,57,18,37,10,20
2025_07_TB_DET,2025,7,det,tb,25,68,16,37,9,31
2025_07_TB_DET,2025,7,tb,det,23,67,18,56,5,11
2025_07_WAS_DAL,2025,7,dal,wsh,27,65,18,38,9,27
2025_07_WAS_DAL,2025,7,wsh,dal,30,65,19,42,11,23
2025_08_BUF_CAR,2025,8,buf,car,30,63,13,26,17,37
2025_08_BUF_CAR,2025,8,car,buf,24,61,15,34,9,27
2025_08_CHI_BAL,2025,8,bal,chi,31,62,15,27,16,35
2025_08_CHI_BAL,2025,8,chi,bal,28,63,19,42,9,21
2025_08_CLE_NE,2025,8,cle,ne,16,53,12,39,4,14
2025_08_CLE_NE,2025,8,ne,cle,32,65,22,37,10,28
2025_08_DAL_DEN,2025,8,dal,den,38,74,25,46,13,28
2025_08_DAL_DEN,2025,8,den,dal,34,60,21,33,13,27
2025_08_GB_PIT,2025,8,gb,pit,30,62,21,37,9,25
2025_08_GB_PIT,2025,8,pit,gb,25,62,16,44,9,18
2025_08_MIA_ATL,2025,8,atl,mia,20,49,14,33,6,16
2025_08_MIA_ATL,2025,8,mia,atl,34,69,17,31,17,38
2025_08_MIN_LAC,2025,8,lac,min,38,72,22,35,16,37
2025_08_MIN_LAC,2025,8,min,lac,14,49,13,37,1,12
2025_08_NYG_PHI,2025,8,nyg,phi,20,51,13,32,7,19
2025_08_NYG_PHI,2025,8,phi,nyg,33,56,15,29,18,27
2025_08_NYJ_CIN,2025,8,cin,nyj,34,59,19,37,15,22
2025_08_NYJ_CIN,2025,8,nyj,cin,40,68,20,37,20,31
2025_08_SF_HOU,2025,8,hou,sf,37,79,25,45,12,34
2025_08_SF_HOU,2025,8,sf,hou,18,47,14,37,4,10
2025_08_TB_NO,2025,8,no,tb,27,71,24,61,3,10
2025_08_TB_NO,2025,8,tb,no,19,58,11,27,8,31
2025_08_TEN_IND,2025,8,ind,ten,23,53,16,35,7,18
2025_08_TEN_IND,2025,8,ten,ind,30,70,22,46,8,24
2025_08_WAS_KC,2025,8,kc,wsh,35,68,24,42,11,26
2025_08_WAS_KC,2025,8,wsh,kc,22,53,16,36,6,17
2025_09_ARI_DAL,2025,9,ari,dal,31,65,19,38,12,27
2025_09_ARI_DAL,2025,9,dal,ari,28,66,21,49,7,17
2025_09_ATL_NE,2025,9,atl,ne,23,56,18,42,5,14
2025_09_ATL_NE,2025,9,ne,atl,29,65,18,40,11,25
2025_09_BAL_MIA,2025,9,bal,mia,27,54,15,27,12,27
2025_09_BAL_MIA,2025,9,mia,bal,25,63,18,44,7,19
2025_09_CAR_GB,2025,9,car,gb,29,58,14,25,15,33
2025_09_CAR_GB,2025,9,gb,car,32,65,17,38,15,27
2025_09_CHI_CIN,2025,9,chi,cin,44,79,24,46,20,33
2025_09_CHI_CIN,2025,9,cin,chi,32,66,28,52,4,14
2025_09_DEN_HOU,2025,9,den,hou,19,62,11,40,8,22
2025_09_DEN_HOU,2025,9,hou,den,21,73,16,48,5,25
2025_09_IND_PIT,2025,9,ind,pit,39,77,27,59,12,18
2025_09_IND_PIT,2025,9,pit,ind,25,61,18,40,7,21
2025_09_JAX_LV,2025,9,jax,lv,39,79,16,41,23,38
2025_09_JAX_LV,2025,9,lv,jax,34,63,28,45,6,18
2025_09_KC_BUF,2025,9,buf,kc,36,65,20,31,16,34
2025_09_KC_BUF,2025,9,kc,buf,24,59,14,39,10,20
2025_09_LAC_TEN,2025,9,lac,ten,37,64,23,39,14,25
2025_09_LAC_TEN,2025,9,ten,lac,16,47,10,27,6,20
2025_09_MIN_DET,2025,9,det,min,22,64,16,43,6,21
2025_09_MIN_DET,2025,9,min,det,25,58,12,33,13,25
2025_09_NO_LA,2025,9,lar,no,44,76,23,36,21,40
2025_09_NO_LA,2025,9,no,lar,13,40,12,26,1,14
2025_09_SEA_WAS,2025,9,sea,wsh,31,51,21,27,10,24
2025_09_SEA_WAS,2025,9,wsh,sea,32,65,18,38,14,27
2025_09_SF_NYG,2025,9,nyg,sf,29,57,20,39,9,18
2025_09_SF_NYG,2025,9,sf,nyg,33,64,14,28,19,36
2025_10_ARI_SEA,2025,10,ari,sea,31,75,24,56,7,19
2025_10_ARI_SEA,2025,10,sea,ari,31,57,10,15,21,42
2025_10_ATL_IND,2025,10,atl,ind,28,61,13,33,15,28
2025_10_ATL_IND,2025,10,ind,atl,42,76,22,41,20,35
2025_10_BAL_MIN,2025,10,bal,min,33,68,18,36,15,32
2025_10_BAL_MIN,2025,10,min,bal,26,64,19,50,7,14
2025_10_BUF_MIA,2025,10,buf,mia,29,67,24,47,5,20
2025_10_BUF_MIA,2025,10,mia,buf,22,51,10,21,12,30
2025_10_CLE_NYJ,2025,10,cle,nyj,26,73,16,46,10,27
2025_10_CLE_NYJ,2025,10,nyj,cle,12,47,3,17,9,30
2025_10_DET_WAS,2025,10,det,wsh,40,68,24,36,16,32
2025_10_DET_WAS,2025,10,wsh,det,24,51,15,27,9,24
2025_10_JAX_HOU,2025,10,hou,jax,37,72,25,51,12,21
2025_10_JAX_HOU,2025,10,jax,hou,25,61,17,38,8,23
2025_10_LA_SF,2025,10,lar,sf,41,65,24,37,17,28
2025_10_LA_SF,2025,10,sf,lar,36,62,26,41,10,21
2025_10_LV_DEN,2025,10,den,lv,22,59,10,33,12,26
2025_10_LV_DEN,2025,10,lv,den,20,60,12,37,8,23
2025_10_NE_TB,2025,10,ne,tb,23,60,18,38,5,22
2025_10_NE_TB,2025,10,tb,ne,34,68,22,47,12,21
2025_10_NO_CAR,2025,10,car,no,21,53,14,30,7,23
2025_10_NO_CAR,2025,10,no,car,26,65,13,32,13,33
2025_10_NYG_CHI,2025,10,chi,nyg,33,66,25,45,8,21
2025_10_NYG_CHI,2025,10,nyg,chi,28,73,17,45,11,28
2025_10_PHI_GB,2025,10,gb,phi,26,67,18,43,8,24
2025_10_PHI_GB,2025,10,phi,gb,21,63,13,30,8,33
2025_10_PIT_LAC,2025,10,lac,pit,28,72,16,42,12,30
2025_10_PIT_LAC,2025,10,pit,lac,20,52,13,35,7,17
2025_11_BAL_CLE,2025,11,bal,cle,25,59,13,32,12,27
2025_11_BAL_CLE,2025,11,cle,bal,16,56,9,33,7,23
2025_11_CAR_ATL,2025,11,atl,car,34,66,21,35,13,31
2025_11_CAR_ATL,2025,11,car,atl,31,77,25,51,6,26
2025_11_CHI_MIN,2025,11,chi,min,33,75,15,37,18,38
2025_11_CHI_MIN,2025,11,min,chi,24,55,13,33,11,22
2025_11_CIN_PIT,2025,11,cin,pit,23,64,14,42,9,22
2025_11_CIN_PIT,2025,11,pit,cin,29,64,21,38,8,26
2025_11_DAL_LV,2025,11,dal,lv,35,62,22,35,13,27
2025_11_DAL_LV,2025,11,lv,dal,26,59,23,51,3,8
2025_11_DET_PHI,2025,11,det,phi,20,59,12,39,8,20
2025_11_DET_PHI,2025,11,phi,det,27,71,12,34,15,37
2025_11_GB_NYG,2025,11,gb,nyg,25,54,15,31,10,23
2025_11_GB_NYG,2025,11,nyg,gb,33,71,15,33,18,38
2025_11_HOU_TEN,2025,11,hou,ten,29,70,23,48,6,22
2025_11_HOU_TEN,2025,11,ten,hou,22,59,20,45,2,14
2025_11_KC_DEN,2025,11,den,kc,27,61,20,41,7,20
2025_11_KC_DEN,2025,11,kc,den,30,70,22,56,8,14
2025_11_LAC_JAX,2025,11,jax,lac,38,71,16,26,22,45
2025_11_LAC_JAX,2025,11,lac,jax,16,48,12,35,4,13
2025_11_NYJ_NE,2025,11,ne,nyj,31,64,23,40,8,24
2025_11_NYJ_NE,2025,11,nyj,ne,27,57,14,33,13,24
2025_11_SEA_LA,2025,11,lar,sea,19,51,12,28,7,23
2025_11_SEA_LA,2025,11,sea,lar,39,84,26,48,13,36
2025_11_SF_ARI,2025,11,ari,sf,37,77,30,59,7,18
2025_11_SF_ARI,2025,11,sf,ari,28,51,17,29,11,22
2025_11_TB_BUF,2025,11,buf,tb,27,55,17,34,10,21
2025_11_TB_BUF,2025,11,tb,buf,31,68,16,34,15,34
2025_11_WAS_MIA,2025,11,mia,wsh,30,56,13,24,17,32
2025_11_WAS_MIA,2025,11,wsh,mia,35,67,22,35,13,32
2025_12_ATL_NO,2025,12,atl,no,23,53,12,26,11,27
2025_12_ATL_NO,2025,12,no,atl,34,80,24,54,10,26
2025_12_BUF_HOU,2025,12,buf,hou,24,65,16,45,8,20
2025_12_BUF_HOU,2025,12,hou,buf,24,58,11,34,13,24
2025_12_CAR_SF,2025,12,car,sf,18,45,15,36,3,9
2025_12_CAR_SF,2025,12,sf,car,31,68,15,33,16,35
2025_12_CLE_LV,2025,12,cle,lv,13,50,6,24,7,26
2025_12_CLE_LV,2025,12,lv,cle,26,79,23,60,3,19
2025_12_IND_KC,2025,12,ind,kc,19,50,12,34,7,16
2025_12_IND_KC,2025,12,kc,ind,43,95,29,58,14,37
2025_12_JAX_ARI,2025,12,ari,jax,35,84,29,65,6,19
2025_12_JAX_ARI,2025,12,jax,ari,26,61,21,36,5,25
2025_12_MIN_GB,2025,12,gb,min,31,64,15,25,16,39
2025_12_MIN_GB,2025,12,min,gb,17,44,7,25,10,19
2025_12_NE_CIN,2025,12,cin,ne,29,63,16,39,13,24
2025_12_NE_CIN,2025,12,ne,cin,33,70,23,42,10,28
2025_12_NYG_DET,2025,12,det,nyg,34,67,20,46,14,21
2025_12_NYG_DET,2025,12,nyg,det,31,81,21,43,10,38
2025_12_NYJ_BAL,2025,12,bal,nyj,21,61,14,32,7,29
2025_12_NYJ_BAL,2025,12,nyj,bal,20,59,16,35,4,24
2025_12_PHI_DAL,2025,12,dal,phi,31,71,23,45,8,26
2025_12_PHI_DAL,2025,12,phi,dal,25,63,21,47,4,16
2025_12_PIT_CHI,2025,12,chi,pit,27,63,17,40,10,23
2025_12_PIT_CHI,2025,12,pit,chi,38,72,18,37,20,35
2025_12_SEA_TEN,2025,12,sea,ten,23,47,12,28,11,19
2025_12_SEA_TEN,2025,12,ten,sea,28,75,23,55,5,20
2025_12_TB_LA,2025,12,lar,tb,30,56,20,37,10,19
2025_12_TB_LA,2025,12,tb,lar,23,70,12,45,11,25
2025_13_ARI_TB,2025,13,ari,tb,36,60,28,44,8,16
2025_13_ARI_TB,2025,13,tb,ari,25,58,15,35,10,23
2025_13_ATL_NYJ,2025,13,atl,nyj,37,69,19,36,18,33
2025_13_ATL_NYJ,2025,13,nyj,atl,29,65,19,43,10,22
2025_13_BUF_PIT,2025,13,buf,pit,34,74,12,27,22,47
2025_13_BUF_PIT,2025,13,pit,buf,14,43,9,25,5,18
2025_13_CHI_PHI,2025,13,chi,phi,38,86,16,42,22,44
2025_13_CHI_PHI,2025,13,phi,chi,22,51,14,34,8,17
2025_13_CIN_BAL,2025,13,bal,cin,23,59,14,40,9,19
2025_13_CIN_BAL,2025,13,cin,bal,33,83,19,49,14,34
2025_13_DEN_WAS,2025,13,den,wsh,31,70,22,49,9,21
2025_13_DEN_WAS,2025,13,wsh,den,37,88,25,58,12,30
2025_13_GB_DET,2025,13,det,gb,26,63,17,32,9,31
2025_13_GB_DET,2025,13,gb,det,30,59,19,34,11,25
2025_13_HOU_IND,2025,13,hou,ind,32,76,19,41,13,35
2025_13_HOU_IND,2025,13,ind,hou,21,54,13,31,8,23
2025_13_JAX_TEN,2025,13,jax,ten,23,59,18,35,5,24
2025_13_JAX_TEN,2025,13,ten,jax,16,59,12,46,4,13
2025_13_KC_DAL,2025,13,dal,kc,33,68,26,45,7,23
2025_13_KC_DAL,2025,13,kc,dal,28,66,20,46,8,20
2025_13_LA_CAR,2025,13,car,lar,24,61,10,24,14,37
2025_13_LA_CAR,2025,13,lar,car,31,51,15,30,16,21
2025_13_LV_LAC,2025,13,lac,lv,27,65,14,28,13,37
2025_13_LV_LAC,2025,13,lv,lac,21,47,17,30,4,17
2025_13_MIN_SEA,2025,13,min,sea,12,51,9,35,3,16
2025_13_MIN_SEA,2025,13,sea,min,27,67,14,32,13,35
2025_13_NO_MIA,2025,13,mia,no,23,56,8,28,15,28
2025_13_NO_MIA,2025,13,no,mia,31,70,21,46,10,24
2025_13_NYG_NE,2025,13,ne,nyg,29,63,18,38,11,25
2025_13_NYG_NE,2025,13,nyg,ne,23,55,12,32,11,23
2025_13_SF_CLE,2025,13,cle,sf,25,62,9,32,16,30
2025_13_SF_CLE,2025,13,sf,cle,23,65,13,34,10,31
2025_14_CHI_GB,2025,14,chi,gb,35,69,16,40,19,29
2025_14_CHI_GB,2025,14,gb,chi,27,52,14,27,13,25
2025_14_CIN_BUF,2025,14,buf,cin,34,60,25,38,9,22
2025_14_CIN_BUF,2025,14,cin,buf,31,59,24,40,7,19
2025_14_DAL_DET,2025,14,dal,det,34,81,26,59,8,22
2025_14_DAL_DET,2025,14,det,dal,28,60,18,39,10,21
