season,week,game_type,team,gsis_id,pfr_id,espn_id,full_name,position,depth_chart_position,status,status_description_abbr
2023,16,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,INA,A01
2023,7,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,15,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,17,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,2,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,1,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,10,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,18,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,8,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,5,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,12,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,3,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,13,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,14,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,9,REG,NE,00-0026293,SlatMa00,11387,Matt Slater,WR,WR,ACT,A01
2023,14,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,10,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,4,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,3,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,CUT,A01
2023,15,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,17,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,7,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,11,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,8,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,1,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,ACT,A01
2023,12,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,6,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,16,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,2,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,ACT,A01
2023,18,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,ACT,A01
2023,5,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,9,REG,BAL,00-0026300,JohnJo05,11394,Josh Johnson,QB,QB,INA,A01
2023,11,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,13,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,18,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,INA,A01
2023,7,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,12,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,8,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,6,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,4,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,14,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,5,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,17,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,1,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,16,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,9,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,INA,A01
2023,15,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,3,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,2,REG,LA,00-0026498,StafMa00,12483,Matthew Stafford,QB,QB,ACT,A01
2023,2,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,ACT,A01
2023,12,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,INA,A01
2023,1,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,ACT,A01
2023,8,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,INA,A01
2023,11,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,INA,A01
2023,17,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,INA,A01
2023,9,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,INA,A01
2023,15,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,INA,A01
2023,7,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,ACT,A01
2023,6,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,ACT,A01
2023,5,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,ACT,A01
2023,4,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,ACT,A01
2023,16,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,INA,A01
2023,3,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,ACT,A01
2023,18,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,INA,A01
2023,10,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,INA,A01
2023,14,REG,LV,00-0026625,,12477,Brian Hoyer,QB,QB,INA,A01
2023,7,REG,NYG,00-0026858,,12460,Graham Gano,K,K,ACT,A01
2023,9,REG,NYG,00-0026858,,12460,Graham Gano,K,K,RES,R01
2023,11,REG,NYG,00-0026858,,12460,Graham Gano,K,K,RES,R01
2023,17,REG,NYG,00-0026858,,12460,Graham Gano,K,K,RES,R01
2023,8,REG,NYG,00-0026858,,12460,Graham Gano,K,K,ACT,A01
2023,4,REG,NYG,00-0026858,,12460,Graham Gano,K,K,ACT,A01
2023,18,REG,NYG,00-0026858,,12460,Graham Gano,K,K,RES,R01
2023,14,REG,NYG,00-0026858,,12460,Graham Gano,K,K,RES,R01
2023,12,REG,NYG,00-0026858,,12460,Graham Gano,K,K,RES,R01
2023,5,REG,NYG,00-0026858,,12460,Graham Gano,K,K,ACT,A01
2023,10,REG,NYG,00-0026858,,12460,Graham Gano,K,K,RES,R01
2023,15,REG,NYG,00-0026858,,12460,Graham Gano,K,K,RES,R01
2023,16,REG,NYG,00-0026858,,12460,Graham Gano,K,K,RES,R01
2023,3,REG,NYG,00-0026858,,12460,Graham Gano,K,K,ACT,A01
2023,6,REG,NYG,00-0026858,,12460,Graham Gano,K,K,ACT,A01
2023,2,REG,NYG,00-0026858,,12460,Graham Gano,K,K,ACT,A01
2023,1,REG,NYG,00-0026858,,12460,Graham Gano,K,K,ACT,A01
2023,11,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,10,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,17,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,6,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,14,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,4,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,16,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,2,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,9,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,8,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,12,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,3,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,5,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,18,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,13,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,1,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,15,REG,NYJ,00-0027114,MorsTh00,12701,Thomas Morstead,P,P,ACT,A01
2023,18,REG,CHI,00-0027187,,13186,Matt Overton,LS,LS,DEV,P07
2023,11,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,17,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,4,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,10,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,14,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,13,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,15,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,8,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,16,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,5,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,1,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,6,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,12,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,9,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,2,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,3,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,18,REG,HOU,00-0027224,,,Jonathan Weeks,LS,LS,ACT,A01
2023,9,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,2,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,1,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,4,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,15,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,5,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,12,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,16,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,17,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,10,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,14,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,11,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,6,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,18,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,8,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,3,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,13,REG,TEN,00-0027557,,,Morgan Cox,LS,LS,ACT,A01
2023,15,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,7,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,4,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,12,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,1,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,17,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,2,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,5,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,3,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,8,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,9,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,10,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,6,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,16,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,18,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,13,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,14,REG,NE,00-0027647,McCoDe99,13236,Devin McCourty,DB,FS,RET,R02
2023,12,REG,NYJ,00-0027648,,,Rodger Saffold,OL,G,DEV,P07
2023,9,REG,NYJ,00-0027648,,,Rodger Saffold,OL,G,DEV,P07
2023,13,REG,NYJ,00-0027648,,,Rodger Saffold,OL,G,DEV,P07
2023,17,REG,NYJ,00-0027648,,,Rodger Saffold,OL,G,DEV,P07
2023,16,REG,NYJ,00-0027648,,,Rodger Saffold,OL,G,DEV,P07
2023,10,REG,NYJ,00-0027648,,,Rodger Saffold,OL,G,DEV,P07
2023,14,REG,NYJ,00-0027648,,,Rodger Saffold,OL,G,DEV,P07
