season,week,game_type,team,gsis_id,pfr_id,espn_id,full_name,position,depth_chart_position,status,status_description_abbr
2026,1,REG,IND,00-0037040,,,Roy Mbaeteka,OL,T,CUT,W03
2026,1,REG,TEN,00-0037055,McCuLa01,4247812,Lance McCutcheon,WR,WR,CUT,W03
2026,1,REG,LA,00-0037057,ThomKe04,4038843,Keir Thomas,LB,OLB,RES,R01
2026,1,REG,PHI,00-0037073,DaviJo03,4381558,Jordan Davis,DL,DT,ACT,A01
2026,1,REG,LV,00-0037074,WalkQu00,4379416,Quay Walker,LB,ILB,ACT,A01
2026,1,REG,GB,00-0037075,WyatDe00,4361791,Devonte Wyatt,DL,DT,ACT,A01
2026,1,REG,GB,00-0037076,,,Sean Rhyan,OL,G,ACT,A01
2026,1,REG,DAL,00-0037077,HoweSa00,4426875,Sam Howell,QB,QB,ACT,A01
2026,1,REG,MIA,00-0037078,TurnCo00,4361438,Cole Turner,TE,TE,RES,R01
2026,1,REG,PHI,00-0037079,WoolTa00,4245185,Riq Woolen,DB,CB,ACT,A01
2026,1,REG,KC,00-0037080,SmitTy03,4361340,Tyreke Smith,DL,DE,CUT,W03
2026,1,REG,CHI,00-0037081,,,Braxton Jones,OL,T,ACT,A01
2026,1,REG,NYJ,00-0037083,EnagKi00,4362840,Kingsley Enagbare,LB,OLB,ACT,A01
2026,1,REG,DEN,00-0037085,BadiTy00,4362748,Tyler Badie,RB,RB,ACT,A01
2026,1,REG,PHI,00-0037086,CalcGr00,4241374,Grant Calcaterra,TE,TE,RES,R48
2026,1,REG,GB,00-0037091,MeltBo00,4259305,Bo Melton,WR,WR,ACT,A01
2026,1,REG,WAS,00-0037092,,,Chris Paul,OL,G,ACT,A01
2026,1,REG,LV,00-0037093,YounDa02,4401805,Dareke Young,WR,WR,ACT,A01
2026,1,REG,GB,00-0037094,FordJo00,4259762,Jonathan Ford,DL,DT,ACT,A01
2026,1,REG,CHI,00-0037096,HickEl00,4242402,Elijah Hicks,DB,FS,ACT,A01
2026,1,REG,PHI,00-0037098,TourSa00,4027873,Samori Toure,WR,WR,CUT,W03
2026,1,REG,CHI,00-0037106,JoneJa12,4047655,Jaylon Jones,DB,CB,RES,R01
2026,1,REG,SF,00-0037112,TongJa00,4259147,Jake Tonges,TE,TE,ACT,A01
2026,1,REG,CHI,00-0037129,BlacJo00,4240459,Josh Blackwell,DB,CB,ACT,A01
2026,1,REG,HOU,00-0037130,BlanRe00,4243956,Reed Blankenship,DB,FS,ACT,A01
2026,1,REG,TEN,00-0037136,GoodMa02,4360318,Mario Goodrich,DB,CB,CUT,W03
2026,1,REG,SEA,00-0037137,JobeJo00,4372020,Josh Jobe,DB,CB,ACT,A01
2026,1,REG,ARI,00-0037141,BlouJo00,4240824,Joey Blount,DB,FS,RES,R01
2026,1,REG,TEN,00-0037155,AdamTo03,4240532,Tony Adams,DB,SS,ACT,A01
2026,1,REG,SEA,00-0037156,CharIr00,3929636,Irvin Charles,WR,WR,RES,R48
2026,1,REG,ARI,00-0037157,KnigZo00,4427728,Bam Knight,RB,RB,ACT,A01
2026,1,REG,MIN,00-0037184,RossJo01,4258198,Josh Ross,LB,ILB,CUT,W03
2026,1,REG,IND,00-0037190,GardSa00,4427250,Sauce Gardner,DB,CB,ACT,A01
2026,1,REG,LA,00-0037191,McDuTr00,4426405,Trent McDuffie,DB,CB,ACT,A01
2026,1,REG,KC,00-0037192,KarlGe00,4426659,George Karlaftis,DL,DE,ACT,A01
2026,1,REG,CIN,00-0037193,CookBr02,4247726,Bryan Cook,DB,FS,ACT,A01
2026,1,REG,LA,00-0037195,WatsJa02,4697639,Jaylen Watson,DB,CB,ACT,A01
2026,1,REG,CAR,00-0037196,,,Rasheed Walker,OL,T,ACT,A01
2026,1,REG,DET,00-0037197,PachIs00,4361529,Isiah Pacheco,RB,RB,ACT,A01
2026,1,REG,CAR,00-0037203,RayxLa02,4241473,LaBryan Ray,DL,DE,RET,R02
2026,1,REG,NE,00-0037205,SchoBr00,4047941,Brenden Schooler,DB,FS,RES,R05
2026,1,REG,KC,00-0037207,,,Mike Caliendo,OL,G,ACT,A01
2026,1,REG,KC,00-0037208,CochJa00,4249766,Jack Cochrane,LB,MLB,ACT,A01
2026,1,REG,LAC,00-0037224,DickCa00,4362081,Cameron Dicker,K,K,ACT,A01
2026,1,REG,DAL,00-0037225,,,Chris Glaser,OL,G,CUT,W03
2026,1,REG,PIT,00-0037228,WarrJa01,4569987,Jaylen Warren,RB,RB,ACT,A01
2026,1,REG,CAR,00-0037229,,,Ikem Ekwonu,OL,T,RES,R04
2026,1,REG,DEN,00-0037230,,,Israel Antwine,DL,DT,CUT,W03
2026,1,REG,NO,00-0037231,AustKe00,4372758,Kevin Austin Jr.,WR,WR,ACT,A01
2026,1,REG,JAX,00-0037235,WalkTr03,4426349,Travon Walker,DL,DE,ACT,A01
2026,1,REG,DET,00-0037236,HutcAi00,4372099,Aidan Hutchinson,DL,DE,ACT,A01
2026,1,REG,HOU,00-0037237,StinDe00,4426434,Derek Stingley Jr.,DB,CB,ACT,A01
2026,1,REG,ATL,00-0037238,LondDr00,4426502,Drake London,WR,WR,ACT,A01
2026,1,REG,NO,00-0037239,OlavCh00,4361370,Chris Olave,WR,WR,ACT,A01
2026,1,REG,DET,00-0037240,WillJa11,4426388,Jameson Williams,WR,WR,ACT,A01
2026,1,REG,LAC,00-0037241,,,Trevor Penning,OL,G,ACT,A01
2026,1,REG,DAL,00-0037243,,,Tyler Smith,OL,G,ACT,A01
2026,1,REG,CAR,00-0037244,LloyDe00,4243256,Devin Lloyd,LB,ILB,ACT,A01
2026,1,REG,HOU,00-0037246,PitrJa00,4241223,Jalen Pitre,DB,FS,ACT,A01
2026,1,REG,DAL,00-0037247,PickGe00,4426354,George Pickens,WR,WR,ACT,A01
2026,1,REG,BUF,00-0037248,CookJa01,4379399,James Cook,RB,RB,ACT,A01
2026,1,REG,DEN,00-0037249,BoniNi00,4360259,Nik Bonitto,LB,OLB,ACT,A01
2026,1,REG,NO,00-0037250,EmerMa00,4429568,Martin Emerson,DB,CB,ACT,A01
2026,1,REG,CLE,00-0037251,WrigAl01,4570119,Alex Wright,DL,DE,RES,R01
2026,1,REG,MIA,00-0037252,DulcGr00,4367209,Greg Dulcich,TE,TE,ACT,A01
2026,1,REG,NE,00-0037253,JoneMa06,4241720,Marcus Jones,DB,CB,ACT,A01
2026,1,REG,BUF,00-0037254,BernTe00,4259166,Terrel Bernard,LB,MLB,ACT,A01
2026,1,REG,NYJ,00-0037255,,,Dylan Parham,OL,G,ACT,A01
2026,1,REG,WAS,00-0037256,WhitRa01,4697815,Rachaad White,RB,RB,ACT,A01
2026,1,REG,NYG,00-0037259,McFaMi01,4371961,Micah McFadden,LB,ILB,ACT,A01
2026,1,REG,WAS,00-0037260,DaviDJ00,4242899,D.J. Davidson,DL,DT,RET,R02
2026,1,REG,BUF,00-0037261,ShakKh00,4373678,Khalil Shakir,WR,WR,ACT,A01
2026,1,REG,LV,00-0037262,BookTh00,4360749,Thomas Booker,DL,DT,ACT,A01
2026,1,REG,ARI,00-0037263,AllgTy00,4373626,Tyler Allgeier,RB,RB,ACT,A01
2026,1,REG,KC,00-0037266,,,Matt Waletzko,OL,T,RES,R01
2026,1,REG,TB,00-0037268,McCoZy02,4250392,Zyon McCollum,DB,CB,ACT,A01
2026,1,REG,DAL,00-0037270,OgboOt00,4367210,Otito Ogbonnia,DL,DE,ACT,A01
2026,1,REG,CHI,00-0037271,JackDM00,4241007,D'Marco Jackson,LB,OLB,ACT,A01
2026,1,REG,DAL,00-0037275,BlanDa00,4248911,DaRon Bland,DB,CB,ACT,A01
2026,1,REG,NO,00-0037276,ChanTy01,4242431,Ty Chandler,RB,RB,RES,R01
2026,1,REG,DEN,00-0037278,,,Luke Wattenberg,OL,C,ACT,A01
2026,1,REG,DET,00-0037281,ClarDa02,4362636,Damone Clark,LB,OLB,RES,R01
2026,1,REG,NO,00-0037283,RidgJo00,4248047,John Ridgeway,DL,DT,ACT,A01
2026,1,REG,KC,00-0037284,AraiMa00,4361496,Matt Araiza,P,P,ACT,A01
2026,1,REG,SF,00-0037287,,,Vederian Lowe,OL,T,ACT,A01
2026,1,REG,BUF,00-0037288,BenfCh00,4379778,Christian Benford,DB,CB,ACT,A01
2026,1,REG,DET,00-0037289,RodrMa00,4241411,Malcolm Rodriguez,LB,OLB,ACT,A01
2026,1,REG,LV,00-0037291,NailJa00,4382466,Jalen Nailor,WR,WR,ACT,A01
2026,1,REG,IND,00-0037292,OgleAn00,4722908,Andrew Ogletree,TE,TE,ACT,A01
2026,1,REG,DEN,00-0037294,JackJo06,4261090,Jordan Jackson,DL,DE,ACT,A01
2026,1,REG,DET,00-0037297,,,Cade Mays,OL,C,RES,R48
2026,1,REG,MIN,00-0037301,JackTh00,4242436,Theo Jackson,DB,FS,ACT,A01
2026,1,REG,TEN,00-0037302,,,Austin Deculus,OL,T,ACT,A01
2026,1,REG,DEN,00-0037303,HennMa01,4242358,Matt Henningsen,DL,DE,RES,R01
2026,1,REG,LV,00-0037304,HeywCo00,4241961,Connor Heyward,RB,FB,ACT,A01
2026,1,REG,IND,00-0037305,,,Luke Tenuta,OL,T,ACT,A01
2026,1,REG,CIN,00-0037307,TaylJa04,4240434,Ja'Sir Taylor,DB,CB,RES,R48
2026,1,REG,DAL,00-0037310,HousJa01,4240608,James Houston,LB,OLB,ACT,A01
2026,1,REG,TB,00-0037311,KiefKo00,4034779,Ko Kieft,TE,TE,ACT,A01
2026,1,REG,JAX,00-0037313,BrowMo00,4242149,Montaric Brown,DB,CB,ACT,A01
2026,1,REG,LAC,00-0037320,LeonDe00,4690171,Deane Leonard,DB,CB,ACT,A01
2026,1,REG,KC,00-0037324,OladCh00,4044111,Chris Oladokun,QB,QB,W04,W04
2026,1,REG,BAL,00-0037327,ThomSk00,4036419,Skylar Thompson,QB,QB,RES,R01
2026,1,REG,CHI,00-0037329,BrowBr06,4036032,Brittain Brown,RB,RB,RES,R01
2026,1,REG,PIT,00-0037336,,,Brock Hoffman,OL,C,ACT,A01
2026,1,REG,NO,00-0037340,MitcZa00,4876006,Zaire Mitchell-Paden,TE,TE,CUT,W03
2026,1,REG,SEA,00-0037349,,,Kellen Diesch,OL,T,CUT,W03
2026,1,REG,CHI,00-0037380,DaviKa02,5065495,Kaden Davis,WR,WR,CUT,W03
2026,1,REG,DAL,00-0037381,,,Sebastian Gutierrez,OL,T,CUT,W03
2026,1,REG,DEN,00-0037384,McMiJa00,4567462,Ja'Quan McMillian,DB,CB,ACT,A01
2026,1,REG,DET,00-0037385,,,Michael Niese,OL,C,W04,W04
2026,1,REG,CHI,00-0037395,FlowDa00,4917592,Dallis Flowers,DB,CB,RES,R01
2026,1,REG,MIN,00-0037404,,,Ryan Van Demark,OL,T,ACT,A01
2026,1,REG,DAL,00-0037410,CorbJa01,4372519,Jashaun Corbin,RB,RB,CUT,W03
2026,1,REG,NE,00-0037413,,,Ben Brown,OL,C,ACT,A01
2026,1,REG,DET,00-0037414,,,Devin Cochran,OL,T,CUT,W03
2026,1,REG,CIN,00-0037422,PryoKe00,4035776,Kendric Pryor,WR,WR,CUT,W03
2026,1,REG,BUF,00-0037428,,,Alec Anderson,OL,G,ACT,A01
2026,1,REG,NYJ,00-0037431,JonaKi00,4240405,Kingsley Jonathan,DL,DE,RES,R01
2026,1,REG,HOU,00-0037457,HansJa01,4033812,Jake Hansen,LB,MLB,ACT,A01
2026,1,REG,LV,00-0037461,McCoTr00,4250393,Tristin McCollum,DB,SS,ACT,A01
2026,1,REG,PIT,00-0037480,,,Dylan Cook,OL,T,ACT,A01
2026,1,REG,NO,00-0037500,WrigRy00,4361823,Ryan Wright,P,P,ACT,A01
2026,1,REG,SF,00-0037509,McCoSi00,4430104,Sincere McCormick,RB,RB,CUT,W03
2026,1,REG,LV,00-0037512,PolaIs00,4259632,Isaiah Pola-Mao,DB,FS,ACT,A01
2026,1,REG,WAS,00-0037522,,,Qwuantrezz Knight,DB,SS,CUT,W03
2026,1,REG,DET,00-0037524,MartTa00,4245144,Tay Martin,WR,WR,ACT,A01
2026,1,REG,MIN,00-0037525,MasoJo00,4360569,Jordan Mason,RB,RB,ACT,A01
2026,1,REG,NYJ,00-0037526,McCrMa01,4045299,Marcelino McCrary-Ball,LB,ILB,ACT,A01
2026,1,REG,CHI,00-0037544,SeweNe00,4241611,Nephi Sewell,LB,OLB,RES,R01
2026,1,REG,SEA,00-0037545,ShahRa00,4032473,Rashid Shaheed,WR,WR,ACT,A01
2026,1,REG,GB,00-0037547,WhelDa00,4248789,Daniel Whelan,P,P,ACT,A01
2026,1,REG,MIA,00-0037549,BakeDa02,4036660,Darrell Baker Jr.,DB,CB,RES,R04
2026,1,REG,LA,00-0037557,RiveRo01,4243003,Ronnie Rivers,RB,RB,ACT,A01
2026,1,REG,DAL,00-0037561,BellMa01,4241921,Markquese Bell,DB,SS,ACT,A01
2026,1,REG,DAL,00-0037563,DaviMa02,4240603,Malik Davis,RB,RB,ACT,A01
2026,1,REG,TB,00-0037570,HousDe01,4572786,Dennis Houston,WR,WR,CUT,W03
2026,1,REG,LA,00-0037587,LandNa01,4243181,Nate Landman,LB,ILB,ACT,A01
2026,1,REG,TEN,00-0037594,ChesJu00,4367567,Julius Chestnut,RB,RB,ACT,A01
2026,1,REG,ARI,00-0037596,GibbJa00,4249739,Jack Gibbens,LB,ILB,ACT,A01
2026,1,REG,SF,00-0037602,OkuaSa00,4569497,Sam Okuayinonu,DL,DE,ACT,A01
2026,1,REG,NYG,00-0037611,ThibKa00,4426326,Kayvon Thibodeaux,LB,OLB,ACT,A01
2026,1,REG,CAR,00-0037614,MetcJo00,4567096,John Metchie III,WR,WR,ACT,A01
2026,1,REG,LV,00-0037615,DeanNa00,4426340,Nakobe Dean,LB,MLB,ACT,A01
2026,1,REG,WAS,00-0037616,CrosNi00,4426403,Nick Cross,DB,SS,ACT,A01
2026,1,REG,TEN,00-0037618,,,Zach Thomas,OL,T,CUT,W03
2026,1,REG,ATL,00-0037620,,,Andrew Stueber,OL,T,CUT,W03
2026,1,REG,HOU,00-0037633,HummJa00,4241250,Jacob Hummel,LB,OLB,ACT,A01
2026,1,REG,HOU,00-0037661,IngrJa00,4240059,Ja'Marcus Ingram,DB,CB,RES,R48
2026,1,REG,TEN,00-0037663,JohnJe07,4567962,Jermaine Johnson II,LB,OLB,ACT,A01
2026,1,REG,IND,00-0037664,PierAl00,4360078,Alec Pierce,WR,WR,ACT,A01
2026,1,REG,MIA,00-0037666,TolbJa00,4249417,Jalen Tolbert,WR,WR,ACT,A01
2026,1,REG,DET,00-0037667,JoseKe03,4360383,Kerby Joseph,DB,FS,RES,R04
2026,1,REG,MIA,00-0037686,,,Tucker Addington,LS,LS,ACT,A01
2026,1,REG,DAL,00-0037692,AubrBr00,3953687,Brandon Aubrey,K,K,ACT,A01
2026,1,REG,CHI,00-0037708,AlexMa02,3914307,Maurice Alexander,WR,WR,CUT,W03
2026,1,REG,NYJ,00-0037740,WilsGa00,4569618,Garrett Wilson,WR,WR,ACT,A01
2026,1,REG,ATL,00-0037741,DotsJa00,4361409,Jahan Dotson,WR,WR,ACT,A01
2026,1,REG,WAS,00-0037742,BurkTr00,4567156,Treylon Burks,WR,WR,ACT,A01
2026,1,REG,CIN,00-0037743,HillDa04,4426422,Daxton Hill,DB,CB,ACT,A01
2026,1,REG,ARI,00-0037744,McBrTr01,4361307,Trey McBride,TE,TE,ACT,A01
2026,1,REG,ATL,00-0037746,RobiBr01,4241474,Brian Robinson,RB,RB,ACT,A01
2026,1,REG,NYJ,00-0037748,,,Marquis Hayes,OL,G,CUT,W03
2026,1,REG,DEN,00-0037752,AndeTy00,4257240,Tycen Anderson,DB,FS,ACT,A01
2026,1,REG,IND,00-0037753,TaylCa01,4361196,Cam Taylor-Britt,DB,CB,RES,R40
2026,1,REG,WAS,00-0037754,,,Nicholas Petit-Frere,OL,T,CUT,W03
2026,1,REG,NYJ,00-0037755,WoodJe01,4241410,Jelani Woods,TE,TE,ACT,A01
2026,1,REG,BAL,00-0037756,JoneTr00,4362139,Travis Jones,DL,NT,ACT,A01
2026,1,REG,IND,00-0037757,,,Bernhard Raimann,OL,T,ACT,A01
2026,1,REG,TEN,00-0037758,FlotCo00,4429607,Cordale Flott,DB,CB,ACT,A01
2026,1,REG,DEN,00-0037799,TillDo00,5216101,Dondrea Tillman,LB,OLB,ACT,A01
2026,1,REG,DAL,00-0037801,TurpKa00,3676833,KaVontae Turpin,WR,WR,ACT,A01
2026,1,REG,ARI,00-0037804,CartZa00,4240619,Zachary Carter,DL,DT,RES,R48
2026,1,REG,NYJ,00-0037805,RuckJe00,4361372,Jeremy Ruckert,TE,TE,ACT,A01
2026,1,REG,KC,00-0037807,,,Joshua Ezeudu,OL,G,ACT,A01
2026,1,REG,ATL,00-0037808,MaloDe00,4243457,DeAngelo Malone,LB,OLB,RES,R04
2026,1,REG,WAS,00-0037809,OkonCh00,4360635,Chig Okonkwo,TE,TE,ACT,A01
2026,1,REG,SEA,00-0037812,,,Abraham Lucas,OL,T,ACT,A01
2026,1,REG,CAR,00-0037814,,,Luke Fortner,OL,C,ACT,A01
2026,1,REG,ATL,00-0037815,ThomCa03,4361510,Cameron Thomas,DL,DE,ACT,A01
2026,1,REG,NE,00-0037816,DoubRo00,4361432,Romeo Doubs,WR,WR,ACT,A01
2026,1,REG,GB,00-0037817,,,Zach Bako-Bewele,OL,T,ACT,A01
2026,1,REG,CLE,00-0037818,,,Zion Johnson,OL,G,ACT,A01
2026,1,REG,WAS,00-0037819,ChenLe00,4426901,Leo Chenal,LB,ILB,ACT,A01
2026,1,REG,SEA,00-0037821,,,Charles Cross,OL,T,ACT,A01
2026,1,REG,ATL,00-0037823,HarrCh06,4567099,Christian Harris,LB,ILB,ACT,A01
2026,1,REG,LV,00-0037825,,,Tyler Linderbaum,OL,C,ACT,A01
2026,1,REG,WAS,00-0037826,JackDr01,4569511,Drake Jackson,LB,OLB,RES,R01
2026,1,REG,LV,00-0037829,,,Spencer Burford,OL,G,ACT,A01
2026,1,REG,SF,00-0037831,,,Nick Zakelj,OL,G,RES,R01
2026,1,REG,CLE,00-0037832,DaviKa01,4243541,Kalia Davis,DL,DT,ACT,A01
2026,1,REG,SF,00-0037834,PurdBr00,4361741,Brock Purdy,QB,QB,ACT,A01
2026,1,REG,TB,00-0037835,,,Luke Goedeke,OL,T,ACT,A01
2026,1,REG,NYG,00-0037837,AustCa00,4243389,Calvin Austin III,WR,WR,RES,R01
2026,1,REG,NYG,00-0037838,LikeIs00,4361050,Isaiah Likely,TE,TE,ACT,A01
2026,1,REG,DAL,00-0037839,DuraDe01,4384549,Cobie Durant,DB,CB,ACT,A01
2026,1,REG,LA,00-0037840,WillKy02,4430737,Kyren Williams,RB,RB,ACT,A01
2026,1,REG,LA,00-0037841,LakeQu00,4249128,Quentin Lake,DB,FS,ACT,A01
2026,1,REG,CHI,00-0037843,HardDa01,4365629,Daniel Hardy,DL,DE,ACT,A01
2026,1,REG,LA,00-0037845,,,A.J. Arcuri,OL,T,CUT,W03
2026,1,REG,TB,00-0037984,WillDa15,4567480,Pepe Williams,DB,CB,W04,W04
2026,1,REG,BAL,00-0038038,HamiKy00,4575517,Kyle Hamilton,DB,SS,ACT,A01
2026,1,REG,SF,00-0038039,JoneJa10,4035686,Jack Jones,DB,CB,ACT,A01
2026,1,REG,DAL,00-0038041,FergJa00,4242355,Jake Ferguson,TE,TE,ACT,A01
2026,1,REG,TEN,00-0038043,WillJo03,4917635,Joshua Williams,DB,CB,RES,R48
2026,1,REG,LAC,00-0038046,KolaCh00,4241263,Charlie Kolar,TE,TE,ACT,A01
2026,1,REG,GB,00-0038090,MoorSk01,4430191,Skyy Moore,WR,WR,ACT,A01
2026,1,REG,NYG,00-0038091,WoodJT00,4362917,JT Woods,DB,CB,CUT,W03
2026,1,REG,PHI,00-0038092,EzukEr00,4362186,Erik Ezukanma,WR,WR,CUT,W03
2026,1,REG,NYG,00-0038094,StouJo00,4260224,Jordan Stout,P,P,ACT,A01
2026,1,REG,BUF,00-0038099,MathPh00,4241468,Phidarian Mathis,DL,DT,RES,R40
2026,1,REG,WAS,00-0038100,ButlPe00,4363097,Percy Butler,DB,FS,ACT,A01
2026,1,REG,CAR,00-0038101,EvanAk00,4244607,Akayleb Evans,DB,CB,ACT,A01
2026,1,REG,CAR,00-0038102,PickKe00,4240703,Kenny Pickett,QB,QB,ACT,A01
2026,1,REG,LAC,00-0038103,,,Cole Strange,OL,G,ACT,A01
2026,1,REG,KC,00-0038104,ThorTy00,4362921,Tyquan Thornton,WR,WR,ACT,A01
2026,1,REG,CLE,00-0038105,MathDa00,4240707,Damarri Mathis,DB,CB,RES,R01
2026,1,REG,DEN,00-0038106,UwazEy00,4066109,Eyioma Uwazurike,DL,DE,ACT,A01
2026,1,REG,IND,00-0038107,ClemMi03,4240896,Micheal Clemons,DL,DE,ACT,A01
2026,1,REG,CHI,00-0038111,GordKy00,4361093,Kyler Gordon,DB,CB,RES,R04
2026,1,REG,PHI,00-0038112,,,Cam Jurgens,OL,C,ACT,A01
2026,1,REG,NYJ,00-0038114,,,Max Mitchell,OL,T,ACT,A01
2026,1,REG,TEN,00-0038115,BellDa00,4361516,Daniel Bellinger,TE,TE,ACT,A01
2026,1,REG,PHI,00-0038116,EbikAr00,4257591,Arnold Ebiketie,LB,OLB,ACT,A01
2026,1,REG,TEN,00-0038117,RobiWa01,4569587,Wan'Dale Robinson,WR,WR,ACT,A01
2026,1,REG,JAX,00-0038118,,,Daniel Faalele,OL,G,ACT,A01
2026,1,REG,NYJ,00-0038120,HallBr03,4427366,Breece Hall,RB,RB,ACT,A01
2026,1,REG,TEN,00-0038121,TaylAl01,4369835,Alontae Taylor,DB,CB,ACT,A01
2026,1,REG,NYJ,00-0038123,BeltDa00,4426686,Dane Belton,DB,SS,ACT,A01
2026,1,REG,GB,00-0038124,WatsCh00,4248528,Christian Watson,WR,WR,ACT,A01
2026,1,REG,DET,00-0038125,McCrRo01,4371973,Roger McCreary,DB,CB,ACT,A01
2026,1,REG,HOU,00-0038127,HallLo00,4360189,Logan Hall,DL,DE,ACT,A01
2026,1,REG,MIA,00-0038128,WillMa12,4242512,Malik Willis,QB,QB,ACT,A01
2026,1,REG,TB,00-0038129,OttoCa00,4243331,Cade Otton,TE,TE,ACT,A01
2026,1,REG,HOU,00-0038131,,,Ed Ingram,OL,G,ACT,A01
2026,1,REG,CIN,00-0038133,MafeBo00,4240754,Boye Mafe,DL,DE,ACT,A01
2026,1,REG,KC,00-0038134,WalkKe00,4567048,Kenneth Walker III,RB,RB,ACT,A01
2026,1,REG,PIT,00-0038135,BrisJa01,4570044,Jaquan Brisker,DB,SS,ACT,A01
2026,1,REG,CHI,00-0038136,BryaCo01,4239094,Coby Bryant,DB,FS,ACT,A01
2026,1,REG,DAL,00-0038144,,,Adedayo Odeleye,DL,DT,CUT,W03
2026,1,REG,DET,00-0038181,JackLu00,3915802,Lucky Jackson,WR,WR,CUT,W03
2026,1,REG,NYJ,00-0038194,,,Kohl Levao,OL,G,ACT,A01
2026,1,REG,NYJ,00-0038223,,,Liam Fornadel,OL,C,CUT,W03
2026,1,REG,NO,00-0038304,,,Barry Wesley,OL,T,RES,R01
2026,1,REG,DAL,00-0038348,ButlJo00,3929814,Josh Butler,DB,CB,CUT,W03
2026,1,REG,NO,00-0038354,BrowTa00,4696736,Tanner Brown,K,K,CUT,W03
2026,1,REG,LA,00-0038359,SmitXa00,4386544,Xavier Smith,WR,WR,ACT,A01
2026,1,REG,LV,00-0038360,,,Alex Ward,LS,LS,ACT,A01
2026,1,REG,LA,00-0038366,InglTa00,4361651,Tanner Ingle,DB,SS,CUT,W03
2026,1,REG,WAS,00-0038368,JohnQu01,4371731,Quindell Johnson,DB,SS,CUT,W03
2026,1,REG,BAL,00-0038383,,,Andrew Vorhees,OL,G,ACT,A01
2026,1,REG,PHI,00-0038386,CartJa05,4685759,Jalen Carter,DL,DT,ACT,A01
2026,1,REG,IND,00-0038387,WoodCo01,4567224,Colby Wooden,DL,DT,CUT,W03
2026,1,REG,WAS,00-0038388,RushDa00,4362858,Darius Rush,DB,CB,CUT,W03
2026,1,REG,DAL,00-0038389,AbanIs00,4429202,Israel Abanikanda,RB,RB,CUT,W03
2026,1,REG,CHI,00-0038390,SeweNo00,4430822,Noah Sewell,LB,OLB,RES,R04
2026,1,REG,CIN,00-0038391,ClifSe00,4259592,Sean Clifford,QB,QB,CUT,W03
2026,1,REG,IND,00-0038392,ScotDa03,4242415,Daniel Scott,DB,SS,CUT,W03
2026,1,REG,PHI,00-0038393,WickDo00,4428850,Dontayvion Wicks,WR,WR,ACT,A01
2026,1,REG,IND,00-0038394,MallWi00,4362523,Will Mallory,TE,TE,RES,R48
2026,1,REG,CHI,00-0038395,SmitTe05,4360935,Terell Smith,DB,CB,CUT,W03
2026,1,REG,NYG,00-0038396,GrayEr01,4570561,Eric Gray,RB,RB,CUT,W03
2026,1,REG,ARI,00-0038397,HullEv00,4569609,Evan Hull,RB,RB,CUT,W03
2026,1,REG,GB,00-0038398,BrooKa00,4373423,Karl Brooks,DL,DT,ACT,A01
2026,1,REG,NYG,00-0038399,BarnZa00,4362234,Zaire Barnes,LB,ILB,ACT,A01
2026,1,REG,PHI,00-0038400,McKeTa01,4685201,Tanner McKee,QB,QB,ACT,A01
2026,1,REG,NYG,00-0038401,BernJa01,4361834,Jarrick Bernard-Converse,DB,CB,RES,R01
2026,1,REG,MIN,00-0038403,HawkTr00,4686553,Tre Hawkins III,DB,CB,CUT,W03
2026,1,REG,CLE,00-0038405,BellTr01,4246741,Travis Bell,DL,DT,W04,W04
2026,1,REG,DAL,00-0038406,KuntZa00,4361417,Zack Kuntz,TE,TE,CUT,W03
2026,1,REG,IND,00-0038407,JoneJa13,4685145,Jaylon Jones,DB,CB,ACT,A01
2026,1,REG,GB,00-0038408,ValeCa00,4430965,Carrington Valentine,DB,CB,ACT,A01
2026,1,REG,PIT,00-0038409,NichLe00,4428119,Lew Nichols III,RB,RB,CUT,W03
2026,1,REG,CHI,00-0038411,JohnAn08,4361748,Anthony Johnson Jr.,DB,FS,CUT,W03
2026,1,REG,PHI,00-0038412,OjomMo00,4362116,Moro Ojomo,DL,DT,ACT,A01
2026,1,REG,LAC,00-0038414,WillKe07,4360745,Kendall Williamson,DB,SS,ACT,A01
2026,1,REG,CHI,00-0038416,BageTy00,4434153,Tyson Bagent,QB,QB,ACT,A01
2026,1,REG,NE,00-0038426,,,Lorenz Metz,OL,T,CUT,W03
2026,1,REG,CLE,00-0038428,SzmyAn00,4258620,Andre Szmyt,K,K,ACT,A01
2026,1,REG,CIN,00-0038429,,,Liam Anderson,LB,ILB,CUT,W03
2026,1,REG,MIN,00-0038440,ScotZa00,4257364,Zavier Scott,RB,RB,CUT,W03
2026,1,REG,TEN,00-0038453,,,Corey Mayfield Jr.,DB,CB,CUT,W03
2026,1,REG,LAC,00-0038454,MitcKe01,4596334,Keaton Mitchell,RB,RB,ACT,A01
2026,1,REG,HOU,00-0038458,WrigOw00,4249616,Owen Wright,RB,RB,CUT,W03
2026,1,REG,ATL,00-0038462,,,Keshawn Banks,DL,DE,W04,W04
2026,1,REG,GB,00-0038463,CoxxBr02,4361776,Brenton Cox Jr.,LB,OLB,ACT,A01
2026,1,REG,LA,00-0038475,CookAl00,4243320,Alex Cook,DB,SS,CUT,W03
2026,1,REG,NE,00-0038476,DeViTo00,4240391,Tommy DeVito,QB,QB,ACT,A01
2026,1,REG,TEN,00-0038479,JohnDy00,4362280,Dyontae Johnson,LB,OLB,CUT,W03
