game_id,season,game_type,week,away_team,home_team,location
1999_01_MIN_ATL,1999,REG,1,MIN,ATL,Home
1999_01_KC_CHI,1999,REG,1,KC,CHI,Home
1999_01_PIT_CLE,1999,REG,1,PIT,CLE,Home
1999_01_OAK_GB,1999,REG,1,OAK,GB,Home
1999_01_BUF_IND,1999,REG,1,BUF,IND,Home
1999_01_SF_JAX,1999,REG,1,SF,JAX,Home
1999_01_CAR_NO,1999,REG,1,CAR,NO,Home
1999_01_NE_NYJ,1999,REG,1,NE,NYJ,Home
1999_01_ARI_PHI,1999,REG,1,ARI,PHI,Home
1999_01_DET_SEA,1999,REG,1,DET,SEA,Home
1999_01_BAL_STL,1999,REG,1,BAL,STL,Home
1999_01_NYG_TB,1999,REG,1,NYG,TB,Home
1999_01_CIN_TEN,1999,REG,1,CIN,TEN,Home
1999_01_DAL_WAS,1999,REG,1,DAL,WAS,Home
1999_01_MIA_DEN,1999,REG,1,MIA,DEN,Home
1999_02_PIT_BAL,1999,REG,2,PIT,BAL,Home
1999_02_NYJ_BUF,1999,REG,2,NYJ,BUF,Home
1999_02_JAX_CAR,1999,REG,2,JAX,CAR,Home
1999_02_SEA_CHI,1999,REG,2,SEA,CHI,Home
1999_02_SD_CIN,1999,REG,2,SD,CIN,Home
1999_02_GB_DET,1999,REG,2,GB,DET,Home
1999_02_DEN_KC,1999,REG,2,DEN,KC,Home
1999_02_ARI_MIA,1999,REG,2,ARI,MIA,Home
1999_02_OAK_MIN,1999,REG,2,OAK,MIN,Home
1999_02_IND_NE,1999,REG,2,IND,NE,Home
1999_02_WAS_NYG,1999,REG,2,WAS,NYG,Home
1999_02_TB_PHI,1999,REG,2,TB,PHI,Home
1999_02_NO_SF,1999,REG,2,NO,SF,Home
1999_02_CLE_TEN,1999,REG,2,CLE,TEN,Home
1999_02_ATL_DAL,1999,REG,2,ATL,DAL,Home
1999_03_CLE_BAL,1999,REG,3,CLE,BAL,Home
1999_03_PHI_BUF,1999,REG,3,PHI,BUF,Home
1999_03_CIN_CAR,1999,REG,3,CIN,CAR,Home
1999_03_MIN_GB,1999,REG,3,MIN,GB,Home
1999_03_TEN_JAX,1999,REG,3,TEN,JAX,Home
1999_03_DET_KC,1999,REG,3,DET,KC,Home
1999_03_NYG_NE,1999,REG,3,NYG,NE,Home
1999_03_WAS_NYJ,1999,REG,3,WAS,NYJ,Home
1999_03_CHI_OAK,1999,REG,3,CHI,OAK,Home
1999_03_SEA_PIT,1999,REG,3,SEA,PIT,Home
1999_03_IND_SD,1999,REG,3,IND,SD,Home
1999_03_ATL_STL,1999,REG,3,ATL,STL,Home
1999_03_DEN_TB,1999,REG,3,DEN,TB,Home
1999_03_SF_ARI,1999,REG,3,SF,ARI,Home
1999_04_BAL_ATL,1999,REG,4,BAL,ATL,Home
1999_04_NO_CHI,1999,REG,4,NO,CHI,Home
1999_04_STL_CIN,1999,REG,4,STL,CIN,Home
1999_04_NE_CLE,1999,REG,4,NE,CLE,Home
1999_04_ARI_DAL,1999,REG,4,ARI,DAL,Home
1999_04_NYJ_DEN,1999,REG,4,NYJ,DEN,Home
1999_04_TB_MIN,1999,REG,4,TB,MIN,Home
1999_04_PHI_NYG,1999,REG,4,PHI,NYG,Home
1999_04_JAX_PIT,1999,REG,4,JAX,PIT,Home
1999_04_KC_SD,1999,REG,4,KC,SD,Home
1999_04_OAK_SEA,1999,REG,4,OAK,SEA,Home
1999_04_TEN_SF,1999,REG,4,TEN,SF,Home
1999_04_CAR_WAS,1999,REG,4,CAR,WAS,Home
1999_04_BUF_MIA,1999,REG,4,BUF,MIA,Home
1999_05_NYG_ARI,1999,REG,5,NYG,ARI,Home
1999_05_PIT_BUF,1999,REG,5,PIT,BUF,Home
1999_05_CIN_CLE,1999,REG,5,CIN,CLE,Home
1999_05_SD_DET,1999,REG,5,SD,DET,Home
1999_05_TB_GB,1999,REG,5,TB,GB,Home
1999_05_MIA_IND,1999,REG,5,MIA,IND,Home
1999_05_NE_KC,1999,REG,5,NE,KC,Home
1999_05_CHI_MIN,1999,REG,5,CHI,MIN,Home
1999_05_ATL_NO,1999,REG,5,ATL,NO,Home
1999_05_DEN_OAK,1999,REG,5,DEN,OAK,Home
1999_05_DAL_PHI,1999,REG,5,DAL,PHI,Home
1999_05_SF_STL,1999,REG,5,SF,STL,Home
1999_05_BAL_TEN,1999,REG,5,BAL,TEN,Home
1999_05_JAX_NYJ,1999,REG,5,JAX,NYJ,Home
1999_06_WAS_ARI,1999,REG,6,WAS,ARI,Home
1999_06_STL_ATL,1999,REG,6,STL,ATL,Home
1999_06_OAK_BUF,1999,REG,6,OAK,BUF,Home
1999_06_PHI_CHI,1999,REG,6,PHI,CHI,Home
1999_06_PIT_CIN,1999,REG,6,PIT,CIN,Home
1999_06_GB_DEN,1999,REG,6,GB,DEN,Home
1999_06_MIN_DET,1999,REG,6,MIN,DET,Home
1999_06_CLE_JAX,1999,REG,6,CLE,JAX,Home
1999_06_MIA_NE,1999,REG,6,MIA,NE,Home
1999_06_TEN_NO,1999,REG,6,TEN,NO,Home
1999_06_IND_NYJ,1999,REG,6,IND,NYJ,Home
1999_06_SEA_SD,1999,REG,6,SEA,SD,Home
1999_06_CAR_SF,1999,REG,6,CAR,SF,Home
1999_06_DAL_NYG,1999,REG,6,DAL,NYG,Home
1999_07_KC_BAL,1999,REG,7,KC,BAL,Home
1999_07_DET_CAR,1999,REG,7,DET,CAR,Home
1999_07_WAS_DAL,1999,REG,7,WAS,DAL,Home
1999_07_CIN_IND,1999,REG,7,CIN,IND,Home
1999_07_PHI_MIA,1999,REG,7,PHI,MIA,Home
1999_07_SF_MIN,1999,REG,7,SF,MIN,Home
1999_07_DEN_NE,1999,REG,7,DEN,NE,Home
1999_07_NO_NYG,1999,REG,7,NO,NYG,Home
1999_07_NYJ_OAK,1999,REG,7,NYJ,OAK,Home
1999_07_GB_SD,1999,REG,7,GB,SD,Home
1999_07_BUF_SEA,1999,REG,7,BUF,SEA,Home
1999_07_CLE_STL,1999,REG,7,CLE,STL,Home
1999_07_CHI_TB,1999,REG,7,CHI,TB,Home
1999_07_ATL_PIT,1999,REG,7,ATL,PIT,Home
1999_08_NE_ARI,1999,REG,8,NE,ARI,Home
1999_08_CAR_ATL,1999,REG,8,CAR,ATL,Home
1999_08_BUF_BAL,1999,REG,8,BUF,BAL,Home
1999_08_JAX_CIN,1999,REG,8,JAX,CIN,Home
1999_08_MIN_DEN,1999,REG,8,MIN,DEN,Home
1999_08_TB_DET,1999,REG,8,TB,DET,Home
1999_08_DAL_IND,1999,REG,8,DAL,IND,Home
1999_08_SD_KC,1999,REG,8,SD,KC,Home
1999_08_CLE_NO,1999,REG,8,CLE,NO,Home
1999_08_MIA_OAK,1999,REG,8,MIA,OAK,Home
1999_08_NYG_PHI,1999,REG,8,NYG,PHI,Home
1999_08_STL_TEN,1999,REG,8,STL,TEN,Home
1999_08_CHI_WAS,1999,REG,8,CHI,WAS,Home
1999_08_SEA_GB,1999,REG,8,SEA,GB,Home
1999_09_JAX_ATL,1999,REG,9,JAX,ATL,Home
1999_09_PHI_CAR,1999,REG,9,PHI,CAR,Home
1999_09_BAL_CLE,1999,REG,9,BAL,CLE,Home
1999_09_STL_DET,1999,REG,9,STL,DET,Home
1999_09_CHI_GB,1999,REG,9,CHI,GB,Home
1999_09_KC_IND,1999,REG,9,KC,IND,Home
1999_09_TEN_MIA,1999,REG,9,TEN,MIA,Home
1999_09_TB_NO,1999,REG,9,TB,NO,Home
1999_09_ARI_NYJ,1999,REG,9,ARI,NYJ,Home
1999_09_DEN_SD,1999,REG,9,DEN,SD,Home
1999_09_CIN_SEA,1999,REG,9,CIN,SEA,Home
1999_09_PIT_SF,1999,REG,9,PIT,SF,Home
1999_09_BUF_WAS,1999,REG,9,BUF,WAS,Home
1999_09_DAL_MIN,1999,REG,9,DAL,MIN,Home
1999_10_DET_ARI,1999,REG,10,DET,ARI,Home
1999_10_MIA_BUF,1999,REG,10,MIA,BUF,Home
1999_10_MIN_CHI,1999,REG,10,MIN,CHI,Home
1999_10_TEN_CIN,1999,REG,10,TEN,CIN,Home
1999_10_GB_DAL,1999,REG,10,GB,DAL,Home
1999_10_BAL_JAX,1999,REG,10,BAL,JAX,Home
1999_10_SF_NO,1999,REG,10,SF,NO,Home
1999_10_IND_NYG,1999,REG,10,IND,NYG,Home
1999_10_SD_OAK,1999,REG,10,SD,OAK,Home
1999_10_WAS_PHI,1999,REG,10,WAS,PHI,Home
1999_10_CLE_PIT,1999,REG,10,CLE,PIT,Home
1999_10_DEN_SEA,1999,REG,10,DEN,SEA,Home
1999_10_CAR_STL,1999,REG,10,CAR,STL,Home
1999_10_KC_TB,1999,REG,10,KC,TB,Home
1999_10_NYJ_NE,1999,REG,10,NYJ,NE,Home
1999_11_DAL_ARI,1999,REG,11,DAL,ARI,Home
1999_11_BAL_CIN,1999,REG,11,BAL,CIN,Home
1999_11_CAR_CLE,1999,REG,11,CAR,CLE,Home
1999_11_DET_GB,1999,REG,11,DET,GB,Home
1999_11_NO_JAX,1999,REG,11,NO,JAX,Home
1999_11_SEA_KC,1999,REG,11,SEA,KC,Home
1999_11_NE_MIA,1999,REG,11,NE,MIA,Home
1999_11_BUF_NYJ,1999,REG,11,BUF,NYJ,Home
1999_11_IND_PHI,1999,REG,11,IND,PHI,Home
1999_11_CHI_SD,1999,REG,11,CHI,SD,Home
1999_11_STL_SF,1999,REG,11,STL,SF,Home
1999_11_ATL_TB,1999,REG,11,ATL,TB,Home
1999_11_PIT_TEN,1999,REG,11,PIT,TEN,Home
1999_11_NYG_WAS,1999,REG,11,NYG,WAS,Home
1999_11_OAK_DEN,1999,REG,11,OAK,DEN,Home
1999_12_MIA_DAL,1999,REG,12,MIA,DAL,Home
1999_12_CHI_DET,1999,REG,12,CHI,DET,Home
1999_12_JAX_BAL,1999,REG,12,JAX,BAL,Home
1999_12_NE_BUF,1999,REG,12,NE,BUF,Home
1999_12_ATL_CAR,1999,REG,12,ATL,CAR,Home
1999_12_TEN_CLE,1999,REG,12,TEN,CLE,Home
1999_12_NYJ_IND,1999,REG,12,NYJ,IND,Home
1999_12_SD_MIN,1999,REG,12,SD,MIN,Home
1999_12_ARI_NYG,1999,REG,12,ARI,NYG,Home
1999_12_KC_OAK,1999,REG,12,KC,OAK,Home
1999_12_CIN_PIT,1999,REG,12,CIN,PIT,Home
1999_12_TB_SEA,1999,REG,12,TB,SEA,Home
1999_12_NO_STL,1999,REG,12,NO,STL,Home
1999_12_PHI_WAS,1999,REG,12,PHI,WAS,Home
1999_12_GB_SF,1999,REG,12,GB,SF,Home
1999_13_PIT_JAX,1999,REG,13,PIT,JAX,Home
1999_13_PHI_ARI,1999,REG,13,PHI,ARI,Home
1999_13_NO_ATL,1999,REG,13,NO,ATL,Home
1999_13_TEN_BAL,1999,REG,13,TEN,BAL,Home
1999_13_STL_CAR,1999,REG,13,STL,CAR,Home
1999_13_GB_CHI,1999,REG,13,GB,CHI,Home
1999_13_SF_CIN,1999,REG,13,SF,CIN,Home
1999_13_KC_DEN,1999,REG,13,KC,DEN,Home
1999_13_WAS_DET,1999,REG,13,WAS,DET,Home
1999_13_IND_MIA,1999,REG,13,IND,MIA,Home
1999_13_DAL_NE,1999,REG,13,DAL,NE,Home
1999_13_NYJ_NYG,1999,REG,13,NYJ,NYG,Home
1999_13_SEA_OAK,1999,REG,13,SEA,OAK,Home
1999_13_CLE_SD,1999,REG,13,CLE,SD,Home
1999_13_MIN_TB,1999,REG,13,MIN,TB,Home
1999_14_OAK_TEN,1999,REG,14,OAK,TEN,Home
1999_14_NYG_BUF,1999,REG,14,NYG,BUF,Home
1999_14_CLE_CIN,1999,REG,14,CLE,CIN,Home
1999_14_PHI_DAL,1999,REG,14,PHI,DAL,Home
1999_14_CAR_GB,1999,REG,14,CAR,GB,Home
1999_14_NE_IND,1999,REG,14,NE,IND,Home
1999_14_MIN_KC,1999,REG,14,MIN,KC,Home
1999_14_STL_NO,1999,REG,14,STL,NO,Home
1999_14_MIA_NYJ,1999,REG,14,MIA,NYJ,Home
1999_14_BAL_PIT,1999,REG,14,BAL,PIT,Home
1999_14_SD_SEA,1999,REG,14,SD,SEA,Home
1999_14_ATL_SF,1999,REG,14,ATL,SF,Home
1999_14_DET_TB,1999,REG,14,DET,TB,Home
1999_14_ARI_WAS,1999,REG,14,ARI,WAS,Home
1999_14_DEN_JAX,1999,REG,14,DEN,JAX,Home
1999_15_SF_CAR,1999,REG,15,SF,CAR,Home
1999_15_PIT_KC,1999,REG,15,PIT,KC,Home
1999_15_BUF_ARI,1999,REG,15,BUF,ARI,Home
1999_15_NO_BAL,1999,REG,15,NO,BAL,Home
1999_15_DET_CHI,1999,REG,15,DET,CHI,Home
1999_15_JAX_CLE,1999,REG,15,JAX,CLE,Home
1999_15_NYJ_DAL,1999,REG,15,NYJ,DAL,Home
1999_15_SEA_DEN,1999,REG,15,SEA,DEN,Home
1999_15_WAS_IND,1999,REG,15,WAS,IND,Home
1999_15_SD_MIA,1999,REG,15,SD,MIA,Home
1999_15_TB_OAK,1999,REG,15,TB,OAK,Home
1999_15_NE_PHI,1999,REG,15,NE,PHI,Home
1999_15_NYG_STL,1999,REG,15,NYG,STL,Home
1999_15_ATL_TEN,1999,REG,15,ATL,TEN,Home
1999_15_GB_MIN,1999,REG,15,GB,MIN,Home
1999_16_DAL_NO,1999,REG,16,DAL,NO,Home
1999_16_DEN_DET,1999,REG,16,DEN,DET,Home
1999_16_ARI_ATL,1999,REG,16,ARI,ATL,Home
1999_16_CIN_BAL,1999,REG,16,CIN,BAL,Home
1999_16_IND_CLE,1999,REG,16,IND,CLE,Home
1999_16_BUF_NE,1999,REG,16,BUF,NE,Home
1999_16_MIN_NYG,1999,REG,16,MIN,NYG,Home
1999_16_CAR_PIT,1999,REG,16,CAR,PIT,Home
1999_16_OAK_SD,1999,REG,16,OAK,SD,Home
1999_16_KC_SEA,1999,REG,16,KC,SEA,Home
1999_16_WAS_SF,1999,REG,16,WAS,SF,Home
1999_16_CHI_STL,1999,REG,16,CHI,STL,Home
1999_16_GB_TB,1999,REG,16,GB,TB,Home
1999_16_JAX_TEN,1999,REG,16,JAX,TEN,Home
1999_16_NYJ_MIA,1999,REG,16,NYJ,MIA,Home
1999_17_IND_BUF,1999,REG,17,IND,BUF,Home
1999_17_NO_CAR,1999,REG,17,NO,CAR,Home
1999_17_TB_CHI,1999,REG,17,TB,CHI,Home
1999_17_NYG_DAL,1999,REG,17,NYG,DAL,Home
1999_17_SD_DEN,1999,REG,17,SD,DEN,Home
1999_17_ARI_GB,1999,REG,17,ARI,GB,Home
1999_17_CIN_JAX,1999,REG,17,CIN,JAX,Home
1999_17_OAK_KC,1999,REG,17,OAK,KC,Home
1999_17_DET_MIN,1999,REG,17,DET,MIN,Home
1999_17_BAL_NE,1999,REG,17,BAL,NE,Home
1999_17_SEA_NYJ,1999,REG,17,SEA,NYJ,Home
1999_17_STL_PHI,1999,REG,17,STL,PHI,Home
1999_17_TEN_PIT,1999,REG,17,TEN,PIT,Home
1999_17_MIA_WAS,1999,REG,17,MIA,WAS,Home
1999_17_SF_ATL,1999,REG,17,SF,ATL,Home
2000_01_SF_ATL,2000,REG,1,SF,ATL,Home
2000_01_JAX_CLE,2000,REG,1,JAX,CLE,Home
2000_01_IND_KC,2000,REG,1,IND,KC,Home
2000_01_CHI_MIN,2000,REG,1,CHI,MIN,Home
2000_01_TB_NE,2000,REG,1,TB,NE,Home
2000_01_DET_NO,2000,REG,1,DET,NO,Home
2000_01_ARI_NYG,2000,REG,1,ARI,NYG,Home
2000_01_BAL_PIT,2000,REG,1,BAL,PIT,Home
2000_01_CAR_WAS,2000,REG,1,CAR,WAS,Home
2000_01_PHI_DAL,2000,REG,1,PHI,DAL,Home
2000_01_NYJ_GB,2000,REG,1,NYJ,GB,Home
2000_01_SEA_MIA,2000,REG,1,SEA,MIA,Home
2000_01_SD_OAK,2000,REG,1,SD,OAK,Home
2000_01_TEN_BUF,2000,REG,1,TEN,BUF,Home
2000_01_DEN_STL,2000,REG,1,DEN,STL,Home
2000_02_OAK_IND,2000,REG,2,OAK,IND,Home
2000_02_JAX_BAL,2000,REG,2,JAX,BAL,Home
2000_02_GB_BUF,2000,REG,2,GB,BUF,Home
2000_02_CLE_CIN,2000,REG,2,CLE,CIN,Home
2000_02_MIA_MIN,2000,REG,2,MIA,MIN,Home
2000_02_NYG_PHI,2000,REG,2,NYG,PHI,Home
2000_02_CHI_TB,2000,REG,2,CHI,TB,Home
2000_02_KC_TEN,2000,REG,2,KC,TEN,Home
2000_02_ATL_DEN,2000,REG,2,ATL,DEN,Home
2000_02_WAS_DET,2000,REG,2,WAS,DET,Home
2000_02_NO_SD,2000,REG,2,NO,SD,Home
2000_02_STL_SEA,2000,REG,2,STL,SEA,Home
2000_02_CAR_SF,2000,REG,2,CAR,SF,Home
2000_02_DAL_ARI,2000,REG,2,DAL,ARI,Home
2000_02_NE_NYJ,2000,REG,2,NE,NYJ,Home
2000_03_ATL_CAR,2000,REG,3,ATL,CAR,Home
2000_03_PIT_CLE,2000,REG,3,PIT,CLE,Home
2000_03_TB_DET,2000,REG,3,TB,DET,Home
2000_03_PHI_GB,2000,REG,3,PHI,GB,Home
2000_03_CIN_JAX,2000,REG,3,CIN,JAX,Home
2000_03_SD_KC,2000,REG,3,SD,KC,Home
2000_03_BUF_NYJ,2000,REG,3,BUF,NYJ,Home
2000_03_SF_STL,2000,REG,3,SF,STL,Home
2000_03_DEN_OAK,2000,REG,3,DEN,OAK,Home
2000_03_NYG_CHI,2000,REG,3,NYG,CHI,Home
2000_03_MIN_NE,2000,REG,3,MIN,NE,Home
2000_03_NO_SEA,2000,REG,3,NO,SEA,Home
2000_03_BAL_MIA,2000,REG,3,BAL,MIA,Home
2000_03_DAL_WAS,2000,REG,3,DAL,WAS,Home
2000_04_STL_ATL,2000,REG,4,STL,ATL,Home
2000_04_CIN_BAL,2000,REG,4,CIN,BAL,Home
2000_04_DET_CHI,2000,REG,4,DET,CHI,Home
2000_04_SF_DAL,2000,REG,4,SF,DAL,Home
2000_04_NE_MIA,2000,REG,4,NE,MIA,Home
2000_04_PHI_NO,2000,REG,4,PHI,NO,Home
2000_04_TEN_PIT,2000,REG,4,TEN,PIT,Home
2000_04_GB_ARI,2000,REG,4,GB,ARI,Home
2000_04_KC_DEN,2000,REG,4,KC,DEN,Home
2000_04_CLE_OAK,2000,REG,4,CLE,OAK,Home
2000_04_SEA_SD,2000,REG,4,SEA,SD,Home
2000_04_NYJ_TB,2000,REG,4,NYJ,TB,Home
2000_04_WAS_NYG,2000,REG,4,WAS,NYG,Home
2000_04_JAX_IND,2000,REG,4,JAX,IND,Home
2000_05_IND_BUF,2000,REG,5,IND,BUF,Home
2000_05_DAL_CAR,2000,REG,5,DAL,CAR,Home
2000_05_BAL_CLE,2000,REG,5,BAL,CLE,Home
2000_05_MIN_DET,2000,REG,5,MIN,DET,Home
2000_05_PIT_JAX,2000,REG,5,PIT,JAX,Home
2000_05_SD_STL,2000,REG,5,SD,STL,Home
2000_05_NYG_TEN,2000,REG,5,NYG,TEN,Home
2000_05_MIA_CIN,2000,REG,5,MIA,CIN,Home
2000_05_NE_DEN,2000,REG,5,NE,DEN,Home
2000_05_CHI_GB,2000,REG,5,CHI,GB,Home
2000_05_ARI_SF,2000,REG,5,ARI,SF,Home
2000_05_TB_WAS,2000,REG,5,TB,WAS,Home
2000_05_ATL_PHI,2000,REG,5,ATL,PHI,Home
2000_05_SEA_KC,2000,REG,5,SEA,KC,Home
2000_06_NO_CHI,2000,REG,6,NO,CHI,Home
2000_06_TEN_CIN,2000,REG,6,TEN,CIN,Home
2000_06_GB_DET,2000,REG,6,GB,DET,Home
2000_06_BUF_MIA,2000,REG,6,BUF,MIA,Home
2000_06_IND_NE,2000,REG,6,IND,NE,Home
2000_06_PIT_NYJ,2000,REG,6,PIT,NYJ,Home
2000_06_WAS_PHI,2000,REG,6,WAS,PHI,Home
2000_06_CLE_ARI,2000,REG,6,CLE,ARI,Home
2000_06_NYG_ATL,2000,REG,6,NYG,ATL,Home
2000_06_SEA_CAR,2000,REG,6,SEA,CAR,Home
2000_06_DEN_SD,2000,REG,6,DEN,SD,Home
2000_06_OAK_SF,2000,REG,6,OAK,SF,Home
2000_06_BAL_JAX,2000,REG,6,BAL,JAX,Home
2000_06_TB_MIN,2000,REG,6,TB,MIN,Home
2000_07_SD_BUF,2000,REG,7,SD,BUF,Home
2000_07_OAK_KC,2000,REG,7,OAK,KC,Home
2000_07_CAR_NO,2000,REG,7,CAR,NO,Home
2000_07_DAL_NYG,2000,REG,7,DAL,NYG,Home
2000_07_CIN_PIT,2000,REG,7,CIN,PIT,Home
2000_07_ATL_STL,2000,REG,7,ATL,STL,Home
2000_07_BAL_WAS,2000,REG,7,BAL,WAS,Home
2000_07_PHI_ARI,2000,REG,7,PHI,ARI,Home
2000_07_CLE_DEN,2000,REG,7,CLE,DEN,Home
2000_07_NYJ_NE,2000,REG,7,NYJ,NE,Home
2000_07_IND_SEA,2000,REG,7,IND,SEA,Home
2000_07_SF_GB,2000,REG,7,SF,GB,Home
2000_07_MIN_CHI,2000,REG,7,MIN,CHI,Home
2000_07_JAX_TEN,2000,REG,7,JAX,TEN,Home
2000_08_DET_TB,2000,REG,8,DET,TB,Home
2000_08_NE_IND,2000,REG,8,NE,IND,Home
2000_08_NO_ATL,2000,REG,8,NO,ATL,Home
2000_08_TEN_BAL,2000,REG,8,TEN,BAL,Home
2000_08_SF_CAR,2000,REG,8,SF,CAR,Home
2000_08_DEN_CIN,2000,REG,8,DEN,CIN,Home
2000_08_ARI_DAL,2000,REG,8,ARI,DAL,Home
2000_08_STL_KC,2000,REG,8,STL,KC,Home
2000_08_BUF_MIN,2000,REG,8,BUF,MIN,Home
2000_08_CHI_PHI,2000,REG,8,CHI,PHI,Home
2000_08_SEA_OAK,2000,REG,8,SEA,OAK,Home
2000_08_CLE_PIT,2000,REG,8,CLE,PIT,Home
2000_08_WAS_JAX,2000,REG,8,WAS,JAX,Home
2000_08_MIA_NYJ,2000,REG,8,MIA,NYJ,Home
2000_09_CAR_ATL,2000,REG,9,CAR,ATL,Home
2000_09_PIT_BAL,2000,REG,9,PIT,BAL,Home
2000_09_NYJ_BUF,2000,REG,9,NYJ,BUF,Home
2000_09_CIN_CLE,2000,REG,9,CIN,CLE,Home
2000_09_DET_IND,2000,REG,9,DET,IND,Home
2000_09_GB_MIA,2000,REG,9,GB,MIA,Home
2000_09_MIN_TB,2000,REG,9,MIN,TB,Home
2000_09_NO_ARI,2000,REG,9,NO,ARI,Home
2000_09_PHI_NYG,2000,REG,9,PHI,NYG,Home
2000_09_STL_SF,2000,REG,9,STL,SF,Home
2000_09_JAX_DAL,2000,REG,9,JAX,DAL,Home
2000_09_KC_SEA,2000,REG,9,KC,SEA,Home
2000_09_OAK_SD,2000,REG,9,OAK,SD,Home
2000_09_TEN_WAS,2000,REG,9,TEN,WAS,Home
2000_10_TB_ATL,2000,REG,10,TB,ATL,Home
2000_10_IND_CHI,2000,REG,10,IND,CHI,Home
2000_10_BAL_CIN,2000,REG,10,BAL,CIN,Home
2000_10_NYG_CLE,2000,REG,10,NYG,CLE,Home
2000_10_MIA_DET,2000,REG,10,MIA,DET,Home
2000_10_BUF_NE,2000,REG,10,BUF,NE,Home
2000_10_SF_NO,2000,REG,10,SF,NO,Home
2000_10_DAL_PHI,2000,REG,10,DAL,PHI,Home
2000_10_PIT_TEN,2000,REG,10,PIT,TEN,Home
2000_10_WAS_ARI,2000,REG,10,WAS,ARI,Home
2000_10_DEN_NYJ,2000,REG,10,DEN,NYJ,Home
2000_10_KC_OAK,2000,REG,10,KC,OAK,Home
2000_10_SD_SEA,2000,REG,10,SD,SEA,Home
2000_10_CAR_STL,2000,REG,10,CAR,STL,Home
2000_10_MIN_GB,2000,REG,10,MIN,GB,Home
2000_11_CHI_BUF,2000,REG,11,CHI,BUF,Home
2000_11_NO_CAR,2000,REG,11,NO,CAR,Home
2000_11_CIN_DAL,2000,REG,11,CIN,DAL,Home
2000_11_ATL_DET,2000,REG,11,ATL,DET,Home
2000_11_SEA_JAX,2000,REG,11,SEA,JAX,Home
2000_11_ARI_MIN,2000,REG,11,ARI,MIN,Home
2000_11_PHI_PIT,2000,REG,11,PHI,PIT,Home
2000_11_BAL_TEN,2000,REG,11,BAL,TEN,Home
2000_11_NE_CLE,2000,REG,11,NE,CLE,Home
2000_11_MIA_SD,2000,REG,11,MIA,SD,Home
2000_11_KC_SF,2000,REG,11,KC,SF,Home
2000_11_STL_NYG,2000,REG,11,STL,NYG,Home
2000_11_GB_TB,2000,REG,11,GB,TB,Home
2000_11_NYJ_IND,2000,REG,11,NYJ,IND,Home
2000_11_OAK_DEN,2000,REG,11,OAK,DEN,Home
2000_12_TB_CHI,2000,REG,12,TB,CHI,Home
2000_12_IND_GB,2000,REG,12,IND,GB,Home
2000_12_BUF_KC,2000,REG,12,BUF,KC,Home
2000_12_CAR_MIN,2000,REG,12,CAR,MIN,Home
2000_12_CIN_NE,2000,REG,12,CIN,NE,Home
2000_12_OAK_NO,2000,REG,12,OAK,NO,Home
2000_12_DET_NYG,2000,REG,12,DET,NYG,Home
2000_12_ARI_PHI,2000,REG,12,ARI,PHI,Home
2000_12_CLE_TEN,2000,REG,12,CLE,TEN,Home
2000_12_SD_DEN,2000,REG,12,SD,DEN,Home
2000_12_NYJ_MIA,2000,REG,12,NYJ,MIA,Home
2000_12_DAL_BAL,2000,REG,12,DAL,BAL,Home
2000_12_ATL_SF,2000,REG,12,ATL,SF,Home
2000_12_JAX_PIT,2000,REG,12,JAX,PIT,Home
2000_12_WAS_STL,2000,REG,12,WAS,STL,Home
2000_13_NE_DET,2000,REG,13,NE,DET,Home
2000_13_MIN_DAL,2000,REG,13,MIN,DAL,Home
2000_13_CLE_BAL,2000,REG,13,CLE,BAL,Home
2000_13_PIT_CIN,2000,REG,13,PIT,CIN,Home
2000_13_CHI_NYJ,2000,REG,13,CHI,NYJ,Home
2000_13_NO_STL,2000,REG,13,NO,STL,Home
2000_13_BUF_TB,2000,REG,13,BUF,TB,Home
2000_13_PHI_WAS,2000,REG,13,PHI,WAS,Home
2000_13_ATL_OAK,2000,REG,13,ATL,OAK,Home
2000_13_MIA_IND,2000,REG,13,MIA,IND,Home
2000_13_TEN_JAX,2000,REG,13,TEN,JAX,Home
2000_13_KC_SD,2000,REG,13,KC,SD,Home
2000_13_DEN_SEA,2000,REG,13,DEN,SEA,Home
2000_13_NYG_ARI,2000,REG,13,NYG,ARI,Home
2000_13_GB_CAR,2000,REG,13,GB,CAR,Home
2000_14_DET_MIN,2000,REG,14,DET,MIN,Home
2000_14_SEA_ATL,2000,REG,14,SEA,ATL,Home
2000_14_MIA_BUF,2000,REG,14,MIA,BUF,Home
2000_14_STL_CAR,2000,REG,14,STL,CAR,Home
2000_14_ARI_CIN,2000,REG,14,ARI,CIN,Home
2000_14_DEN_NO,2000,REG,14,DEN,NO,Home
2000_14_TEN_PHI,2000,REG,14,TEN,PHI,Home
2000_14_OAK_PIT,2000,REG,14,OAK,PIT,Home
2000_14_DAL_TB,2000,REG,14,DAL,TB,Home
2000_14_NYG_WAS,2000,REG,14,NYG,WAS,Home
2000_14_SF_SD,2000,REG,14,SF,SD,Home
2000_14_CLE_JAX,2000,REG,14,CLE,JAX,Home
2000_14_IND_NYJ,2000,REG,14,IND,NYJ,Home
2000_14_GB_CHI,2000,REG,14,GB,CHI,Home
2000_14_KC_NE,2000,REG,14,KC,NE,Home
2000_15_SD_BAL,2000,REG,15,SD,BAL,Home
2000_15_NE_CHI,2000,REG,15,NE,CHI,Home
