game_id,season,week,team,opponent,fh_trailing_plays,fh_trailing_pass,fh_trailing_rush,fh_close_plays,fh_close_pass,fh_close_rush,fh_leading_plays,fh_leading_pass,fh_leading_rush,sh_trailing_plays,sh_trailing_pass,sh_trailing_rush,sh_close_plays,sh_close_pass,sh_close_rush,sh_leading_plays,sh_leading_pass,sh_leading_rush
2025_08_NYG_PHI,2025,8,nyg,phi,0,0,0,23,13,10,0,0,0,28,19,9,0,0,0,0,0,0
2025_08_NYG_PHI,2025,8,phi,nyg,0,0,0,31,18,13,0,0,0,0,0,0,0,0,0,25,11,14
2025_08_NYJ_CIN,2025,8,cin,nyj,0,0,0,29,19,10,3,2,1,0,0,0,24,13,11,3,3,0
2025_08_NYJ_CIN,2025,8,nyj,cin,29,18,11,4,0,4,0,0,0,26,14,12,9,5,4,0,0,0
2025_08_SF_HOU,2025,8,hou,sf,0,0,0,35,21,14,14,11,3,0,0,0,10,4,6,20,9,11
2025_08_SF_HOU,2025,8,sf,hou,7,6,1,9,6,3,0,0,0,31,25,6,0,0,0,0,0,0
2025_08_TB_NO,2025,8,no,tb,0,0,0,27,22,5,0,0,0,44,39,5,0,0,0,0,0,0
2025_08_TB_NO,2025,8,tb,no,0,0,0,29,12,17,0,0,0,0,0,0,10,6,4,19,9,10
2025_08_TEN_IND,2025,8,ind,ten,0,0,0,23,16,7,8,7,1,0,0,0,0,0,0,22,12,10
2025_08_TEN_IND,2025,8,ten,ind,19,13,6,7,3,4,0,0,0,44,30,14,0,0,0,0,0,0
2025_08_WAS_KC,2025,8,kc,wsh,0,0,0,29,19,10,0,0,0,0,0,0,18,13,5,21,10,11
2025_08_WAS_KC,2025,8,wsh,kc,0,0,0,32,19,13,0,0,0,16,14,2,5,3,2,0,0,0
2025_09_ARI_DAL,2025,9,ari,dal,0,0,0,34,21,13,5,4,1,0,0,0,0,0,0,26,13,13
2025_09_ARI_DAL,2025,9,dal,ari,15,10,5,14,9,5,0,0,0,37,30,7,0,0,0,0,0,0
2025_09_ATL_NE,2025,9,atl,ne,10,8,2,16,13,3,0,0,0,11,7,4,19,14,5,0,0,0
2025_09_ATL_NE,2025,9,ne,atl,0,0,0,30,17,13,5,4,1,0,0,0,28,18,10,2,1,1
2025_09_BAL_MIA,2025,9,bal,mia,0,0,0,20,11,9,3,2,1,0,0,0,11,8,3,20,6,14
2025_09_BAL_MIA,2025,9,mia,bal,9,7,2,30,16,14,0,0,0,24,21,3,0,0,0,0,0,0
2025_09_CAR_GB,2025,9,car,gb,0,0,0,30,13,17,0,0,0,0,0,0,28,12,16,0,0,0
2025_09_CAR_GB,2025,9,gb,car,0,0,0,28,17,11,0,0,0,0,0,0,37,21,16,0,0,0
2025_09_CHI_CIN,2025,9,chi,cin,0,0,0,48,31,17,0,0,0,0,0,0,28,15,13,3,0,3
2025_09_CHI_CIN,2025,9,cin,chi,0,0,0,22,16,6,0,0,0,13,13,0,31,23,8,0,0,0
2025_09_DEN_HOU,2025,9,den,hou,0,0,0,24,18,6,0,0,0,0,0,0,38,22,16,0,0,0
2025_09_DEN_HOU,2025,9,hou,den,0,0,0,47,31,16,0,0,0,0,0,0,26,17,9,0,0,0
2025_09_IND_PIT,2025,9,ind,pit,0,0,0,35,24,11,0,0,0,42,35,7,0,0,0,0,0,0
2025_09_IND_PIT,2025,9,pit,ind,0,0,0,36,26,10,0,0,0,0,0,0,0,0,0,25,14,11
2025_09_JAX_LV,2025,9,jax,lv,0,0,0,34,22,12,0,0,0,0,0,0,45,19,26,0,0,0
2025_09_JAX_LV,2025,9,lv,jax,0,0,0,30,21,9,0,0,0,0,0,0,33,24,9,0,0,0
2025_09_KC_BUF,2025,9,buf,kc,0,0,0,34,19,15,0,0,0,0,0,0,31,12,19,0,0,0
2025_09_KC_BUF,2025,9,kc,buf,6,5,1,23,12,11,0,0,0,11,8,3,19,14,5,0,0,0
2025_09_LAC_TEN,2025,9,lac,ten,0,0,0,34,24,10,0,0,0,0,0,0,27,13,14,3,2,1
2025_09_LAC_TEN,2025,9,ten,lac,0,0,0,26,15,11,0,0,0,10,7,3,11,5,6,0,0,0
2025_09_MIN_DET,2025,9,det,min,0,0,0,30,20,10,0,0,0,16,13,3,18,10,8,0,0,0
2025_09_MIN_DET,2025,9,min,det,0,0,0,30,20,10,0,0,0,0,0,0,28,13,15,0,0,0
2025_09_NO_LA,2025,9,lar,no,0,0,0,28,19,9,13,7,6,0,0,0,0,0,0,35,10,25
2025_09_NO_LA,2025,9,no,lar,16,10,6,9,6,3,0,0,0,15,10,5,0,0,0,0,0,0
2025_09_SEA_WAS,2025,9,sea,wsh,0,0,0,21,11,10,8,7,1,0,0,0,0,0,0,22,9,13
2025_09_SEA_WAS,2025,9,wsh,sea,13,7,6,18,13,5,0,0,0,34,18,16,0,0,0,0,0,0
2025_09_SF_NYG,2025,9,nyg,sf,6,4,2,21,13,8,0,0,0,30,22,8,0,0,0,0,0,0
2025_09_SF_NYG,2025,9,sf,nyg,0,0,0,29,16,13,1,1,0,0,0,0,0,0,0,34,11,23
2025_10_ARI_SEA,2025,10,ari,sea,34,26,8,3,2,1,0,0,0,38,28,10,0,0,0,0,0,0
2025_10_ARI_SEA,2025,10,sea,ari,0,0,0,7,4,3,24,8,16,0,0,0,0,0,0,26,3,23
2025_10_ATL_IND,2025,10,atl,ind,0,0,0,25,13,12,0,0,0,0,0,0,36,20,16,0,0,0
2025_10_ATL_IND,2025,10,ind,atl,0,0,0,33,22,11,0,0,0,0,0,0,43,19,24,0,0,0
2025_10_BAL_MIN,2025,10,bal,min,0,0,0,33,20,13,0,0,0,0,0,0,29,12,17,6,4,2
2025_10_BAL_MIN,2025,10,min,bal,0,0,0,24,16,8,0,0,0,30,26,4,10,8,2,0,0,0
2025_10_BUF_MIA,2025,10,buf,mia,15,10,5,9,6,3,0,0,0,43,31,12,0,0,0,0,0,0
2025_10_BUF_MIA,2025,10,mia,buf,0,0,0,18,7,11,16,7,9,0,0,0,0,0,0,17,7,10
2025_10_CLE_NYJ,2025,10,cle,nyj,0,0,0,45,29,16,0,0,0,9,9,0,19,8,11,0,0,0
2025_10_CLE_NYJ,2025,10,nyj,cle,0,0,0,20,10,10,0,0,0,0,0,0,27,7,20,0,0,0
2025_10_DET_WAS,2025,10,det,wsh,0,0,0,19,11,8,22,13,9,0,0,0,0,0,0,27,12,15
2025_10_DET_WAS,2025,10,wsh,det,15,7,8,9,6,3,0,0,0,27,14,13,0,0,0,0,0,0
2025_10_JAX_HOU,2025,10,hou,jax,28,18,10,3,3,0,0,0,0,26,21,5,15,9,6,0,0,0
2025_10_JAX_HOU,2025,10,jax,hou,0,0,0,11,4,7,18,13,5,0,0,0,7,6,1,25,15,10
2025_10_LA_SF,2025,10,lar,sf,0,0,0,18,12,6,19,12,7,0,0,0,17,11,6,11,2,9
2025_10_LA_SF,2025,10,sf,lar,26,17,9,3,2,1,0,0,0,33,22,11,0,0,0,0,0,0
2025_10_LV_DEN,2025,10,den,lv,0,0,0,25,18,7,0,0,0,0,0,0,34,15,19,0,0,0
2025_10_LV_DEN,2025,10,lv,den,0,0,0,39,26,13,0,0,0,0,0,0,21,11,10,0,0,0
2025_10_NE_TB,2025,10,ne,tb,0,0,0,36,24,12,0,0,0,0,0,0,21,13,8,3,1,2
2025_10_NE_TB,2025,10,tb,ne,0,0,0,25,16,9,0,0,0,24,17,7,19,14,5,0,0,0
2025_10_NO_CAR,2025,10,car,no,0,0,0,30,17,13,0,0,0,7,4,3,16,9,7,0,0,0
2025_10_NO_CAR,2025,10,no,car,0,0,0,33,20,13,0,0,0,0,0,0,21,11,10,11,1,10
2025_10_NYG_CHI,2025,10,chi,nyg,0,0,0,33,20,13,0,0,0,29,23,6,4,2,2,0,0,0
2025_10_NYG_CHI,2025,10,nyg,chi,0,0,0,34,24,10,0,0,0,0,0,0,25,15,10,14,6,8
2025_10_PHI_GB,2025,10,gb,phi,0,0,0,28,15,13,0,0,0,12,9,3,27,19,8,0,0,0
2025_10_PHI_GB,2025,10,phi,gb,0,0,0,34,16,18,0,0,0,0,0,0,29,14,15,0,0,0
2025_10_PIT_LAC,2025,10,lac,pit,0,0,0,37,26,11,0,0,0,0,0,0,0,0,0,35,16,19
2025_10_PIT_LAC,2025,10,pit,lac,3,3,0,23,13,10,0,0,0,26,19,7,0,0,0,0,0,0
2025_11_BAL_CLE,2025,11,bal,cle,6,1,5,23,15,8,0,0,0,0,0,0,30,16,14,0,0,0
2025_11_BAL_CLE,2025,11,cle,bal,0,0,0,27,12,15,0,0,0,0,0,0,29,21,8,0,0,0
2025_11_CAR_ATL,2025,11,atl,car,0,0,0,32,14,18,2,0,2,0,0,0,32,21,11,0,0,0
2025_11_CAR_ATL,2025,11,car,atl,6,4,2,21,14,7,0,0,0,5,4,1,45,29,16,0,0,0
2025_11_CHI_MIN,2025,11,chi,min,0,0,0,33,17,16,0,0,0,0,0,0,27,9,18,15,11,4
2025_11_CHI_MIN,2025,11,min,chi,0,0,0,32,20,12,0,0,0,10,3,7,13,10,3,0,0,0
2025_11_CIN_PIT,2025,11,cin,pit,0,0,0,28,18,10,0,0,0,22,15,7,14,9,5,0,0,0
2025_11_CIN_PIT,2025,11,pit,cin,0,0,0,37,21,16,0,0,0,0,0,0,27,17,10,0,0,0
2025_11_DAL_LV,2025,11,dal,lv,0,0,0,30,18,12,5,3,2,0,0,0,0,0,0,27,14,13
2025_11_DAL_LV,2025,11,lv,dal,17,17,0,20,17,3,0,0,0,22,17,5,0,0,0,0,0,0
2025_11_DET_PHI,2025,11,det,phi,0,0,0,24,13,11,0,0,0,13,12,1,22,14,8,0,0,0
2025_11_DET_PHI,2025,11,phi,det,0,0,0,38,20,18,0,0,0,0,0,0,25,13,12,8,1,7
2025_11_GB_NYG,2025,11,gb,nyg,0,0,0,33,18,15,0,0,0,0,0,0,21,13,8,0,0,0
2025_11_GB_NYG,2025,11,nyg,gb,0,0,0,28,12,16,0,0,0,0,0,0,43,21,22,0,0,0
2025_11_HOU_TEN,2025,11,hou,ten,0,0,0,36,25,11,0,0,0,0,0,0,34,23,11,0,0,0
2025_11_HOU_TEN,2025,11,ten,hou,0,0,0,24,16,8,0,0,0,0,0,0,35,29,6,0,0,0
2025_11_KC_DEN,2025,11,den,kc,0,0,0,26,19,7,0,0,0,0,0,0,35,22,13,0,0,0
2025_11_KC_DEN,2025,11,kc,den,0,0,0,39,30,9,0,0,0,0,0,0,31,26,5,0,0,0
2025_11_LAC_JAX,2025,11,jax,lac,0,0,0,29,13,16,0,0,0,0,0,0,12,5,7,30,8,22
2025_11_LAC_JAX,2025,11,lac,jax,0,0,0,31,23,8,0,0,0,17,12,5,0,0,0,0,0,0
2025_11_NYJ_NE,2025,11,ne,nyj,0,0,0,34,20,14,0,0,0,0,0,0,20,15,5,10,5,5
2025_11_NYJ_NE,2025,11,nyj,ne,0,0,0,23,10,13,0,0,0,28,21,7,6,2,4,0,0,0
2025_11_SEA_LA,2025,11,lar,sea,0,0,0,25,13,12,0,0,0,0,0,0,20,13,7,6,2,4
2025_11_SEA_LA,2025,11,sea,lar,14,8,6,22,9,13,0,0,0,20,11,9,28,20,8,0,0,0
2025_11_SF_ARI,2025,11,ari,sf,29,18,11,8,7,1,0,0,0,40,34,6,0,0,0,0,0,0
2025_11_SF_ARI,2025,11,sf,ari,0,0,0,15,9,6,11,8,3,0,0,0,0,0,0,25,12,13
2025_11_TB_BUF,2025,11,buf,tb,0,0,0,27,19,8,0,0,0,0,0,0,25,15,10,3,0,3
2025_11_TB_BUF,2025,11,tb,buf,0,0,0,37,16,21,0,0,0,6,6,0,25,12,13,0,0,0
2025_11_WAS_MIA,2025,11,mia,wsh,0,0,0,20,10,10,0,0,0,0,0,0,36,14,22,0,0,0
2025_11_WAS_MIA,2025,11,wsh,mia,0,0,0,36,20,16,0,0,0,0,0,0,31,15,16,0,0,0
2025_12_ATL_NO,2025,12,atl,no,0,0,0,34,22,12,4,1,3,0,0,0,3,3,0,12,0,12
2025_12_ATL_NO,2025,12,no,atl,7,5,2,20,14,6,0,0,0,53,35,18,0,0,0,0,0,0
2025_12_BUF_HOU,2025,12,buf,hou,0,0,0,26,17,9,0,0,0,0,0,0,39,28,11,0,0,0
2025_12_BUF_HOU,2025,12,hou,buf,0,0,0,37,23,14,0,0,0,0,0,0,21,11,10,0,0,0
2025_12_CAR_SF,2025,12,car,sf,0,0,0,20,14,6,0,0,0,20,19,1,5,3,2,0,0,0
2025_12_CAR_SF,2025,12,sf,car,0,0,0,39,24,15,0,0,0,0,0,0,22,8,14,7,1,6
2025_12_CLE_LV,2025,12,cle,lv,0,0,0,13,7,6,8,5,3,0,0,0,0,0,0,29,12,17
2025_12_CLE_LV,2025,12,lv,cle,25,17,8,13,9,4,0,0,0,41,34,7,0,0,0,0,0,0
2025_12_IND_KC,2025,12,ind,kc,0,0,0,21,14,7,0,0,0,0,0,0,26,18,8,3,2,1
2025_12_IND_KC,2025,12,kc,ind,13,7,6,28,19,9,0,0,0,16,12,4,38,20,18,0,0,0
2025_12_JAX_ARI,2025,12,ari,jax,0,0,0,44,31,13,0,0,0,0,0,0,40,34,6,0,0,0
2025_12_JAX_ARI,2025,12,jax,ari,0,0,0,21,12,9,0,0,0,0,0,0,40,24,16,0,0,0
2025_12_MIN_GB,2025,12,gb,min,0,0,0,30,15,15,0,0,0,0,0,0,8,3,5,26,7,19
2025_12_MIN_GB,2025,12,min,gb,0,0,0,29,12,17,0,0,0,15,13,2,0,0,0,0,0,0
2025_12_NE_CIN,2025,12,cin,ne,0,0,0,32,16,16,0,0,0,5,5,0,26,18,8,0,0,0
2025_12_NE_CIN,2025,12,ne,cin,9,6,3,19,12,7,0,0,0,0,0,0,42,24,18,0,0,0
2025_12_NYG_DET,2025,12,det,nyg,17,10,7,14,9,5,0,0,0,3,2,1,33,25,8,0,0,0
2025_12_NYG_DET,2025,12,nyg,det,0,0,0,29,16,13,3,0,3,0,0,0,49,27,22,0,0,0
2025_12_NYJ_BAL,2025,12,bal,nyj,0,0,0,25,16,9,0,0,0,0,0,0,28,15,13,8,1,7
2025_12_NYJ_BAL,2025,12,nyj,bal,0,0,0,33,15,18,0,0,0,22,18,4,4,2,2,0,0,0
2025_12_PHI_DAL,2025,12,dal,phi,23,14,9,10,6,4,0,0,0,20,13,7,18,12,6,0,0,0
2025_12_PHI_DAL,2025,12,phi,dal,0,0,0,20,14,6,11,6,5,0,0,0,19,18,1,13,9,4
2025_12_PIT_CHI,2025,12,chi,pit,0,0,0,40,26,14,0,0,0,0,0,0,23,14,9,0,0,0
2025_12_PIT_CHI,2025,12,pit,chi,0,0,0,27,11,16,0,0,0,18,8,10,27,18,9,0,0,0
2025_12_SEA_TEN,2025,12,sea,ten,0,0,0,17,10,7,9,6,3,0,0,0,0,0,0,21,12,9
2025_12_SEA_TEN,2025,12,ten,sea,7,5,2,25,15,10,0,0,0,43,35,8,0,0,0,0,0,0
2025_12_TB_LA,2025,12,lar,tb,0,0,0,10,9,1,19,15,4,0,0,0,0,0,0,27,13,14
2025_12_TB_LA,2025,12,tb,lar,25,18,7,14,7,7,0,0,0,31,20,11,0,0,0,0,0,0
2025_13_ARI_TB,2025,13,ari,tb,6,6,0,17,12,5,0,0,0,15,11,4,22,15,7,0,0,0
2025_13_ARI_TB,2025,13,tb,ari,0,0,0,34,21,13,0,0,0,0,0,0,24,14,10,0,0,0
2025_13_ATL_NYJ,2025,13,atl,nyj,0,0,0,35,18,17,0,0,0,0,0,0,34,18,16,0,0,0
2025_13_ATL_NYJ,2025,13,nyj,atl,0,0,0,25,15,10,0,0,0,0,0,0,40,28,12,0,0,0
2025_13_BUF_PIT,2025,13,buf,pit,0,0,0,38,15,23,0,0,0,0,0,0,8,2,6,28,10,18
2025_13_BUF_PIT,2025,13,pit,buf,0,0,0,22,13,9,0,0,0,16,9,7,5,3,2,0,0,0
2025_13_CHI_PHI,2025,13,chi,phi,0,0,0,48,27,21,0,0,0,0,0,0,31,13,18,7,2,5
2025_13_CHI_PHI,2025,13,phi,chi,0,0,0,18,11,7,0,0,0,16,15,1,17,8,9,0,0,0
2025_13_CIN_BAL,2025,13,bal,cin,0,0,0,27,21,6,0,0,0,29,18,11,3,1,2,0,0,0
2025_13_CIN_BAL,2025,13,cin,bal,0,0,0,47,33,14,0,0,0,0,0,0,19,12,7,17,4,13
2025_13_DEN_WAS,2025,13,den,wsh,0,0,0,35,25,10,0,0,0,0,0,0,35,24,11,0,0,0
2025_13_DEN_WAS,2025,13,wsh,den,0,0,0,32,16,16,0,0,0,0,0,0,56,42,14,0,0,0
2025_13_GB_DET,2025,13,det,gb,18,7,11,9,4,5,0,0,0,29,20,9,7,1,6,0,0,0
2025_13_GB_DET,2025,13,gb,det,0,0,0,37,23,14,0,0,0,0,0,0,19,9,10,3,2,1
2025_13_HOU_IND,2025,13,hou,ind,0,0,0,38,26,12,0,0,0,0,0,0,38,15,23,0,0,0
2025_13_HOU_IND,2025,13,ind,hou,0,0,0,27,15,12,0,0,0,0,0,0,27,16,11,0,0,0
2025_13_JAX_TEN,2025,13,jax,ten,0,0,0,16,10,6,15,10,5,0,0,0,0,0,0,28,15,13
2025_13_JAX_TEN,2025,13,ten,jax,16,13,3,10,5,5,0,0,0,33,28,5,0,0,0,0,0,0
2025_13_KC_DAL,2025,13,dal,kc,0,0,0,33,22,11,0,0,0,0,0,0,35,23,12,0,0,0
2025_13_KC_DAL,2025,13,kc,dal,0,0,0,33,20,13,0,0,0,7,7,0,26,19,7,0,0,0
2025_13_LA_CAR,2025,13,car,lar,0,0,0,29,14,15,0,0,0,0,0,0,32,10,22,0,0,0
2025_13_LA_CAR,2025,13,lar,car,0,0,0,32,19,13,0,0,0,0,0,0,19,11,8,0,0,0
2025_13_LV_LAC,2025,13,lac,lv,0,0,0,35,17,18,0,0,0,0,0,0,14,7,7,16,4,12
2025_13_LV_LAC,2025,13,lv,lac,0,0,0,19,10,9,0,0,0,22,17,5,6,3,3,0,0,0
2025_13_MIN_SEA,2025,13,min,sea,3,2,1,21,16,5,0,0,0,27,17,10,0,0,0,0,0,0
2025_13_MIN_SEA,2025,13,sea,min,0,0,0,28,15,13,6,4,2,0,0,0,0,0,0,33,13,20
2025_13_NO_MIA,2025,13,mia,no,0,0,0,19,11,8,13,4,9,0,0,0,24,13,11,0,0,0
2025_13_NO_MIA,2025,13,no,mia,18,10,8,9,6,3,0,0,0,19,11,8,24,19,5,0,0,0
2025_13_NYG_NE,2025,13,ne,nyg,0,0,0,11,7,4,22,15,7,0,0,0,0,0,0,30,16,14
2025_13_NYG_NE,2025,13,nyg,ne,22,11,11,5,4,1,0,0,0,28,17,11,0,0,0,0,0,0
2025_13_SF_CLE,2025,13,cle,sf,0,0,0,33,13,20,0,0,0,20,16,4,9,3,6,0,0,0
2025_13_SF_CLE,2025,13,sf,cle,0,0,0,27,17,10,0,0,0,0,0,0,18,9,9,20,8,12
2025_14_CHI_GB,2025,14,chi,gb,4,4,0,25,13,12,0,0,0,16,11,5,24,12,12,0,0,0
2025_14_CHI_GB,2025,14,gb,chi,0,0,0,34,19,15,0,0,0,0,0,0,15,6,9,3,2,1
2025_14_CIN_BUF,2025,14,buf,cin,17,11,6,7,3,4,0,0,0,14,11,3,22,13,9,0,0,0
2025_14_CIN_BUF,2025,14,cin,buf,0,0,0,29,16,13,5,5,0,4,4,0,21,15,6,0,0,0
2025_14_DAL_DET,2025,14,dal,det,10,8,2,29,18,11,0,0,0,42,33,9,0,0,0,0,0,0
2025_14_DAL_DET,2025,14,det,dal,0,0,0,31,24,7,0,0,0,0,0,0,19,8,11,10,7,3
2025_14_DEN_LV,2025,14,den,lv,0,0,0,35,23,12,0,0,0,0,0,0,15,9,6,24,11,13
2025_14_DEN_LV,2025,14,lv,den,0,0,0,24,16,8,0,0,0,23,22,1,3,1,2,0,0,0
2025_14_HOU_KC,2025,14,hou,kc,0,0,0,25,15,10,12,10,2,0,0,0,30,12,18,3,2,1
2025_14_HOU_KC,2025,14,kc,hou,13,9,4,14,8,6,0,0,0,10,5,5,26,19,7,0,0,0
2025_14_IND_JAX,2025,14,ind,jax,20,12,8,19,10,9,0,0,0,29,23,6,0,0,0,0,0,0
2025_14_IND_JAX,2025,14,jax,ind,0,0,0,17,11,6,16,10,6,0,0,0,0,0,0,28,13,15
2025_14_LA_ARI,2025,14,ari,lar,3,2,1,26,20,6,0,0,0,33,28,5,0,0,0,0,0,0
2025_14_LA_ARI,2025,14,lar,ari,0,0,0,32,18,14,0,0,0,0,0,0,0,0,0,35,15,20
2025_14_MIA_NYJ,2025,14,mia,nyj,0,0,0,9,4,5,28,13,15,0,0,0,0,0,0,26,6,20
2025_14_MIA_NYJ,2025,14,nyj,mia,21,13,8,3,2,1,0,0,0,35,27,8,0,0,0,0,0,0
2025_14_NO_TB,2025,14,no,tb,0,0,0,24,15,9,0,0,0,0,0,0,32,11,21,0,0,0
2025_14_NO_TB,2025,14,tb,no,0,0,0,42,22,20,0,0,0,0,0,0,32,17,15,0,0,0
2025_14_PHI_LAC,2025,14,lac,phi,0,0,0,25,16,9,0,0,0,0,0,0,49,27,22,0,0,0
2025_14_PHI_LAC,2025,14,phi,lac,0,0,0,40,25,15,0,0,0,0,0,0,30,22,8,0,0,0
2025_14_PIT_BAL,2025,14,bal,pit,14,7,7,21,12,9,0,0,0,15,5,10,28,19,9,0,0,0
2025_14_PIT_BAL,2025,14,pit,bal,0,0,0,28,21,7,0,0,0,0,0,0,23,15,8,0,0,0
2025_14_SEA_ATL,2025,14,atl,sea,0,0,0,32,14,18,0,0,0,26,17,9,6,2,4,0,0,0
2025_14_SEA_ATL,2025,14,sea,atl,0,0,0,28,19,9,0,0,0,0,0,0,8,5,3,25,11,14
2025_14_TEN_CLE,2025,14,cle,ten,4,2,2,21,15,6,0,0,0,13,13,0,29,19,10,0,0,0
2025_14_TEN_CLE,2025,14,ten,cle,0,0,0,33,16,17,0,0,0,0,0,0,30,14,16,3,0,3
2025_14_WAS_MIN,2025,14,min,wsh,0,0,0,26,13,13,6,2,4,0,0,0,0,0,0,28,16,12
2025_14_WAS_MIN,2025,14,wsh,min,9,8,1,16,11,5,0,0,0,27,15,12,0,0,0,0,0,0
2025_15_ARI_HOU,2025,15,ari,hou,26,18,8,0,0,0,0,0,0,39,27,12,0,0,0,0,0,0
2025_15_ARI_HOU,2025,15,hou,ari,0,0,0,6,3,3,31,17,14,0,0,0,0,0,0,27,13,14
2025_15_ATL_TB,2025,15,atl,tb,0,0,0,28,16,12,0,0,0,8,6,2,31,23,8,0,0,0
2025_15_ATL_TB,2025,15,tb,atl,0,0,0,35,25,10,0,0,0,0,0,0,33,21,12,0,0,0
2025_15_BAL_CIN,2025,15,bal,cin,0,0,0,24,14,10,0,0,0,0,0,0,0,0,0,14,5,9
2025_15_BAL_CIN,2025,15,cin,bal,4,4,0,33,19,14,0,0,0,39,25,14,0,0,0,0,0,0
2025_15_BUF_NE,2025,15,buf,ne,15,7,8,6,4,2,0,0,0,18,9,9,28,16,12,0,0,0
2025_15_BUF_NE,2025,15,ne,buf,0,0,0,19,8,11,14,6,8,0,0,0,16,14,2,3,2,1
2025_15_CAR_NO,2025,15,car,no,0,0,0,27,13,14,0,0,0,0,0,0,30,19,11,0,0,0
2025_15_CAR_NO,2025,15,no,car,0,0,0,29,15,14,0,0,0,14,8,6,24,21,3,0,0,0
2025_15_CLE_CHI,2025,15,chi,cle,0,0,0,16,7,9,22,12,10,0,0,0,0,0,0,27,14,13
2025_15_CLE_CHI,2025,15,cle,chi,12,10,2,6,3,3,0,0,0,38,29,9,0,0,0,0,0,0
2025_15_DET_LA,2025,15,det,lar,0,0,0,32,20,12,0,0,0,24,18,6,8,5,3,0,0,0
2025_15_DET_LA,2025,15,lar,det,4,4,0,33,23,10,0,0,0,0,0,0,32,16,16,3,1,2
2025_15_GB_DEN,2025,15,den,gb,0,0,0,26,14,12,0,0,0,10,6,4,29,18,11,0,0,0
2025_15_GB_DEN,2025,15,gb,den,0,0,0,34,25,9,0,0,0,0,0,0,31,22,9,1,1,0
2025_15_IND_SEA,2025,15,ind,sea,0,0,0,37,17,20,0,0,0,0,0,0,23,12,11,0,0,0
2025_15_IND_SEA,2025,15,sea,ind,7,6,1,15,8,7,0,0,0,0,0,0,35,24,11,0,0,0
2025_15_LAC_KC,2025,15,kc,lac,0,0,0,33,20,13,0,0,0,0,0,0,28,22,6,0,0,0
2025_15_LAC_KC,2025,15,lac,kc,5,5,0,27,14,13,0,0,0,0,0,0,33,16,17,0,0,0
2025_15_LV_PHI,2025,15,lv,phi,13,10,3,13,11,2,0,0,0,16,9,7,0,0,0,0,0,0
2025_15_LV_PHI,2025,15,phi,lv,0,0,0,21,9,12,15,6,9,0,0,0,0,0,0,33,9,24
2025_15_MIA_PIT,2025,15,mia,pit,0,0,0,20,9,11,0,0,0,28,24,4,0,0,0,0,0,0
2025_15_MIA_PIT,2025,15,pit,mia,0,0,0,33,16,17,0,0,0,0,0,0,6,1,5,27,15,12
2025_15_MIN_DAL,2025,15,dal,min,0,0,0,37,19,18,0,0,0,4,4,0,30,18,12,0,0,0
2025_15_MIN_DAL,2025,15,min,dal,0,0,0,28,15,13,0,0,0,0,0,0,26,13,13,0,0,0
2025_15_NYJ_JAX,2025,15,jax,nyj,0,0,0,20,13,7,19,16,3,0,0,0,0,0,0,20,10,10
2025_15_NYJ_JAX,2025,15,nyj,jax,26,12,14,4,2,2,0,0,0,38,27,11,0,0,0,0,0,0
2025_15_TEN_SF,2025,15,sf,ten,0,0,0,35,22,13,0,0,0,0,0,0,4,3,1,35,16,19
2025_15_TEN_SF,2025,15,ten,sf,10,5,5,20,12,8,0,0,0,23,14,9,0,0,0,0,0,0
2025_15_WAS_NYG,2025,15,nyg,wsh,18,11,7,11,8,3,0,0,0,19,13,6,20,13,7,0,0,0
2025_15_WAS_NYG,2025,15,wsh,nyg,0,0,0,26,11,15,9,6,3,0,0,0,14,7,7,9,4,5
2025_16_ATL_ARI,2025,16,ari,atl,0,0,0,34,18,16,0,0,0,12,9,3,11,7,4,0,0,0
2025_16_ATL_ARI,2025,16,atl,ari,13,7,6,23,16,7,0,0,0,0,0,0,33,13,20,6,2,4
2025_16_BUF_CLE,2025,16,buf,cle,0,0,0,21,8,13,3,2,1,0,0,0,18,9,9,6,4,2
2025_16_BUF_CLE,2025,16,cle,buf,5,4,1,28,18,10,0,0,0,19,7,12,15,10,5,0,0,0
2025_16_CIN_MIA,2025,16,cin,mia,0,0,0,34,25,9,0,0,0,0,0,0,6,3,3,21,8,13
2025_16_CIN_MIA,2025,16,mia,cin,0,0,0,26,13,13,0,0,0,29,17,12,4,2,2,0,0,0
2025_16_GB_CHI,2025,16,chi,gb,0,0,0,21,11,10,0,0,0,22,16,6,21,14,7,0,0,0
2025_16_GB_CHI,2025,16,gb,chi,0,0,0,39,20,19,0,0,0,0,0,0,31,13,18,0,0,0
2025_16_JAX_DEN,2025,16,den,jax,0,0,0,28,17,11,0,0,0,29,26,3,9,7,2,0,0,0
2025_16_JAX_DEN,2025,16,jax,den,0,0,0,35,25,10,0,0,0,0,0,0,15,10,5,20,10,10
2025_16_KC_TEN,2025,16,kc,ten,0,0,0,28,19,9,0,0,0,17,14,3,0,0,0,0,0,0
2025_16_KC_TEN,2025,16,ten,kc,0,0,0,32,15,17,0,0,0,0,0,0,20,12,8,19,5,14
2025_16_LA_SEA,2025,16,lar,sea,0,0,0,43,20,23,0,0,0,0,0,0,37,28,9,12,5,7
2025_16_LA_SEA,2025,16,sea,lar,0,0,0,20,10,10,0,0,0,15,12,3,29,19,10,0,0,0
2025_16_LAC_DAL,2025,16,dal,lac,0,0,0,32,21,11,0,0,0,11,8,3,15,9,6,0,0,0
